label,bets,wins,hit_rate,wilson_hit_rate_lower_95,avg_odds,avg_implied_probability,edge_vs_implied_probability,conservative_edge_vs_implied,staked,profit,roi_pct,decision,decision_reasons
2025-26,59,26,0.4407,0.3215,3.1766,0.3157,0.125,0.0058,590.0,225.4,38.2,CALIBRATED_EDGE_CONFIRMED,[]
2024-25,57,25,0.4386,0.3177,3.1198,0.3212,0.1174,-0.0035,570.0,212.7,37.32,POSITIVE_EDGE_BUT_NOT_CONSERVATIVE,['wilson_lower<=average_implied_probability']
2023-24,55,21,0.3818,0.2652,3.2204,0.3113,0.0706,-0.0461,550.0,111.4,20.25,POSITIVE_EDGE_BUT_NOT_CONSERVATIVE,['wilson_lower<=average_implied_probability']
2022-23,47,15,0.3191,0.204,3.1689,0.3163,0.0029,-0.1123,470.0,-0.4,-0.09,NO_CALIBRATED_EDGE,"['wilson_lower<=average_implied_probability', 'roi<=0']"
