label,bets,wins,hit_rate,wilson_hit_rate_lower_95,avg_odds,avg_implied_probability,edge_vs_implied_probability,conservative_edge_vs_implied,staked,profit,roi_pct,decision,decision_reasons
AVG_CLOSE_rulesi2_train30_n120_ev0p02_top1_ridge10_cap0.08|I2_draw_2p8_3p5,218,87,0.3991,0.3364,3.1711,0.3161,0.0829,0.0202,2180.0,549.1,25.19,CALIBRATED_EDGE_CONFIRMED,[]
