date,month,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_probability,market_prob_bucket,favorite_relation,odds_source,won,unit_profit,rule_label,rule_description,league_prior_matches,league_draw_rate,form_points_diff,form_goal_diff_delta,season_points_per_match_delta,season_goal_diff_per_match_delta,rest_days_delta,lambda_total,lambda_diff,bet_date,season,log_odds,is_draw,is_home,league_prior_matches_scaled,abs_form_points_diff,abs_form_goal_diff_delta,abs_season_points_per_match_delta,abs_season_goal_diff_per_match_delta,predicted_probability,predicted_ev
2022-11-06,2022-11,SP1,Villarreal,Mallorca,home,away,1.61,"[1.0,1.8)",0.594172170471201,"[0.55,1.00]",market_favorite,AVG_OPEN,False,-1.0,AVG_OPEN_rulesra5ae079e_train30_n120_ev0p0_top1_ridge10_cap0.08|ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,505,0.277228,0.2,-0.2,0.5,1.24,-2.0,2.451452,0.711618,2022-11-06,2022,0.4762341789963717,0.0,1.0,0.505,0.2,0.2,0.5,1.24,0.6741721704712009,0.0854171944586335
2022-11-08,2022-11,SP1,Ath Bilbao,Valladolid,home,home,1.42,"[1.0,1.8)",0.674007245992095,"[0.55,1.00]",market_favorite,AVG_OPEN,True,0.41999999999999993,AVG_OPEN_rulesra5ae079e_train30_n120_ev0p0_top1_ridge10_cap0.08|ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,510,0.280392,-1.0,-1.4,0.182504,0.659125,1.0,2.393604,0.248835,2022-11-08,2022,0.35065687161316933,0.0,1.0,0.51,1.0,1.4,0.182504,0.659125,0.754007245992095,0.07069028930877486
2023-01-06,2023-01,SP1,Valencia,Cadiz,home,away,1.59,"[1.0,1.8)",0.6033609679587721,"[0.55,1.00]",market_favorite,AVG_OPEN,False,-1.0,AVG_OPEN_rulesra5ae079e_train30_n120_ev0p0_top1_ridge10_cap0.08|ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,530,0.281132,-0.2,0.8,0.301887,0.641509,-1.0,2.425466,0.503729,2023-01-06,2023,0.4637340162321402,0.0,1.0,0.53,0.2,0.8,0.301887,0.641509,0.6833609679587721,0.0865439390544478
2023-01-09,2023-01,SP1,Ath Bilbao,Osasuna,home,draw,1.68,"[1.0,1.8)",0.5697081982399258,"[0.55,1.00]",market_favorite,AVG_OPEN,False,-1.0,AVG_OPEN_rulesra5ae079e_train30_n120_ev0p0_top1_ridge10_cap0.08|ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,539,0.278293,0.0,-0.2,0.188679,0.584906,2.0,2.428497,0.527974,2023-01-09,2023,0.5187937934151675,0.0,1.0,0.539,0.0,0.2,0.188679,0.584906,0.6496849663053886,0.09147074339305283
2023-01-21,2023-01,SP1,Sevilla,Cadiz,home,home,1.7,"[1.0,1.8)",0.5628986332574032,"[0.55,1.00]",market_favorite,AVG_OPEN,True,0.7,AVG_OPEN_rulesra5ae079e_train30_n120_ev0p0_top1_ridge10_cap0.08|ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,549,0.28051,-0.2,-0.2,0.545455,0.836364,2.0,2.43055,0.544404,2023-01-21,2023,0.5306282510621704,0.0,1.0,0.549,0.2,0.2,0.545455,0.836364,0.6428986332574032,0.09292767653758527
2023-01-28,2023-01,SP1,Sevilla,Elche,home,home,1.52,"[1.0,1.8)",0.6299708796203566,"[0.55,1.00]",market_favorite,AVG_OPEN,True,0.52,AVG_OPEN_rulesra5ae079e_train30_n120_ev0p0_top1_ridge10_cap0.08|ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,559,0.27907,1.0,0.8,0.714286,0.910714,1.0,2.449008,0.692061,2023-01-28,2023,0.41871033485818504,0.0,1.0,0.559,1.0,0.8,0.714286,0.910714,0.6579925803308678,0.0001487221029190522
2023-01-29,2023-01,SP1,Real Madrid,Sociedad,home,draw,1.71,"[1.0,1.8)",0.5618379752527043,"[0.55,1.00]",market_favorite,AVG_OPEN,False,-1.0,AVG_OPEN_rulesra5ae079e_train30_n120_ev0p0_top1_ridge10_cap0.08|ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,563,0.277087,-1.2,-1.2,0.523377,1.058766,-1.0,2.436975,0.595801,2023-01-29,2023,0.5364933705145685,0.0,1.0,0.563,1.2,1.2,0.523377,1.058766,0.6418379752527043,0.09754293768212419
2023-01-30,2023-01,SP1,Villarreal,Vallecano,home,away,1.7,"[1.0,1.8)",0.5636685151166584,"[0.55,1.00]",market_favorite,AVG_OPEN,False,-1.0,AVG_OPEN_rulesra5ae079e_train30_n120_ev0p0_top1_ridge10_cap0.08|ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,567,0.276896,1.6,1.2,0.392857,0.767857,-1.0,2.442127,0.637016,2023-01-30,2023,0.5306282510621704,0.0,1.0,0.567,1.6,1.2,0.392857,0.767857,0.6334705547805766,0.07689994312698012
2023-02-04,2023-02,SP1,Ath Madrid,Getafe,home,draw,1.42,"[1.0,1.8)",0.6745992670990936,"[0.55,1.00]",market_favorite,AVG_OPEN,False,-1.0,AVG_OPEN_rulesra5ae079e_train30_n120_ev0p0_top1_ridge10_cap0.08|ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,571,0.274956,1.4,1.4,0.859649,0.912281,-1.0,2.45572,0.745759,2023-02-04,2023,0.35065687161316933,0.0,1.0,0.571,1.4,1.4,0.859649,0.912281,0.7120206125428102,0.011069269810790594
2023-02-05,2023-02,SP1,Barcelona,Sevilla,home,home,1.33,"[1.0,1.8)",0.7226129778156171,"[0.55,1.00]",market_favorite,AVG_OPEN,True,0.33000000000000007,AVG_OPEN_rulesra5ae079e_train30_n120_ev0p0_top1_ridge10_cap0.08|ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,575,0.276522,0.6,-0.0,0.561404,0.77193,-4.0,2.457456,0.759647,2023-02-05,2023,0.28517894223366247,0.0,1.0,0.575,0.6,0.0,0.561404,0.77193,0.802612977815617,0.0674752604947706
