source,columns,key,label,rule_id,rule_description,odds_source,candidate_count,selected_candidates,train_months,min_train_rows,min_predicted_ev,ridge,discovery_bets,discovery_profit,discovery_roi_pct,bets,profit,roi_pct,max_drawdown,positive_months,negative_months,positive_seasons,negative_seasons,latest_season,latest_season_bets,latest_season_profit,window_count,passed_windows,active_window_count,active_passed_windows,active_pass_rate,decision_reasons,decision
reports\sp1_home_prob_feature_candidate_rule\market_bias.csv,league|outcome|market_prob_bucket,"SP1|home|[0.55,1.00]",AVG_OPEN_rulesra5ae079e_train30_n120_ev0p0_top1_ridge10_cap0.08,ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,AVG_OPEN,499,218,30,120,0.0,10.0,2575,189.7,7.37,218,208.5,9.56,47.2,22,15,3,1,2025-26,56,88.9,6,5,6,5,0.8333,[],RESEARCH_CANDIDATE_NEEDS_AUDIT
reports\sp1_home_prob_feature_candidate_rule\market_bias.csv,league|outcome|market_prob_bucket,"SP1|home|[0.55,1.00]",AVG_OPEN_rulesra5ae079e_train30_n120_ev0p0_top1_ridge35_cap0.08,ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,AVG_OPEN,499,214,30,120,0.0,35.0,2575,189.7,7.37,214,204.2,9.54,45.7,22,15,3,1,2025-26,56,88.1,6,5,6,5,0.8333,[],RESEARCH_CANDIDATE_NEEDS_AUDIT
reports\sp1_home_prob_feature_candidate_rule\market_bias.csv,league|outcome|market_prob_bucket,"SP1|home|[0.55,1.00]",AVG_OPEN_rulesra5ae079e_train30_n80_ev0p0_top1_ridge10_cap0.08,ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,AVG_OPEN,499,237,30,80,0.0,10.0,2575,189.7,7.37,237,214.7,9.06,57.2,24,16,3,1,2025-26,56,88.9,6,5,6,5,0.8333,[],RESEARCH_CANDIDATE_NEEDS_AUDIT
reports\sp1_home_prob_feature_candidate_rule\market_bias.csv,league|outcome|market_prob_bucket,"SP1|home|[0.55,1.00]",AVG_OPEN_rulesra5ae079e_train30_n80_ev0p0_top1_ridge35_cap0.08,ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,AVG_OPEN,499,233,30,80,0.0,35.0,2575,189.7,7.37,233,210.4,9.03,52.4,24,16,3,1,2025-26,56,88.1,6,5,6,5,0.8333,[],RESEARCH_CANDIDATE_NEEDS_AUDIT
reports\sp1_home_prob_feature_candidate_rule\market_bias.csv,league|outcome|market_prob_bucket,"SP1|home|[0.55,1.00]",AVG_OPEN_rulesra5ae079e_train18_n120_ev0p02_top1_ridge10_cap0.08,ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,AVG_OPEN,499,178,18,120,0.02,10.0,2575,189.7,7.37,178,254.7,14.31,42.4,26,11,3,1,2025-26,44,64.4,6,4,6,4,0.6667,[],RESEARCH_CANDIDATE_NEEDS_AUDIT
reports\sp1_home_prob_feature_candidate_rule\market_bias.csv,league|outcome|market_prob_bucket,"SP1|home|[0.55,1.00]",AVG_OPEN_rulesra5ae079e_train18_n80_ev0p02_top1_ridge10_cap0.08,ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,AVG_OPEN,499,197,18,80,0.02,10.0,2575,189.7,7.37,197,260.9,13.24,52.4,28,12,3,1,2025-26,44,64.4,6,4,6,4,0.6667,[],RESEARCH_CANDIDATE_NEEDS_AUDIT
reports\sp1_home_prob_feature_candidate_rule\market_bias.csv,league|outcome|market_prob_bucket,"SP1|home|[0.55,1.00]",AVG_OPEN_rulesra5ae079e_train30_n120_ev0p02_top1_ridge35_cap0.08,ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,AVG_OPEN,499,202,30,120,0.02,35.0,2575,189.7,7.37,202,200.5,9.93,45.7,23,14,3,1,2025-26,53,90.6,6,4,6,4,0.6667,[],RESEARCH_CANDIDATE_NEEDS_AUDIT
reports\sp1_home_prob_feature_candidate_rule\market_bias.csv,league|outcome|market_prob_bucket,"SP1|home|[0.55,1.00]",AVG_OPEN_rulesra5ae079e_train30_n120_ev0p02_top1_ridge10_cap0.08,ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,AVG_OPEN,499,204,30,120,0.02,10.0,2575,189.7,7.37,204,192.1,9.42,45.7,21,16,3,1,2025-26,48,69.4,6,4,6,4,0.6667,[],RESEARCH_CANDIDATE_NEEDS_AUDIT
reports\sp1_home_prob_feature_candidate_rule\market_bias.csv,league|outcome|market_prob_bucket,"SP1|home|[0.55,1.00]",AVG_OPEN_rulesra5ae079e_train30_n80_ev0p02_top1_ridge35_cap0.08,ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,AVG_OPEN,499,221,30,80,0.02,35.0,2575,189.7,7.37,221,206.7,9.35,53.2,25,15,3,1,2025-26,53,90.6,6,4,6,4,0.6667,[],RESEARCH_CANDIDATE_NEEDS_AUDIT
reports\sp1_home_prob_feature_candidate_rule\market_bias.csv,league|outcome|market_prob_bucket,"SP1|home|[0.55,1.00]",AVG_OPEN_rulesra5ae079e_train30_n80_ev0p02_top1_ridge10_cap0.08,ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,AVG_OPEN,499,223,30,80,0.02,10.0,2575,189.7,7.37,223,198.3,8.89,52.4,23,17,3,1,2025-26,48,69.4,6,4,6,4,0.6667,[],RESEARCH_CANDIDATE_NEEDS_AUDIT
reports\sp1_home_prob_feature_candidate_rule\market_bias.csv,league|outcome|market_prob_bucket,"SP1|home|[0.55,1.00]",AVG_OPEN_rulesra5ae079e_train18_n120_ev0p0_top1_ridge10_cap0.08,ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,AVG_OPEN,499,196,18,120,0.0,10.0,2575,189.7,7.37,196,243.6,12.43,47.2,24,13,3,1,2025-26,50,89.2,6,3,6,3,0.5,['active_pass_rate<0.6'],REJECT_RESEARCH_GATES
reports\sp1_home_prob_feature_candidate_rule\market_bias.csv,league|outcome|market_prob_bucket,"SP1|home|[0.55,1.00]",AVG_OPEN_rulesra5ae079e_train18_n120_ev0p0_top1_ridge35_cap0.08,ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,AVG_OPEN,499,194,18,120,0.0,35.0,2575,189.7,7.37,194,226.5,11.68,42.4,23,14,3,1,2025-26,51,80.1,6,3,6,3,0.5,['active_pass_rate<0.6'],REJECT_RESEARCH_GATES
reports\sp1_home_prob_feature_candidate_rule\market_bias.csv,league|outcome|market_prob_bucket,"SP1|home|[0.55,1.00]",AVG_OPEN_rulesra5ae079e_train18_n80_ev0p0_top1_ridge10_cap0.08,ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,AVG_OPEN,499,215,18,80,0.0,10.0,2575,189.7,7.37,215,249.8,11.62,57.2,26,14,3,1,2025-26,50,89.2,6,3,6,3,0.5,['active_pass_rate<0.6'],REJECT_RESEARCH_GATES
reports\sp1_home_prob_feature_candidate_rule\market_bias.csv,league|outcome|market_prob_bucket,"SP1|home|[0.55,1.00]",AVG_OPEN_rulesra5ae079e_train18_n80_ev0p0_top1_ridge35_cap0.08,ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,AVG_OPEN,499,213,18,80,0.0,35.0,2575,189.7,7.37,213,232.7,10.92,52.4,25,15,3,1,2025-26,51,80.1,6,3,6,3,0.5,['active_pass_rate<0.6'],REJECT_RESEARCH_GATES
reports\sp1_home_prob_feature_candidate_rule\market_bias.csv,league|outcome|market_prob_bucket,"SP1|home|[0.55,1.00]",AVG_OPEN_rulesra5ae079e_train18_n120_ev0p02_top1_ridge35_cap0.08,ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,AVG_OPEN,499,187,18,120,0.02,35.0,2575,189.7,7.37,187,201.9,10.8,42.4,22,15,3,1,2025-26,49,73.1,6,3,6,3,0.5,['active_pass_rate<0.6'],REJECT_RESEARCH_GATES
