date,bets,staked,profit,cumulative_profit,drawdown
2021-11-05,1,5.2,6.37,6.37,0.0
2021-11-07,1,5.9,4.22,10.59,0.0
2021-12-03,1,12.0,-12.0,-1.41,12.0
2021-12-04,1,11.4,-11.4,-12.81,23.4
2021-12-05,1,12.5,-12.5,-25.31,35.9
2021-12-10,2,17.0,12.41,-12.9,23.49
2021-12-11,2,30.0,12.93,0.03,10.56
2021-12-12,1,15.0,15.43,15.46,0.0
2021-12-27,1,4.0,-4.0,11.46,4.0
2022-01-02,1,1.2,-1.2,10.26,5.2
2022-01-14,1,13.5,33.08,43.34,0.0
2022-01-16,1,1.5,-1.5,41.84,1.5
2022-02-05,1,8.1,-8.1,33.74,9.6
2022-02-06,1,12.5,-12.5,21.24,22.1
2022-02-12,3,24.4,39.55,60.79,0.0
2022-02-13,5,27.0,-20.0,40.79,20.0
2022-02-18,1,15.0,21.32,62.11,0.0
2022-02-19,3,24.3,17.91,80.02,0.0
2022-02-20,1,4.9,-4.9,75.12,4.9
2022-02-25,1,5.2,-5.2,69.92,10.1
2022-02-26,3,15.0,13.54,83.46,0.0
2022-02-27,1,4.8,12.79,96.25,0.0
2022-03-03,1,15.0,17.64,113.89,0.0
2022-03-05,1,15.0,-15.0,98.89,15.0
2022-03-12,1,4.2,-4.2,94.69,19.2
2022-03-13,2,15.0,-15.0,79.69,34.2
2022-03-15,2,15.0,0.65,80.34,33.55
2022-03-19,2,15.0,-15.0,65.34,48.55
2022-03-20,1,15.0,-15.0,50.34,63.55
2022-03-26,2,15.0,1.81,52.15,61.74
2022-03-27,2,15.0,24.06,76.21,37.68
2022-03-28,1,15.0,19.11,95.32,18.57
2022-04-09,4,30.0,33.05,128.37,0.0
2022-04-10,6,27.8,13.2,141.57,0.0
2022-04-16,1,10.2,21.99,163.56,0.0
2022-04-17,1,7.0,-7.0,156.56,7.0
2022-04-24,1,5.0,5.39,161.95,1.61
2022-04-25,2,13.6,-13.6,148.35,15.21
2022-04-29,1,15.0,12.5,160.85,2.71
2022-04-30,2,15.0,16.37,177.22,0.0
2022-05-01,1,15.0,17.64,194.86,0.0
2022-05-07,1,15.0,-15.0,179.86,15.0
2022-05-08,1,4.2,-4.2,175.66,19.2
2022-05-21,3,15.0,-6.39,169.27,25.59
2022-08-14,1,15.0,24.99,194.26,0.6
2022-08-28,1,13.6,20.66,214.92,0.0
2022-09-17,1,1.8,-1.8,213.12,1.8
2022-09-24,1,12.2,-12.2,200.92,14.0
2022-09-25,1,4.3,-4.3,196.62,18.3
2022-10-07,1,3.2,-3.2,193.42,21.5
2022-10-08,2,9.4,-0.73,192.69,22.23
2022-10-14,1,1.4,-1.4,191.29,23.63
2022-10-19,1,7.1,-7.1,184.19,30.73
2022-10-21,1,15.0,16.17,200.36,14.56
2022-10-22,1,1.5,-1.5,198.86,16.06
2022-10-31,1,11.7,-11.7,187.16,27.76
2022-11-05,2,12.0,1.99,189.15,25.77
2022-11-11,1,5.0,-5.0,184.15,30.77
2022-11-19,1,1.6,-1.6,182.55,32.37
2022-12-11,1,5.7,-5.7,176.85,38.07
2023-01-01,1,1.4,-1.4,175.45,39.47
2023-01-15,1,5.2,-5.2,170.25,44.67
2023-01-28,1,1.8,5.8,176.05,38.87
2023-02-04,1,4.9,-4.9,171.15,43.77
2023-02-11,1,9.6,-9.6,161.55,53.37
2023-02-17,1,8.3,-8.3,153.25,61.67
2023-02-19,1,4.8,-4.8,148.45,66.47
2023-02-20,1,5.4,-5.4,143.05,71.87
2023-02-21,1,8.4,-8.4,134.65,80.27
2023-02-25,1,5.3,-5.3,129.35,85.57
2023-02-27,1,8.0,-8.0,121.35,93.57
2023-02-28,2,13.7,49.2,170.55,44.37
2023-03-04,1,1.2,-1.2,169.35,45.57
2023-03-18,3,8.0,-8.0,161.35,53.57
2023-03-26,2,15.0,-15.0,146.35,68.57
2023-03-27,1,5.2,-5.2,141.15,73.77
2023-03-31,1,15.0,13.96,155.11,59.81
2023-04-01,3,33.0,28.9,184.01,30.91
2023-04-05,1,8.0,-8.0,176.01,38.91
2023-04-08,2,6.4,-6.4,169.61,45.31
2023-04-15,2,7.4,-7.4,162.21,52.71
2023-04-18,1,15.0,12.05,174.26,40.66
2023-04-21,1,11.3,9.97,184.23,30.69
2023-04-22,1,2.8,-2.8,181.43,33.49
2023-04-25,1,6.5,-6.5,174.93,39.99
2023-04-29,1,15.0,-15.0,159.93,54.99
2023-04-30,1,9.0,22.05,181.98,32.94
2023-05-06,1,15.0,-15.0,166.98,47.94
2023-05-08,1,15.0,-15.0,151.98,62.94
2023-05-13,1,15.0,19.11,171.09,43.83
2023-08-30,1,7.2,17.64,188.73,26.19
2023-10-21,1,15.0,9.7,198.43,16.49
2023-12-17,1,11.7,-11.7,186.73,28.19
2024-02-03,1,3.0,9.41,196.14,18.78
2024-02-17,1,2.2,6.47,202.61,12.31
2024-03-12,1,1.8,5.64,208.25,6.67
2024-04-09,2,4.4,1.13,209.38,5.54
2024-05-05,1,1.8,-1.8,207.58,7.34
2024-05-18,1,6.2,11.54,219.12,0.0
2024-08-03,1,3.6,-3.6,215.52,3.6
2024-08-10,1,6.6,-6.6,208.92,10.2
2024-08-11,1,4.2,11.84,220.76,0.0
2024-08-18,1,3.6,-3.6,217.16,3.6
2024-08-23,1,3.2,-3.2,213.96,6.8
2024-08-24,1,3.4,7.8,221.76,0.0
2024-08-25,3,9.8,0.74,222.5,0.0
2024-08-27,2,14.4,-14.4,208.1,14.4
2024-08-31,3,10.7,-0.62,207.48,15.02
2024-09-20,1,3.4,-3.4,204.08,18.42
2024-09-21,1,4.8,10.96,215.04,7.46
2024-09-22,2,7.6,4.02,219.06,3.44
2024-09-28,1,6.8,-6.8,212.26,10.24
2024-10-04,1,10.7,-10.7,201.56,20.94
2024-10-05,1,7.4,-7.4,194.16,28.34
2024-10-18,1,15.0,-15.0,179.16,43.34
2024-10-19,2,23.7,17.76,196.92,25.58
2024-10-23,1,10.7,-10.7,186.22,36.28
2024-10-24,1,1.9,-1.9,184.32,38.18
2024-10-29,2,15.0,-4.21,180.11,42.39
2024-11-04,1,7.6,-7.6,172.51,49.99
2024-11-09,2,15.0,29.4,201.91,20.59
2024-12-29,2,30.0,91.69,293.6,0.0
2025-01-12,1,6.9,-6.9,286.7,6.9
2025-01-17,1,7.5,-7.5,279.2,14.4
2025-01-18,2,17.4,27.93,307.13,0.0
2025-01-19,1,9.6,22.01,329.14,0.0
2025-01-26,1,7.3,-7.3,321.84,7.3
2025-01-31,1,9.5,-9.5,312.34,16.8
2025-02-02,1,6.3,-6.3,306.04,23.1
2025-02-08,3,24.5,-24.5,281.54,47.6
2025-02-15,3,26.0,34.97,316.51,12.63
2025-02-16,2,15.0,27.28,343.79,0.0
2025-02-17,2,11.5,-11.5,332.29,11.5
2025-02-21,2,24.3,-24.3,307.99,35.8
2025-02-22,1,9.2,22.0,329.99,13.8
2025-02-23,1,8.4,-8.4,321.59,22.2
2025-02-24,2,23.9,74.77,396.36,0.0
2025-03-01,2,6.1,-2.38,393.98,2.38
2025-03-02,1,5.9,-5.9,388.08,8.28
2025-03-08,2,19.3,1.39,389.47,6.89
2025-03-09,1,12.1,-12.1,377.37,18.99
2025-03-28,1,2.2,-2.2,375.17,21.19
2025-03-31,1,3.6,8.47,383.64,12.72
2025-04-07,1,3.2,-3.2,380.44,15.92
2025-04-13,2,6.8,4.39,384.83,11.53
2025-04-18,1,8.6,-8.6,376.23,20.13
2025-04-20,3,13.6,-3.22,373.01,23.35
2025-04-27,2,18.4,-18.4,354.61,41.75
2025-05-01,1,11.6,-11.6,343.01,53.35
2025-05-03,1,8.0,15.68,358.69,37.67
2025-05-04,2,25.4,20.91,379.6,16.76
2025-05-05,1,7.8,-7.8,371.8,24.56
2025-05-09,5,41.6,4.33,376.13,20.23
2025-05-18,1,2.4,2.56,378.69,17.67
2025-08-11,1,8.4,23.46,402.15,0.0
2025-08-16,1,14.4,-14.4,387.75,14.4
2025-08-17,1,9.6,-9.6,378.15,24.0
2025-08-24,1,6.4,-6.4,371.75,30.4
2025-08-30,1,7.0,-7.0,364.75,37.4
2025-08-31,2,12.6,-12.6,352.15,50.0
2025-09-13,1,7.6,12.49,364.64,37.51
2025-09-14,2,19.2,15.17,379.81,22.34
2025-09-20,2,21.2,-21.2,358.61,43.54
2025-09-21,1,8.0,23.6,382.21,19.94
2025-09-28,2,15.0,41.82,424.03,0.0
2025-10-03,1,5.5,-5.5,418.53,5.5
2025-10-04,3,18.2,-18.2,400.33,23.7
2025-10-05,2,15.7,-15.7,384.63,39.4
2025-10-18,1,1.6,-1.6,383.03,41.0
2025-10-22,1,8.5,21.66,404.69,19.34
2025-10-24,1,15.0,31.31,436.0,0.0
2025-10-25,3,26.0,29.08,465.08,0.0
2025-10-26,2,15.0,-15.0,450.08,15.0
2025-10-27,1,10.0,-10.0,440.08,25.0
2025-10-31,1,10.7,-10.7,429.38,35.7
2025-11-02,1,7.0,-7.0,422.38,42.7
