month,train_window,status,training_candidates,bets,active_days,staked,profit,roi_pct,available_capacity,test_candidates,alpha,safety_margin,maximum_odds,validation_rmse_pct,average_closing_edge_pct,positive_clv_rate,outcome_counts
2025-03,2024-06-01..2025-02-28,FROZEN_MODEL_EVALUATED,3356,15,9,2.06,-1.04,-50.49,3100.0,495.0,100.0,0.0,5.0,0.0213,6.2669,0.9333,"{'draw': 11, 'away': 4}"
2025-04,2024-07-01..2025-03-31,FROZEN_MODEL_EVALUATED,3846,10,6,1.35,-0.69,-51.11,3000.0,526.0,100.0,0.0,5.0,0.0202,1.1234,0.5,{'draw': 10}
2025-05,2024-08-01..2025-04-30,FROZEN_MODEL_EVALUATED,4366,7,3,1.31,1.32,100.76,3100.0,350.0,100.0,0.25,5.0,0.0209,4.4061,0.5714,"{'draw': 3, 'away': 3, 'home': 1}"
2025-08,2024-11-01..2025-07-31,ABSTAIN_INNER_VALIDATION,3376,0,0,0.0,0.0,0.0,3100.0,,,,,,,,
2025-09,2024-12-01..2025-08-31,ABSTAIN_INNER_VALIDATION,3404,0,0,0.0,0.0,0.0,3000.0,,,,,,,,
2025-10,2025-01-01..2025-09-30,FROZEN_MODEL_EVALUATED,3350,24,12,4.61,-1.17,-25.38,3100.0,482.0,1.0,0.0,5.0,0.0238,3.172,0.5833,"{'away': 19, 'draw': 2, 'home': 3}"
2025-11,2025-02-01..2025-10-31,FROZEN_MODEL_EVALUATED,3346,2,2,0.98,-0.98,-100.0,3000.0,525.0,10.0,0.5,5.0,0.0233,24.4682,1.0,{'home': 2}
2025-12,2025-03-01..2025-11-30,FROZEN_MODEL_EVALUATED,3356,17,10,2.26,-0.21,-9.29,3100.0,480.0,100.0,0.0,5.0,0.0217,4.3304,0.6471,"{'away': 15, 'home': 2}"
2026-01,2025-04-01..2025-12-31,FROZEN_MODEL_EVALUATED,3341,16,11,3.12,0.66,21.15,3100.0,541.0,100.0,0.0,5.0,0.0214,3.872,0.8125,"{'away': 15, 'home': 1}"
2026-02,2025-05-01..2026-01-31,FROZEN_MODEL_EVALUATED,3356,7,6,0.94,0.86,91.49,2800.0,527.0,100.0,0.0,5.0,0.0214,2.9884,0.5714,"{'away': 6, 'home': 1}"
2026-03,2025-06-01..2026-02-28,FROZEN_MODEL_EVALUATED,3533,5,3,0.67,0.28,41.79,3100.0,471.0,100.0,0.25,5.0,0.0208,5.5334,0.6,{'away': 5}
2026-04,2025-07-01..2026-03-31,FROZEN_MODEL_EVALUATED,3997,13,9,1.83,-0.48,-26.23,3000.0,429.0,100.0,0.0,5.0,0.0211,2.2017,0.4615,"{'away': 11, 'home': 2}"
