test_month,date,bets,staked,profit,cumulative_profit,drawdown,cash_reserved
2021-12,2021-12-01,0,0.0,0.0,0.0,0.0,100.0
2021-12,2021-12-02,0,0.0,0.0,0.0,0.0,100.0
2021-12,2021-12-03,2,0.33,-0.1,-0.1,0.1,99.67
2021-12,2021-12-04,0,0.0,0.0,-0.1,0.1,100.0
2021-12,2021-12-05,1,0.13,-0.13,-0.23,0.23,99.87
2021-12,2021-12-06,0,0.0,0.0,-0.23,0.23,100.0
2021-12,2021-12-07,0,0.0,0.0,-0.23,0.23,100.0
2021-12,2021-12-08,0,0.0,0.0,-0.23,0.23,100.0
2021-12,2021-12-09,0,0.0,0.0,-0.23,0.23,100.0
2021-12,2021-12-10,1,0.61,0.59,0.36,0.0,99.39
2021-12,2021-12-11,2,0.51,0.18,0.54,0.0,99.49
2021-12,2021-12-12,1,0.57,0.59,1.13,0.0,99.43
2021-12,2021-12-13,0,0.0,0.0,1.13,0.0,100.0
2021-12,2021-12-14,0,0.0,0.0,1.13,0.0,100.0
2021-12,2021-12-15,0,0.0,0.0,1.13,0.0,100.0
2021-12,2021-12-16,0,0.0,0.0,1.13,0.0,100.0
2021-12,2021-12-17,0,0.0,0.0,1.13,0.0,100.0
2021-12,2021-12-18,0,0.0,0.0,1.13,0.0,100.0
2021-12,2021-12-19,0,0.0,0.0,1.13,0.0,100.0
2021-12,2021-12-20,0,0.0,0.0,1.13,0.0,100.0
2021-12,2021-12-21,0,0.0,0.0,1.13,0.0,100.0
2021-12,2021-12-22,0,0.0,0.0,1.13,0.0,100.0
2021-12,2021-12-23,0,0.0,0.0,1.13,0.0,100.0
2021-12,2021-12-24,0,0.0,0.0,1.13,0.0,100.0
2021-12,2021-12-25,0,0.0,0.0,1.13,0.0,100.0
2021-12,2021-12-26,0,0.0,0.0,1.13,0.0,100.0
2021-12,2021-12-27,0,0.0,0.0,1.13,0.0,100.0
2021-12,2021-12-28,0,0.0,0.0,1.13,0.0,100.0
2021-12,2021-12-29,0,0.0,0.0,1.13,0.0,100.0
2021-12,2021-12-30,0,0.0,0.0,1.13,0.0,100.0
2021-12,2021-12-31,0,0.0,0.0,1.13,0.0,100.0
2022-01,2022-01-01,0,0.0,0.0,0.0,0.0,100.0
2022-01,2022-01-02,0,0.0,0.0,0.0,0.0,100.0
2022-01,2022-01-03,0,0.0,0.0,0.0,0.0,100.0
