date,month,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_probability,market_prob_bucket,favorite_relation,odds_source,won,unit_profit
2021-07-23,2021-07,D2,Schalke 04,Hamburg,home,away,2.62,"[2.2,2.8)",0.3602276396512754,"[0.34,0.42)",market_non_favorite,B365_OPEN,False,-1.0
2021-07-23,2021-07,D2,Schalke 04,Hamburg,draw,away,3.5,"[3.5,4.0)",0.269656118824669,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-07-23,2021-07,D2,Schalke 04,Hamburg,away,away,2.55,"[2.2,2.8)",0.3701162415240556,"[0.34,0.42)",market_favorite,B365_OPEN,True,1.5499999999999998
2021-07-24,2021-07,D2,Heidenheim,Paderborn,home,draw,2.2,"[2.2,2.8)",0.4276704769412692,"[0.42,0.55)",market_favorite,B365_OPEN,False,-1.0
2021-07-24,2021-07,D2,Heidenheim,Paderborn,draw,draw,3.5,"[3.5,4.0)",0.26882144264879776,"[0.20,0.28)",market_non_favorite,B365_OPEN,True,2.5
2021-07-24,2021-07,D2,Heidenheim,Paderborn,away,draw,3.1,"[2.8,3.5)",0.303508080409933,"[0.28,0.34)",market_non_favorite,B365_OPEN,False,-1.0
2021-07-24,2021-07,D2,Hansa Rostock,Karlsruhe,home,away,2.7,"[2.2,2.8)",0.34793286942284074,"[0.34,0.42)",market_non_favorite,B365_OPEN,False,-1.0
2021-07-24,2021-07,D2,Hansa Rostock,Karlsruhe,draw,away,3.4,"[2.8,3.5)",0.2762996316004912,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-07-24,2021-07,D2,Hansa Rostock,Karlsruhe,away,away,2.5,"[2.2,2.8)",0.375767498976668,"[0.34,0.42)",market_favorite,B365_OPEN,True,1.5
2021-07-24,2021-07,D2,Dresden,Ingolstadt,home,home,2.3,"[2.2,2.8)",0.4049281314168378,"[0.34,0.42)",market_favorite,B365_OPEN,True,1.2999999999999998
2021-07-24,2021-07,D2,Dresden,Ingolstadt,draw,home,3.4,"[2.8,3.5)",0.27392197125256673,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-07-24,2021-07,D2,Dresden,Ingolstadt,away,home,2.9,"[2.8,3.5)",0.3211498973305955,"[0.28,0.34)",market_non_favorite,B365_OPEN,False,-1.0
2021-07-24,2021-07,D2,Darmstadt,Regensburg,home,away,2.05,"[1.8,2.2)",0.4603234298608499,"[0.42,0.55)",market_favorite,B365_OPEN,False,-1.0
2021-07-24,2021-07,D2,Darmstadt,Regensburg,draw,away,3.6,"[3.5,4.0)",0.26212861978187285,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-07-24,2021-07,D2,Darmstadt,Regensburg,away,away,3.4,"[2.8,3.5)",0.27754795035727714,"[0.20,0.28)",market_non_favorite,B365_OPEN,True,2.4
2021-07-24,2021-07,D2,Werder Bremen,Hannover,home,draw,1.95,"[1.8,2.2)",0.48,"[0.42,0.55)",market_favorite,B365_OPEN,False,-1.0
2021-07-24,2021-07,D2,Werder Bremen,Hannover,draw,draw,3.6,"[3.5,4.0)",0.25999999999999995,"[0.20,0.28)",market_non_favorite,B365_OPEN,True,2.6
2021-07-24,2021-07,D2,Werder Bremen,Hannover,away,draw,3.6,"[3.5,4.0)",0.25999999999999995,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-07-25,2021-07,D2,St Pauli,Holstein Kiel,home,home,2.45,"[2.2,2.8)",0.38352272727272724,"[0.34,0.42)",market_favorite,B365_OPEN,True,1.4500000000000002
2021-07-25,2021-07,D2,St Pauli,Holstein Kiel,draw,home,3.5,"[3.5,4.0)",0.26846590909090906,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-07-25,2021-07,D2,St Pauli,Holstein Kiel,away,home,2.7,"[2.2,2.8)",0.34801136363636365,"[0.34,0.42)",market_non_favorite,B365_OPEN,False,-1.0
2021-07-25,2021-07,D2,Sandhausen,Fortuna Dusseldorf,home,away,3.4,"[2.8,3.5)",0.2792207792207792,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-07-25,2021-07,D2,Sandhausen,Fortuna Dusseldorf,draw,away,3.4,"[2.8,3.5)",0.2792207792207792,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-07-25,2021-07,D2,Sandhausen,Fortuna Dusseldorf,away,away,2.15,"[1.8,2.2)",0.44155844155844154,"[0.42,0.55)",market_favorite,B365_OPEN,True,1.15
2021-07-25,2021-07,D2,Nurnberg,Erzgebirge Aue,home,draw,1.65,"[1.0,1.8)",0.5668257756563246,"[0.55,1.00]",market_favorite,B365_OPEN,False,-1.0
2021-07-25,2021-07,D2,Nurnberg,Erzgebirge Aue,draw,draw,3.8,"[3.5,4.0)",0.2461217183770883,"[0.20,0.28)",market_non_favorite,B365_OPEN,True,2.8
2021-07-25,2021-07,D2,Nurnberg,Erzgebirge Aue,away,draw,5.0,"[5.0,7.0)",0.18705250596658712,"[0.00,0.20)",market_non_favorite,B365_OPEN,False,-1.0
2021-07-30,2021-07,D2,Karlsruhe,Darmstadt,home,home,1.33,"[1.0,1.8)",0.6840855106888362,"[0.55,1.00]",market_favorite,B365_OPEN,True,0.33000000000000007
2021-07-30,2021-07,D2,Karlsruhe,Darmstadt,draw,home,4.5,"[4.0,5.0)",0.20218527315914492,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-07-30,2021-07,D2,Karlsruhe,Darmstadt,away,home,8.0,"[7.0,inf)",0.11372921615201902,"[0.00,0.20)",market_non_favorite,B365_OPEN,False,-1.0
2021-07-30,2021-07,D2,Paderborn,Nurnberg,home,draw,2.45,"[2.2,2.8)",0.38596491228070173,"[0.34,0.42)",market_favorite,B365_OPEN,False,-1.0
2021-07-30,2021-07,D2,Paderborn,Nurnberg,draw,draw,3.5,"[3.5,4.0)",0.27017543859649124,"[0.20,0.28)",market_non_favorite,B365_OPEN,True,2.5
2021-07-30,2021-07,D2,Paderborn,Nurnberg,away,draw,2.75,"[2.2,2.8)",0.34385964912280703,"[0.34,0.42)",market_non_favorite,B365_OPEN,False,-1.0
2021-07-31,2021-07,D2,Hannover,Hansa Rostock,home,away,1.8,"[1.8,2.2)",0.5275084060230983,"[0.42,0.55)",market_favorite,B365_OPEN,False,-1.0
2021-07-31,2021-07,D2,Hannover,Hansa Rostock,draw,away,3.75,"[3.5,4.0)",0.25320403489108717,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-07-31,2021-07,D2,Hannover,Hansa Rostock,away,away,4.33,"[4.0,5.0)",0.21928755908581452,"[0.20,0.28)",market_non_favorite,B365_OPEN,True,3.33
2021-07-31,2021-07,D2,Ingolstadt,Heidenheim,home,away,3.0,"[2.8,3.5)",0.31097560975609756,"[0.28,0.34)",market_non_favorite,B365_OPEN,False,-1.0
2021-07-31,2021-07,D2,Ingolstadt,Heidenheim,draw,away,3.4,"[2.8,3.5)",0.27439024390243905,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-07-31,2021-07,D2,Ingolstadt,Heidenheim,away,away,2.25,"[2.2,2.8)",0.4146341463414634,"[0.34,0.42)",market_favorite,B365_OPEN,True,1.25
2021-07-31,2021-07,D2,Regensburg,Sandhausen,home,home,2.2,"[2.2,2.8)",0.43220338983050843,"[0.42,0.55)",market_favorite,B365_OPEN,True,1.2000000000000002
2021-07-31,2021-07,D2,Regensburg,Sandhausen,draw,home,3.4,"[2.8,3.5)",0.2796610169491525,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-07-31,2021-07,D2,Regensburg,Sandhausen,away,home,3.3,"[2.8,3.5)",0.288135593220339,"[0.28,0.34)",market_non_favorite,B365_OPEN,False,-1.0
2021-07-31,2021-07,D2,Fortuna Dusseldorf,Werder Bremen,home,away,2.25,"[2.2,2.8)",0.4146341463414634,"[0.34,0.42)",market_favorite,B365_OPEN,False,-1.0
2021-07-31,2021-07,D2,Fortuna Dusseldorf,Werder Bremen,draw,away,3.4,"[2.8,3.5)",0.27439024390243905,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-07-31,2021-07,D2,Fortuna Dusseldorf,Werder Bremen,away,away,3.0,"[2.8,3.5)",0.31097560975609756,"[0.28,0.34)",market_non_favorite,B365_OPEN,True,2.0
2021-08-01,2021-08,D2,Erzgebirge Aue,St Pauli,home,draw,3.6,"[3.5,4.0)",0.2631578947368421,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-01,2021-08,D2,Erzgebirge Aue,St Pauli,draw,draw,3.6,"[3.5,4.0)",0.2631578947368421,"[0.20,0.28)",market_non_favorite,B365_OPEN,True,2.6
2021-08-01,2021-08,D2,Erzgebirge Aue,St Pauli,away,draw,2.0,"[1.8,2.2)",0.47368421052631576,"[0.42,0.55)",market_favorite,B365_OPEN,False,-1.0
2021-08-01,2021-08,D2,Hamburg,Dresden,home,draw,1.61,"[1.0,1.8)",0.58261087726145,"[0.55,1.00]",market_favorite,B365_OPEN,False,-1.0
2021-08-01,2021-08,D2,Hamburg,Dresden,draw,draw,3.8,"[3.5,4.0)",0.24684302957656173,"[0.20,0.28)",market_non_favorite,B365_OPEN,True,2.8
2021-08-01,2021-08,D2,Hamburg,Dresden,away,draw,5.5,"[5.0,7.0)",0.17054609316198813,"[0.00,0.20)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-01,2021-08,D2,Holstein Kiel,Schalke 04,home,away,2.37,"[2.2,2.8)",0.40090054506675094,"[0.34,0.42)",market_favorite,B365_OPEN,False,-1.0
2021-08-01,2021-08,D2,Holstein Kiel,Schalke 04,draw,away,3.5,"[3.5,4.0)",0.2714669405166285,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-01,2021-08,D2,Holstein Kiel,Schalke 04,away,away,2.9,"[2.8,3.5)",0.32763251441662067,"[0.28,0.34)",market_non_favorite,B365_OPEN,True,1.9
2021-08-13,2021-08,D2,St Pauli,Hamburg,home,home,3.0,"[2.8,3.5)",0.31279620853080564,"[0.28,0.34)",market_non_favorite,B365_OPEN,True,2.0
2021-08-13,2021-08,D2,St Pauli,Hamburg,draw,home,3.6,"[3.5,4.0)",0.2606635071090047,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-13,2021-08,D2,St Pauli,Hamburg,away,home,2.2,"[2.2,2.8)",0.42654028436018954,"[0.42,0.55)",market_favorite,B365_OPEN,False,-1.0
2021-08-13,2021-08,D2,Schalke 04,Erzgebirge Aue,home,draw,1.57,"[1.0,1.8)",0.6043404859191114,"[0.55,1.00]",market_favorite,B365_OPEN,False,-1.0
2021-08-13,2021-08,D2,Schalke 04,Erzgebirge Aue,draw,draw,3.8,"[3.5,4.0)",0.24968804286658022,"[0.20,0.28)",market_non_favorite,B365_OPEN,True,2.8
2021-08-13,2021-08,D2,Schalke 04,Erzgebirge Aue,away,draw,6.5,"[5.0,7.0)",0.14597147121430845,"[0.00,0.20)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,D2,Sandhausen,Karlsruhe,home,draw,3.4,"[2.8,3.5)",0.27631578947368424,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,D2,Sandhausen,Karlsruhe,draw,draw,3.4,"[2.8,3.5)",0.27631578947368424,"[0.20,0.28)",market_non_favorite,B365_OPEN,True,2.4
2021-08-14,2021-08,D2,Sandhausen,Karlsruhe,away,draw,2.1,"[1.8,2.2)",0.4473684210526316,"[0.42,0.55)",market_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,D2,Nurnberg,Fortuna Dusseldorf,home,home,2.3,"[2.2,2.8)",0.40812223562525135,"[0.34,0.42)",market_favorite,B365_OPEN,True,1.2999999999999998
2021-08-14,2021-08,D2,Nurnberg,Fortuna Dusseldorf,draw,home,3.5,"[3.5,4.0)",0.268194611982308,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,D2,Nurnberg,Fortuna Dusseldorf,away,home,2.9,"[2.8,3.5)",0.3236831523924407,"[0.28,0.34)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,D2,Holstein Kiel,Regensburg,home,away,2.0,"[1.8,2.2)",0.47368421052631576,"[0.42,0.55)",market_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,D2,Holstein Kiel,Regensburg,draw,away,3.6,"[3.5,4.0)",0.2631578947368421,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,D2,Holstein Kiel,Regensburg,away,away,3.6,"[3.5,4.0)",0.2631578947368421,"[0.20,0.28)",market_non_favorite,B365_OPEN,True,2.6
2021-08-14,2021-08,D2,Dresden,Hannover,home,home,2.9,"[2.8,3.5)",0.3266613290632506,"[0.28,0.34)",market_non_favorite,B365_OPEN,True,1.9
2021-08-14,2021-08,D2,Dresden,Hannover,draw,home,3.4,"[2.8,3.5)",0.27862289831865494,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,D2,Dresden,Hannover,away,home,2.4,"[2.2,2.8)",0.39471577261809454,"[0.34,0.42)",market_favorite,B365_OPEN,False,-1.0
2021-08-15,2021-08,D2,Heidenheim,Hansa Rostock,home,draw,2.0,"[1.8,2.2)",0.46646341463414637,"[0.42,0.55)",market_favorite,B365_OPEN,False,-1.0
2021-08-15,2021-08,D2,Heidenheim,Hansa Rostock,draw,draw,3.6,"[3.5,4.0)",0.25914634146341464,"[0.20,0.28)",market_non_favorite,B365_OPEN,True,2.6
2021-08-15,2021-08,D2,Heidenheim,Hansa Rostock,away,draw,3.4,"[2.8,3.5)",0.27439024390243905,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-15,2021-08,D2,Darmstadt,Ingolstadt,home,home,3.0,"[2.8,3.5)",0.3176442762535478,"[0.28,0.34)",market_non_favorite,B365_OPEN,True,2.0
2021-08-15,2021-08,D2,Darmstadt,Ingolstadt,draw,home,3.4,"[2.8,3.5)",0.28027436140018924,"[0.28,0.34)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-15,2021-08,D2,Darmstadt,Ingolstadt,away,home,2.37,"[2.2,2.8)",0.40208136234626296,"[0.34,0.42)",market_favorite,B365_OPEN,False,-1.0
2021-08-15,2021-08,D2,Werder Bremen,Paderborn,home,away,1.9,"[1.8,2.2)",0.4915346805024577,"[0.42,0.55)",market_favorite,B365_OPEN,False,-1.0
2021-08-15,2021-08,D2,Werder Bremen,Paderborn,draw,away,3.6,"[3.5,4.0)",0.25942108137629716,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-15,2021-08,D2,Werder Bremen,Paderborn,away,away,3.75,"[3.5,4.0)",0.24904423812124524,"[0.20,0.28)",market_non_favorite,B365_OPEN,True,2.75
2021-08-20,2021-08,D2,Hannover,Heidenheim,home,home,2.25,"[2.2,2.8)",0.41883568448241604,"[0.34,0.42)",market_favorite,B365_OPEN,True,1.25
2021-08-20,2021-08,D2,Hannover,Heidenheim,draw,home,3.4,"[2.8,3.5)",0.27717067355454006,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-20,2021-08,D2,Hannover,Heidenheim,away,home,3.1,"[2.8,3.5)",0.3039936419630439,"[0.28,0.34)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-20,2021-08,D2,Fortuna Dusseldorf,Holstein Kiel,home,draw,1.8,"[1.8,2.2)",0.5198358413132695,"[0.42,0.55)",market_favorite,B365_OPEN,False,-1.0
