bet_date,settlement_date,league,home_team,away_team,outcome,actual_result,odds,stake,won,profit,rule_label,month,season
2022-08-05,2022-08-06,P1,Benfica,Arouca,home,home,1.13,10.0,True,1.3,AVG_CLOSE_rulesra9aa4c57_train18_n80_ev0p0_top1_ridge10_cap0.08|ra9aa4c57,2022-08,2022-23
2022-08-06,2022-08-07,P1,Porto,Maritimo,home,home,1.16,10.0,True,1.6,AVG_CLOSE_rulesra9aa4c57_train18_n80_ev0p0_top1_ridge10_cap0.08|ra9aa4c57,2022-08,2022-23
2022-08-13,2022-08-14,P1,Casa Pia,Benfica,away,away,1.28,10.0,True,2.8,AVG_CLOSE_rulesra9aa4c57_train18_n80_ev0p0_top1_ridge10_cap0.08|ra9aa4c57,2022-08,2022-23
2022-08-14,2022-08-15,P1,Vizela,Porto,away,away,1.33,10.0,True,3.3,AVG_CLOSE_rulesra9aa4c57_train18_n80_ev0p0_top1_ridge10_cap0.08|ra9aa4c57,2022-08,2022-23
2022-08-21,2022-08-22,P1,Sp Braga,Maritimo,home,home,1.26,10.0,True,2.6,AVG_CLOSE_rulesra9aa4c57_train18_n80_ev0p0_top1_ridge10_cap0.08|ra9aa4c57,2022-08,2022-23
2022-08-27,2022-08-28,P1,Boavista,Benfica,away,away,1.36,10.0,True,3.6,AVG_CLOSE_rulesra9aa4c57_train18_n80_ev0p0_top1_ridge10_cap0.08|ra9aa4c57,2022-08,2022-23
2022-08-28,2022-08-29,P1,Arouca,Sp Braga,away,away,1.49,10.0,True,4.9,AVG_CLOSE_rulesra9aa4c57_train18_n80_ev0p0_top1_ridge10_cap0.08|ra9aa4c57,2022-08,2022-23
2022-09-02,2022-09-03,P1,Estoril,Sp Lisbon,away,away,1.42,10.0,True,4.2,AVG_CLOSE_rulesra9aa4c57_train18_n80_ev0p0_top1_ridge10_cap0.08|ra9aa4c57,2022-09,2022-23
2022-09-03,2022-09-04,P1,Gil Vicente,Porto,away,away,1.28,10.0,True,2.8,AVG_CLOSE_rulesra9aa4c57_train18_n80_ev0p0_top1_ridge10_cap0.08|ra9aa4c57,2022-09,2022-23
2022-09-10,2022-09-11,P1,Famalicao,Benfica,away,away,1.41,10.0,True,4.1,AVG_CLOSE_rulesra9aa4c57_train18_n80_ev0p0_top1_ridge10_cap0.08|ra9aa4c57,2022-09,2022-23
2022-09-11,2022-09-12,P1,Rio Ave,Sp Braga,away,away,1.56,10.0,True,5.6,AVG_CLOSE_rulesra9aa4c57_train18_n80_ev0p0_top1_ridge10_cap0.08|ra9aa4c57,2022-09,2022-23
2022-09-17,2022-09-18,P1,Boavista,Sp Lisbon,away,home,1.43,10.0,False,-10.0,AVG_CLOSE_rulesra9aa4c57_train18_n80_ev0p0_top1_ridge10_cap0.08|ra9aa4c57,2022-09,2022-23
2022-09-18,2022-09-19,P1,Benfica,Maritimo,home,home,1.11,10.0,True,1.1,AVG_CLOSE_rulesra9aa4c57_train18_n80_ev0p0_top1_ridge10_cap0.08|ra9aa4c57,2022-09,2022-23
2022-10-01,2022-10-02,P1,Guimaraes,Benfica,away,draw,1.31,10.0,False,-10.0,AVG_CLOSE_rulesra9aa4c57_train18_n80_ev0p0_top1_ridge10_cap0.08|ra9aa4c57,2022-10,2022-23
2022-10-08,2022-10-09,P1,Santa Clara,Sp Lisbon,away,away,1.45,10.0,True,4.5,AVG_CLOSE_rulesra9aa4c57_train18_n80_ev0p0_top1_ridge10_cap0.08|ra9aa4c57,2022-10,2022-23
2022-10-09,2022-10-10,P1,Sp Braga,Chaves,home,away,1.39,10.0,False,-10.0,AVG_CLOSE_rulesra9aa4c57_train18_n80_ev0p0_top1_ridge10_cap0.08|ra9aa4c57,2022-10,2022-23
2022-10-22,2022-10-23,P1,Estoril,Sp Braga,away,away,1.6,10.0,True,6.0,AVG_CLOSE_rulesra9aa4c57_train18_n80_ev0p0_top1_ridge10_cap0.08|ra9aa4c57,2022-10,2022-23
2022-10-29,2022-10-30,P1,Benfica,Chaves,home,home,1.11,10.0,True,1.1,AVG_CLOSE_rulesra9aa4c57_train18_n80_ev0p0_top1_ridge10_cap0.08|ra9aa4c57,2022-10,2022-23
2022-10-30,2022-10-31,P1,Gil Vicente,Sp Braga,away,away,1.55,10.0,True,5.5,AVG_CLOSE_rulesra9aa4c57_train18_n80_ev0p0_top1_ridge10_cap0.08|ra9aa4c57,2022-10,2022-23
2022-11-06,2022-11-07,P1,Estoril,Benfica,away,away,1.24,10.0,True,2.4,AVG_CLOSE_rulesra9aa4c57_train18_n80_ev0p0_top1_ridge10_cap0.08|ra9aa4c57,2022-11,2022-23
