window_start,window_end,bets,staked,profit,roi_pct,max_drawdown,positive_months,negative_months,passes_window
2022-08,2023-07,55,550.0,50.3,9.15,31.3,7,3,True
2023-02,2024-01,77,770.0,77.6,10.08,24.9,10,0,True
2023-08,2024-07,83,830.0,8.0,0.96,62.6,6,4,False
2024-02,2025-01,58,580.0,-61.2,-10.55,65.3,3,7,False
2024-08,2025-07,32,320.0,-51.9,-16.22,87.1,4,5,False
2025-02,2026-01,23,230.0,13.2,5.74,32.2,5,3,False
