source,columns,key,label,rule_id,rule_description,odds_source,candidate_count,selected_candidates,train_months,min_train_rows,min_predicted_ev,ridge,discovery_bets,discovery_profit,discovery_roi_pct,bets,profit,roi_pct,max_drawdown,positive_months,negative_months,window_count,passed_windows,active_window_count,active_passed_windows,active_pass_rate,decision_reasons,decision
reports\market_bias_diagnostics_v1\market_bias.csv,league|odds_bucket|market_prob_bucket,"P1|[1.0,1.8)|[0.55,1.00]",AVG_CLOSE_rulesrcd870bda_train18_n80_ev0p02_top1_ridge35_cap0.08,rcd870bda,rule_league_P1_market_prob_bucket_0p55_1p00_odds_bucket_1p0_1p8,AVG_CLOSE,601,199,18,80,0.02,35.0,606,22.11,3.65,199,-25.9,-1.3,115.0,23,15,6,2,6,2,0.3333,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket|favorite_relation,"P1|[0.55,1.00]|market_favorite",AVG_CLOSE_rulesr4107da4f_train18_n80_ev0p02_top1_ridge35_cap0.08,r4107da4f,rule_favorite_relation_market_favorite_league_P1_market_prob_bucket_0p55_1p00,AVG_CLOSE,601,199,18,80,0.02,35.0,606,22.11,3.65,199,-25.9,-1.3,115.0,23,15,6,2,6,2,0.3333,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket,"P1|[0.55,1.00]",AVG_CLOSE_rulesra9aa4c57_train30_n80_ev0p02_top1_ridge35_cap0.08,ra9aa4c57,rule_league_P1_market_prob_bucket_0p55_1p00,AVG_CLOSE,601,199,30,80,0.02,35.0,606,22.11,3.65,199,-38.0,-1.91,119.9,20,15,6,2,6,2,0.3333,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|odds_bucket|market_prob_bucket,"P1|[1.0,1.8)|[0.55,1.00]",AVG_CLOSE_rulesrcd870bda_train30_n80_ev0p02_top1_ridge35_cap0.08,rcd870bda,rule_league_P1_market_prob_bucket_0p55_1p00_odds_bucket_1p0_1p8,AVG_CLOSE,601,199,30,80,0.02,35.0,606,22.11,3.65,199,-38.0,-1.91,119.9,20,15,6,2,6,2,0.3333,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket|favorite_relation,"P1|[0.55,1.00]|market_favorite",AVG_CLOSE_rulesr4107da4f_train30_n80_ev0p02_top1_ridge35_cap0.08,r4107da4f,rule_favorite_relation_market_favorite_league_P1_market_prob_bucket_0p55_1p00,AVG_CLOSE,601,199,30,80,0.02,35.0,606,22.11,3.65,199,-38.0,-1.91,119.9,20,15,6,2,6,2,0.3333,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket,"P1|[0.55,1.00]",AVG_CLOSE_rulesra9aa4c57_train18_n120_ev0p0_top1_ridge10_cap0.08,ra9aa4c57,rule_league_P1_market_prob_bucket_0p55_1p00,AVG_CLOSE,601,214,18,120,0.0,10.0,606,22.11,3.65,214,-41.6,-1.94,120.9,22,15,6,2,6,2,0.3333,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|odds_bucket|market_prob_bucket,"P1|[1.0,1.8)|[0.55,1.00]",AVG_CLOSE_rulesrcd870bda_train18_n120_ev0p0_top1_ridge10_cap0.08,rcd870bda,rule_league_P1_market_prob_bucket_0p55_1p00_odds_bucket_1p0_1p8,AVG_CLOSE,601,214,18,120,0.0,10.0,606,22.11,3.65,214,-41.6,-1.94,120.9,22,15,6,2,6,2,0.3333,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket|favorite_relation,"P1|[0.55,1.00]|market_favorite",AVG_CLOSE_rulesr4107da4f_train18_n120_ev0p0_top1_ridge10_cap0.08,r4107da4f,rule_favorite_relation_market_favorite_league_P1_market_prob_bucket_0p55_1p00,AVG_CLOSE,601,214,18,120,0.0,10.0,606,22.11,3.65,214,-41.6,-1.94,120.9,22,15,6,2,6,2,0.3333,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket,"P1|[0.55,1.00]",AVG_CLOSE_rulesra9aa4c57_train18_n120_ev0p02_top1_ridge10_cap0.08,ra9aa4c57,rule_league_P1_market_prob_bucket_0p55_1p00,AVG_CLOSE,601,191,18,120,0.02,10.0,606,22.11,3.65,191,-38.6,-2.02,120.1,21,15,6,2,6,2,0.3333,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|odds_bucket|market_prob_bucket,"P1|[1.0,1.8)|[0.55,1.00]",AVG_CLOSE_rulesrcd870bda_train18_n120_ev0p02_top1_ridge10_cap0.08,rcd870bda,rule_league_P1_market_prob_bucket_0p55_1p00_odds_bucket_1p0_1p8,AVG_CLOSE,601,191,18,120,0.02,10.0,606,22.11,3.65,191,-38.6,-2.02,120.1,21,15,6,2,6,2,0.3333,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket|favorite_relation,"P1|[0.55,1.00]|market_favorite",AVG_CLOSE_rulesr4107da4f_train18_n120_ev0p02_top1_ridge10_cap0.08,r4107da4f,rule_favorite_relation_market_favorite_league_P1_market_prob_bucket_0p55_1p00,AVG_CLOSE,601,191,18,120,0.02,10.0,606,22.11,3.65,191,-38.6,-2.02,120.1,21,15,6,2,6,2,0.3333,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket,"P1|[0.55,1.00]",AVG_CLOSE_rulesra9aa4c57_train30_n80_ev0p0_top1_ridge35_cap0.08,ra9aa4c57,rule_league_P1_market_prob_bucket_0p55_1p00,AVG_CLOSE,601,231,30,80,0.0,35.0,606,22.11,3.65,231,-51.6,-2.23,167.7,25,12,6,2,6,2,0.3333,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|odds_bucket|market_prob_bucket,"P1|[1.0,1.8)|[0.55,1.00]",AVG_CLOSE_rulesrcd870bda_train30_n80_ev0p0_top1_ridge35_cap0.08,rcd870bda,rule_league_P1_market_prob_bucket_0p55_1p00_odds_bucket_1p0_1p8,AVG_CLOSE,601,231,30,80,0.0,35.0,606,22.11,3.65,231,-51.6,-2.23,167.7,25,12,6,2,6,2,0.3333,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket|favorite_relation,"P1|[0.55,1.00]|market_favorite",AVG_CLOSE_rulesr4107da4f_train30_n80_ev0p0_top1_ridge35_cap0.08,r4107da4f,rule_favorite_relation_market_favorite_league_P1_market_prob_bucket_0p55_1p00,AVG_CLOSE,601,231,30,80,0.0,35.0,606,22.11,3.65,231,-51.6,-2.23,167.7,25,12,6,2,6,2,0.3333,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket,"P1|[0.55,1.00]",AVG_CLOSE_rulesra9aa4c57_train18_n80_ev0p0_top1_ridge35_cap0.08,ra9aa4c57,rule_league_P1_market_prob_bucket_0p55_1p00,AVG_CLOSE,601,234,18,80,0.0,35.0,606,22.11,3.65,234,-52.1,-2.23,165.6,25,14,6,2,6,2,0.3333,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|odds_bucket|market_prob_bucket,"P1|[1.0,1.8)|[0.55,1.00]",AVG_CLOSE_rulesrcd870bda_train18_n80_ev0p0_top1_ridge35_cap0.08,rcd870bda,rule_league_P1_market_prob_bucket_0p55_1p00_odds_bucket_1p0_1p8,AVG_CLOSE,601,234,18,80,0.0,35.0,606,22.11,3.65,234,-52.1,-2.23,165.6,25,14,6,2,6,2,0.3333,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket|favorite_relation,"P1|[0.55,1.00]|market_favorite",AVG_CLOSE_rulesr4107da4f_train18_n80_ev0p0_top1_ridge35_cap0.08,r4107da4f,rule_favorite_relation_market_favorite_league_P1_market_prob_bucket_0p55_1p00,AVG_CLOSE,601,234,18,80,0.0,35.0,606,22.11,3.65,234,-52.1,-2.23,165.6,25,14,6,2,6,2,0.3333,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket,"P1|[0.55,1.00]",AVG_CLOSE_rulesra9aa4c57_train18_n120_ev0p0_top1_ridge35_cap0.08,ra9aa4c57,rule_league_P1_market_prob_bucket_0p55_1p00,AVG_CLOSE,601,228,18,120,0.0,35.0,606,22.11,3.65,228,-70.6,-3.1,165.6,24,14,6,2,6,2,0.3333,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|odds_bucket|market_prob_bucket,"P1|[1.0,1.8)|[0.55,1.00]",AVG_CLOSE_rulesrcd870bda_train18_n120_ev0p0_top1_ridge35_cap0.08,rcd870bda,rule_league_P1_market_prob_bucket_0p55_1p00_odds_bucket_1p0_1p8,AVG_CLOSE,601,228,18,120,0.0,35.0,606,22.11,3.65,228,-70.6,-3.1,165.6,24,14,6,2,6,2,0.3333,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket|favorite_relation,"P1|[0.55,1.00]|market_favorite",AVG_CLOSE_rulesr4107da4f_train18_n120_ev0p0_top1_ridge35_cap0.08,r4107da4f,rule_favorite_relation_market_favorite_league_P1_market_prob_bucket_0p55_1p00,AVG_CLOSE,601,228,18,120,0.0,35.0,606,22.11,3.65,228,-70.6,-3.1,165.6,24,14,6,2,6,2,0.3333,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket,"P1|[0.55,1.00]",AVG_CLOSE_rulesra9aa4c57_train30_n120_ev0p0_top1_ridge35_cap0.08,ra9aa4c57,rule_league_P1_market_prob_bucket_0p55_1p00,AVG_CLOSE,601,225,30,120,0.0,35.0,606,22.11,3.65,225,-70.1,-3.12,167.7,24,12,6,2,6,2,0.3333,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|odds_bucket|market_prob_bucket,"P1|[1.0,1.8)|[0.55,1.00]",AVG_CLOSE_rulesrcd870bda_train30_n120_ev0p0_top1_ridge35_cap0.08,rcd870bda,rule_league_P1_market_prob_bucket_0p55_1p00_odds_bucket_1p0_1p8,AVG_CLOSE,601,225,30,120,0.0,35.0,606,22.11,3.65,225,-70.1,-3.12,167.7,24,12,6,2,6,2,0.3333,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket|favorite_relation,"P1|[0.55,1.00]|market_favorite",AVG_CLOSE_rulesr4107da4f_train30_n120_ev0p0_top1_ridge35_cap0.08,r4107da4f,rule_favorite_relation_market_favorite_league_P1_market_prob_bucket_0p55_1p00,AVG_CLOSE,601,225,30,120,0.0,35.0,606,22.11,3.65,225,-70.1,-3.12,167.7,24,12,6,2,6,2,0.3333,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket,"P1|[0.55,1.00]",AVG_CLOSE_rulesra9aa4c57_train30_n80_ev0p0_top1_ridge10_cap0.08,ra9aa4c57,rule_league_P1_market_prob_bucket_0p55_1p00,AVG_CLOSE,601,224,30,80,0.0,10.0,606,22.11,3.65,224,-83.7,-3.74,165.8,19,16,6,2,6,2,0.3333,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|odds_bucket|market_prob_bucket,"P1|[1.0,1.8)|[0.55,1.00]",AVG_CLOSE_rulesrcd870bda_train30_n80_ev0p0_top1_ridge10_cap0.08,rcd870bda,rule_league_P1_market_prob_bucket_0p55_1p00_odds_bucket_1p0_1p8,AVG_CLOSE,601,224,30,80,0.0,10.0,606,22.11,3.65,224,-83.7,-3.74,165.8,19,16,6,2,6,2,0.3333,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket|favorite_relation,"P1|[0.55,1.00]|market_favorite",AVG_CLOSE_rulesr4107da4f_train30_n80_ev0p0_top1_ridge10_cap0.08,r4107da4f,rule_favorite_relation_market_favorite_league_P1_market_prob_bucket_0p55_1p00,AVG_CLOSE,601,224,30,80,0.0,10.0,606,22.11,3.65,224,-83.7,-3.74,165.8,19,16,6,2,6,2,0.3333,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket,"P1|[0.55,1.00]",AVG_CLOSE_rulesra9aa4c57_train30_n120_ev0p0_top1_ridge10_cap0.08,ra9aa4c57,rule_league_P1_market_prob_bucket_0p55_1p00,AVG_CLOSE,601,217,30,120,0.0,10.0,606,22.11,3.65,217,-103.8,-4.78,165.8,18,16,6,2,6,2,0.3333,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|odds_bucket|market_prob_bucket,"P1|[1.0,1.8)|[0.55,1.00]",AVG_CLOSE_rulesrcd870bda_train30_n120_ev0p0_top1_ridge10_cap0.08,rcd870bda,rule_league_P1_market_prob_bucket_0p55_1p00_odds_bucket_1p0_1p8,AVG_CLOSE,601,217,30,120,0.0,10.0,606,22.11,3.65,217,-103.8,-4.78,165.8,18,16,6,2,6,2,0.3333,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket|favorite_relation,"P1|[0.55,1.00]|market_favorite",AVG_CLOSE_rulesr4107da4f_train30_n120_ev0p0_top1_ridge10_cap0.08,r4107da4f,rule_favorite_relation_market_favorite_league_P1_market_prob_bucket_0p55_1p00,AVG_CLOSE,601,217,30,120,0.0,10.0,606,22.11,3.65,217,-103.8,-4.78,165.8,18,16,6,2,6,2,0.3333,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_CLOSE_rulesrb12f45c5_train30_n80_ev0p02_top1_ridge10_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_CLOSE,262,81,30,80,0.02,10.0,258,23.2,8.99,81,17.4,2.15,58.2,20,8,6,1,6,1,0.1667,"['bets<150', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_CLOSE_rulesrb12f45c5_train30_n80_ev0p02_top1_ridge35_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_CLOSE,262,88,30,80,0.02,35.0,258,23.2,8.99,88,14.3,1.63,62.4,22,7,6,1,6,1,0.1667,"['bets<150', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_CLOSE_rulesrb12f45c5_train30_n80_ev0p0_top1_ridge10_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_CLOSE,262,90,30,80,0.0,10.0,258,23.2,8.99,90,6.9,0.77,72.4,20,10,6,1,6,1,0.1667,"['bets<150', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_CLOSE_rulesrb12f45c5_train30_n80_ev0p0_top1_ridge35_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_CLOSE,262,100,30,80,0.0,35.0,258,23.2,8.99,100,0.0,0.0,84.3,21,9,6,1,6,1,0.1667,"['bets<150', 'profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket,"P1|[0.55,1.00]",AVG_CLOSE_rulesra9aa4c57_train30_n120_ev0p02_top1_ridge10_cap0.08,ra9aa4c57,rule_league_P1_market_prob_bucket_0p55_1p00,AVG_CLOSE,601,189,30,120,0.02,10.0,606,22.11,3.65,189,-38.2,-2.02,112.2,19,15,6,1,6,1,0.1667,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|odds_bucket|market_prob_bucket,"P1|[1.0,1.8)|[0.55,1.00]",AVG_CLOSE_rulesrcd870bda_train30_n120_ev0p02_top1_ridge10_cap0.08,rcd870bda,rule_league_P1_market_prob_bucket_0p55_1p00_odds_bucket_1p0_1p8,AVG_CLOSE,601,189,30,120,0.02,10.0,606,22.11,3.65,189,-38.2,-2.02,112.2,19,15,6,1,6,1,0.1667,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket|favorite_relation,"P1|[0.55,1.00]|market_favorite",AVG_CLOSE_rulesr4107da4f_train30_n120_ev0p02_top1_ridge10_cap0.08,r4107da4f,rule_favorite_relation_market_favorite_league_P1_market_prob_bucket_0p55_1p00,AVG_CLOSE,601,189,30,120,0.02,10.0,606,22.11,3.65,189,-38.2,-2.02,112.2,19,15,6,1,6,1,0.1667,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket,"P1|[0.55,1.00]",AVG_CLOSE_rulesra9aa4c57_train18_n120_ev0p02_top1_ridge35_cap0.08,ra9aa4c57,rule_league_P1_market_prob_bucket_0p55_1p00,AVG_CLOSE,601,194,18,120,0.02,35.0,606,22.11,3.65,194,-43.1,-2.22,115.0,22,15,6,1,6,1,0.1667,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|odds_bucket|market_prob_bucket,"P1|[1.0,1.8)|[0.55,1.00]",AVG_CLOSE_rulesrcd870bda_train18_n120_ev0p02_top1_ridge35_cap0.08,rcd870bda,rule_league_P1_market_prob_bucket_0p55_1p00_odds_bucket_1p0_1p8,AVG_CLOSE,601,194,18,120,0.02,35.0,606,22.11,3.65,194,-43.1,-2.22,115.0,22,15,6,1,6,1,0.1667,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket|favorite_relation,"P1|[0.55,1.00]|market_favorite",AVG_CLOSE_rulesr4107da4f_train18_n120_ev0p02_top1_ridge35_cap0.08,r4107da4f,rule_favorite_relation_market_favorite_league_P1_market_prob_bucket_0p55_1p00,AVG_CLOSE,601,194,18,120,0.02,35.0,606,22.11,3.65,194,-43.1,-2.22,115.0,22,15,6,1,6,1,0.1667,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket,"P1|[0.55,1.00]",AVG_CLOSE_rulesra9aa4c57_train30_n120_ev0p02_top1_ridge35_cap0.08,ra9aa4c57,rule_league_P1_market_prob_bucket_0p55_1p00,AVG_CLOSE,601,194,30,120,0.02,35.0,606,22.11,3.65,194,-55.2,-2.85,119.9,19,15,6,1,6,1,0.1667,"['profit_or_roi<=0', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
