test_month,date,bets,staked,profit,cumulative_profit,drawdown,cash_reserved
2022-03,2022-03-01,0,0.0,0.0,0.0,0.0,100.0
2022-03,2022-03-02,0,0.0,0.0,0.0,0.0,100.0
2022-03,2022-03-03,1,0.82,0.96,0.96,0.0,99.18
2022-03,2022-03-04,0,0.0,0.0,0.96,0.0,100.0
2022-03,2022-03-05,1,0.4,-0.4,0.56,0.4,99.6
2022-03,2022-03-06,0,0.0,0.0,0.56,0.4,100.0
2022-03,2022-03-07,0,0.0,0.0,0.56,0.4,100.0
2022-03,2022-03-08,0,0.0,0.0,0.56,0.4,100.0
2022-03,2022-03-09,0,0.0,0.0,0.56,0.4,100.0
2022-03,2022-03-10,0,0.0,0.0,0.56,0.4,100.0
2022-03,2022-03-11,0,0.0,0.0,0.56,0.4,100.0
2022-03,2022-03-12,1,0.14,-0.14,0.42,0.54,99.86
2022-03,2022-03-13,2,0.37,-0.37,0.05,0.91,99.63
2022-03,2022-03-14,0,0.0,0.0,0.05,0.91,100.0
2022-03,2022-03-15,2,0.37,0.38,0.43,0.53,99.63
2022-03,2022-03-16,0,0.0,0.0,0.43,0.53,100.0
2022-03,2022-03-17,0,0.0,0.0,0.43,0.53,100.0
2022-03,2022-03-18,0,0.0,0.0,0.43,0.53,100.0
2022-03,2022-03-19,2,0.69,-0.69,-0.26,1.22,99.31
2022-03,2022-03-20,1,0.25,-0.25,-0.51,1.47,99.75
2022-03,2022-03-21,0,0.0,0.0,-0.51,1.47,100.0
2022-03,2022-03-22,0,0.0,0.0,-0.51,1.47,100.0
2022-03,2022-03-23,0,0.0,0.0,-0.51,1.47,100.0
2022-03,2022-03-24,0,0.0,0.0,-0.51,1.47,100.0
2022-03,2022-03-25,0,0.0,0.0,-0.51,1.47,100.0
2022-03,2022-03-26,1,0.21,0.16,-0.35,1.31,99.79
2022-03,2022-03-27,2,0.58,1.16,0.81,0.15,99.42
2022-03,2022-03-28,1,0.17,0.22,1.03,0.0,99.83
2022-03,2022-03-29,0,0.0,0.0,1.03,0.0,100.0
2022-03,2022-03-30,0,0.0,0.0,1.03,0.0,100.0
2022-03,2022-03-31,0,0.0,0.0,1.03,0.0,100.0
2022-04,2022-04-01,0,0.0,0.0,0.0,0.0,100.0
2022-04,2022-04-02,0,0.0,0.0,0.0,0.0,100.0
2022-04,2022-04-03,0,0.0,0.0,0.0,0.0,100.0
2022-04,2022-04-04,0,0.0,0.0,0.0,0.0,100.0
2022-04,2022-04-05,0,0.0,0.0,0.0,0.0,100.0
2022-04,2022-04-06,0,0.0,0.0,0.0,0.0,100.0
2022-04,2022-04-07,0,0.0,0.0,0.0,0.0,100.0
2022-04,2022-04-08,0,0.0,0.0,0.0,0.0,100.0
2022-04,2022-04-09,0,0.0,0.0,0.0,0.0,100.0
2022-04,2022-04-10,2,0.4,-0.4,-0.4,0.4,99.6
2022-04,2022-04-11,0,0.0,0.0,-0.4,0.4,100.0
2022-04,2022-04-12,0,0.0,0.0,-0.4,0.4,100.0
2022-04,2022-04-13,0,0.0,0.0,-0.4,0.4,100.0
2022-04,2022-04-14,0,0.0,0.0,-0.4,0.4,100.0
2022-04,2022-04-15,0,0.0,0.0,-0.4,0.4,100.0
2022-04,2022-04-16,1,0.23,0.5,0.1,0.0,99.77
2022-04,2022-04-17,0,0.0,0.0,0.1,0.0,100.0
2022-04,2022-04-18,0,0.0,0.0,0.1,0.0,100.0
2022-04,2022-04-19,0,0.0,0.0,0.1,0.0,100.0
2022-04,2022-04-20,0,0.0,0.0,0.1,0.0,100.0
2022-04,2022-04-21,0,0.0,0.0,0.1,0.0,100.0
2022-04,2022-04-22,0,0.0,0.0,0.1,0.0,100.0
2022-04,2022-04-23,0,0.0,0.0,0.1,0.0,100.0
2022-04,2022-04-24,0,0.0,0.0,0.1,0.0,100.0
2022-04,2022-04-25,0,0.0,0.0,0.1,0.0,100.0
2022-04,2022-04-26,0,0.0,0.0,0.1,0.0,100.0
2022-04,2022-04-27,0,0.0,0.0,0.1,0.0,100.0
2022-04,2022-04-28,0,0.0,0.0,0.1,0.0,100.0
2022-04,2022-04-29,1,0.34,0.28,0.38,0.0,99.66
2022-04,2022-04-30,1,0.71,0.73,1.11,0.0,99.29
2022-05,2022-05-01,1,0.32,0.38,0.38,0.0,99.68
2022-05,2022-05-02,0,0.0,0.0,0.38,0.0,100.0
2022-05,2022-05-03,0,0.0,0.0,0.38,0.0,100.0
2022-05,2022-05-04,0,0.0,0.0,0.38,0.0,100.0
2022-05,2022-05-05,0,0.0,0.0,0.38,0.0,100.0
2022-05,2022-05-06,0,0.0,0.0,0.38,0.0,100.0
2022-05,2022-05-07,1,0.1,-0.1,0.28,0.1,99.9
2022-05,2022-05-08,0,0.0,0.0,0.28,0.1,100.0
2022-05,2022-05-09,0,0.0,0.0,0.28,0.1,100.0
2022-05,2022-05-10,0,0.0,0.0,0.28,0.1,100.0
2022-05,2022-05-11,0,0.0,0.0,0.28,0.1,100.0
2022-05,2022-05-12,0,0.0,0.0,0.28,0.1,100.0
2022-05,2022-05-13,0,0.0,0.0,0.28,0.1,100.0
2022-05,2022-05-14,0,0.0,0.0,0.28,0.1,100.0
2022-05,2022-05-15,0,0.0,0.0,0.28,0.1,100.0
2022-05,2022-05-16,0,0.0,0.0,0.28,0.1,100.0
2022-05,2022-05-17,0,0.0,0.0,0.28,0.1,100.0
2022-05,2022-05-18,0,0.0,0.0,0.28,0.1,100.0
2022-05,2022-05-19,0,0.0,0.0,0.28,0.1,100.0
2022-05,2022-05-20,0,0.0,0.0,0.28,0.1,100.0
2022-05,2022-05-21,3,1.07,-0.52,-0.24,0.62,98.93
2022-05,2022-05-22,0,0.0,0.0,-0.24,0.62,100.0
2022-05,2022-05-23,0,0.0,0.0,-0.24,0.62,100.0
2022-05,2022-05-24,0,0.0,0.0,-0.24,0.62,100.0
2022-05,2022-05-25,0,0.0,0.0,-0.24,0.62,100.0
2022-05,2022-05-26,0,0.0,0.0,-0.24,0.62,100.0
2022-05,2022-05-27,0,0.0,0.0,-0.24,0.62,100.0
2022-05,2022-05-28,0,0.0,0.0,-0.24,0.62,100.0
2022-05,2022-05-29,0,0.0,0.0,-0.24,0.62,100.0
2022-05,2022-05-30,0,0.0,0.0,-0.24,0.62,100.0
2022-05,2022-05-31,0,0.0,0.0,-0.24,0.62,100.0
2022-08,2022-08-01,0,0.0,0.0,0.0,0.0,100.0
2022-08,2022-08-02,0,0.0,0.0,0.0,0.0,100.0
2022-08,2022-08-03,0,0.0,0.0,0.0,0.0,100.0
2022-08,2022-08-04,0,0.0,0.0,0.0,0.0,100.0
2022-08,2022-08-05,0,0.0,0.0,0.0,0.0,100.0
2022-08,2022-08-06,0,0.0,0.0,0.0,0.0,100.0
2022-08,2022-08-07,0,0.0,0.0,0.0,0.0,100.0
2022-08,2022-08-08,0,0.0,0.0,0.0,0.0,100.0
2022-08,2022-08-09,0,0.0,0.0,0.0,0.0,100.0
2022-08,2022-08-10,0,0.0,0.0,0.0,0.0,100.0
2022-08,2022-08-11,0,0.0,0.0,0.0,0.0,100.0
2022-08,2022-08-12,0,0.0,0.0,0.0,0.0,100.0
2022-08,2022-08-13,0,0.0,0.0,0.0,0.0,100.0
2022-08,2022-08-14,1,0.41,0.68,0.68,0.0,99.59
2022-08,2022-08-15,1,0.12,-0.12,0.56,0.12,99.88
2022-08,2022-08-16,0,0.0,0.0,0.56,0.12,100.0
2022-08,2022-08-17,0,0.0,0.0,0.56,0.12,100.0
2022-08,2022-08-18,0,0.0,0.0,0.56,0.12,100.0
2022-08,2022-08-19,0,0.0,0.0,0.56,0.12,100.0
2022-08,2022-08-20,0,0.0,0.0,0.56,0.12,100.0
2022-08,2022-08-21,0,0.0,0.0,0.56,0.12,100.0
2022-08,2022-08-22,0,0.0,0.0,0.56,0.12,100.0
2022-08,2022-08-23,0,0.0,0.0,0.56,0.12,100.0
2022-08,2022-08-24,0,0.0,0.0,0.56,0.12,100.0
2022-08,2022-08-25,0,0.0,0.0,0.56,0.12,100.0
2022-08,2022-08-26,0,0.0,0.0,0.56,0.12,100.0
2022-08,2022-08-27,0,0.0,0.0,0.56,0.12,100.0
2022-08,2022-08-28,1,0.16,0.24,0.8,0.0,99.84
2022-08,2022-08-29,0,0.0,0.0,0.8,0.0,100.0
2022-08,2022-08-30,0,0.0,0.0,0.8,0.0,100.0
2022-08,2022-08-31,0,0.0,0.0,0.8,0.0,100.0
2022-09,2022-09-01,0,0.0,0.0,0.0,0.0,100.0
2022-09,2022-09-02,0,0.0,0.0,0.0,0.0,100.0
2022-09,2022-09-03,0,0.0,0.0,0.0,0.0,100.0
2022-09,2022-09-04,0,0.0,0.0,0.0,0.0,100.0
2022-09,2022-09-05,0,0.0,0.0,0.0,0.0,100.0
2022-09,2022-09-06,0,0.0,0.0,0.0,0.0,100.0
2022-09,2022-09-07,0,0.0,0.0,0.0,0.0,100.0
2022-09,2022-09-08,0,0.0,0.0,0.0,0.0,100.0
2022-09,2022-09-09,0,0.0,0.0,0.0,0.0,100.0
2022-09,2022-09-10,0,0.0,0.0,0.0,0.0,100.0
2022-09,2022-09-11,0,0.0,0.0,0.0,0.0,100.0
2022-09,2022-09-12,0,0.0,0.0,0.0,0.0,100.0
2022-09,2022-09-13,1,1.16,-1.16,-1.16,1.16,98.84
2022-09,2022-09-14,0,0.0,0.0,-1.16,1.16,100.0
2022-09,2022-09-15,0,0.0,0.0,-1.16,1.16,100.0
2022-09,2022-09-16,0,0.0,0.0,-1.16,1.16,100.0
2022-09,2022-09-17,0,0.0,0.0,-1.16,1.16,100.0
2022-09,2022-09-18,0,0.0,0.0,-1.16,1.16,100.0
2022-09,2022-09-19,0,0.0,0.0,-1.16,1.16,100.0
2022-09,2022-09-20,0,0.0,0.0,-1.16,1.16,100.0
2022-09,2022-09-21,0,0.0,0.0,-1.16,1.16,100.0
2022-09,2022-09-22,0,0.0,0.0,-1.16,1.16,100.0
2022-09,2022-09-23,0,0.0,0.0,-1.16,1.16,100.0
2022-09,2022-09-24,1,0.39,-0.39,-1.55,1.55,99.61
2022-09,2022-09-25,1,0.16,-0.16,-1.71,1.71,99.84
2022-09,2022-09-26,0,0.0,0.0,-1.71,1.71,100.0
2022-09,2022-09-27,0,0.0,0.0,-1.71,1.71,100.0
2022-09,2022-09-28,0,0.0,0.0,-1.71,1.71,100.0
2022-09,2022-09-29,0,0.0,0.0,-1.71,1.71,100.0
2022-09,2022-09-30,0,0.0,0.0,-1.71,1.71,100.0
