label,bets,wins,hit_rate,wilson_hit_rate_lower_95,avg_odds,avg_implied_probability,edge_vs_implied_probability,conservative_edge_vs_implied,staked,profit,roi_pct,decision,decision_reasons
"league|outcome|odds_bucket=NOR|draw|[2.8,3.5)",57,12,0.2105,0.1247,3.3323,0.3004,-0.0899,-0.1757,57.0,-17.09,-29.98,NO_CALIBRATED_EDGE,"['bets<minimum', 'hit_rate<=average_implied_probability', 'wilson_lower<=average_implied_probability', 'roi<=0']"
"league|outcome|odds_bucket=NOR|away|[2.2,2.8)",36,12,0.3333,0.2021,2.5075,0.4007,-0.0673,-0.1985,36.0,-7.13,-19.81,NO_CALIBRATED_EDGE,"['bets<minimum', 'hit_rate<=average_implied_probability', 'wilson_lower<=average_implied_probability', 'roi<=0']"
"league|outcome|market_prob_bucket=NOR|home|[0.28,0.34)",26,10,0.3846,0.2243,3.0035,0.3341,0.0505,-0.1098,26.0,4.25,16.35,POSITIVE_EDGE_BUT_NOT_CONSERVATIVE,"['bets<minimum', 'wilson_lower<=average_implied_probability']"
