league,odds_source,rule_spec,label,candidate_count,selected_candidates,train_months,min_train_rows,min_predicted_ev,ridge,bets,profit,roi_pct,max_drawdown,positive_months,negative_months,positive_seasons,negative_seasons,latest_season,latest_season_bets,latest_season_profit,window_count,passed_windows,active_window_count,active_passed_windows,active_pass_rate,decision_reasons,decision
USA,PS_CLOSE,USA,PS_CLOSE_rulesusa_train30_n120_ev0p02_top1_ridge10_cap0.03_val6,17400,300,30,120,0.02,10.0,300,248.8,8.29,121.5,18,20,6,3,2025-26,38,-47.5,17,2,16,2,0.125,"['positive_months<=negative_months', 'latest_season_profit<0', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
