date,bets,staked,settled_bets,settled_profit,equity,cooldown_active,skipped_reason
2017-05-04,1,10.0,0,0.0,0.0,False,
2017-05-05,0,0.0,1,-10.0,-10.0,False,
2017-05-06,1,10.0,0,0.0,-10.0,False,
2017-05-07,1,10.0,1,-10.0,-20.0,False,
2017-05-08,0,0.0,1,24.5,4.5,False,
2017-05-09,0,0.0,0,0.0,4.5,False,
2017-05-10,0,0.0,0,0.0,4.5,False,
2017-05-11,1,10.0,0,0.0,4.5,False,
2017-05-12,0,0.0,1,-10.0,-5.5,False,
2017-05-13,1,10.0,0,0.0,-5.5,False,
2017-05-14,1,10.0,1,-10.0,-15.5,False,
2017-05-15,1,10.0,1,13.2,-2.3,False,
2017-05-16,0,0.0,1,35.9,33.6,False,
2017-05-17,0,0.0,0,0.0,33.6,False,
2017-05-18,1,10.0,0,0.0,33.6,False,
2017-05-19,0,0.0,1,14.0,47.6,False,
2017-05-20,1,10.0,0,0.0,47.6,False,
2017-05-21,1,10.0,1,-10.0,37.6,False,
2017-05-22,1,10.0,1,-10.0,27.6,False,
2017-05-23,0,0.0,1,-10.0,17.6,False,
2017-05-24,0,0.0,0,0.0,17.6,False,
2017-05-25,0,0.0,0,0.0,17.6,False,
2017-05-26,1,10.0,0,0.0,17.6,False,
2017-05-27,1,10.0,1,8.5,26.1,False,
2017-05-28,1,10.0,1,11.4,37.5,False,
2017-05-29,0,0.0,1,17.6,55.1,False,
2017-05-30,0,0.0,0,0.0,55.1,False,
2017-05-31,0,0.0,0,0.0,55.1,False,
2017-06-01,1,10.0,0,0.0,55.1,False,
2017-06-02,0,0.0,1,-10.0,45.1,False,
2017-06-03,1,10.0,0,0.0,45.1,False,
2017-06-04,1,10.0,1,10.6,55.7,False,
2017-06-05,1,10.0,1,14.5,70.2,False,
2017-06-06,0,0.0,1,-10.0,60.2,False,
2017-06-07,0,0.0,0,0.0,60.2,False,
2017-06-08,0,0.0,0,0.0,60.2,False,
2017-06-09,0,0.0,0,0.0,60.2,False,
2017-06-10,0,0.0,0,0.0,60.2,False,
2017-06-11,1,10.0,0,0.0,60.2,False,
2017-06-12,0,0.0,1,10.6,70.8,False,
2017-06-13,0,0.0,0,0.0,70.8,False,
2017-06-14,0,0.0,0,0.0,70.8,False,
2017-06-15,0,0.0,0,0.0,70.8,False,
2017-06-16,0,0.0,0,0.0,70.8,False,
2017-06-17,1,10.0,0,0.0,70.8,False,
2017-06-18,1,10.0,1,10.2,81.0,False,
2017-06-19,0,0.0,1,-10.0,71.0,False,
