date,bets,staked,profit,cumulative_profit,drawdown,cash_reserved
2021-12-01,0,0.0,0.0,0.0,0.0,100.0
2021-12-02,0,0.0,0.0,0.0,0.0,100.0
2021-12-03,0,0.0,0.0,0.0,0.0,100.0
2021-12-04,0,0.0,0.0,0.0,0.0,100.0
2021-12-05,1,1.2,-1.2,-1.2,1.2,98.8
2021-12-06,0,0.0,0.0,-1.2,1.2,100.0
2021-12-07,0,0.0,0.0,-1.2,1.2,100.0
2021-12-08,0,0.0,0.0,-1.2,1.2,100.0
2021-12-09,0,0.0,0.0,-1.2,1.2,100.0
2021-12-10,0,0.0,0.0,-1.2,1.2,100.0
2021-12-11,1,1.51,2.81,1.61,0.0,98.49
2021-12-12,1,3.68,3.79,5.4,0.0,96.32
2021-12-13,0,0.0,0.0,5.4,0.0,100.0
2021-12-14,0,0.0,0.0,5.4,0.0,100.0
2021-12-15,0,0.0,0.0,5.4,0.0,100.0
2021-12-16,0,0.0,0.0,5.4,0.0,100.0
2021-12-17,0,0.0,0.0,5.4,0.0,100.0
2021-12-18,0,0.0,0.0,5.4,0.0,100.0
2021-12-19,0,0.0,0.0,5.4,0.0,100.0
2021-12-20,0,0.0,0.0,5.4,0.0,100.0
2021-12-21,0,0.0,0.0,5.4,0.0,100.0
2021-12-22,0,0.0,0.0,5.4,0.0,100.0
2021-12-23,0,0.0,0.0,5.4,0.0,100.0
2021-12-24,0,0.0,0.0,5.4,0.0,100.0
2021-12-25,0,0.0,0.0,5.4,0.0,100.0
2021-12-26,0,0.0,0.0,5.4,0.0,100.0
2021-12-27,1,0.4,-0.4,5.0,0.4,99.6
2021-12-28,0,0.0,0.0,5.0,0.4,100.0
2021-12-29,0,0.0,0.0,5.0,0.4,100.0
2021-12-30,0,0.0,0.0,5.0,0.4,100.0
2021-12-31,0,0.0,0.0,5.0,0.4,100.0
2022-01-01,0,0.0,0.0,5.0,0.4,100.0
2022-01-02,0,0.0,0.0,5.0,0.4,100.0
2022-01-03,0,0.0,0.0,5.0,0.4,100.0
2022-01-04,0,0.0,0.0,5.0,0.4,100.0
2022-01-05,0,0.0,0.0,5.0,0.4,100.0
2022-01-06,0,0.0,0.0,5.0,0.4,100.0
2022-01-07,0,0.0,0.0,5.0,0.4,100.0
2022-01-08,0,0.0,0.0,5.0,0.4,100.0
2022-01-09,0,0.0,0.0,5.0,0.4,100.0
2022-01-10,0,0.0,0.0,5.0,0.4,100.0
2022-01-11,0,0.0,0.0,5.0,0.4,100.0
2022-01-12,0,0.0,0.0,5.0,0.4,100.0
2022-01-13,0,0.0,0.0,5.0,0.4,100.0
2022-01-14,1,1.29,3.16,8.16,0.0,98.71
2022-01-15,0,0.0,0.0,8.16,0.0,100.0
2022-01-16,0,0.0,0.0,8.16,0.0,100.0
2022-01-17,0,0.0,0.0,8.16,0.0,100.0
2022-01-18,0,0.0,0.0,8.16,0.0,100.0
2022-01-19,0,0.0,0.0,8.16,0.0,100.0
2022-01-20,0,0.0,0.0,8.16,0.0,100.0
2022-01-21,0,0.0,0.0,8.16,0.0,100.0
2022-01-22,0,0.0,0.0,8.16,0.0,100.0
2022-01-23,0,0.0,0.0,8.16,0.0,100.0
2022-01-24,0,0.0,0.0,8.16,0.0,100.0
2022-01-25,0,0.0,0.0,8.16,0.0,100.0
2022-01-26,0,0.0,0.0,8.16,0.0,100.0
2022-01-27,0,0.0,0.0,8.16,0.0,100.0
2022-01-28,0,0.0,0.0,8.16,0.0,100.0
2022-01-29,0,0.0,0.0,8.16,0.0,100.0
2022-01-30,0,0.0,0.0,8.16,0.0,100.0
2022-01-31,0,0.0,0.0,8.16,0.0,100.0
2022-02-01,0,0.0,0.0,8.16,0.0,100.0
2022-02-02,0,0.0,0.0,8.16,0.0,100.0
2022-02-03,0,0.0,0.0,8.16,0.0,100.0
2022-02-04,0,0.0,0.0,8.16,0.0,100.0
2022-02-05,1,0.81,-0.81,7.35,0.81,99.19
2022-02-06,1,1.25,-1.25,6.1,2.06,98.75
2022-02-07,0,0.0,0.0,6.1,2.06,100.0
2022-02-08,0,0.0,0.0,6.1,2.06,100.0
2022-02-09,0,0.0,0.0,6.1,2.06,100.0
2022-02-10,0,0.0,0.0,6.1,2.06,100.0
2022-02-11,0,0.0,0.0,6.1,2.06,100.0
2022-02-12,1,0.94,2.49,8.59,0.0,99.06
2022-02-13,0,0.0,0.0,8.59,0.0,100.0
2022-02-14,0,0.0,0.0,8.59,0.0,100.0
2022-02-15,0,0.0,0.0,8.59,0.0,100.0
2022-02-16,0,0.0,0.0,8.59,0.0,100.0
2022-02-17,0,0.0,0.0,8.59,0.0,100.0
2022-02-18,1,5.14,7.3,15.89,0.0,94.86
2022-02-19,2,3.46,3.71,19.6,0.0,96.54
2022-02-20,0,0.0,0.0,19.6,0.0,100.0
2022-02-21,0,0.0,0.0,19.6,0.0,100.0
2022-02-22,0,0.0,0.0,19.6,0.0,100.0
2022-02-23,0,0.0,0.0,19.6,0.0,100.0
2022-02-24,0,0.0,0.0,19.6,0.0,100.0
2022-02-25,1,0.52,-0.52,19.08,0.52,99.48
2022-02-26,3,9.48,8.46,27.54,0.0,90.52
2022-02-27,1,0.48,1.28,28.82,0.0,99.52
2022-02-28,0,0.0,0.0,28.82,0.0,100.0
2022-03-01,0,0.0,0.0,28.82,0.0,100.0
2022-03-02,0,0.0,0.0,28.82,0.0,100.0
2022-03-03,0,0.0,0.0,28.82,0.0,100.0
2022-03-04,0,0.0,0.0,28.82,0.0,100.0
2022-03-05,0,0.0,0.0,28.82,0.0,100.0
2022-03-06,0,0.0,0.0,28.82,0.0,100.0
2022-03-07,0,0.0,0.0,28.82,0.0,100.0
2022-03-08,0,0.0,0.0,28.82,0.0,100.0
2022-03-09,0,0.0,0.0,28.82,0.0,100.0
2022-03-10,0,0.0,0.0,28.82,0.0,100.0
2022-03-11,0,0.0,0.0,28.82,0.0,100.0
2022-03-12,0,0.0,0.0,28.82,0.0,100.0
2022-03-13,2,3.49,-3.49,25.33,3.49,96.51
2022-03-14,0,0.0,0.0,25.33,3.49,100.0
2022-03-15,1,1.67,4.58,29.91,0.0,98.33
2022-03-16,0,0.0,0.0,29.91,0.0,100.0
2022-03-17,0,0.0,0.0,29.91,0.0,100.0
2022-03-18,0,0.0,0.0,29.91,0.0,100.0
2022-03-19,1,2.78,-2.78,27.13,2.78,97.22
2022-03-20,1,2.47,-2.47,24.66,5.25,97.53
2022-03-21,0,0.0,0.0,24.66,5.25,100.0
2022-03-22,0,0.0,0.0,24.66,5.25,100.0
2022-03-23,0,0.0,0.0,24.66,5.25,100.0
2022-03-24,0,0.0,0.0,24.66,5.25,100.0
2022-03-25,0,0.0,0.0,24.66,5.25,100.0
2022-03-26,0,0.0,0.0,24.66,5.25,100.0
2022-03-27,1,2.52,3.83,28.49,1.42,97.48
2022-03-28,1,1.45,1.85,30.34,0.0,98.55
2022-03-29,0,0.0,0.0,30.34,0.0,100.0
2022-03-30,0,0.0,0.0,30.34,0.0,100.0
2022-03-31,0,0.0,0.0,30.34,0.0,100.0
2022-04-01,0,0.0,0.0,30.34,0.0,100.0
2022-04-02,0,0.0,0.0,30.34,0.0,100.0
2022-04-03,0,0.0,0.0,30.34,0.0,100.0
2022-04-04,0,0.0,0.0,30.34,0.0,100.0
2022-04-05,0,0.0,0.0,30.34,0.0,100.0
2022-04-06,0,0.0,0.0,30.34,0.0,100.0
2022-04-07,0,0.0,0.0,30.34,0.0,100.0
2022-04-08,0,0.0,0.0,30.34,0.0,100.0
2022-04-09,1,0.97,1.79,32.13,0.0,99.03
2022-04-10,3,7.81,-3.17,28.96,3.17,92.19
2022-04-11,0,0.0,0.0,28.96,3.17,100.0
2022-04-12,0,0.0,0.0,28.96,3.17,100.0
2022-04-13,0,0.0,0.0,28.96,3.17,100.0
2022-04-14,0,0.0,0.0,28.96,3.17,100.0
2022-04-15,0,0.0,0.0,28.96,3.17,100.0
2022-04-16,0,0.0,0.0,28.96,3.17,100.0
2022-04-17,0,0.0,0.0,28.96,3.17,100.0
2022-04-18,0,0.0,0.0,28.96,3.17,100.0
2022-04-19,0,0.0,0.0,28.96,3.17,100.0
2022-04-20,0,0.0,0.0,28.96,3.17,100.0
2022-04-21,0,0.0,0.0,28.96,3.17,100.0
2022-04-22,0,0.0,0.0,28.96,3.17,100.0
2022-04-23,0,0.0,0.0,28.96,3.17,100.0
2022-04-24,0,0.0,0.0,28.96,3.17,100.0
2022-04-25,0,0.0,0.0,28.96,3.17,100.0
2022-04-26,0,0.0,0.0,28.96,3.17,100.0
2022-04-27,0,0.0,0.0,28.96,3.17,100.0
2022-04-28,0,0.0,0.0,28.96,3.17,100.0
2022-04-29,0,0.0,0.0,28.96,3.17,100.0
2022-04-30,2,12.33,13.49,42.45,0.0,87.67
2022-05-01,1,3.82,4.49,46.94,0.0,96.18
2022-05-02,0,0.0,0.0,46.94,0.0,100.0
2022-05-03,0,0.0,0.0,46.94,0.0,100.0
2022-05-04,0,0.0,0.0,46.94,0.0,100.0
2022-05-05,0,0.0,0.0,46.94,0.0,100.0
2022-05-06,0,0.0,0.0,46.94,0.0,100.0
2022-05-07,1,1.41,-1.41,45.53,1.41,98.59
2022-05-08,0,0.0,0.0,45.53,1.41,100.0
2022-05-09,0,0.0,0.0,45.53,1.41,100.0
2022-05-10,0,0.0,0.0,45.53,1.41,100.0
2022-05-11,0,0.0,0.0,45.53,1.41,100.0
2022-05-12,0,0.0,0.0,45.53,1.41,100.0
2022-05-13,0,0.0,0.0,45.53,1.41,100.0
2022-05-14,0,0.0,0.0,45.53,1.41,100.0
2022-05-15,0,0.0,0.0,45.53,1.41,100.0
2022-05-16,0,0.0,0.0,45.53,1.41,100.0
2022-05-17,0,0.0,0.0,45.53,1.41,100.0
2022-05-18,0,0.0,0.0,45.53,1.41,100.0
2022-05-19,0,0.0,0.0,45.53,1.41,100.0
2022-05-20,0,0.0,0.0,45.53,1.41,100.0
2022-05-21,2,6.21,0.96,46.49,0.45,93.79
2022-05-22,0,0.0,0.0,46.49,0.45,100.0
2022-05-23,0,0.0,0.0,46.49,0.45,100.0
2022-05-24,0,0.0,0.0,46.49,0.45,100.0
2022-05-25,0,0.0,0.0,46.49,0.45,100.0
2022-05-26,0,0.0,0.0,46.49,0.45,100.0
2022-05-27,0,0.0,0.0,46.49,0.45,100.0
2022-05-28,0,0.0,0.0,46.49,0.45,100.0
2022-05-29,0,0.0,0.0,46.49,0.45,100.0
2022-05-30,0,0.0,0.0,46.49,0.45,100.0
2022-05-31,0,0.0,0.0,46.49,0.45,100.0
2022-10-01,0,0.0,0.0,46.49,0.45,100.0
2022-10-02,0,0.0,0.0,46.49,0.45,100.0
2022-10-03,0,0.0,0.0,46.49,0.45,100.0
2022-10-04,0,0.0,0.0,46.49,0.45,100.0
2022-10-05,0,0.0,0.0,46.49,0.45,100.0
2022-10-06,0,0.0,0.0,46.49,0.45,100.0
2022-10-07,0,0.0,0.0,46.49,0.45,100.0
2022-10-08,1,0.37,1.09,47.58,0.0,99.63
2022-10-09,0,0.0,0.0,47.58,0.0,100.0
2022-10-10,0,0.0,0.0,47.58,0.0,100.0
2022-10-11,0,0.0,0.0,47.58,0.0,100.0
