date,month,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_probability,market_prob_bucket,favorite_relation,odds_source,won,unit_profit,rule_label,league_prior_matches,league_draw_rate,form_points_diff,form_goal_diff_delta,season_points_per_match_delta,season_goal_diff_per_match_delta,rest_days_delta,lambda_total,lambda_diff,bet_date,season,log_odds,is_draw,is_home,league_prior_matches_scaled,abs_form_points_diff,abs_form_goal_diff_delta,abs_season_points_per_match_delta,abs_season_goal_diff_per_match_delta,predicted_probability,predicted_ev
2016-02-26,2016-02,DNK,Odense,Aarhus,draw,draw,3.41,"[2.8,3.5)",0.2862811899642124,"[0.28,0.34)",market_non_favorite,PS_CLOSE,True,2.41,PS_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n120_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,701,0.258203,0.4,-0.2,0.094628,0.114774,0.0,2.417917,0.443333,2016-02-26,2016,1.2267122912954254,1.0,0.0,0.701,0.4,0.2,0.094628,0.114774,0.33983001455905004,0.15882034964636071
2016-02-27,2016-02,DNK,Randers FC,Sonderjyske,draw,draw,3.4,"[2.8,3.5)",0.286872737475279,"[0.28,0.34)",market_non_favorite,PS_CLOSE,True,2.4,PS_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n120_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,702,0.259259,-0.6,-0.8,0.213675,0.162393,0.0,2.409723,0.377787,2016-02-27,2016,1.2237754316221157,1.0,0.0,0.702,0.6,0.8,0.213675,0.162393,0.3126358673411247,0.06296194895982388
2016-03-03,2016-03,DNK,Midtjylland,FC Copenhagen,draw,away,3.27,"[2.8,3.5)",0.29811816572737837,"[0.28,0.34)",market_non_favorite,PS_CLOSE,False,-1.0,PS_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n120_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,707,0.261669,-1.2,-1.4,-0.179487,-0.119658,-1.0,2.387747,0.201979,2016-03-03,2016,1.184789984909162,1.0,0.0,0.707,1.2,1.4,0.179487,0.119658,0.3781181657273784,0.23644640192852728
2016-03-05,2016-03,DNK,Hobro,Viborg,draw,away,3.38,"[2.8,3.5)",0.2885831644519402,"[0.28,0.34)",market_non_favorite,PS_CLOSE,False,-1.0,PS_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n120_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,709,0.260931,-0.6,-0.4,0.057692,0.038462,0.0,2.397704,0.281634,2016-03-05,2016,1.2178757094949273,1.0,0.0,0.709,0.6,0.4,0.057692,0.038462,0.3685831644519402,0.2458110958475579
2016-03-06,2016-03,DNK,Esbjerg,Randers FC,draw,home,3.32,"[2.8,3.5)",0.2937883678838655,"[0.28,0.34)",market_non_favorite,PS_CLOSE,False,-1.0,PS_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n120_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,710,0.260563,-1.4,-2.0,-0.194915,0.008475,-1.0,2.368718,0.049744,2016-03-06,2016,1.199964782928397,1.0,0.0,0.71,1.4,2.0,0.194915,0.008475,0.3737883678838655,0.24097738137443336
2016-03-11,2016-03,DNK,Esbjerg,Aarhus,draw,home,3.29,"[2.8,3.5)",0.2965183253133199,"[0.28,0.34)",market_non_favorite,PS_CLOSE,False,-1.0,PS_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n120_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,714,0.260504,-0.4,-0.4,0.169435,0.312683,0.0,2.409479,0.375831,2016-03-11,2016,1.1908875647772805,1.0,0.0,0.714,0.4,0.4,0.169435,0.312683,0.3349386425395338,0.1019481339550663
2016-03-12,2016-03,DNK,Viborg,Sonderjyske,draw,draw,3.34,"[2.8,3.5)",0.2920151151424816,"[0.28,0.34)",market_non_favorite,PS_CLOSE,True,2.34,PS_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n120_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,715,0.26014,-1.0,-0.2,-0.268908,-0.383384,1.0,2.36782,0.042556,2016-03-12,2016,1.205970806988609,1.0,0.0,0.715,1.0,0.2,0.268908,0.383384,0.3720151151424816,0.24253048457588844
2016-03-13,2016-03,DNK,Brondby,Randers FC,draw,home,3.22,"[2.8,3.5)",0.302747160092594,"[0.28,0.34)",market_non_favorite,PS_CLOSE,False,-1.0,PS_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n120_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,716,0.261173,0.4,0.0,0.042017,0.184874,0.0,2.411696,0.393566,2016-03-13,2016,1.169381359556317,1.0,0.0,0.716,0.4,0.0,0.042017,0.184874,0.382747160092594,0.23244585549815278
2016-03-20,2016-03,DNK,Brondby,Esbjerg,draw,draw,3.41,"[2.8,3.5)",0.2866778093216069,"[0.28,0.34)",market_non_favorite,PS_CLOSE,True,2.41,PS_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n120_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,722,0.260388,0.6,0.2,0.208333,0.158333,-2.0,2.437382,0.59906,2016-03-20,2016,1.2267122912954254,1.0,0.0,0.722,0.6,0.2,0.208333,0.158333,0.36667780932160693,0.25037132978667964
2016-04-03,2016-04,DNK,Midtjylland,Brondby,draw,home,3.38,"[2.8,3.5)",0.28900330289489023,"[0.28,0.34)",market_non_favorite,PS_CLOSE,False,-1.0,PS_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n120_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,728,0.260989,-1.2,-0.4,0.214876,0.371901,0.0,2.409929,0.37943,2016-04-03,2016,1.2178757094949273,1.0,0.0,0.728,1.2,0.4,0.214876,0.371901,0.3517422211286435,0.18888870741481512
