bet_date,settlement_date,league,home_team,away_team,outcome,actual_result,odds,stake,won,profit,rule_label,month,season
2016-02-26,2016-02-27,DNK,Odense,Aarhus,draw,draw,3.41,10.0,True,24.1,PS_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n120_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2016-02,2015-16
2016-02-27,2016-02-28,DNK,Randers FC,Sonderjyske,draw,draw,3.4,10.0,True,24.0,PS_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n120_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2016-02,2015-16
2016-03-03,2016-03-04,DNK,Midtjylland,FC Copenhagen,draw,away,3.27,10.0,False,-10.0,PS_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n120_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2016-03,2015-16
2016-03-05,2016-03-06,DNK,Hobro,Viborg,draw,away,3.38,10.0,False,-10.0,PS_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n120_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2016-03,2015-16
2016-03-06,2016-03-07,DNK,Esbjerg,Randers FC,draw,home,3.32,10.0,False,-10.0,PS_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n120_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2016-03,2015-16
2016-03-11,2016-03-12,DNK,Esbjerg,Aarhus,draw,home,3.29,10.0,False,-10.0,PS_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n120_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2016-03,2015-16
2016-03-12,2016-03-13,DNK,Viborg,Sonderjyske,draw,draw,3.34,10.0,True,23.4,PS_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n120_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2016-03,2015-16
2016-03-13,2016-03-14,DNK,Brondby,Randers FC,draw,home,3.22,10.0,False,-10.0,PS_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n120_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2016-03,2015-16
2016-03-20,2016-03-21,DNK,Brondby,Esbjerg,draw,draw,3.41,10.0,True,24.1,PS_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n120_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2016-03,2015-16
2016-04-03,2016-04-04,DNK,Midtjylland,Brondby,draw,home,3.38,10.0,False,-10.0,PS_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n120_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2016-04,2015-16
2016-04-09,2016-04-10,DNK,Sonderjyske,Aarhus,draw,draw,3.39,10.0,True,23.9,PS_CLOSE_rulesdnk_draw_odds2p8_3p5_train30_n120_ev0p02_top1_ridge10_cap0.08|DNK_draw_odds2p8_3p5,2016-04,2015-16
