date,month,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_probability,market_prob_bucket,favorite_relation,odds_source,won,unit_profit
2012-07-20,2012-07,RUS,M. Saransk,Lokomotiv Moscow,home,away,4.54,"[4.0,5.0)",0.2034980022039983,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-20,2012-07,RUS,M. Saransk,Lokomotiv Moscow,draw,away,3.44,"[2.8,3.5)",0.26857003779248617,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-20,2012-07,RUS,M. Saransk,Lokomotiv Moscow,away,away,1.75,"[1.0,1.8)",0.5279319600035156,"[0.42,0.55)",market_favorite,AVG_CLOSE,True,0.75
2012-07-21,2012-07,RUS,CSKA Moscow,FK Rostov,home,home,1.34,"[1.0,1.8)",0.6883720930232559,"[0.55,1.00]",market_favorite,AVG_CLOSE,True,0.3400000000000001
2012-07-21,2012-07,RUS,CSKA Moscow,FK Rostov,draw,home,4.44,"[4.0,5.0)",0.20775193798449615,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-21,2012-07,RUS,CSKA Moscow,FK Rostov,away,home,8.88,"[7.0,inf)",0.10387596899224807,"[0.00,0.20)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-21,2012-07,RUS,Vladikavkaz,Spartak Moscow,home,away,3.78,"[3.5,4.0)",0.2444449540232521,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-21,2012-07,RUS,Vladikavkaz,Spartak Moscow,draw,away,3.28,"[2.8,3.5)",0.28170790433167464,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-21,2012-07,RUS,Vladikavkaz,Spartak Moscow,away,away,1.95,"[1.8,2.2)",0.4738471416450733,"[0.42,0.55)",market_favorite,AVG_CLOSE,True,0.95
2012-07-21,2012-07,RUS,Volga N. Novgorod,Dynamo Moscow,home,home,3.96,"[3.5,4.0)",0.2331832587897278,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,True,2.96
2012-07-21,2012-07,RUS,Volga N. Novgorod,Dynamo Moscow,draw,home,3.35,"[2.8,3.5)",0.2756434939723349,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-21,2012-07,RUS,Volga N. Novgorod,Dynamo Moscow,away,home,1.88,"[1.8,2.2)",0.49117324723793726,"[0.42,0.55)",market_favorite,AVG_CLOSE,False,-1.0
2012-07-22,2012-07,RUS,FK Anzi Makhackala,Kuban,home,home,1.54,"[1.0,1.8)",0.6010537348100727,"[0.55,1.00]",market_favorite,AVG_CLOSE,True,0.54
2012-07-22,2012-07,RUS,FK Anzi Makhackala,Kuban,draw,home,3.63,"[3.5,4.0)",0.25499249355578846,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-22,2012-07,RUS,FK Anzi Makhackala,Kuban,away,home,6.43,"[5.0,7.0)",0.14395377163413872,"[0.00,0.20)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-22,2012-07,RUS,Krylya Sovetov,Akhmat Grozny,home,draw,2.36,"[2.2,2.8)",0.3917525773195877,"[0.34,0.42)",market_favorite,AVG_CLOSE,False,-1.0
2012-07-22,2012-07,RUS,Krylya Sovetov,Akhmat Grozny,draw,draw,3.04,"[2.8,3.5)",0.3041237113402062,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,True,2.04
2012-07-22,2012-07,RUS,Krylya Sovetov,Akhmat Grozny,away,draw,3.04,"[2.8,3.5)",0.3041237113402062,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-22,2012-07,RUS,Zenit,Amkar,home,home,1.26,"[1.0,1.8)",0.7380024360535933,"[0.55,1.00]",market_favorite,AVG_CLOSE,True,0.26
2012-07-22,2012-07,RUS,Zenit,Amkar,draw,home,5.11,"[5.0,7.0)",0.18197320341047504,"[0.00,0.20)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-22,2012-07,RUS,Zenit,Amkar,away,home,11.62,"[7.0,inf)",0.08002436053593182,"[0.00,0.20)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-23,2012-07,RUS,Krasnodar,Rubin Kazan,home,home,3.75,"[3.5,4.0)",0.24587474669497247,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,True,2.75
2012-07-23,2012-07,RUS,Krasnodar,Rubin Kazan,draw,home,3.25,"[2.8,3.5)",0.2837016308018913,"[0.28,0.34)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-23,2012-07,RUS,Krasnodar,Rubin Kazan,away,home,1.96,"[1.8,2.2)",0.47042362250313613,"[0.42,0.55)",market_favorite,AVG_CLOSE,False,-1.0
2012-07-27,2012-07,RUS,Kuban,M. Saransk,home,home,1.66,"[1.0,1.8)",0.5553345742813016,"[0.55,1.00]",market_favorite,AVG_CLOSE,True,0.6599999999999999
2012-07-27,2012-07,RUS,Kuban,M. Saransk,draw,home,3.47,"[2.8,3.5)",0.2656643784746284,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-27,2012-07,RUS,Kuban,M. Saransk,away,home,5.15,"[5.0,7.0)",0.17900104724407,"[0.00,0.20)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-28,2012-07,RUS,Lokomotiv Moscow,Krylya Sovetov,home,home,1.43,"[1.0,1.8)",0.6414547737966141,"[0.55,1.00]",market_favorite,AVG_CLOSE,True,0.42999999999999994
2012-07-28,2012-07,RUS,Lokomotiv Moscow,Krylya Sovetov,draw,home,3.93,"[3.5,4.0)",0.2334046632389715,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-28,2012-07,RUS,Lokomotiv Moscow,Krylya Sovetov,away,home,7.33,"[7.0,inf)",0.12514056296441448,"[0.00,0.20)",market_non_favorite,AVG_CLOSE,False,-1.0
2012-07-28,2012-07,RUS,Zenit,Dynamo Moscow,home,home,1.61,"[1.0,1.8)",0.572843805702789,"[0.55,1.00]",market_favorite,AVG_CLOSE,True,0.6100000000000001
2012-07-28,2012-07,RUS,Zenit,Dynamo Moscow,draw,home,3.58,"[3.5,4.0)",0.25761970033002524,"[0.20,0.28)",market_non_favorite,AVG_CLOSE,False,-1.0
