month,train_window,status,training_candidates,bets,active_days,staked,profit,roi_pct,available_capacity,test_candidates,alpha,safety_margin,maximum_odds,validation_rmse_pct,average_closing_edge_pct,positive_clv_rate,outcome_counts
2024-08,2023-08-01..2024-07-31,ABSTAIN_INNER_VALIDATION,6,0,0,0.0,0.0,0.0,3100.0,,,,,,,,
2024-09,2023-09-01..2024-08-31,ABSTAIN_INNER_VALIDATION,405,0,0,0.0,0.0,0.0,3000.0,,,,,,,,
2024-10,2023-10-01..2024-09-30,ABSTAIN_INNER_VALIDATION,888,0,0,0.0,0.0,0.0,3100.0,,,,,,,,
2024-11,2023-11-01..2024-10-31,ABSTAIN_INNER_VALIDATION,1369,0,0,0.0,0.0,0.0,3000.0,,,,,,,,
2025-01,2024-01-01..2024-12-31,FROZEN_MODEL_EVALUATED,2372,2,2,0.24,0.2,83.33,3100.0,499.0,100.0,0.25,5.0,8.5066,10.8274,1.0,"{'away': 1, 'draw': 1}"
2025-02,2024-02-01..2025-01-31,FROZEN_MODEL_EVALUATED,2871,20,11,3.09,1.27,41.1,2800.0,519.0,100.0,0.0,5.0,8.2838,4.0389,0.9,"{'away': 2, 'draw': 16, 'home': 2}"
2025-03,2024-03-01..2025-02-28,FROZEN_MODEL_EVALUATED,3390,10,7,1.32,-0.48,-36.36,3100.0,499.0,100.0,0.0,5.0,8.2778,6.7753,0.9,"{'draw': 7, 'away': 3}"
2025-04,2024-04-01..2025-03-31,FROZEN_MODEL_EVALUATED,3889,8,5,1.04,-0.35,-33.65,3000.0,524.0,1.0,0.0,5.0,7.72,0.7302,0.375,{'draw': 8}
2025-05,2024-05-01..2025-04-30,FROZEN_MODEL_EVALUATED,4413,12,7,2.56,1.71,66.8,3100.0,353.0,10.0,0.0,5.0,7.8719,4.6237,0.5,"{'draw': 4, 'away': 4, 'home': 4}"
2025-08,2024-08-01..2025-07-31,ABSTAIN_INNER_VALIDATION,4772,0,0,0.0,0.0,0.0,3100.0,,,,,,,,
2025-09,2024-09-01..2025-08-31,ABSTAIN_INNER_VALIDATION,4862,0,0,0.0,0.0,0.0,3000.0,,,,,,,,
2025-10,2024-10-01..2025-09-30,FROZEN_MODEL_EVALUATED,4856,12,9,2.03,-0.79,-38.92,3100.0,482.0,100.0,0.25,5.0,8.9085,4.4609,0.6667,"{'away': 10, 'home': 2}"
2025-11,2024-11-01..2025-10-31,FROZEN_MODEL_EVALUATED,4857,10,6,2.37,0.21,8.86,3000.0,525.0,100.0,0.25,5.0,8.5572,9.643,0.8,"{'away': 8, 'home': 2}"
2026-01,2025-01-01..2025-12-31,FROZEN_MODEL_EVALUATED,4859,6,6,1.19,0.37,31.09,3100.0,541.0,100.0,0.25,5.0,8.1035,5.481,0.8333,{'away': 6}
2026-02,2025-02-01..2026-01-31,FROZEN_MODEL_EVALUATED,4901,0,0,0.0,0.0,0.0,2800.0,527.0,100.0,0.25,5.0,8.23,,,{}
2026-03,2025-03-01..2026-02-28,FROZEN_MODEL_EVALUATED,4909,13,7,2.11,1.39,65.88,3100.0,471.0,1.0,0.0,5.0,8.0551,4.1777,0.6923,"{'away': 12, 'home': 1}"
