window_start,window_end,bets,staked,profit,roi_pct,max_drawdown,positive_months,negative_months,passes_window
2022-08,2023-07,53,530.0,39.5,7.45,53.6,6,3,True
2023-02,2024-01,65,650.0,101.6,15.63,28.6,8,3,True
2023-08,2024-07,68,680.0,113.6,16.71,28.6,7,3,True
2024-02,2025-01,58,580.0,34.7,5.98,43.3,6,4,True
2024-08,2025-07,44,440.0,4.9,1.11,43.3,6,4,False
2025-02,2026-01,33,330.0,41.0,12.42,20.0,7,3,True
