label,bets,wins,hit_rate,wilson_hit_rate_lower_95,avg_odds,avg_implied_probability,edge_vs_implied_probability,conservative_edge_vs_implied,staked,profit,roi_pct,decision,decision_reasons
2023-24,59,19,0.322,0.2169,4.2292,0.2445,0.0775,-0.0276,590.0,130.8,22.17,POSITIVE_EDGE_BUT_NOT_CONSERVATIVE,"['bets<minimum', 'wilson_lower<=average_implied_probability']"
2017-18,56,21,0.375,0.2601,2.7705,0.3945,-0.0195,-0.1344,560.0,-16.4,-2.93,NO_CALIBRATED_EDGE,"['bets<minimum', 'hit_rate<=average_implied_probability', 'wilson_lower<=average_implied_probability', 'roi<=0']"
2025-26,38,11,0.2895,0.17,3.1374,0.3245,-0.035,-0.1545,380.0,-47.5,-12.5,NO_CALIBRATED_EDGE,"['bets<minimum', 'hit_rate<=average_implied_probability', 'wilson_lower<=average_implied_probability', 'roi<=0']"
2020-21,34,12,0.3529,0.2149,4.7015,0.2593,0.0936,-0.0444,340.0,36.8,10.82,POSITIVE_EDGE_BUT_NOT_CONSERVATIVE,"['bets<minimum', 'wilson_lower<=average_implied_probability']"
2022-23,28,12,0.4286,0.2651,3.4457,0.3058,0.1228,-0.0407,280.0,109.0,38.93,POSITIVE_EDGE_BUT_NOT_CONSERVATIVE,"['bets<minimum', 'wilson_lower<=average_implied_probability']"
2016-17,26,12,0.4615,0.2876,2.96,0.3805,0.081,-0.093,260.0,52.8,20.31,POSITIVE_EDGE_BUT_NOT_CONSERVATIVE,"['bets<minimum', 'wilson_lower<=average_implied_probability']"
2024-25,24,7,0.2917,0.1491,3.5063,0.289,0.0026,-0.1399,240.0,11.3,4.71,POSITIVE_EDGE_BUT_NOT_CONSERVATIVE,"['bets<minimum', 'wilson_lower<=average_implied_probability']"
2018-19,23,9,0.3913,0.2216,2.6639,0.3948,-0.0035,-0.1732,230.0,7.5,3.26,NO_CALIBRATED_EDGE,"['bets<minimum', 'hit_rate<=average_implied_probability', 'wilson_lower<=average_implied_probability']"
2019-20,12,4,0.3333,0.1381,3.2325,0.3582,-0.0249,-0.2201,120.0,-35.5,-29.58,NO_CALIBRATED_EDGE,"['bets<minimum', 'hit_rate<=average_implied_probability', 'wilson_lower<=average_implied_probability', 'roi<=0']"
