date,bets,staked,profit,cumulative_profit,drawdown
2021-11-05,1,5.0,6.12,6.12,0.0
2021-11-07,1,5.1,3.65,9.77,0.0
2021-12-03,1,12.0,-12.0,-2.23,12.0
2021-12-04,1,11.3,-11.3,-13.53,23.3
2021-12-05,1,12.5,-12.5,-26.03,35.8
2021-12-10,2,16.9,12.51,-13.52,23.29
2021-12-11,2,30.0,12.93,-0.59,10.36
2021-12-12,1,15.0,15.43,14.84,0.0
2021-12-27,1,4.0,-4.0,10.84,4.0
2022-01-02,1,1.0,-1.0,9.84,5.0
2022-01-14,1,13.5,33.08,42.92,0.0
2022-01-16,1,1.2,-1.2,41.72,1.2
2022-02-05,1,8.1,-8.1,33.62,9.3
2022-02-06,1,12.5,-12.5,21.12,21.8
2022-02-12,3,24.4,39.55,60.67,0.0
2022-02-13,5,27.0,-20.0,40.67,20.0
2022-02-18,1,15.0,21.32,61.99,0.0
2022-02-19,3,24.3,17.91,79.9,0.0
2022-02-20,1,4.9,-4.9,75.0,4.9
2022-02-25,1,5.2,-5.2,69.8,10.1
2022-02-26,3,15.0,13.54,83.34,0.0
2022-02-27,1,4.8,12.79,96.13,0.0
2022-03-03,1,15.0,17.64,113.77,0.0
2022-03-05,1,15.0,-15.0,98.77,15.0
2022-03-12,1,3.4,-3.4,95.37,18.4
2022-03-13,2,15.0,-15.0,80.37,33.4
2022-03-15,2,15.0,0.65,81.02,32.75
2022-03-19,2,15.0,-15.0,66.02,47.75
2022-03-20,1,15.0,-15.0,51.02,62.75
2022-03-26,2,15.0,1.81,52.83,60.94
2022-03-27,2,15.0,24.0,76.83,36.94
2022-03-28,1,15.0,19.11,95.94,17.83
2022-04-09,4,30.0,33.94,129.88,0.0
2022-04-10,6,25.2,9.74,139.62,0.0
2022-04-16,1,9.8,21.13,160.75,0.0
2022-04-17,1,5.6,-5.6,155.15,5.6
2022-04-24,1,4.0,4.31,159.46,1.29
2022-04-25,2,12.0,-12.0,147.46,13.29
2022-04-29,1,15.0,12.5,159.96,0.79
2022-04-30,2,15.0,16.37,176.33,0.0
2022-05-01,1,15.0,17.64,193.97,0.0
2022-05-07,1,15.0,-15.0,178.97,15.0
2022-05-08,1,3.4,-3.4,175.57,18.4
2022-05-21,3,15.0,-6.39,169.18,24.79
2022-08-14,1,15.0,24.99,194.17,0.0
2022-08-28,1,13.6,20.66,214.83,0.0
2022-09-17,1,1.8,-1.8,213.03,1.8
2022-09-24,1,12.2,-12.2,200.83,14.0
2022-09-25,1,4.3,-4.3,196.53,18.3
2022-10-07,1,2.6,-2.6,193.93,20.9
2022-10-08,2,9.4,-0.73,193.2,21.63
2022-10-14,1,1.1,-1.1,192.1,22.73
2022-10-19,1,7.1,-7.1,185.0,29.83
2022-10-21,1,15.0,16.17,201.17,13.66
2022-10-22,1,1.2,-1.2,199.97,14.86
2022-10-31,1,11.7,-11.7,188.27,26.56
2022-11-05,2,12.0,1.99,190.26,24.57
2022-11-11,1,5.0,-5.0,185.26,29.57
2022-11-19,1,1.3,-1.3,183.96,30.87
2022-12-11,1,5.7,-5.7,178.26,36.57
2023-01-01,1,1.1,-1.1,177.16,37.67
2023-01-15,1,5.2,-5.2,171.96,42.87
2023-01-28,1,1.4,4.51,176.47,38.36
2023-02-04,1,4.9,-4.9,171.57,43.26
2023-02-11,1,9.6,-9.6,161.97,52.86
2023-02-17,1,8.3,-8.3,153.67,61.16
2023-02-19,1,4.8,-4.8,148.87,65.96
2023-02-20,1,5.4,-5.4,143.47,71.36
2023-02-21,1,8.4,-8.4,135.07,79.76
2023-02-25,1,5.3,-5.3,129.77,85.06
2023-02-27,1,8.0,-8.0,121.77,93.06
2023-02-28,2,13.7,49.2,170.97,43.86
2023-03-04,1,1.0,-1.0,169.97,44.86
2023-03-18,3,8.0,-8.0,161.97,52.86
2023-03-26,2,15.0,-15.0,146.97,67.86
2023-03-27,1,5.2,-5.2,141.77,73.06
2023-03-31,1,15.0,13.96,155.73,59.1
2023-04-01,3,33.0,28.9,184.63,30.2
2023-04-05,1,8.0,-8.0,176.63,38.2
2023-04-08,2,6.4,-6.4,170.23,44.6
2023-04-15,2,7.4,-7.4,162.83,52.0
2023-04-18,1,15.0,12.05,174.88,39.95
2023-04-21,1,11.3,9.97,184.85,29.98
2023-04-22,1,2.8,-2.8,182.05,32.78
2023-04-25,1,6.5,-6.5,175.55,39.28
2023-04-29,1,15.0,-15.0,160.55,54.28
2023-04-30,1,9.0,22.05,182.6,32.23
2023-05-06,1,15.0,-15.0,167.6,47.23
2023-05-08,1,15.0,-15.0,152.6,62.23
2023-05-13,1,15.0,19.11,171.71,43.12
2023-08-30,1,7.2,17.64,189.35,25.48
2023-10-21,1,15.0,9.7,199.05,15.78
2023-12-17,1,11.7,-11.7,187.35,27.48
2024-02-03,1,3.0,9.41,196.76,18.07
2024-02-17,1,2.2,6.47,203.23,11.6
2024-03-12,1,1.8,5.64,208.87,5.96
2024-04-09,2,4.4,1.13,210.0,4.83
2024-05-05,1,1.8,-1.8,208.2,6.63
2024-05-18,1,6.2,11.54,219.74,0.0
2024-08-10,2,19.9,13.42,233.16,0.0
2024-08-11,1,9.2,25.27,258.43,0.0
2024-08-16,1,7.2,-7.2,251.23,7.2
2024-08-17,2,13.3,-13.3,237.93,20.5
2024-08-18,1,8.4,-8.4,229.53,28.9
2024-08-24,8,53.4,17.71,247.24,11.19
2024-08-25,4,30.8,-5.25,241.99,16.44
2024-08-27,2,15.0,-15.0,226.99,31.44
2024-08-30,1,6.6,-6.6,220.39,38.04
2024-08-31,6,46.3,39.21,259.6,0.0
2024-09-20,1,3.5,-3.5,256.1,3.5
2024-09-21,1,4.6,10.5,266.6,0.0
2024-09-22,2,7.6,3.71,270.31,0.0
2024-09-28,1,6.6,-6.6,263.71,6.6
2024-10-04,1,3.3,-3.3,260.41,9.9
2024-10-19,1,4.4,7.76,268.17,2.14
2024-10-24,1,1.8,-1.8,266.37,3.94
2024-10-29,2,15.0,-5.68,260.69,9.62
2024-12-29,1,15.0,44.39,305.08,0.0
2025-01-12,1,5.4,-5.4,299.68,5.4
2025-01-18,1,3.4,9.03,308.71,0.0
2025-02-02,2,13.2,-13.2,295.51,13.2
2025-02-08,3,24.4,-24.4,271.11,37.6
2025-02-15,4,34.6,28.04,299.15,9.56
2025-02-16,2,15.0,27.08,326.23,0.0
2025-02-17,2,11.2,-11.2,315.03,11.2
2025-02-21,2,24.6,-24.6,290.43,35.8
2025-02-22,1,10.0,23.91,314.34,11.89
2025-02-23,1,8.6,-8.6,305.74,20.49
2025-02-24,2,21.1,65.17,370.91,0.0
2025-03-01,2,8.4,-5.3,365.61,5.3
2025-03-02,1,9.0,-9.0,356.61,14.3
2025-03-08,1,7.5,22.34,378.95,0.0
2025-03-09,1,6.8,-6.8,372.15,6.8
2025-03-10,1,7.2,-7.2,364.95,14.0
2025-03-28,1,3.6,-3.6,361.35,17.6
2025-03-31,1,5.3,12.47,373.82,5.13
2025-04-07,1,9.0,-9.0,364.82,14.13
2025-04-13,1,8.0,16.86,381.68,0.0
2025-04-18,1,10.0,-10.0,371.68,10.0
2025-04-20,2,15.0,8.1,379.78,1.9
2025-04-27,2,23.0,-23.0,356.78,24.9
2025-05-01,1,8.6,-8.6,348.18,33.5
2025-05-03,1,3.4,6.66,354.84,26.84
2025-05-04,2,17.6,13.27,368.11,13.57
2025-05-05,1,3.2,-3.2,364.91,16.77
2025-05-09,4,22.8,8.02,372.93,8.75
2025-05-18,2,5.2,-1.06,371.87,9.81
2025-09-14,2,13.0,10.19,382.06,0.0
