date,league,home_team,away_team,outcome,actual_result,odds_bucket,fav_relation,market_shape,model_delta_bucket,pure_delta_bucket,probability,lower_ev,odds,stake,won,profit,rule_label,month
2024-04-14,SP2,Ferrol,Huesca,draw,home,"[2.8,3.5)",market_non_favorite,clear_favorite,medium_model_edge,pure_disagrees,0.359301,0.002676,2.9,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02|market_shape=clear_favorite",2024-04
2024-04-20,E1,Sunderland,Millwall,draw,away,"[2.8,3.5)",market_non_favorite,clear_favorite,medium_model_edge,pure_disagrees,0.314519,-0.017957,3.25,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02|market_shape=clear_favorite",2024-04
2024-12-01,E1,Derby,Sheffield Weds,draw,away,"[2.8,3.5)",market_non_favorite,balanced,medium_model_edge,pure_disagrees,0.323298,-0.008401,3.2,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02|market_shape=balanced",2024-12
2024-12-06,I2,Juve Stabia,Sudtirol,draw,home,"[2.8,3.5)",market_non_favorite,clear_favorite,strong_model_edge,pure_disagrees,0.395162,0.091402,2.88,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02|market_shape=clear_favorite",2024-12
2024-12-07,SP2,La Coruna,Zaragoza,draw,draw,"[2.8,3.5)",market_non_favorite,clear_favorite,medium_model_edge,pure_disagrees,0.319776,-0.008314,3.25,1.0,True,2.25,"ALL|draw|[2.8,3.5)|ev>=-0.02|market_shape=clear_favorite",2024-12
2024-12-07,SP1,Valencia,Vallecano,draw,away,"[2.8,3.5)",market_non_favorite,clear_favorite,medium_model_edge,pure_disagrees,0.355683,-0.015199,2.9,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02|market_shape=clear_favorite",2024-12
2024-12-08,I1,Venezia,Como,draw,draw,"[2.8,3.5)",market_non_favorite,balanced,medium_model_edge,pure_disagrees,0.318822,-0.001461,3.3,1.0,True,2.3,"ALL|draw|[2.8,3.5)|ev>=-0.02|market_shape=balanced",2024-12
2024-12-08,SP2,Burgos,Eldense,draw,home,"[2.8,3.5)",market_non_favorite,clear_favorite,medium_model_edge,pure_disagrees,0.323971,-0.010145,3.2,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02|market_shape=clear_favorite",2024-12
2024-12-08,E1,West Brom,Sheffield United,draw,draw,"[2.8,3.5)",market_non_favorite,balanced,medium_model_edge,pure_disagrees,0.321824,-0.013117,3.2,1.0,True,2.2,"ALL|draw|[2.8,3.5)|ev>=-0.02|market_shape=balanced",2024-12
2024-12-13,I1,Empoli,Torino,draw,away,"[2.8,3.5)",market_non_favorite,balanced,strong_model_edge,pure_disagrees,0.414761,0.147756,2.88,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02|market_shape=balanced",2024-12
2024-12-13,E1,Derby,Portsmouth,draw,home,"[2.8,3.5)",market_non_favorite,clear_favorite,medium_model_edge,pure_disagrees,0.324647,-0.004083,3.2,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02|market_shape=clear_favorite",2024-12
2024-12-14,I2,Reggiana,Modena,draw,away,"[2.8,3.5)",market_non_favorite,balanced,strong_model_edge,pure_disagrees,0.406943,0.094072,2.8,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02|market_shape=balanced",2024-12
2024-12-14,E1,Swansea,Sunderland,draw,away,"[2.8,3.5)",market_non_favorite,balanced,medium_model_edge,pure_disagrees,0.327271,0.004315,3.2,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02|market_shape=balanced",2024-12
2024-12-14,SP1,Espanol,Osasuna,draw,draw,"[2.8,3.5)",market_non_favorite,balanced,medium_model_edge,pure_disagrees,0.324676,-0.012544,3.2,1.0,True,2.2,"ALL|draw|[2.8,3.5)|ev>=-0.02|market_shape=balanced",2024-12
2024-12-15,E1,Watford,West Brom,draw,home,"[2.8,3.5)",market_non_favorite,balanced,medium_model_edge,pure_small_edge,0.321977,0.002799,3.25,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02|market_shape=balanced",2024-12
2024-12-20,E1,Luton,Derby,draw,home,"[2.8,3.5)",market_non_favorite,clear_favorite,medium_model_edge,pure_disagrees,0.326178,0.000817,3.2,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02|market_shape=clear_favorite",2024-12
2024-12-21,E1,QPR,Preston,draw,home,"[2.8,3.5)",market_non_favorite,balanced,medium_model_edge,pure_disagrees,0.331392,-0.014296,3.1,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02|market_shape=balanced",2024-12
2024-12-26,E1,Derby,West Brom,draw,home,"[2.8,3.5)",market_non_favorite,balanced,medium_model_edge,pure_disagrees,0.327842,0.006139,3.2,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02|market_shape=balanced",2024-12
2024-12-26,E1,Norwich,Millwall,draw,home,"[2.8,3.5)",market_non_favorite,clear_favorite,medium_model_edge,pure_disagrees,0.326122,0.000638,3.2,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02|market_shape=clear_favorite",2024-12
2024-12-29,E1,Sheffield United,West Brom,draw,draw,"[2.8,3.5)",market_non_favorite,clear_favorite,medium_model_edge,pure_disagrees,0.319733,-0.019807,3.2,1.0,True,2.2,"ALL|draw|[2.8,3.5)|ev>=-0.02|market_shape=clear_favorite",2024-12
2025-01-11,SP2,Huesca,Mirandes,draw,home,"[2.8,3.5)",market_non_favorite,clear_favorite,strong_model_edge,pure_disagrees,0.384744,0.037677,2.8,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02|market_shape=clear_favorite",2025-01
2025-01-18,SP2,Levante,Granada,draw,home,"[2.8,3.5)",market_non_favorite,clear_favorite,medium_model_edge,pure_disagrees,0.325557,-0.003484,3.2,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02|market_shape=clear_favorite",2025-01
2025-01-18,E2,Northampton,Lincoln,draw,away,"[2.8,3.5)",market_non_favorite,clear_favorite,medium_model_edge,pure_small_edge,0.315983,-0.015362,3.25,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02|market_shape=clear_favorite",2025-01
2025-01-18,E1,Millwall,Hull,draw,away,"[2.8,3.5)",market_non_favorite,clear_favorite,medium_model_edge,pure_disagrees,0.319686,-0.018159,3.2,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02|market_shape=clear_favorite",2025-01
2025-01-21,E1,Hull,QPR,draw,away,"[2.8,3.5)",market_non_favorite,clear_favorite,medium_model_edge,pure_disagrees,0.316727,-0.012432,3.25,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02|market_shape=clear_favorite",2025-01
2025-01-25,E3,Barrow,Grimsby,draw,home,"[2.8,3.5)",market_non_favorite,clear_favorite,medium_model_edge,pure_disagrees,0.315794,-0.015922,3.25,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02|market_shape=clear_favorite",2025-01
2025-01-25,E1,Norwich,Swansea,draw,home,"[2.8,3.5)",market_non_favorite,clear_favorite,medium_model_edge,pure_disagrees,0.320306,-0.016174,3.2,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02|market_shape=clear_favorite",2025-01
2025-04-04,I1,Genoa,Udinese,draw,home,"[2.8,3.5)",market_non_favorite,balanced,strong_model_edge,pure_disagrees,0.376394,0.040971,2.88,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02|market_shape=balanced",2025-04
2025-04-05,E2,Shrewsbury,Cambridge,draw,away,"[2.8,3.5)",market_non_favorite,balanced,medium_model_edge,pure_disagrees,0.352308,-0.014214,2.9,1.0,False,-1.0,"ALL|draw|[2.8,3.5)|ev>=-0.02|market_shape=balanced",2025-04
2025-08-23,SP2,Ceuta,Sp Gijon,draw,away,"[2.8,3.5)",market_non_favorite,balanced,strong_model_edge,pure_disagrees,0.368616,0.020096,2.88,1.0,False,-1.0,"DRAW_HEAVY_EU|draw|[2.8,3.5)|ev>=-0.02|market_shape=balanced",2025-08
