test_month,date,bets,staked,profit,cumulative_profit,drawdown,cash_reserved
2021-12,2021-12-01,0,0.0,0.0,0.0,0.0,100.0
2021-12,2021-12-02,0,0.0,0.0,0.0,0.0,100.0
2021-12,2021-12-03,1,0.28,-0.28,-0.28,0.28,99.72
2021-12,2021-12-04,0,0.0,0.0,-0.28,0.28,100.0
2021-12,2021-12-05,1,0.16,-0.16,-0.44,0.44,99.84
2021-12,2021-12-06,0,0.0,0.0,-0.44,0.44,100.0
2021-12,2021-12-07,0,0.0,0.0,-0.44,0.44,100.0
2021-12,2021-12-08,0,0.0,0.0,-0.44,0.44,100.0
2021-12,2021-12-09,0,0.0,0.0,-0.44,0.44,100.0
2021-12,2021-12-10,1,0.7,0.67,0.23,0.0,99.3
2021-12,2021-12-11,2,0.58,0.16,0.39,0.0,99.42
2021-12,2021-12-12,1,0.56,0.58,0.97,0.0,99.44
2021-12,2021-12-13,0,0.0,0.0,0.97,0.0,100.0
2021-12,2021-12-14,0,0.0,0.0,0.97,0.0,100.0
2021-12,2021-12-15,0,0.0,0.0,0.97,0.0,100.0
2021-12,2021-12-16,0,0.0,0.0,0.97,0.0,100.0
2021-12,2021-12-17,0,0.0,0.0,0.97,0.0,100.0
2021-12,2021-12-18,0,0.0,0.0,0.97,0.0,100.0
2021-12,2021-12-19,0,0.0,0.0,0.97,0.0,100.0
2021-12,2021-12-20,0,0.0,0.0,0.97,0.0,100.0
2021-12,2021-12-21,0,0.0,0.0,0.97,0.0,100.0
2021-12,2021-12-22,0,0.0,0.0,0.97,0.0,100.0
2021-12,2021-12-23,0,0.0,0.0,0.97,0.0,100.0
2021-12,2021-12-24,0,0.0,0.0,0.97,0.0,100.0
2021-12,2021-12-25,0,0.0,0.0,0.97,0.0,100.0
2021-12,2021-12-26,0,0.0,0.0,0.97,0.0,100.0
2021-12,2021-12-27,1,0.12,-0.12,0.85,0.12,99.88
2021-12,2021-12-28,0,0.0,0.0,0.85,0.12,100.0
2021-12,2021-12-29,0,0.0,0.0,0.85,0.12,100.0
2021-12,2021-12-30,0,0.0,0.0,0.85,0.12,100.0
2021-12,2021-12-31,0,0.0,0.0,0.85,0.12,100.0
2022-01,2022-01-01,0,0.0,0.0,0.0,0.0,100.0
2022-01,2022-01-02,1,0.28,-0.28,-0.28,0.28,99.72
2022-01,2022-01-03,0,0.0,0.0,-0.28,0.28,100.0
