date,month,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_probability,market_prob_bucket,favorite_relation,odds_source,won,unit_profit,rule_label,league_prior_matches,league_draw_rate,form_points_diff,form_goal_diff_delta,season_points_per_match_delta,season_goal_diff_per_match_delta,rest_days_delta,lambda_total,lambda_diff,bet_date,season,log_odds,is_draw,is_home,league_prior_matches_scaled,abs_form_points_diff,abs_form_goal_diff_delta,abs_season_points_per_match_delta,abs_season_goal_diff_per_match_delta,predicted_probability,predicted_ev
2017-07-01,2017-07,BRA,Atletico GO,Santos,home,draw,2.72,"[2.2,2.8)",0.358695694049027,"[0.34,0.42)",market_favorite,PS_CLOSE,False,-1.0,PS_CLOSE_rulesbra_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|BRA,1999,0.255128,-1.4,-1.4,-0.79,-1.183333,-1.0,2.318505,0.351957,2017-07-01,2017,1.000631880307906,0.0,1.0,1.999,1.4,1.4,0.79,1.183333,0.3884011095105002,0.05645101786856066
2017-07-02,2017-07,BRA,Avai,Ponte Preta,home,draw,2.93,"[2.8,3.5)",0.332766292056102,"[0.28,0.34)",market_non_favorite,PS_CLOSE,False,-1.0,PS_CLOSE_rulesbra_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|BRA,2001,0.255372,-0.6,-0.6,-0.21142,-0.445988,-2.0,2.370879,0.067034,2017-07-02,2017,1.075002423028976,0.0,1.0,2.001,0.6,0.6,0.21142,0.445988,0.36256171770970774,0.06230583288944369
2017-07-04,2017-07,BRA,Fluminense,Chapecoense-SC,home,draw,1.74,"[1.0,1.8)",0.5612918717733221,"[0.55,1.00]",market_favorite,PS_CLOSE,False,-1.0,PS_CLOSE_rulesbra_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|BRA,2008,0.255976,0.4,1.2,0.219837,0.370122,0.0,2.406009,0.348072,2017-07-04,2017,0.5538851132264376,0.0,1.0,2.008,0.4,1.2,0.219837,0.370122,0.6011618852925698,0.0460216804090714
2017-07-08,2017-07,BRA,Vasco,Flamengo RJ,home,away,3.99,"[3.5,4.0)",0.24472651271856044,"[0.20,0.28)",market_non_favorite,PS_CLOSE,False,-1.0,PS_CLOSE_rulesbra_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|BRA,2009,0.256346,-1.2,-2.0,-0.175761,-0.383801,0.0,2.347204,0.122366,2017-07-08,2017,1.3837912309017721,0.0,1.0,2.009,1.2,2.0,0.175761,0.383801,0.2680360379981658,0.06946379161268146
2017-07-09,2017-07,BRA,Cruzeiro,Palmeiras,home,home,2.14,"[1.8,2.2)",0.4558383233532934,"[0.42,0.55)",market_favorite,PS_CLOSE,True,1.1400000000000001,PS_CLOSE_rulesbra_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|BRA,2012,0.255964,-1.6,-1.2,0.245338,0.327534,-1.0,2.372271,0.078164,2017-07-09,2017,0.7608058290337602,0.0,1.0,2.012,1.6,1.2,0.245338,0.327534,0.49052075052498934,0.04971440612347733
2017-07-11,2017-07,BRA,Coritiba,Sport Recife,home,away,1.78,"[1.0,1.8)",0.5491297587400311,"[0.42,0.55)",market_favorite,PS_CLOSE,False,-1.0,PS_CLOSE_rulesbra_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|BRA,2018,0.25669,-1.0,-0.8,-0.074077,0.009431,0.0,2.399204,0.293634,2017-07-11,2017,0.5766133643039938,0.0,1.0,2.018,1.0,0.8,0.074077,0.009431,0.5899561209618213,0.05012189531204192
2017-07-12,2017-07,BRA,Atletico-MG,Santos,home,away,1.63,"[1.0,1.8)",0.5991335722646587,"[0.55,1.00]",market_favorite,PS_CLOSE,False,-1.0,PS_CLOSE_rulesbra_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|BRA,2019,0.256563,0.6,0.4,0.142013,0.0515,0.0,2.385412,0.183294,2017-07-12,2017,0.4885800148186709,0.0,1.0,2.019,0.6,0.4,0.142013,0.0515,0.6427527062742591,0.04768691122704216
2017-07-13,2017-07,BRA,Athletico-PR,Cruzeiro,home,away,2.73,"[2.2,2.8)",0.35735798109876415,"[0.34,0.42)",market_favorite,PS_CLOSE,False,-1.0,PS_CLOSE_rulesbra_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|BRA,2021,0.256309,0.6,0.6,-0.169102,-0.280971,0.0,2.389118,0.212943,2017-07-13,2017,1.0043016091968684,0.0,1.0,2.021,0.6,0.6,0.169102,0.280971,0.3873477576185477,0.05745937829863523
2017-07-14,2017-07,BRA,Avai,Coritiba,home,away,2.73,"[2.2,2.8)",0.3572266691450678,"[0.34,0.42)",market_favorite,PS_CLOSE,False,-1.0,PS_CLOSE_rulesbra_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|BRA,2028,0.255917,1.0,1.4,-0.152673,-0.426337,2.0,2.383323,0.166587,2017-07-14,2017,1.0043016091968684,0.0,1.0,2.028,1.0,1.4,0.152673,0.426337,0.3868067079516307,0.05598231270795173
2017-07-15,2017-07,BRA,Corinthians,Athletico-PR,home,draw,1.5,"[1.0,1.8)",0.6515837104072398,"[0.55,1.00]",market_favorite,PS_CLOSE,False,-1.0,PS_CLOSE_rulesbra_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|BRA,2029,0.255791,1.6,1.6,0.248754,0.414957,0.0,2.448458,0.687664,2017-07-15,2017,0.4054651081081644,0.0,1.0,2.029,1.6,1.6,0.248754,0.414957,0.6982138546292447,0.04732078194386702
