bet_date,settlement_date,league,home_team,away_team,outcome,actual_result,odds,stake,won,profit,rule_label,month,season
2017-07-01,2017-07-02,BRA,Atletico GO,Santos,home,draw,2.72,10.0,False,-10.0,PS_CLOSE_rulesbra_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|BRA,2017-07,2017-18
2017-07-02,2017-07-03,BRA,Avai,Ponte Preta,home,draw,2.93,10.0,False,-10.0,PS_CLOSE_rulesbra_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|BRA,2017-07,2017-18
2017-07-04,2017-07-05,BRA,Fluminense,Chapecoense-SC,home,draw,1.74,10.0,False,-10.0,PS_CLOSE_rulesbra_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|BRA,2017-07,2017-18
2017-07-08,2017-07-09,BRA,Vasco,Flamengo RJ,home,away,3.99,10.0,False,-10.0,PS_CLOSE_rulesbra_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|BRA,2017-07,2017-18
2017-07-09,2017-07-10,BRA,Cruzeiro,Palmeiras,home,home,2.14,10.0,True,11.4,PS_CLOSE_rulesbra_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|BRA,2017-07,2017-18
2017-07-11,2017-07-12,BRA,Coritiba,Sport Recife,home,away,1.78,10.0,False,-10.0,PS_CLOSE_rulesbra_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|BRA,2017-07,2017-18
2017-07-12,2017-07-13,BRA,Atletico-MG,Santos,home,away,1.63,10.0,False,-10.0,PS_CLOSE_rulesbra_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|BRA,2017-07,2017-18
2017-07-13,2017-07-14,BRA,Athletico-PR,Cruzeiro,home,away,2.73,10.0,False,-10.0,PS_CLOSE_rulesbra_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|BRA,2017-07,2017-18
2017-07-14,2017-07-15,BRA,Avai,Coritiba,home,away,2.73,10.0,False,-10.0,PS_CLOSE_rulesbra_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|BRA,2017-07,2017-18
2017-07-15,2017-07-16,BRA,Corinthians,Athletico-PR,home,draw,1.5,10.0,False,-10.0,PS_CLOSE_rulesbra_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|BRA,2017-07,2017-18
2017-07-16,2017-07-17,BRA,Atletico GO,Atletico-MG,home,away,3.35,10.0,False,-10.0,PS_CLOSE_rulesbra_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|BRA,2017-07,2017-18
2017-07-18,2017-07-19,BRA,Botafogo RJ,Sport Recife,home,home,2.01,10.0,True,10.1,PS_CLOSE_rulesbra_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|BRA,2017-07,2017-18
2017-07-19,2017-07-20,BRA,Vitoria,Gremio,home,away,3.14,10.0,False,-10.0,PS_CLOSE_rulesbra_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|BRA,2017-07,2017-18
2017-07-20,2017-07-21,BRA,Avai,Corinthians,home,draw,4.35,10.0,False,-10.0,PS_CLOSE_rulesbra_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|BRA,2017-07,2017-18
2017-07-21,2017-07-22,BRA,Athletico-PR,Botafogo RJ,home,draw,2.29,10.0,False,-10.0,PS_CLOSE_rulesbra_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|BRA,2017-07,2017-18
2017-07-22,2017-07-23,BRA,Vitoria,Chapecoense-SC,home,away,2.16,10.0,False,-10.0,PS_CLOSE_rulesbra_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|BRA,2017-07,2017-18
2017-07-23,2017-07-24,BRA,Avai,Cruzeiro,home,home,4.17,10.0,True,31.7,PS_CLOSE_rulesbra_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|BRA,2017-07,2017-18
2017-07-25,2017-07-26,BRA,Sao Paulo,Gremio,home,draw,2.4,10.0,False,-10.0,PS_CLOSE_rulesbra_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|BRA,2017-07,2017-18
2017-07-29,2017-07-30,BRA,Botafogo RJ,Sao Paulo,home,away,2.56,10.0,False,-10.0,PS_CLOSE_rulesbra_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|BRA,2017-07,2017-18
2017-07-30,2017-07-31,BRA,Coritiba,Atletico-MG,home,away,2.41,10.0,False,-10.0,PS_CLOSE_rulesbra_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|BRA,2017-07,2017-18
2019-04-27,2019-04-28,BRA,Chapecoense-SC,Internacional,draw,home,3.03,10.0,False,-10.0,PS_CLOSE_rulesbra_train30_n120_ev0p02_top1_ridge10_cap0.03_val6|BRA,2019-04,2018-19
