test_month,candidate_id,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,implied_probability,price_ratio,probability_uncertainty,relative_dispersion,log_odds,probability_squared,odds_probability_interaction,reference_depth_inverse,raw_net_odds_gap_pct,outcome_odds_band,outcome_source_type,source_odds_band,predicted_closing_edge_pct,lower_closing_edge_pct,stake,estimated_probability_from_lower_clv,decision_frozen_before_closing_and_result,closing_probability,closing_fair_odds,closing_edge_pct,positive_clv,actual_outcome,won,profit
2024-11,data\historical_csv\football-data\2425\I1.csv:110,data\historical_csv\football-data\2425\I1.csv,110,2024-11-04,I1,Lazio,Cagliari,draw,0.22737397118199543,0.2181339867644268,4.72645,4.9,3.0999381742724985,0.007239984417568611,6,0.025,BFE,4.0-5.0,exchange,0.21157528377534937,1.0746717060931423,0.009239984417568625,0.03184174679243984,1.5531743921750678,0.05169892277107089,0.35315142948702716,0.16666666666666666,3.6718890499211954,draw:4.0-5.0,draw:exchange,exchange:4.0-5.0,3.7898391158266707,3.7898391158266707,0.1,0.21959364663928882,True,0.23103513573535062,4.328345975676592,9.197601729634798,True,home,False,-0.1
2024-11,data\historical_csv\football-data\2425\I1.csv:109,data\historical_csv\football-data\2425\I1.csv,109,2024-11-04,I1,Parma,Genoa,draw,0.2725605284023349,0.25833286724980975,3.8322000000000003,3.89,-1.001678612527901,0.012227661152525148,6,0.0,1XB,3.0-4.0,sportsbook,0.26094671468086217,1.044506456943428,0.014227661152525162,0.044862186114034544,1.3434390508134615,0.07428924164296001,0.3661684575660483,0.16666666666666666,1.5082720108553715,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,3.509279962436523,3.509279962436523,0.12,0.27010406545179405,True,0.25903971547125076,3.8604118993135006,-0.7308002371072764,False,away,False,-0.12
2024-11,data\historical_csv\football-data\2425\SP2.csv:142,data\historical_csv\football-data\2425\SP2.csv,142,2024-11-09,SP2,Mirandes,Cadiz,draw,0.36201300332807634,0.3462913882617133,2.96,3.0,2.502250925467142,0.01372161506636305,6,0.0,WH,2.0-3.0,sportsbook,0.33783783783783783,1.071558489851106,0.01572161506636305,0.03790365246611807,1.085189268335969,0.1310534145786138,0.39285262620970185,0.16666666666666666,1.3513513513513598,draw:2.0-3.0,draw:sportsbook,sportsbook:2.0-3.0,6.614959810538361,6.614959810538361,0.34,0.3601856750356026,True,0.3494375831766143,2.8617414043141878,3.433524620277817,True,draw,True,0.67
2024-11,data\historical_csv\football-data\2425\SP2.csv:144,data\historical_csv\football-data\2425\SP2.csv,144,2024-11-09,SP2,Huesca,Zaragoza,draw,0.3496522477855063,0.3393170579372551,2.96,3.0,0.43784914942750497,0.008335189848251217,6,0.0,WH,2.0-3.0,sportsbook,0.33783783783783783,1.0349706534450986,0.010335189848251214,0.02383851355465739,1.085189268335969,0.12225669438145709,0.3794388669463805,0.16666666666666666,1.3513513513513598,draw:2.0-3.0,draw:sportsbook,sportsbook:2.0-3.0,3.9517601428692815,3.9517601428692815,0.2,0.35118837886104487,True,0.36427354724076355,2.7451897278147905,7.824969983266006,True,draw,True,0.39
2024-11,data\historical_csv\football-data\2425\P1.csv:92,data\historical_csv\football-data\2425\P1.csv,92,2024-11-09,P1,Casa Pia,Farense,away,0.23664353920082684,0.23125132558920725,4.535349999999999,4.7,4.880569951101088,0.00339221361161958,6,0.025,BFE,4.0-5.0,exchange,0.22049014960256655,1.07326127551447,0.005392213611619595,0.014334697761348084,1.511902258097338,0.05600016464549327,0.35778190128187604,0.16666666666666666,3.630370313206277,away:4.0-5.0,away:exchange,exchange:4.0-5.0,3.750366105545576,3.750366105545576,0.11,0.22875933743932794,True,0.222729036447439,4.489760365106174,1.0154135451892365,True,draw,False,-0.11
2024-11,data\historical_csv\football-data\2425\I1.csv:119,data\historical_csv\football-data\2425\I1.csv,119,2024-11-10,I1,Monza,Lazio,home,0.21648307969284458,0.2077872832534773,4.92,5.0,2.231343360710847,0.006695796439367275,6,0.0,BF,4.0-5.0,sportsbook,0.2032520325203252,1.0650967520887953,0.00869579643936727,0.03092988352192493,1.5933085305042167,0.0468649237932985,0.3449243375844334,0.16666666666666666,1.6260162601626105,home:4.0-5.0,home:sportsbook,sportsbook:4.0-5.0,5.544991650437918,5.544991650437918,0.14,0.2145223407529226,True,0.18062551412219632,5.536316421629574,-11.132247051879407,False,away,False,-0.14
2024-11,data\historical_csv\football-data\2425\P1.csv:98,data\historical_csv\football-data\2425\P1.csv,98,2024-11-10,P1,Sp Braga,Sp Lisbon,draw,0.22296183764736913,0.21730058439216768,4.822,5.0,4.782341793903266,0.0036612532552014417,6,0.025,BFE,4.0-5.0,exchange,0.20738282870178348,1.0751219811356139,0.005661253255201448,0.01642098618236179,1.5731887797589794,0.04971198104709179,0.3507610613012843,0.16666666666666666,3.691414350891753,draw:4.0-5.0,draw:exchange,exchange:4.0-5.0,3.9884789371279292,3.9884789371279292,0.1,0.2156542491437742,True,0.2220834817279495,4.50281125016309,7.088654889217261,True,away,False,-0.1
2024-11,data\historical_csv\football-data\2425\E1.csv:192,data\historical_csv\football-data\2425\E1.csv,192,2024-11-24,E1,Swansea,Leeds,draw,0.2674379253693214,0.2607788864988908,3.842,3.9,0.19124819287383854,0.004659038870430616,6,0.0,B365,3.0-4.0,sportsbook,0.2602811035918792,1.027496509268933,0.0066590388704306225,0.017421010367159647,1.345993064346365,0.07152304392584674,0.3599695926902874,0.16666666666666666,1.5096304008328953,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,2.8051428518291988,2.8051428518291988,0.1,0.267582360363949,True,0.2688227233130115,3.719923627273209,3.281690296859008,True,away,False,-0.1
2025-01,data\historical_csv\football-data\2425\E0.csv:196,data\historical_csv\football-data\2425\E0.csv,196,2025-01-04,E0,Southampton,Brentford,home,0.34686968836640925,0.33664218797178636,2.96,3.0,-0.3539123603512384,0.008227500394622897,6,0.0,B365,2.0-3.0,sportsbook,0.33783783783783783,1.0267342775645714,0.01022750039462289,0.02371928326562779,1.085189268335969,0.12031858070740986,0.37641926332626924,0.16666666666666666,1.3513513513513598,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,3.029935686583583,3.029935686583583,0.15,0.3480741070492689,True,0.2881155512758787,3.470829656961044,-14.717796822339913,False,away,False,-0.15
2025-01,data\historical_csv\football-data\2425\F1.csv:143,data\historical_csv\football-data\2425\F1.csv,143,2025-01-05,F1,Lens,Toulouse,draw,0.2775326790590497,0.2704493255541035,3.6754,3.73,-0.5990548858448075,0.005083353504946227,6,0.0,1XB,3.0-4.0,sportsbook,0.27207922947162216,1.0200436086136313,0.00708335350494621,0.01831623404559381,1.301661970279187,0.0770243879456935,0.3612537338408639,0.16666666666666666,1.4855525929150515,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,2.7795738585023533,2.7795738585023533,0.1,0.27964187260843,True,0.2749016392243673,3.637664740092099,1.0373484805239475,True,away,False,-0.1
