date,league,home_team,away_team,outcome,actual_result,odds_bucket,fav_relation,market_shape,model_delta_bucket,pure_delta_bucket,strength_gap,goal_env,league_draw_rate_bucket,draw_market_prob_bucket,probability,lower_ev,odds,stake,won,profit,rule_label,month
2024-01-20,E3,Gillingham,Forest Green,home,draw,"[1.8,2.2)",market_favorite,heavy_favorite,strong_model_edge,pure_small_edge,moderate_gap,normal_goal,normal_draw_league,low_draw_prob,0.570203,0.001816,1.8,1.0,False,-1.0,"ALL|home|[1.8,2.2)|ev>=-0.02",2024-01
2024-01-20,B1,Genk,Cercle Brugge,home,draw,"[1.8,2.2)",market_favorite,heavy_favorite,medium_model_edge,pure_small_edge,moderate_gap,normal_goal,low_draw_league,low_draw_prob,0.56689,-0.012577,1.8,1.0,False,-1.0,"ALL|home|[1.8,2.2)|ev>=-0.02",2024-01
2024-01-27,E2,Wycombe,Fleetwood Town,home,draw,"[1.8,2.2)",market_favorite,heavy_favorite,strong_model_edge,pure_small_edge,moderate_gap,normal_goal,normal_draw_league,low_draw_prob,0.572926,0.006645,1.8,1.0,False,-1.0,"ALL|home|[1.8,2.2)|ev>=-0.02",2024-01
2024-01-27,E2,Northampton,Shrewsbury,home,away,"[1.8,2.2)",market_favorite,heavy_favorite,strong_model_edge,pure_small_edge,large_gap,normal_goal,normal_draw_league,low_draw_prob,0.570153,0.001652,1.8,1.0,False,-1.0,"ALL|home|[1.8,2.2)|ev>=-0.02",2024-01
2024-01-27,I2,Como,Ascoli,home,away,"[1.8,2.2)",market_favorite,heavy_favorite,strong_model_edge,pure_disagrees,moderate_gap,normal_goal,high_draw_league,low_draw_prob,0.566511,-0.010125,1.8,1.0,False,-1.0,"ALL|home|[1.8,2.2)|ev>=-0.02|pure_delta=pure_disagrees",2024-01
2024-01-28,F1,Reims,Nantes,home,draw,"[1.8,2.2)",market_favorite,heavy_favorite,strong_model_edge,pure_small_edge,moderate_gap,normal_goal,normal_draw_league,low_draw_prob,0.568435,-0.007654,1.8,1.0,False,-1.0,"ALL|home|[1.8,2.2)|ev>=-0.02",2024-01
2024-10-22,E1,Cardiff,Portsmouth,home,home,"[1.8,2.2)",market_favorite,heavy_favorite,medium_model_edge,pure_disagrees,large_gap,normal_goal,normal_draw_league,low_draw_prob,0.528467,-0.018365,1.91,1.0,True,0.91,"ALL|home|[1.8,2.2)|ev>=-0.02|pure_delta=pure_disagrees",2024-10
2025-03-08,E0,Nott'm Forest,Man City,away,home,"[1.8,2.2)",market_favorite,heavy_favorite,medium_model_edge,pure_disagrees,large_gap,normal_goal,low_draw_league,low_draw_prob,0.544384,-0.01988,1.85,1.0,False,-1.0,"ALL|away|[1.8,2.2)|ev>=-0.02",2025-03
2025-08-24,D1,M'gladbach,Hamburg,home,draw,"[1.8,2.2)",market_favorite,heavy_favorite,medium_model_edge,pure_disagrees,moderate_gap,normal_goal,normal_draw_league,low_draw_prob,0.549613,-0.017803,1.85,1.0,False,-1.0,"ALL|home|[1.8,2.2)|ev>=-0.02|pure_delta=pure_disagrees",2025-08
2025-11-01,E1,QPR,Ipswich,away,away,"[1.8,2.2)",market_favorite,clear_favorite,medium_model_edge,pure_disagrees,even_strength,normal_goal,normal_draw_league,low_draw_prob,0.50185,-0.018985,2.01,1.0,True,1.01,"ALL|away|[1.8,2.2)|ev>=-0.02",2025-11
2025-11-21,F1,Nice,Marseille,away,away,"[1.8,2.2)",market_favorite,heavy_favorite,medium_model_edge,pure_disagrees,moderate_gap,normal_goal,low_draw_league,low_draw_prob,0.533313,-0.01543,1.91,1.0,True,0.91,"MAJOR_TOP|away|[1.8,2.2)|ev>=-0.02|market_shape=heavy_favorite",2025-11
2025-11-22,E2,Northampton,Cardiff,away,away,"[1.8,2.2)",market_favorite,clear_favorite,strong_model_edge,pure_disagrees,even_strength,normal_goal,normal_draw_league,low_draw_prob,0.509159,-0.004157,2.01,1.0,True,1.01,"ALL|away|[1.8,2.2)|ev>=-0.02",2025-11
2025-11-22,E0,Wolves,Crystal Palace,away,away,"[1.8,2.2)",market_favorite,heavy_favorite,medium_model_edge,pure_disagrees,large_gap,normal_goal,low_draw_league,low_draw_prob,0.520442,-0.016993,1.95,1.0,True,0.95,"MAJOR_TOP|away|[1.8,2.2)|ev>=-0.02|market_shape=heavy_favorite",2025-11
2025-11-22,E0,Newcastle,Man City,away,home,"[1.8,2.2)",market_favorite,heavy_favorite,medium_model_edge,pure_disagrees,large_gap,normal_goal,low_draw_league,low_draw_prob,0.520442,-0.016993,1.95,1.0,False,-1.0,"MAJOR_TOP|away|[1.8,2.2)|ev>=-0.02|market_shape=heavy_favorite",2025-11
2026-04-05,F1,Angers,Lyon,away,draw,"[1.8,2.2)",market_favorite,heavy_favorite,strong_model_edge,pure_disagrees,large_gap,normal_goal,low_draw_league,low_draw_prob,0.571021,-0.001937,1.8,1.0,False,-1.0,"ALL|away|[1.8,2.2)|ev>=-0.02",2026-04
