test_month,candidate_id,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,predicted_closing_edge_pct,lower_closing_edge_pct,stake,estimated_probability_from_lower_clv,decision_frozen_before_closing_and_result,closing_probability_x,closing_fair_odds_x,stake_policy,actual_outcome,closing_edge_pct,positive_clv,closing_probability_y,closing_fair_odds_y,won,profit
2025-03,data\historical_csv\football-data\2425\T1.csv:241,data\historical_csv\football-data\2425\T1.csv,241,2025-03-09,T1,Eyupspor,Konyaspor,draw,0.2895150030486427,0.283325793317121,3.5284,3.58,-0.0313270859870318,0.0041892097315217,5,0.0,1XB,3.0-4.0,sportsbook,2.9422659434056486,2.9422659434056486,0.58,0.2917533894779663,True,0.2862536950713596,3.493404686883472,half_kelly,home,1.0017537689785527,True,0.2862536950713596,3.493404686883472,False,-0.58
2025-03,data\historical_csv\football-data\2425\E0.csv:282,data\historical_csv\football-data\2425\E0.csv,282,2025-03-10,E0,West Ham,Newcastle,draw,0.2728759711797007,0.2626463253030614,3.7734,3.83,-0.8930356101428005,0.0082296458766392,5,0.0,1XB,3.0-4.0,sportsbook,2.759077400140645,2.759077400140645,0.5,0.2723248990304252,True,0.2776362695504274,3.601834881369377,half_kelly,away,4.763269952158278,True,0.2776362695504274,3.601834881369377,False,-0.5
2025-03,data\historical_csv\football-data\2425\SP2.csv:343,data\historical_csv\football-data\2425\SP2.csv,343,2025-03-21,SP2,Burgos,Almeria,away,0.4162307626604239,0.4130803384256547,2.47,2.5,2.0308435911366995,0.0011504242347692,5,0.0,WH,2.0-3.0,sportsbook,1.6242571871308074,1.6242571871308074,0.55,0.4114342396240114,True,0.3786535581133938,2.640936493459634,half_kelly,home,-6.472571145991745,False,0.3786535581133938,2.640936493459634,False,-0.55
2025-03,data\historical_csv\football-data\2425\T1.csv:257,data\historical_csv\football-data\2425\T1.csv,257,2025-03-28,T1,Konyaspor,Gaziantep,draw,0.2855469048904384,0.2804670567926404,3.597,3.65,0.8840003283127507,0.003079848097798,4,0.0,1XB,3.0-4.0,sportsbook,2.970440571873403,2.970440571873403,0.57,0.2862675578867762,True,0.2857899748712754,3.499073053386204,half_kelly,home,2.798653961197761,True,0.2857899748712754,3.499073053386204,False,-0.57
2025-03,data\historical_csv\football-data\2425\I1.csv:300,data\historical_csv\football-data\2425\I1.csv,300,2025-03-31,I1,Verona,Parma,draw,0.3092567800786537,0.2956385394664472,3.352,3.4,-0.9019615708468876,0.0116182406122064,4,0.0,1XB,3.0-4.0,sportsbook,3.1566278406047,3.1566278406047,0.67,0.3077465031044293,True,0.3211286198472023,3.1140170579495985,half_kelly,draw,7.642313372782206,True,0.3211286198472023,3.1140170579495985,True,1.58
2025-04,data\historical_csv\football-data\2425\F2.csv:262,data\historical_csv\football-data\2425\F2.csv,262,2025-04-07,F2,Dunkerque,Guingamp,draw,0.3242153144007538,0.3154808220078314,3.205,3.25,1.1116034535099797,0.0067344923929223,4,0.0,B365,3.0-4.0,sportsbook,2.895096475921189,2.895096475921189,0.66,0.3210455428265871,True,0.2950466155139893,3.389294936523636,half_kelly,home,-5.437559727766428,False,0.2950466155139893,3.389294936523636,False,-0.66
2025-04,data\historical_csv\football-data\2425\I1.csv:318,data\historical_csv\football-data\2425\I1.csv,318,2025-04-13,I1,Verona,Genoa,draw,0.3306328336043428,0.3266054366884371,3.107,3.15,1.4763091790974237,0.0020273969159056,4,0.0,1XB,3.0-4.0,sportsbook,3.3736276748079663,3.3736276748079663,0.8,0.3327120298513292,True,0.3473035410568966,2.8793256669852845,half_kelly,draw,7.9072102063777905,True,0.3473035410568966,2.8793256669852845,True,1.69
2025-04,data\historical_csv\football-data\2425\SP1.csv:306,data\historical_csv\football-data\2425\SP1.csv,306,2025-04-13,SP1,Osasuna,Girona,draw,0.3046582765097005,0.3008910664268072,3.3716,3.42,1.4484319564623371,0.0017672100828933,4,0.0,1XB,3.0-4.0,sportsbook,3.011029712036545,3.011029712036545,0.63,0.3055256546210599,True,0.3088816638268353,3.237485798317307,half_kelly,home,4.142541775855801,True,0.3088816638268353,3.237485798317307,False,-0.63
2025-04,data\historical_csv\football-data\2425\SP1.csv:311,data\historical_csv\football-data\2425\SP1.csv,311,2025-04-18,SP1,Espanol,Getafe,draw,0.3520139881138036,0.3481233408819592,2.9208,2.96,1.6798654048026274,0.0018906472318444,4,0.0,1XB,2.0-3.0,sportsbook,3.878392048538239,3.878392048538239,1.01,0.3556504794869153,True,0.3612768961701826,2.767960006855631,half_kelly,home,5.521755833386943,True,0.3612768961701826,2.767960006855631,False,-1.01
2025-04,data\historical_csv\football-data\2425\I1.csv:322,data\historical_csv\football-data\2425\I1.csv,322,2025-04-19,I1,Lecce,Como,draw,0.28740326603129,0.2830519392958316,3.5578,3.61,0.7042189626709661,0.0023513267354583,4,0.0,1XB,3.0-4.0,sportsbook,2.7254557091402227,2.7254557091402227,0.53,0.2887330814243078,True,0.2806371178858504,3.56332051701996,half_kelly,away,-0.1549261985721362,False,0.2806371178858504,3.56332051701996,False,-0.53
2025-04,data\historical_csv\football-data\2425\SP1.csv:316,data\historical_csv\football-data\2425\SP1.csv,316,2025-04-20,SP1,Valladolid,Osasuna,draw,0.2801570660586736,0.2658386925956044,3.695,3.75,-1.7726030859241848,0.0123183734630692,4,0.0,1XB,3.0-4.0,sportsbook,3.0885503556350917,3.0885503556350917,0.57,0.2789947235605821,True,0.269714129999405,3.7076292591797326,half_kelly,away,-0.3406289652198691,False,0.269714129999405,3.7076292591797326,False,-0.57
2025-04,data\historical_csv\football-data\2425\SP1.csv:318,data\historical_csv\football-data\2425\SP1.csv,318,2025-04-20,SP1,Sevilla,Alaves,draw,0.3162626093522685,0.309806902351751,3.2442,3.29,0.5075552609550948,0.0044557070005174,4,0.0,1XB,3.0-4.0,sportsbook,2.881253568011951,2.881253568011951,0.64,0.3171236470254976,True,0.3207884681782984,3.117319041045412,half_kelly,draw,4.070194846403585,True,0.3207884681782984,3.117319041045412,True,1.44
