window_start,window_end,bets,staked,profit,roi_pct,max_drawdown,positive_months,negative_months,passes_window
2022-08,2023-07,50,500.0,52.9,10.58,38.7,6,3,True
2023-02,2024-01,63,630.0,97.0,15.4,29.1,8,3,True
2023-08,2024-07,67,670.0,91.6,13.67,29.1,6,4,True
2024-02,2025-01,57,570.0,54.2,9.51,35.5,6,4,True
2024-08,2025-07,45,450.0,33.7,7.49,35.5,7,3,True
2025-02,2026-01,34,340.0,36.3,10.68,20.0,7,3,True
