date,month,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_probability,market_prob_bucket,favorite_relation,odds_source,won,unit_profit,rule_label,rule_description,league_prior_matches,league_draw_rate,form_points_diff,form_goal_diff_delta,season_points_per_match_delta,season_goal_diff_per_match_delta,rest_days_delta,lambda_total,lambda_diff,bet_date,season,log_odds,is_draw,is_home,league_prior_matches_scaled,abs_form_points_diff,abs_form_goal_diff_delta,abs_season_points_per_match_delta,abs_season_goal_diff_per_match_delta,predicted_probability,predicted_ev
2022-09-02,2022-09,SP1,Celta,Cadiz,home,home,1.66,"[1.0,1.8)",0.5672377241734945,"[0.55,1.00]",market_favorite,B365_OPEN,True,0.6599999999999999,B365_OPEN_rulesr04d9b506_train18_n120_ev0p02_top1_ridge10_cap0.08|r04d9b506,rule_league_SP1_odds_bucket_1p0_1p8_outcome_home,410,0.285366,0.6,0.6,0.268293,0.512195,3.0,2.420436,0.463491,2022-09-02,2022,0.5068176023684519,0.0,1.0,0.41,0.6,0.6,0.268293,0.512195,0.6472377241734945,0.07441462212800065
2022-09-03,2022-09,SP1,Real Madrid,Betis,home,home,1.4,"[1.0,1.8)",0.6747404844290658,"[0.55,1.00]",market_favorite,B365_OPEN,True,0.3999999999999999,B365_OPEN_rulesr04d9b506_train18_n120_ev0p02_top1_ridge10_cap0.08|r04d9b506,rule_league_SP1_odds_bucket_1p0_1p8_outcome_home,411,0.284672,-0.4,-0.2,0.512195,0.682927,-2.0,2.428927,0.53142,2022-09-03,2022,0.3364722366212129,0.0,1.0,0.411,0.4,0.2,0.512195,0.682927,0.7547404844290657,0.05663667820069196
2022-09-04,2022-09,SP1,Ath Bilbao,Espanol,home,away,1.53,"[1.0,1.8)",0.6180910495661476,"[0.55,1.00]",market_favorite,B365_OPEN,False,-1.0,B365_OPEN_rulesr04d9b506_train18_n120_ev0p02_top1_ridge10_cap0.08|r04d9b506,rule_league_SP1_odds_bucket_1p0_1p8_outcome_home,415,0.286747,1.4,2.0,0.463415,0.707317,-1.0,2.437183,0.597467,2022-09-04,2022,0.4252677354043441,0.0,1.0,0.415,1.4,2.0,0.463415,0.707317,0.6980910495661475,0.0680793058362057
2022-09-10,2022-09,SP1,Ath Madrid,Celta,home,home,1.61,"[1.0,1.8)",0.5910104204468869,"[0.55,1.00]",market_favorite,B365_OPEN,True,0.6100000000000001,B365_OPEN_rulesr04d9b506_train18_n120_ev0p02_top1_ridge10_cap0.08|r04d9b506,rule_league_SP1_odds_bucket_1p0_1p8_outcome_home,421,0.28266,0.6,0.8,0.595238,0.547619,-1.0,2.431272,0.550179,2022-09-10,2022,0.4762341789963717,0.0,1.0,0.421,0.6,0.8,0.595238,0.547619,0.6710104204468869,0.08032677691948797
2022-09-17,2022-09,SP1,Ath Bilbao,Vallecano,home,home,1.53,"[1.0,1.8)",0.6180910495661476,"[0.55,1.00]",market_favorite,B365_OPEN,True,0.53,B365_OPEN_rulesr04d9b506_train18_n120_ev0p02_top1_ridge10_cap0.08|r04d9b506,rule_league_SP1_odds_bucket_1p0_1p8_outcome_home,431,0.276102,0.6,1.4,0.372093,0.581395,-1.0,2.436876,0.595012,2022-09-17,2022,0.4252677354043441,0.0,1.0,0.431,0.6,1.4,0.372093,0.581395,0.6980910495661475,0.0680793058362057
2022-09-18,2022-09,SP1,Betis,Girona,home,home,1.75,"[1.0,1.8)",0.5446293494704992,"[0.42,0.55)",market_favorite,B365_OPEN,True,0.75,B365_OPEN_rulesr04d9b506_train18_n120_ev0p02_top1_ridge10_cap0.08|r04d9b506,rule_league_SP1_odds_bucket_1p0_1p8_outcome_home,435,0.273563,1.0,0.8,0.390698,0.427907,-2.0,2.413055,0.404443,2022-09-18,2022,0.5596157879354227,0.0,1.0,0.435,1.0,0.8,0.390698,0.427907,0.6246293494704992,0.09310136157337356
2022-10-03,2022-10,SP1,Vallecano,Elche,home,home,1.72,"[1.0,1.8)",0.5538948478987163,"[0.55,1.00]",market_favorite,B365_OPEN,True,0.72,B365_OPEN_rulesr04d9b506_train18_n120_ev0p02_top1_ridge10_cap0.08|r04d9b506,rule_league_SP1_odds_bucket_1p0_1p8_outcome_home,449,0.273942,1.0,2.0,0.136364,0.318182,0.0,2.405408,0.343267,2022-10-03,2022,0.5423242908253617,0.0,1.0,0.449,1.0,2.0,0.136364,0.318182,0.6338948478987163,0.09029913838579207
2022-10-08,2022-10,SP1,Ath Madrid,Girona,home,home,1.45,"[1.0,1.8)",0.6543619089837492,"[0.55,1.00]",market_favorite,B365_OPEN,True,0.44999999999999996,B365_OPEN_rulesr04d9b506_train18_n120_ev0p02_top1_ridge10_cap0.08|r04d9b506,rule_league_SP1_odds_bucket_1p0_1p8_outcome_home,451,0.272727,1.2,1.6,0.866667,0.907937,1.0,2.426912,0.515297,2022-10-08,2022,0.371563556432483,0.0,1.0,0.451,1.2,1.6,0.866667,0.907937,0.7212398161331038,0.04579773339300064
2022-10-16,2022-10,SP1,Betis,Almeria,home,home,1.57,"[1.0,1.8)",0.6038755619308649,"[0.55,1.00]",market_favorite,B365_OPEN,True,0.5700000000000001,B365_OPEN_rulesr04d9b506_train18_n120_ev0p02_top1_ridge10_cap0.08|r04d9b506,rule_league_SP1_odds_bucket_1p0_1p8_outcome_home,465,0.27957,0.8,1.0,0.88587,1.211957,-1.0,2.407703,0.361622,2022-10-16,2022,0.45107561936021673,0.0,1.0,0.465,0.8,1.0,0.88587,1.211957,0.6838755619308649,0.07368463223145794
2022-10-17,2022-10,SP1,Villarreal,Osasuna,home,home,1.57,"[1.0,1.8)",0.6114427136409958,"[0.55,1.00]",market_favorite,B365_OPEN,True,0.5700000000000001,B365_OPEN_rulesr04d9b506_train18_n120_ev0p02_top1_ridge10_cap0.08|r04d9b506,rule_league_SP1_odds_bucket_1p0_1p8_outcome_home,469,0.277186,-0.4,0.6,0.23913,1.0,-2.0,2.442321,0.638569,2022-10-17,2022,0.45107561936021673,0.0,1.0,0.469,0.4,0.6,0.23913,1.0,0.6914427136409957,0.08556506041636336
