date,bets,staked,profit,cumulative_profit,drawdown
2021-11-05,1,0.42,0.51,0.51,0.0
2021-11-07,1,0.47,0.34,0.85,0.0
2021-12-03,1,1.2,-1.2,-0.35,1.2
2021-12-04,1,0.91,-0.91,-1.26,2.11
2021-12-05,1,1.25,-1.25,-2.51,3.36
2021-12-10,2,4.21,3.73,1.22,0.0
2021-12-11,3,3.51,1.52,2.74,0.0
2021-12-12,1,3.74,3.85,6.59,0.0
2021-12-27,1,0.4,-0.4,6.19,0.4
2022-01-02,1,0.1,-0.1,6.09,0.5
2022-01-13,1,0.52,0.46,6.55,0.04
2022-01-14,1,1.35,3.31,9.86,0.0
2022-01-16,2,0.41,0.11,9.97,0.0
2022-02-05,1,0.81,-0.81,9.16,0.81
2022-02-06,1,1.25,-1.25,7.91,2.06
2022-02-12,3,6.64,8.07,15.98,0.0
2022-02-13,5,16.2,-9.2,6.78,9.2
2022-02-18,1,5.4,7.67,14.45,1.53
2022-02-19,4,4.44,5.14,19.59,0.0
2022-02-20,2,0.62,-0.62,18.97,0.62
2022-02-22,1,0.11,-0.11,18.86,0.73
2022-02-25,2,0.74,-0.38,18.48,1.11
2022-02-26,3,9.75,8.8,27.28,0.0
2022-02-27,1,0.48,1.28,28.56,0.0
2022-03-03,1,0.91,1.07,29.63,0.0
2022-03-05,2,8.45,-8.45,21.18,8.45
2022-03-12,3,0.5,-0.5,20.68,8.95
2022-03-13,2,5.09,-5.09,15.59,14.04
2022-03-15,2,6.64,0.29,15.88,13.75
2022-03-19,3,7.46,-7.46,8.42,21.21
2022-03-20,1,2.73,-2.73,5.69,23.94
2022-03-26,2,10.35,1.25,6.94,22.69
2022-03-27,2,4.28,6.8,13.74,15.89
2022-03-28,1,2.71,3.45,17.19,12.44
2022-04-09,4,10.49,8.75,25.94,3.69
2022-04-10,6,10.43,-1.8,24.14,5.49
2022-04-16,1,0.41,0.88,25.02,4.61
2022-04-17,1,0.28,-0.28,24.74,4.89
2022-04-24,1,0.2,0.22,24.96,4.67
2022-04-25,2,0.6,-0.6,24.36,5.27
2022-04-29,1,12.24,10.2,34.56,0.0
2022-04-30,2,15.0,16.37,50.93,0.0
2022-05-01,1,8.52,10.02,60.95,0.0
2022-05-07,1,1.99,-1.99,58.96,1.99
2022-05-08,1,0.17,-0.17,58.79,2.16
2022-05-21,3,15.0,-6.39,52.4,8.55
2022-08-14,1,1.9,3.17,55.57,5.38
2022-08-28,1,0.68,1.03,56.6,4.35
2022-09-17,1,0.18,-0.18,56.42,4.53
2022-09-24,1,1.22,-1.22,55.2,5.75
2022-09-25,1,0.43,-0.43,54.77,6.18
2022-10-07,1,0.26,-0.26,54.51,6.44
2022-10-08,2,0.94,-0.07,54.44,6.51
2022-10-14,1,0.11,-0.11,54.33,6.62
2022-10-19,1,0.71,-0.71,53.62,7.33
2022-10-21,1,10.29,11.09,64.71,0.0
2022-10-22,1,0.12,-0.12,64.59,0.12
2022-10-31,1,1.17,-1.17,63.42,1.29
2022-11-05,2,1.2,0.2,63.62,1.09
2022-11-06,1,0.14,-0.14,63.48,1.23
2022-11-11,1,0.5,-0.5,62.98,1.73
2022-11-19,1,0.13,-0.13,62.85,1.86
2022-12-11,1,0.57,-0.57,62.28,2.43
2023-01-01,1,0.11,-0.11,62.17,2.54
2023-01-15,1,0.52,-0.52,61.65,3.06
2023-01-17,1,0.16,-0.16,61.49,3.22
2023-01-28,1,0.14,0.45,61.94,2.77
2023-02-04,1,0.49,-0.49,61.45,3.26
2023-02-11,2,1.06,-0.65,60.8,3.91
2023-02-17,1,0.83,-0.83,59.97,4.74
2023-02-19,1,0.48,-0.48,59.49,5.22
2023-02-20,1,0.54,-0.54,58.95,5.76
2023-02-21,1,0.84,-0.84,58.11,6.6
2023-02-25,1,0.53,-0.53,57.58,7.13
2023-02-27,1,0.8,-0.8,56.78,7.93
2023-02-28,2,1.37,4.92,61.7,3.01
2023-03-04,1,0.1,-0.1,61.6,3.11
2023-03-18,3,0.8,-0.8,60.8,3.91
2023-03-26,2,10.68,-10.68,50.12,14.59
2023-03-27,1,0.52,-0.52,49.6,15.11
2023-03-31,1,11.66,10.86,60.46,4.25
2023-04-01,3,10.07,12.99,73.45,0.0
2023-04-05,1,0.8,-0.8,72.65,0.8
2023-04-08,2,0.64,-0.64,72.01,1.44
2023-04-15,2,0.74,-0.74,71.27,2.18
2023-04-18,1,15.0,12.05,83.32,0.0
2023-04-21,1,1.13,1.0,84.32,0.0
2023-04-22,1,0.28,-0.28,84.04,0.28
2023-04-25,1,0.65,-0.65,83.39,0.93
2023-04-29,1,7.53,-7.53,75.86,8.46
2023-04-30,1,0.9,2.21,78.07,6.25
2023-05-06,1,4.05,-4.05,74.02,10.3
2023-05-08,1,1.1,-1.1,72.92,11.4
2023-05-13,1,8.54,10.88,83.8,0.52
2023-08-30,1,0.36,0.88,84.68,0.0
2023-10-21,1,1.55,1.0,85.68,0.0
2023-12-17,1,1.17,-1.17,84.51,1.17
2023-12-20,1,0.1,-0.1,84.41,1.27
2024-02-03,1,0.3,0.94,85.35,0.33
2024-02-17,1,0.22,0.65,86.0,0.0
2024-03-12,1,0.18,0.56,86.56,0.0
2024-04-09,2,0.44,0.11,86.67,0.0
2024-04-27,1,0.1,0.21,86.88,0.0
2024-05-05,1,0.18,-0.18,86.7,0.18
2024-05-10,1,0.1,-0.1,86.6,0.28
2024-05-18,1,0.62,1.15,87.75,0.0
2024-05-19,1,0.1,0.25,88.0,0.0
2024-08-10,2,1.99,1.34,89.34,0.0
2024-08-11,1,0.92,2.53,91.87,0.0
2024-08-16,1,0.72,-0.72,91.15,0.72
2024-08-17,2,1.33,-1.33,89.82,2.05
2024-08-18,1,0.84,-0.84,88.98,2.89
2024-08-24,8,5.71,1.73,90.71,1.16
2024-08-25,4,3.08,-0.52,90.19,1.68
2024-08-27,2,1.5,-1.5,88.69,3.18
2024-08-30,1,0.66,-0.66,88.03,3.84
2024-08-31,6,4.63,3.92,91.95,0.0
2024-09-20,1,0.35,-0.35,91.6,0.35
2024-09-21,1,0.46,1.05,92.65,0.0
2024-09-22,2,0.76,0.37,93.02,0.0
2024-09-28,1,0.66,-0.66,92.36,0.66
2024-10-04,1,0.33,-0.33,92.03,0.99
2024-10-19,1,0.44,0.78,92.81,0.21
2024-10-24,1,0.16,-0.16,92.65,0.37
2024-10-29,2,1.89,-0.72,91.93,1.09
2024-12-29,1,0.98,2.9,94.83,0.0
2025-01-04,1,0.1,-0.1,94.73,0.1
2025-01-12,1,0.54,-0.54,94.19,0.64
2025-01-18,1,0.34,0.9,95.09,0.0
2025-02-02,2,1.32,-1.32,93.77,1.32
2025-02-08,3,2.44,-2.44,91.33,3.76
2025-02-15,4,3.46,2.8,94.13,0.96
2025-02-16,2,4.74,8.56,102.69,0.0
2025-02-17,2,1.12,-1.12,101.57,1.12
2025-02-21,2,3.8,-3.8,97.77,4.92
2025-02-22,1,1.0,2.39,100.16,2.53
2025-02-23,1,0.86,-0.86,99.3,3.39
2025-02-24,2,2.39,7.37,106.67,0.0
2025-03-01,2,0.84,-0.53,106.14,0.53
2025-03-02,1,0.9,-0.9,105.24,1.43
2025-03-08,1,0.75,2.23,107.47,0.0
2025-03-09,1,0.68,-0.68,106.79,0.68
2025-03-10,1,0.72,-0.72,106.07,1.4
2025-03-21,1,0.16,-0.16,105.91,1.56
2025-03-28,1,0.36,-0.36,105.55,1.92
2025-03-30,1,0.22,-0.22,105.33,2.14
2025-03-31,1,0.53,1.25,106.58,0.89
2025-04-07,1,0.45,-0.45,106.13,1.34
2025-04-13,1,0.4,0.84,106.97,0.5
2025-04-18,1,0.5,-0.5,106.47,1.0
2025-04-20,2,0.78,0.42,106.89,0.58
2025-04-27,2,1.29,-1.29,105.6,1.87
2025-04-28,1,0.11,-0.11,105.49,1.98
2025-05-01,1,0.43,-0.43,105.06,2.41
2025-05-03,1,0.17,0.33,105.39,2.08
2025-05-04,2,0.88,0.66,106.05,1.42
2025-05-05,1,0.16,-0.16,105.89,1.58
2025-05-09,4,1.5,0.3,106.19,1.28
2025-05-17,1,0.12,-0.12,106.07,1.4
2025-05-18,3,0.43,0.1,106.17,1.3
2025-09-14,2,0.65,0.51,106.68,0.79
2025-09-20,1,0.85,-0.85,105.83,1.64
2025-09-21,1,0.32,0.94,106.77,0.7
2025-09-28,1,0.64,1.85,108.62,0.0
2025-10-03,1,0.5,-0.5,108.12,0.5
2025-10-05,2,1.36,-1.36,106.76,1.86
2025-10-18,1,0.11,-0.11,106.65,1.97
2025-10-22,1,0.73,1.86,108.51,0.11
2025-10-24,1,1.26,2.63,111.14,0.0
2025-10-25,2,0.98,2.72,113.86,0.0
2025-10-26,2,2.2,-2.2,111.66,2.2
2025-10-27,1,0.69,-0.69,110.97,2.89
2025-10-31,1,0.69,-0.69,110.28,3.58
2025-11-05,1,0.55,-0.55,109.73,4.13
2025-11-08,3,0.3,0.45,110.18,3.68
2025-11-25,1,0.19,-0.19,109.99,3.87
2025-11-29,2,0.76,0.43,110.42,3.44
2025-11-30,1,0.76,2.49,112.91,0.95
2025-12-01,1,0.72,-0.72,112.19,1.67
2025-12-06,1,0.78,-0.78,111.41,2.45
2025-12-08,2,1.48,4.14,115.55,0.0
2025-12-13,1,0.56,-0.56,114.99,0.56
2025-12-26,2,0.23,-0.23,114.76,0.79
2025-12-29,1,0.13,-0.13,114.63,0.92
2026-01-03,1,0.97,-0.97,113.66,1.89
2026-01-10,1,0.51,1.61,115.27,0.28
2026-01-19,1,0.53,-0.53,114.74,0.81
2026-01-23,1,1.18,-1.18,113.56,1.99
2026-01-25,1,0.29,-0.29,113.27,2.28
2026-01-31,3,7.76,10.49,123.76,0.0
