date,month,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_probability,market_prob_bucket,favorite_relation,odds_source,won,unit_profit
2021-08-13,2021-08,E0,Brentford,Arsenal,home,home,4.0,"[4.0,5.0)",0.23653228683553335,"[0.20,0.28)",market_non_favorite,B365_OPEN,True,3.0
2021-08-13,2021-08,E0,Brentford,Arsenal,draw,home,3.4,"[2.8,3.5)",0.27827327863003926,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-13,2021-08,E0,Brentford,Arsenal,away,home,1.95,"[1.8,2.2)",0.48519443453442745,"[0.42,0.55)",market_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,E0,Everton,Southampton,home,home,1.9,"[1.8,2.2)",0.49557522123893805,"[0.42,0.55)",market_favorite,B365_OPEN,True,0.8999999999999999
2021-08-14,2021-08,E0,Everton,Southampton,draw,home,3.5,"[3.5,4.0)",0.26902654867256637,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,E0,Everton,Southampton,away,home,4.0,"[4.0,5.0)",0.23539823008849559,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,E0,Chelsea,Crystal Palace,home,home,1.25,"[1.0,1.8)",0.7612985359643539,"[0.55,1.00]",market_favorite,B365_OPEN,True,0.25
2021-08-14,2021-08,E0,Chelsea,Crystal Palace,draw,home,5.75,"[5.0,7.0)",0.16549968173138127,"[0.00,0.20)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,E0,Chelsea,Crystal Palace,away,home,13.0,"[7.0,inf)",0.0732017823042648,"[0.00,0.20)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,E0,Burnley,Brighton,home,away,3.1,"[2.8,3.5)",0.30625,"[0.28,0.34)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,E0,Burnley,Brighton,draw,away,3.1,"[2.8,3.5)",0.30625,"[0.28,0.34)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,E0,Burnley,Brighton,away,away,2.45,"[2.2,2.8)",0.3875,"[0.34,0.42)",market_favorite,B365_OPEN,True,1.4500000000000002
2021-08-14,2021-08,E0,Leicester,Wolves,home,home,1.66,"[1.0,1.8)",0.5704400537557545,"[0.55,1.00]",market_favorite,B365_OPEN,True,0.6599999999999999
2021-08-14,2021-08,E0,Leicester,Wolves,draw,home,3.8,"[3.5,4.0)",0.24919223400909268,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,E0,Leicester,Wolves,away,home,5.25,"[5.0,7.0)",0.1803677122351528,"[0.00,0.20)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,E0,Man United,Leeds,home,home,1.53,"[1.0,1.8)",0.6226312939902545,"[0.55,1.00]",market_favorite,B365_OPEN,True,0.53
2021-08-14,2021-08,E0,Man United,Leeds,draw,home,4.5,"[4.0,5.0)",0.21169463995668653,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,E0,Man United,Leeds,away,home,5.75,"[5.0,7.0)",0.16567406605305904,"[0.00,0.20)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,E0,Watford,Aston Villa,home,home,3.1,"[2.8,3.5)",0.305178866041608,"[0.28,0.34)",market_non_favorite,B365_OPEN,True,2.1
2021-08-14,2021-08,E0,Watford,Aston Villa,draw,home,3.2,"[2.8,3.5)",0.29564202647780774,"[0.28,0.34)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,E0,Watford,Aston Villa,away,home,2.37,"[2.2,2.8)",0.39917910748058427,"[0.34,0.42)",market_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,E0,Norwich,Liverpool,home,away,9.0,"[7.0,inf)",0.10539302079661615,"[0.00,0.20)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,E0,Norwich,Liverpool,draw,away,5.75,"[5.0,7.0)",0.16496298907296442,"[0.00,0.20)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-14,2021-08,E0,Norwich,Liverpool,away,away,1.3,"[1.0,1.8)",0.7296439901304195,"[0.55,1.00]",market_favorite,B365_OPEN,True,0.30000000000000004
2021-08-15,2021-08,E0,Newcastle,West Ham,home,away,3.2,"[2.8,3.5)",0.2968388589051658,"[0.28,0.34)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-15,2021-08,E0,Newcastle,West Ham,draw,away,3.5,"[3.5,4.0)",0.27139552814186585,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-15,2021-08,E0,Newcastle,West Ham,away,away,2.2,"[2.2,2.8)",0.4317656129529684,"[0.42,0.55)",market_favorite,B365_OPEN,True,1.2000000000000002
2021-08-15,2021-08,E0,Tottenham,Man City,home,home,5.5,"[5.0,7.0)",0.17400310719834286,"[0.00,0.20)",market_non_favorite,B365_OPEN,True,4.5
2021-08-15,2021-08,E0,Tottenham,Man City,draw,home,4.2,"[4.0,5.0)",0.22786121180735372,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-15,2021-08,E0,Tottenham,Man City,away,home,1.6,"[1.0,1.8)",0.5981356809943036,"[0.55,1.00]",market_favorite,B365_OPEN,False,-1.0
2021-08-21,2021-08,E0,Man City,Norwich,home,home,1.08,"[1.0,1.8)",0.8774082709534912,"[0.55,1.00]",market_favorite,B365_OPEN,True,0.08000000000000007
2021-08-21,2021-08,E0,Man City,Norwich,draw,home,11.0,"[7.0,inf)",0.08614553932997915,"[0.00,0.20)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-21,2021-08,E0,Man City,Norwich,away,home,26.0,"[7.0,inf)",0.03644618971652964,"[0.00,0.20)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-21,2021-08,E0,Liverpool,Burnley,home,home,1.18,"[1.0,1.8)",0.8012162051113485,"[0.55,1.00]",market_favorite,B365_OPEN,True,0.17999999999999994
2021-08-21,2021-08,E0,Liverpool,Burnley,draw,home,7.5,"[7.0,inf)",0.12605801627085214,"[0.00,0.20)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-21,2021-08,E0,Liverpool,Burnley,away,home,13.0,"[7.0,inf)",0.07272577861779932,"[0.00,0.20)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-21,2021-08,E0,Leeds,Everton,home,draw,2.37,"[2.2,2.8)",0.40208136234626296,"[0.34,0.42)",market_favorite,B365_OPEN,False,-1.0
2021-08-21,2021-08,E0,Leeds,Everton,draw,draw,3.4,"[2.8,3.5)",0.28027436140018924,"[0.28,0.34)",market_non_favorite,B365_OPEN,True,2.4
2021-08-21,2021-08,E0,Leeds,Everton,away,draw,3.0,"[2.8,3.5)",0.3176442762535478,"[0.28,0.34)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-21,2021-08,E0,Crystal Palace,Brentford,home,draw,2.55,"[2.2,2.8)",0.3723872275722251,"[0.34,0.42)",market_favorite,B365_OPEN,False,-1.0
2021-08-21,2021-08,E0,Crystal Palace,Brentford,draw,draw,3.2,"[2.8,3.5)",0.29674607197161684,"[0.28,0.34)",market_non_favorite,B365_OPEN,True,2.2
2021-08-21,2021-08,E0,Crystal Palace,Brentford,away,draw,2.87,"[2.8,3.5)",0.3308667004561581,"[0.28,0.34)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-21,2021-08,E0,Brighton,Watford,home,home,1.7,"[1.0,1.8)",0.5613668061366807,"[0.55,1.00]",market_favorite,B365_OPEN,True,0.7
2021-08-21,2021-08,E0,Brighton,Watford,draw,home,3.5,"[3.5,4.0)",0.27266387726638774,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-21,2021-08,E0,Brighton,Watford,away,home,5.75,"[5.0,7.0)",0.16596931659693168,"[0.00,0.20)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-21,2021-08,E0,Aston Villa,Newcastle,home,home,1.8,"[1.8,2.2)",0.5275084060230983,"[0.42,0.55)",market_favorite,B365_OPEN,True,0.8
2021-08-21,2021-08,E0,Aston Villa,Newcastle,draw,home,3.75,"[3.5,4.0)",0.25320403489108717,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-21,2021-08,E0,Aston Villa,Newcastle,away,home,4.33,"[4.0,5.0)",0.21928755908581452,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-22,2021-08,E0,Arsenal,Chelsea,home,away,4.75,"[4.0,5.0)",0.19887458567794647,"[0.00,0.20)",market_non_favorite,B365_OPEN,False,-1.0
2021-08-22,2021-08,E0,Arsenal,Chelsea,draw,away,3.75,"[3.5,4.0)",0.2519078085253989,"[0.20,0.28)",market_non_favorite,B365_OPEN,False,-1.0
