date,bets,staked,profit,cumulative_profit,drawdown,cash_reserved,month,monthly_cumulative_profit,monthly_drawdown
2021-12-01,0,0.0,0.0,0.0,0.0,100.0,2021-12,0.0,0.0
2021-12-02,0,0.0,0.0,0.0,0.0,100.0,2021-12,0.0,0.0
2021-12-03,0,0.0,0.0,0.0,0.0,100.0,2021-12,0.0,0.0
2021-12-04,0,0.0,0.0,0.0,0.0,100.0,2021-12,0.0,0.0
2021-12-05,1,2.29,-2.29,-2.29,2.29,97.71,2021-12,-2.29,2.29
2021-12-06,0,0.0,0.0,-2.29,2.29,100.0,2021-12,-2.29,2.29
2021-12-07,0,0.0,0.0,-2.29,2.29,100.0,2021-12,-2.29,2.29
2021-12-08,0,0.0,0.0,-2.29,2.29,100.0,2021-12,-2.29,2.29
2021-12-09,0,0.0,0.0,-2.29,2.29,100.0,2021-12,-2.29,2.29
2021-12-10,1,5.67,5.45,3.16,0.0,94.33,2021-12,3.16,0.0
2021-12-11,2,5.56,2.63,5.79,0.0,94.44,2021-12,5.79,0.0
2021-12-12,1,4.12,4.24,10.03,0.0,95.88,2021-12,10.03,0.0
2021-12-13,0,0.0,0.0,10.03,0.0,100.0,2021-12,10.03,0.0
2021-12-14,0,0.0,0.0,10.03,0.0,100.0,2021-12,10.03,0.0
2021-12-15,0,0.0,0.0,10.03,0.0,100.0,2021-12,10.03,0.0
2021-12-16,0,0.0,0.0,10.03,0.0,100.0,2021-12,10.03,0.0
2021-12-17,0,0.0,0.0,10.03,0.0,100.0,2021-12,10.03,0.0
2021-12-18,0,0.0,0.0,10.03,0.0,100.0,2021-12,10.03,0.0
2021-12-19,0,0.0,0.0,10.03,0.0,100.0,2021-12,10.03,0.0
2021-12-20,0,0.0,0.0,10.03,0.0,100.0,2021-12,10.03,0.0
2021-12-21,0,0.0,0.0,10.03,0.0,100.0,2021-12,10.03,0.0
2021-12-22,0,0.0,0.0,10.03,0.0,100.0,2021-12,10.03,0.0
2021-12-23,0,0.0,0.0,10.03,0.0,100.0,2021-12,10.03,0.0
2021-12-24,0,0.0,0.0,10.03,0.0,100.0,2021-12,10.03,0.0
