date,month,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_probability,market_prob_bucket,favorite_relation,odds_source,won,unit_profit
2021-07-23,2021-07,B1,Standard,Genk,home,draw,2.73,"[2.2,2.8)",0.346195073938737,"[0.34,0.42)",market_non_favorite,AVG_OPEN,False,-1.0
2021-07-23,2021-07,B1,Standard,Genk,draw,draw,3.59,"[3.5,4.0)",0.26326254926260506,"[0.20,0.28)",market_non_favorite,AVG_OPEN,True,2.59
2021-07-23,2021-07,B1,Standard,Genk,away,draw,2.42,"[2.2,2.8)",0.39054237679865794,"[0.34,0.42)",market_favorite,AVG_OPEN,False,-1.0
2021-07-24,2021-07,B1,Oud-Heverlee Leuven,Waregem,home,draw,2.03,"[1.8,2.2)",0.46386554621848747,"[0.42,0.55)",market_favorite,AVG_OPEN,False,-1.0
2021-07-24,2021-07,B1,Oud-Heverlee Leuven,Waregem,draw,draw,3.68,"[3.5,4.0)",0.25588235294117645,"[0.20,0.28)",market_non_favorite,AVG_OPEN,True,2.68
2021-07-24,2021-07,B1,Oud-Heverlee Leuven,Waregem,away,draw,3.36,"[2.8,3.5)",0.28025210084033614,"[0.28,0.34)",market_non_favorite,AVG_OPEN,False,-1.0
2021-07-24,2021-07,B1,Oostende,Charleroi,home,away,2.28,"[2.2,2.8)",0.4122062113594265,"[0.34,0.42)",market_favorite,AVG_OPEN,False,-1.0
2021-07-24,2021-07,B1,Oostende,Charleroi,draw,away,3.45,"[2.8,3.5)",0.27241453968101226,"[0.20,0.28)",market_non_favorite,AVG_OPEN,False,-1.0
2021-07-24,2021-07,B1,Oostende,Charleroi,away,away,2.98,"[2.8,3.5)",0.31537924895956115,"[0.28,0.34)",market_non_favorite,AVG_OPEN,True,1.98
2021-07-24,2021-07,B1,Kortrijk,Seraing,home,home,1.78,"[1.0,1.8)",0.5283996189568945,"[0.42,0.55)",market_favorite,AVG_OPEN,True,0.78
2021-07-24,2021-07,B1,Kortrijk,Seraing,draw,home,3.75,"[3.5,4.0)",0.2508136857982059,"[0.20,0.28)",market_non_favorite,AVG_OPEN,False,-1.0
2021-07-24,2021-07,B1,Kortrijk,Seraing,away,home,4.26,"[4.0,5.0)",0.22078669524489958,"[0.20,0.28)",market_non_favorite,AVG_OPEN,False,-1.0
2021-07-25,2021-07,B1,Anderlecht,St. Gilloise,home,away,1.56,"[1.0,1.8)",0.6028018129377833,"[0.55,1.00]",market_favorite,AVG_OPEN,False,-1.0
2021-07-25,2021-07,B1,Anderlecht,St. Gilloise,draw,away,4.18,"[4.0,5.0)",0.22496909765142156,"[0.20,0.28)",market_non_favorite,AVG_OPEN,False,-1.0
2021-07-25,2021-07,B1,Anderlecht,St. Gilloise,away,away,5.46,"[5.0,7.0)",0.17222908941079523,"[0.00,0.20)",market_non_favorite,AVG_OPEN,True,4.46
2021-07-25,2021-07,B1,Mechelen,Antwerp,home,home,2.74,"[2.2,2.8)",0.343069846068822,"[0.34,0.42)",market_non_favorite,AVG_OPEN,True,1.7400000000000002
2021-07-25,2021-07,B1,Mechelen,Antwerp,draw,home,3.46,"[2.8,3.5)",0.27167958908340245,"[0.20,0.28)",market_non_favorite,AVG_OPEN,False,-1.0
2021-07-25,2021-07,B1,Mechelen,Antwerp,away,home,2.44,"[2.2,2.8)",0.3852505648477756,"[0.34,0.42)",market_favorite,AVG_OPEN,False,-1.0
2021-07-25,2021-07,B1,Club Brugge,Eupen,home,draw,1.19,"[1.0,1.8)",0.7908168909554799,"[0.55,1.00]",market_favorite,AVG_OPEN,False,-1.0
2021-07-25,2021-07,B1,Club Brugge,Eupen,draw,draw,6.77,"[5.0,7.0)",0.13900621864653193,"[0.00,0.20)",market_non_favorite,AVG_OPEN,True,5.77
2021-07-25,2021-07,B1,Club Brugge,Eupen,away,draw,13.41,"[7.0,inf)",0.07017689039798813,"[0.00,0.20)",market_non_favorite,AVG_OPEN,False,-1.0
2021-07-25,2021-07,B1,St Truiden,Gent,home,home,4.51,"[4.0,5.0)",0.20860371323494414,"[0.20,0.28)",market_non_favorite,AVG_OPEN,True,3.51
2021-07-25,2021-07,B1,St Truiden,Gent,draw,home,3.8,"[3.5,4.0)",0.24757967018147314,"[0.20,0.28)",market_non_favorite,AVG_OPEN,False,-1.0
2021-07-25,2021-07,B1,St Truiden,Gent,away,home,1.73,"[1.0,1.8)",0.5438166165835827,"[0.42,0.55)",market_favorite,AVG_OPEN,False,-1.0
2021-07-27,2021-07,B1,Beerschot VA,Cercle Brugge,home,away,2.27,"[2.2,2.8)",0.4149461194428818,"[0.34,0.42)",market_favorite,AVG_OPEN,False,-1.0
2021-07-27,2021-07,B1,Beerschot VA,Cercle Brugge,draw,away,3.41,"[2.8,3.5)",0.2762251293652028,"[0.20,0.28)",market_non_favorite,AVG_OPEN,False,-1.0
2021-07-27,2021-07,B1,Beerschot VA,Cercle Brugge,away,away,3.05,"[2.8,3.5)",0.3088287511919154,"[0.28,0.34)",market_non_favorite,AVG_OPEN,True,2.05
2021-07-30,2021-07,B1,Genk,Oostende,home,away,1.57,"[1.0,1.8)",0.6029153472057786,"[0.55,1.00]",market_favorite,AVG_OPEN,False,-1.0
2021-07-30,2021-07,B1,Genk,Oostende,draw,away,4.19,"[4.0,5.0)",0.22591338785514853,"[0.20,0.28)",market_non_favorite,AVG_OPEN,False,-1.0
2021-07-30,2021-07,B1,Genk,Oostende,away,away,5.53,"[5.0,7.0)",0.17117126493907278,"[0.00,0.20)",market_non_favorite,AVG_OPEN,True,4.53
2021-07-31,2021-07,B1,Charleroi,St Truiden,home,draw,2.02,"[1.8,2.2)",0.4651697072869432,"[0.42,0.55)",market_favorite,AVG_OPEN,False,-1.0
2021-07-31,2021-07,B1,Charleroi,St Truiden,draw,draw,3.58,"[3.5,4.0)",0.2624700583015713,"[0.20,0.28)",market_non_favorite,AVG_OPEN,True,2.58
2021-07-31,2021-07,B1,Charleroi,St Truiden,away,draw,3.45,"[2.8,3.5)",0.27236023441148555,"[0.20,0.28)",market_non_favorite,AVG_OPEN,False,-1.0
2021-07-31,2021-07,B1,Eupen,Anderlecht,home,draw,3.47,"[2.8,3.5)",0.27136678035860595,"[0.20,0.28)",market_non_favorite,AVG_OPEN,False,-1.0
2021-07-31,2021-07,B1,Eupen,Anderlecht,draw,draw,3.44,"[2.8,3.5)",0.27373335111754726,"[0.20,0.28)",market_non_favorite,AVG_OPEN,True,2.44
2021-07-31,2021-07,B1,Eupen,Anderlecht,away,draw,2.07,"[1.8,2.2)",0.4548998685238467,"[0.42,0.55)",market_favorite,AVG_OPEN,False,-1.0
2021-07-31,2021-07,B1,Seraing,Mechelen,home,home,3.48,"[2.8,3.5)",0.27043760998182353,"[0.20,0.28)",market_non_favorite,AVG_OPEN,True,2.48
2021-07-31,2021-07,B1,Seraing,Mechelen,draw,home,3.85,"[3.5,4.0)",0.2444475020095444,"[0.20,0.28)",market_non_favorite,AVG_OPEN,False,-1.0
2021-07-31,2021-07,B1,Seraing,Mechelen,away,home,1.94,"[1.8,2.2)",0.48511488800863206,"[0.42,0.55)",market_favorite,AVG_OPEN,False,-1.0
2021-07-31,2021-07,B1,Cercle Brugge,Oud-Heverlee Leuven,home,draw,2.32,"[2.2,2.8)",0.40581321473951715,"[0.34,0.42)",market_favorite,AVG_OPEN,False,-1.0
2021-07-31,2021-07,B1,Cercle Brugge,Oud-Heverlee Leuven,draw,draw,3.65,"[3.5,4.0)",0.25794155019059717,"[0.20,0.28)",market_non_favorite,AVG_OPEN,True,2.65
2021-07-31,2021-07,B1,Cercle Brugge,Oud-Heverlee Leuven,away,draw,2.8,"[2.8,3.5)",0.33624523506988563,"[0.28,0.34)",market_non_favorite,AVG_OPEN,False,-1.0
2021-08-01,2021-08,B1,Antwerp,Kortrijk,home,away,1.76,"[1.0,1.8)",0.5345659447085755,"[0.42,0.55)",market_favorite,AVG_OPEN,False,-1.0
2021-08-01,2021-08,B1,Antwerp,Kortrijk,draw,away,3.53,"[3.5,4.0)",0.26652579679521043,"[0.20,0.28)",market_non_favorite,AVG_OPEN,False,-1.0
2021-08-01,2021-08,B1,Antwerp,Kortrijk,away,away,4.73,"[4.0,5.0)",0.1989082584962141,"[0.00,0.20)",market_non_favorite,AVG_OPEN,True,3.7300000000000004
2021-08-01,2021-08,B1,Gent,Beerschot VA,home,draw,1.4,"[1.0,1.8)",0.6715099155703907,"[0.55,1.00]",market_favorite,AVG_OPEN,False,-1.0
