test_month,date,league,match,outcome,probability,conservative_probability,odds,raw_odds,execution_cost_rate,conservative_ev,execution_bookmaker,reference_bookmakers,reference_dispersion,stake,actual_outcome,profit,won,source_file,source_row
2025-10,2025-10-19,D2,Darmstadt v Magdeburg,away,0.24051483502637558,0.22450827714627458,4.535349999999999,4.7,0.025,0.018223614755356277,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB', 'PS']",0.011006557880101004,0.13,draw,-0.13,False,data\historical_csv\football-data\2526\D2.csv,80
2025-10,2025-10-19,T1,Gaziantep v Antalyaspor,away,0.2405111522911209,0.2277342085992281,4.4398,4.6,0.025,0.011094339338852954,BFE,"['B365', 'BFD', 'BMGM', 'BW', 'CL', 'LB', 'PS']",0.007776943691892812,0.08,home,-0.08,False,data\historical_csv\football-data\2526\T1.csv,78
2025-10,2025-10-20,B1,Standard v Antwerp,away,0.2555302070719659,0.24074740038825782,4.2487,4.4,0.025,0.022863480029591043,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB', 'PS']",0.009782806683708066,0.18,home,-0.18,False,data\historical_csv\football-data\2526\B1.csv,89
2025-10,2025-10-24,B1,Charleroi v Anderlecht,home,0.3578313008516028,0.34467655487363785,3.0873999999999997,3.13,0.0,0.0641543955168693,PS,"['B365', 'BFD', 'BFE', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.008154745977964976,0.77,home,1.61,True,data\historical_csv\football-data\2526\B1.csv,90
2025-10,2025-10-24,SP2,Huesca v Las Palmas,home,0.3232277374997826,0.3143580124469385,3.2834,3.33,0.0,0.032163098068277884,PS,"['B365', 'BFD', 'BFE', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.0038697250528441176,0.35,draw,-0.35,False,data\historical_csv\football-data\2526\SP2.csv,111
2025-10,2025-10-25,F2,Annecy v St Etienne,home,0.27113676132105435,0.25471439556229947,4.0478000000000005,4.11,0.0,0.031032930357075994,PS,"['B365', 'BFD', 'BFE', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.01142236575875488,0.25,home,0.76,True,data\historical_csv\football-data\2526\F2.csv,99
2025-10,2025-10-25,T1,Kocaelispor v Alanyaspor,away,0.32169394615266306,0.3070436026550287,3.340975,3.45,0.025,0.0258250003803846,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB', 'PS']",0.009650343497634346,0.28,home,-0.28,False,data\historical_csv\football-data\2526\T1.csv,84
2025-10,2025-10-25,SC0,Livingston v Motherwell,away,0.4537152550627602,0.44330953247182975,2.2935999999999996,2.32,0.0,0.016774743677388626,PS,"['B365', 'BFD', 'BFE', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.005405722590930451,0.32,away,0.41,True,data\historical_csv\football-data\2526\SC0.csv,53
2025-10,2025-10-26,SP2,Malaga v Andorra,away,0.3006769352956935,0.29112970211070516,3.6557999999999997,3.71,0.0,0.06431196497631575,PS,"['B365', 'BFD', 'BFE', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.0045472331849883176,0.61,home,-0.61,False,data\historical_csv\football-data\2526\SP2.csv,118
2025-10,2025-10-26,SP2,Almeria v Castellon,away,0.2682081161683699,0.257297829288861,4.087,4.15,0.0,0.051576228303575,PS,"['B365', 'BFD', 'BFE', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.005910286879508872,0.42,home,-0.42,False,data\historical_csv\football-data\2526\SP2.csv,119
2025-10,2025-10-26,B1,Cercle Brugge v Waregem,away,0.23695068698475075,0.2248776260830548,4.535349999999999,4.7,0.025,0.01989874145578252,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB', 'PS']",0.007073060901695927,0.14,draw,-0.14,False,data\historical_csv\football-data\2526\B1.csv,95
2025-10,2025-10-26,P1,Famalicao v Guimaraes,away,0.23500273536610783,0.22480558127878647,4.535349999999999,4.7,0.025,0.01957199305274404,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB', 'PS']",0.005197154087321366,0.14,home,-0.14,False,data\historical_csv\football-data\2526\P1.csv,79
2025-10,2025-10-27,T1,Samsunspor v Rizespor,away,0.24361228438114552,0.236091889228562,4.535349999999999,4.7,0.025,0.07075934981275855,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB', 'PS']",0.002520395152583516,0.5,draw,-0.5,False,data\historical_csv\football-data\2526\T1.csv,91
2025-10,2025-10-31,F2,Guingamp v Laval,away,0.2391304347826087,0.22223892862392947,4.72645,4.9,0.025,0.05040118419457129,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.011891506158679246,0.34,home,-0.34,False,data\historical_csv\football-data\2526\F2.csv,111
2025-10,2025-10-31,T1,Buyuksehyr v Kocaelispor,away,0.22111544769312239,0.21228341116845953,4.917549999999999,5.1,0.025,0.04391428859145807,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.0038320365246628445,0.28,home,-0.28,False,data\historical_csv\football-data\2526\T1.csv,92
2025-11,2025-11-01,D2,Hertha v Dresden,away,0.26751539980115147,0.2552222065646775,3.962049999999999,4.1,0.025,0.011203143519580294,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.007293193236473988,0.09,home,-0.09,False,data\historical_csv\football-data\2526\D2.csv,94
2025-11,2025-11-02,B1,St Truiden v Antwerp,away,0.277940908734857,0.2668996094017852,3.962049999999999,4.1,0.025,0.057469597430342745,BFE,"['B365', 'BFD', 'BMGM', 'BW', 'CL', 'LB']",0.006041299333071819,0.49,home,-0.49,False,data\historical_csv\football-data\2526\B1.csv,104
2025-11,2025-11-02,T1,Konyaspor v Samsunspor,away,0.3231109129525245,0.3142889092478377,3.245425,3.35,0.025,0.020001083295663635,BFE,"['B365', 'BFD', 'BMGM', 'BW', 'CL', 'LB']",0.0038220037046867565,0.22,away,0.49,True,data\historical_csv\football-data\2526\T1.csv,95
2025-11,2025-11-05,SP2,Sociedad B v Huesca,away,0.37391681894744455,0.3617450956592896,2.8718000000000004,2.91,0.0,0.03885956571434801,PS,"['B365', 'BFD', 'BFE', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.00717172328815498,0.52,home,-0.52,False,data\historical_csv\football-data\2526\SP2.csv,133
2025-11,2025-11-08,B1,Cercle Brugge v Oud-Heverlee Leuven,away,0.2777651820408236,0.2716541114915779,3.8665,4.0,0.025,0.05035062208218588,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.001111070549245704,0.44,away,1.26,True,data\historical_csv\football-data\2526\B1.csv,107
2025-11,2025-11-08,B1,Antwerp v RAAL La Louviere,away,0.2796610169491525,0.2716487044340094,3.8665,4.0,0.025,0.05032971569409739,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.0030123125151431027,0.44,home,-0.44,False,data\historical_csv\football-data\2526\B1.csv,109
2025-11,2025-11-08,D2,Hannover v Darmstadt,away,0.2853043251844767,0.2717705301769943,3.818725,3.95,0.025,0.03781691785014263,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.00853379500748234,0.34,away,0.96,True,data\historical_csv\football-data\2526\D2.csv,104
2025-11,2025-11-08,D1,Hamburg v Dortmund,home,0.21630505645635517,0.20702196806384432,4.917549999999999,5.1,0.025,0.018040879052357406,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB', 'PS']",0.0042830883925108545,0.12,draw,-0.12,False,data\historical_csv\football-data\2526\D1.csv,84
2025-11,2025-11-08,B1,Charleroi v Westerlo,away,0.29270593663802896,0.2841555410548818,3.5798500000000004,3.7,0.025,0.01723421364531874,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.0035503955831471716,0.17,home,-0.17,False,data\historical_csv\football-data\2526\B1.csv,108
2025-11,2025-11-08,F1,Le Havre v Nantes,away,0.22295001969525885,0.2138537690524949,4.72645,4.9,0.025,0.010769146738164537,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB', 'PS']",0.00409625064276395,0.07,draw,-0.07,False,data\historical_csv\football-data\2526\F1.csv,103
2025-11,2025-11-09,B1,St Truiden v Standard,away,0.27454526786235295,0.26509349079537836,3.8665,4.0,0.025,0.024983982160330376,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.004451777066974606,0.22,home,-0.22,False,data\historical_csv\football-data\2526\B1.csv,111
2025-11,2025-11-09,T1,Samsunspor v Eyupspor,away,0.2129125402400751,0.20661058573056953,4.917549999999999,5.1,0.025,0.016017885859362035,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.0013019545095055694,0.1,home,-0.1,False,data\historical_csv\football-data\2526\T1.csv,109
2025-11,2025-11-22,E1,Bristol City v Swansea,away,0.28614341124896564,0.2771450594625245,3.6754,3.8,0.025,0.018618951548562412,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.003998351786441127,0.17,home,-0.17,False,data\historical_csv\football-data\2526\E1.csv,182
2025-11,2025-11-23,B1,Antwerp v Dender,away,0.2419339362135399,0.22478978032090907,5.0131,5.2,0.025,0.12689364772674927,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.012144155892630825,0.79,away,3.17,True,data\historical_csv\football-data\2526\B1.csv,119
2025-11,2025-11-23,SP2,Cadiz v Cultural Leonesa,away,0.23096922862616753,0.21965999159710337,4.6358,4.71,0.0,0.01829978904585161,PS,"['B365', 'BFD', 'BFE', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.006309237029064173,0.13,away,0.47,True,data\historical_csv\football-data\2526\SP2.csv,161
2025-11,2025-11-25,E2,Peterboro v Stevenage,home,0.3814568809691414,0.3735333921484713,3.45,3.5,0.0,0.288690202912226,PS,"['B365', 'BFD', 'BFE', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.002923488820670054,2.95,away,-2.95,False,data\historical_csv\football-data\2526\E2.csv,195
2025-11,2025-11-25,E2,Luton v Huddersfield,away,0.29411808007103957,0.28001276045629053,3.7243999999999997,3.78,0.0,0.04287952504340842,PS,"['B365', 'BFD', 'BFE', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.009105319614749056,0.39,home,-0.39,False,data\historical_csv\football-data\2526\E2.csv,194
2025-11,2025-11-29,T1,Rizespor v Kayserispor,away,0.25252646549265173,0.24334260553343923,4.34425,4.5,0.025,0.05714111408864331,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB', 'PS']",0.004183859959212505,0.43,away,1.44,True,data\historical_csv\football-data\2526\T1.csv,120
2025-11,2025-11-29,B1,Charleroi v RAAL La Louviere,away,0.213769604361221,0.20609964280531004,5.10865,5.3,0.025,0.05289094021734719,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.0026699615559109676,0.32,draw,-0.32,False,data\historical_csv\football-data\2526\B1.csv,125
2025-11,2025-11-29,E3,Shrewsbury v Gillingham,home,0.3894132408376038,0.38421889845524826,2.715,2.75,0.0,0.04315430930599895,BMGM,"['B365', 'BFD', 'BFE', 'BV', 'BW', 'CL', 'LB']",0.00019434238235555747,0.63,draw,-0.63,False,data\historical_csv\football-data\2526\E3.csv,216
2025-11,2025-11-30,SP2,Cordoba v Cadiz,away,0.26119095272995085,0.2496407418699892,4.273199999999999,4.34,0.0,0.06676481815883761,PS,"['B365', 'BFD', 'BFE', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.006550210859961645,0.51,away,1.67,True,data\historical_csv\football-data\2526\SP2.csv,175
2025-11,2025-11-30,B1,Genk v Oud-Heverlee Leuven,draw,0.22395923291226058,0.2104094827585682,5.0131,5.2,0.025,0.05480377801697811,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.008549750153692375,0.34,home,-0.34,False,data\historical_csv\football-data\2526\B1.csv,127
2026-02,2026-02-20,F2,Annecy v Red Star,away,0.3063524590163934,0.29005198811812094,3.4843,3.6,0.025,0.01062814219996877,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.011300470898272479,0.11,home,-0.11,False,data\historical_csv\football-data\2526\F2.csv,209
2026-02,2026-02-20,F2,Boulogne v Clermont,away,0.3191575416599651,0.31134999545009034,3.245425,3.35,0.025,0.010463058983609441,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.002807546209874751,0.12,away,0.27,True,data\historical_csv\football-data\2526\F2.csv,210
2026-03,2026-03-01,T1,Samsunspor v Gaziantep,away,0.20453523072718297,0.1961328961978371,5.29975,5.5,0.025,0.03945531662448731,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.0034023345293458496,0.23,draw,-0.23,False,data\historical_csv\football-data\2526\T1.csv,217
2026-03,2026-03-01,B1,Cercle Brugge v Dender,away,0.20823451749345984,0.20123846223105982,5.10865,5.3,0.025,0.028056870076703655,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.0019960552624000197,0.17,draw,-0.17,False,data\historical_csv\football-data\2526\B1.csv,217
2026-03,2026-03-01,SP2,Eibar v Cadiz,away,0.2027881754754308,0.19181538273537918,5.29975,5.5,0.025,0.01657357465182585,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.0059727927400516,0.1,home,-0.1,False,data\historical_csv\football-data\2526\SP2.csv,307
2026-03,2026-03-01,B1,Westerlo v St. Gilloise,home,0.21217134644556843,0.20195639425784448,5.018,5.1,0.0,0.013417186385863644,BMGM,"['B365', 'BFD', 'BFE', 'BV', 'BW', 'CL', 'LB']",0.005214952187723935,0.08,draw,-0.08,False,data\historical_csv\football-data\2526\B1.csv,215
2026-03,2026-03-07,E2,Blackpool v Wigan,away,0.34167611224191863,0.3355389264138683,3.058,3.1,0.0,0.02607803697360911,BMGM,"['B365', 'BFD', 'BFE', 'BV', 'BW']",0.0011371858280503312,0.32,draw,-0.32,False,data\historical_csv\football-data\2526\E2.csv,411
2026-03,2026-03-07,I2,Modena v Cesena,away,0.21260947044799602,0.19556667235590633,5.2042,5.4,0.025,0.017768076274607747,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW']",0.012042798092089696,0.11,draw,-0.11,False,data\historical_csv\football-data\2526\I2.csv,286
2026-03,2026-03-07,I2,Avellino v Padova,away,0.2648297952755176,0.2565573043611504,3.962049999999999,4.1,0.025,0.01649286774409564,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW']",0.0032724909143672,0.14,home,-0.14,False,data\historical_csv\football-data\2526\I2.csv,282
2026-03,2026-03-08,T1,Konyaspor v Kasimpasa,away,0.25734124442500017,0.2496988345019886,4.34425,4.5,0.025,0.08475416178526385,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW']",0.0026424099230115752,0.63,draw,-0.63,False,data\historical_csv\football-data\2526\T1.csv,222
2026-03,2026-03-08,B1,Gent v Mechelen,away,0.2695269982574083,0.2621249448773181,4.0576,4.2,0.025,0.06359817633420572,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.0024020533800901936,0.52,home,-0.52,False,data\historical_csv\football-data\2526\B1.csv,223
2026-03,2026-03-08,B1,Waregem v Standard,away,0.2633501406726146,0.2476652077749471,4.153149999999999,4.3,0.025,0.028590757670521327,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.01068493289766749,0.23,away,0.73,True,data\historical_csv\football-data\2526\B1.csv,224
2026-03,2026-03-08,T1,Gaziantep v Karagumruk,away,0.25307748565511373,0.2473430983356478,4.153149999999999,4.3,0.025,0.02725298885269556,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW']",0.0007343873194659355,0.22,draw,-0.22,False,data\historical_csv\football-data\2526\T1.csv,220
2026-03,2026-03-08,I1,Milan v Inter,home,0.2831858407079646,0.27357584239942134,3.723175,3.85,0.025,0.018570737025465522,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.0046099983085432705,0.17,home,0.46,True,data\historical_csv\football-data\2526\I1.csv,280
2026-03,2026-03-08,E1,QPR v Middlesbrough,home,0.2658504591167468,0.2550885076979725,3.962049999999999,4.1,0.025,0.010673421924751736,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.005761951418774334,0.09,away,-0.09,False,data\historical_csv\football-data\2526\E1.csv,430
2026-03,2026-03-09,P1,Tondela v Rio Ave,away,0.2706393745293617,0.2604264241534999,4.0576,4.2,0.025,0.05670625864524137,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.005212950375861788,0.46,away,1.41,True,data\historical_csv\football-data\2526\P1.csv,226
2026-03,2026-03-14,T1,Goztep v Alanyaspor,away,0.2671120694222485,0.2596950618106812,3.962049999999999,4.1,0.025,0.028924819647009103,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW']",0.0024170076115673485,0.24,draw,-0.24,False,data\historical_csv\football-data\2526\T1.csv,231
2026-03,2026-03-15,T1,Samsunspor v Kayserispor,away,0.243697832668504,0.23356339492248043,4.4398,4.6,0.025,0.03697476077682871,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW', 'CL', 'LB']",0.0051344377460235706,0.27,home,-0.27,False,data\historical_csv\football-data\2526\T1.csv,235
2026-03,2026-03-15,B1,Cercle Brugge v RAAL La Louviere,away,0.2459242989415485,0.23537524405234544,4.34425,4.5,0.025,0.02252890397440166,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW']",0.005549054889203052,0.17,away,0.57,True,data\historical_csv\football-data\2526\B1.csv,233
2026-03,2026-03-15,T1,Kasimpasa v Eyupspor,away,0.2290570114744954,0.2186177675471164,4.6309000000000005,4.8,0.025,0.012397019733941361,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW']",0.005439243927378987,0.09,home,-0.09,False,data\historical_csv\football-data\2526\T1.csv,233
2026-03,2026-03-15,I1,Como v Roma,home,0.4504923328984877,0.44470375299129117,2.274,2.3,0.0,0.01125633430219608,LB,"['B365', 'BFD', 'BFE', 'BMGM', 'BV', 'BW', 'CL']",0.0007885799071965764,0.22,home,0.28,True,data\historical_csv\football-data\2526\I1.csv,289
2026-03,2026-03-19,T1,Konyaspor v Genclerbirligi,away,0.22184300341296928,0.20070827113357168,5.29975,5.5,0.025,0.0637036599401466,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW']",0.016134732279397598,0.37,home,-0.37,False,data\historical_csv\football-data\2526\T1.csv,242
2026-03,2026-03-19,T1,Kayserispor v Karagumruk,away,0.2544720119041691,0.24411863762680136,4.34425,4.5,0.025,0.06051239151023169,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW']",0.00535337427736775,0.45,home,-0.45,False,data\historical_csv\football-data\2526\T1.csv,240
2026-03,2026-03-21,SC0,Falkirk v St Mirren,away,0.23685947778075817,0.22559107382935403,4.535349999999999,4.7,0.025,0.02313447669196056,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW']",0.006268403951404135,0.16,away,0.57,True,data\historical_csv\football-data\2526\SC0.csv,182
2026-03,2026-03-21,P1,Famalicao v Nacional,away,0.20052159046484772,0.19291403658687048,5.29975,5.5,0.025,0.022396165401266988,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW']",0.0026075538779772403,0.13,home,-0.13,False,data\historical_csv\football-data\2526\P1.csv,235
2026-03,2026-03-22,B1,St Truiden v St. Gilloise,home,0.27939359251991425,0.27088492252015967,3.7709499999999996,3.9,0.025,0.02149349857739602,BFE,"['B365', 'BFD', 'BMGM', 'BV', 'BW']",0.0035086699997545893,0.19,away,-0.19,False,data\historical_csv\football-data\2526\B1.csv,239
