test_month,candidate_id,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,implied_probability,price_ratio,probability_uncertainty,relative_dispersion,log_odds,probability_squared,odds_probability_interaction,reference_depth_inverse,raw_net_odds_gap_pct,outcome_odds_band,outcome_source_type,source_odds_band,predicted_closing_edge_pct,lower_closing_edge_pct,stake,estimated_probability_from_lower_clv,estimated_probability_from_training_market,staking_probability_profile,decision_frozen_before_closing_and_result,closing_probability,closing_fair_odds,closing_edge_pct,positive_clv,actual_outcome,won,profit
2022-02,data\historical_csv\football-data\2122\G1.csv:150,data\historical_csv\football-data\2122\G1.csv,150,2022-02-13,G1,Panathinaikos,Lamia,draw,0.22408006750908355,0.21791294030393316,4.675,4.75,1.8742995920887573,0.004167127205150378,5,0.0,BW,4.0-5.0,sportsbook,0.21390374331550802,1.0475743156049655,0.006167127205150391,0.018596599204351163,1.5422291627406504,0.05021187665487544,0.3455828149014023,0.2,1.6042780748663166,draw:4.0-5.0,draw:sportsbook,sportsbook:4.0-5.0,4.702646530895787,4.702646530895787,0.13,0.22396288027999098,0.21163661233240494,lower_clv,True,0.23340336752290852,4.284428329432094,9.116074316959732,True,home,False,-0.13
2022-02,data\historical_csv\football-data\2122\B1.csv:241,data\historical_csv\football-data\2122\B1.csv,241,2022-02-13,B1,Club Brugge,Charleroi,draw,0.23314277042089387,0.2250482332872087,4.6064,4.68,3.6662181814198114,0.006094537133685187,5,0.0,PS,4.0-5.0,sportsbook,0.21708926710663426,1.0739488576668055,0.008094537133685187,0.02614079399795536,1.5274466408757743,0.05435555139952963,0.3561131415238662,0.2,1.5977770059048213,draw:4.0-5.0,draw:sportsbook,sportsbook:4.0-5.0,4.6852920721123565,4.6852920721123565,0.13,0.22726053332778817,0.22086808402557742,lower_clv,True,0.1997959775453074,5.0051057698257795,-7.965980903529601,False,home,False,-0.13
2022-02,data\historical_csv\football-data\2122\T1.csv:247,data\historical_csv\football-data\2122\T1.csv,247,2022-02-13,T1,Trabzonspor,Konyaspor,away,0.24089651973404522,0.2301125271168716,4.537800000000001,4.61,4.420462555094007,0.00878399261717361,5,0.0,PS,4.0-5.0,sportsbook,0.22037110494072013,1.0931402272491506,0.01078399261717361,0.03646375890723254,1.512442313107902,0.05803113321997524,0.3643420895262027,0.2,1.591079377672,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,3.943413298406864,3.943413298406864,0.11,0.22906124839879863,0.2287878484026735,lower_clv,True,0.2211887510767498,4.521025572647735,0.3710314636075296,True,home,False,-0.11
2022-02,data\historical_csv\football-data\2122\SP2.csv:299,data\historical_csv\football-data\2122\SP2.csv,299,2022-02-18,SP2,Cartagena,Valladolid,away,0.471618301895688,0.4550706829437315,2.4210000000000003,2.45,10.17261234067741,0.014547618951956496,5,0.0,WH,2.0-3.0,sportsbook,0.41305245766212306,1.1417879088894607,0.0165476189519565,0.030846171349758436,0.8841806779559216,0.22242382268297228,0.4169957899065499,0.2,1.1978521272201448,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,9.736395915875683,9.736395915875683,0.69,0.4532688802803621,0.4702532359290259,lower_clv,True,0.4300016122003845,2.325572676071715,4.103390313713096,True,away,True,0.98
2022-02,data\historical_csv\football-data\2122\SP2.csv:300,data\historical_csv\football-data\2122\SP2.csv,300,2022-02-19,SP2,Zaragoza,Las Palmas,home,0.3794501867216367,0.37131356152285194,2.8326000000000002,2.87,5.178279436963051,0.0061366251987847705,5,0.0,WH,2.0-3.0,sportsbook,0.35303254960107316,1.0748305989077083,0.008136625198784775,0.016172413174450687,1.041195017798159,0.14398244420308498,0.39508164391714934,0.2,1.3203417355080127,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,6.174108699371685,6.174108699371685,0.34,0.37482916295760677,0.3728502705325325,lower_clv,True,0.3925170703102567,2.5476598997581723,11.184385336083324,True,home,True,0.62
2022-02,data\historical_csv\football-data\2122\I2.csv:232,data\historical_csv\football-data\2122\I2.csv,232,2022-02-19,I2,Ascoli,Alessandria,draw,0.3208522091227121,0.30977385240619226,3.205,3.25,-0.7174803038153765,0.009078356716519872,5,0.0,WH,3.0-4.0,sportsbook,0.31201248049922,1.0283313302382924,0.011078356716519855,0.028294512109928446,1.1647120903726333,0.10294614009892458,0.37370044718799134,0.2,1.4040561622464809,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,2.7254632049293477,2.7254632049293477,0.12,0.3205162658500135,0.31143254768877776,lower_clv,True,0.31778423369625863,3.1467892172265852,1.8498468996508866,True,home,False,-0.12
2022-02,data\historical_csv\football-data\2122\G1.csv:162,data\historical_csv\football-data\2122\G1.csv,162,2022-02-20,G1,AEK,Giannina,draw,0.2515139418766103,0.2477002236817007,4.2144,4.28,4.390782268415938,0.0018137181949096093,5,0.0,PS,4.0-5.0,sportsbook,0.23728170083523156,1.0599803566447865,0.00381371819490961,0.007211203408355778,1.438507232566825,0.0632592629583109,0.36180462448089595,0.2,1.5565679574791158,draw:4.0-5.0,draw:sportsbook,sportsbook:4.0-5.0,3.978515328126213,3.978515328126213,0.12,0.24672198967379982,0.23966336621342899,lower_clv,True,0.2011690033990145,4.970944743492718,-15.219335207519325,False,home,False,-0.12
2022-02,data\historical_csv\football-data\2122\SP2.csv:304,data\historical_csv\football-data\2122\SP2.csv,304,2022-02-20,SP2,Fuenlabrada,Alcorcon,away,0.23763687025040894,0.2254549079556142,4.5868,4.66,3.4116571810811402,0.010181962294794742,5,0.0,PS,4.0-5.0,sportsbook,0.21801691811284554,1.0899927964645757,0.012181962294794735,0.042846727799711964,1.5231826131820123,0.056471282102409696,0.3619643490164127,0.2,1.595883840586021,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,3.5337252072833882,3.5337252072833882,0.1,0.22572103690434156,0.22545603713964088,lower_clv,True,0.21423005077730373,4.667879209156886,-1.7369603094663177,False,draw,False,-0.1
2022-02,data\historical_csv\football-data\2122\SP2.csv:310,data\historical_csv\football-data\2122\SP2.csv,310,2022-02-25,SP2,Almeria,Fuenlabrada,draw,0.24860310762622834,0.24227665453241165,4.136,4.2,0.20562431460546815,0.004326453093816689,4,0.0,B365,4.0-5.0,sportsbook,0.24177949709864602,1.0282224531420805,0.006326453093816686,0.017403053144136302,1.419729137206128,0.06180350512141807,0.3529490754969473,0.25,1.547388781431347,draw:4.0-5.0,draw:sportsbook,sportsbook:4.0-5.0,5.1735616179924016,5.1735616179924016,0.16,0.25428810836071664,0.23667833425574522,lower_clv,True,0.23848320813079985,4.193167342211928,-1.363345117101178,False,home,False,-0.16
2022-02,data\historical_csv\football-data\2122\B1.csv:253,data\historical_csv\football-data\2122\B1.csv,253,2022-02-25,B1,Beerschot VA,Charleroi,home,0.2484126772511662,0.2393900149402158,4.038,4.1,-3.334311967140846,0.007022662310950379,4,0.0,BW,4.0-5.0,sportsbook,0.24764735017335313,1.0030903907402091,0.009022662310950391,0.028270144618464357,1.3957495198906458,0.06170885821909206,0.3467218750080652,0.25,1.535413571074784,home:4.0-5.0,home:sportsbook,sportsbook:4.0-5.0,3.3545415064570383,3.3545415064570383,0.11,0.2559547833245593,0.23648313906814444,lower_clv,True,0.27745448418982716,3.6041947670084364,12.036120715852206,True,away,False,-0.11
2022-02,data\historical_csv\football-data\2122\E0.csv:250,data\historical_csv\football-data\2122\E0.csv,250,2022-02-25,E0,Southampton,Norwich,home,0.6211318326460751,0.6161250322819855,1.6174,1.63,-0.3479372787116741,0.0030068003640896313,5,0.0,IW,1.5-2.0,sportsbook,0.6182762458266353,1.0046186261217618,0.005006800364089625,0.004840840874763096,0.4808199216795847,0.3858047535262718,0.29865255912558275,0.2,0.7790280697415497,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,1.7689650405927282,1.7689650405927282,0.29,0.6292133364695977,0.6283818173551109,lower_clv,True,0.6381144232455567,1.5671170617235586,3.2086268157363262,True,home,True,0.18
2022-02,data\historical_csv\football-data\2122\I2.csv:256,data\historical_csv\football-data\2122\I2.csv,256,2022-02-26,I2,Vicenza,Pordenone,home,0.48432157340896437,0.4764615677530101,2.274,2.3,8.347360507034484,0.005860005655954303,5,0.0,WH,2.0-3.0,sportsbook,0.4397537379067722,1.101347257931985,0.007860005655954294,0.012099410758657399,0.8215403953283443,0.23456738646933487,0.39788973688444634,0.2,1.1433597185575906,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,9.22551862186964,9.22551862186964,0.72,0.4803233008877293,0.48371463950798965,lower_clv,True,0.4514761158573048,2.2149565943285996,2.665668745951111,True,home,True,0.92
2022-02,data\historical_csv\football-data\2122\I2.csv:254,data\historical_csv\football-data\2122\I2.csv,254,2022-02-26,I2,Parma,Spal,home,0.4780212498990455,0.4681725610155291,2.176,2.2,1.874349276979137,0.007848688883516362,5,0.0,WH,2.0-3.0,sportsbook,0.45955882352941174,1.040174239780323,0.009848688883516366,0.016419121294657814,0.7774883289936962,0.2285043153550457,0.371655942807487,0.2,1.1029411764705843,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,4.033275293135092,4.033275293135092,0.34,0.47809409601624575,0.47703790751810077,lower_clv,True,0.5365463125900781,1.863772010980161,16.752477619601013,True,home,True,0.4
2022-02,data\historical_csv\football-data\2122\I2.csv:252,data\historical_csv\football-data\2122\I2.csv,252,2022-02-26,I2,Como,Brescia,away,0.3988314743557221,0.3856239834137213,2.6660000000000004,2.7,2.807353978098104,0.011207490942000771,5,0.0,WH,2.0-3.0,sportsbook,0.3750937734433608,1.0632847106323553,0.013207490942000799,0.028100818673113773,0.980579221756517,0.159066544936759,0.39108585673573826,0.2,1.275318829707417,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,3.2818203379560664,3.2818203379560664,0.2,0.3874036771866319,0.39327189529945655,lower_clv,True,0.42741164134370496,2.3396648646634444,13.947943582231748,True,draw,False,-0.2
2022-02,data\historical_csv\football-data\2122\SP2.csv:314,data\historical_csv\football-data\2122\SP2.csv,314,2022-02-26,SP2,Las Palmas,Lugo,draw,0.2682755711413663,0.2633587810364929,3.695,3.75,-2.688930407015877,0.002916790104873408,4,0.0,B365,3.0-4.0,sportsbook,0.2706359945872801,0.9912782353673484,0.004916790104873392,0.010872365651721684,1.3069805544001651,0.07197178207122629,0.3506309547023639,0.25,1.4884979702300516,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,2.638509038516335,2.638509038516335,0.1,0.27777674976594413,0.2569003234376331,lower_clv,True,0.24638385567199517,4.058707488250674,-8.961165329197785,False,draw,True,0.27
2022-02,data\historical_csv\football-data\2122\SP2.csv:311,data\historical_csv\football-data\2122\SP2.csv,311,2022-02-26,SP2,Ibiza,Huesca,home,0.39740786743697626,0.38012988896058736,2.5484,2.58,-3.1276990972839203,0.015277978476388912,4,0.0,PS,2.0-3.0,sportsbook,0.3924030764401193,1.0127542093763904,0.0172779784763889,0.03844407654765869,0.9354657112601961,0.1579330131008053,0.3717614333723287,0.25,1.2399937215507695,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,2.3671433799013357,2.3671433799013357,0.15,0.40169181988660074,0.39177042935470413,lower_clv,True,0.37409200530349734,2.6731391898864807,-4.666393368456734,False,home,True,0.23
2022-02,data\historical_csv\football-data\2122\I2.csv:257,data\historical_csv\football-data\2122\I2.csv,257,2022-02-26,I2,Perugia,Benevento,home,0.39163578332602766,0.38898383701356487,2.5288,2.56,-1.6337672960097138,0.0006519463124627766,4,0.0,PS,2.0-3.0,sportsbook,0.39544447959506485,0.9903685688748587,0.002651946312462794,0.0016646750379294287,0.9277448819192708,0.1533785867813913,0.3633380935571667,0.25,1.2337867763366095,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,2.1948470465644814,2.1948470465644814,0.14,0.4041238810762594,0.385684912195588,lower_clv,True,0.3745698266099507,2.669729190550434,-5.278782246875668,False,away,False,-0.14
2022-02,data\historical_csv\football-data\2122\I2.csv:261,data\historical_csv\football-data\2122\I2.csv,261,2022-02-27,I2,Reggina,Pisa,home,0.28092882484091436,0.27391909987456053,3.6656,3.72,0.4077852500188994,0.0050097249663538035,4,0.0,PS,3.0-4.0,sportsbook,0.2728066346573549,1.0297727003368558,0.007009724966353825,0.017832719619251366,1.298992032717094,0.07892100462649713,0.36492430522892383,0.25,1.4840680925360061,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,4.65892511648909,4.65892511648909,0.17,0.285516491478855,0.2699634899185117,lower_clv,True,0.2465832531280077,4.055425448868072,-9.612442733397497,False,home,True,0.45
2022-02,data\historical_csv\football-data\2122\B1.csv:260,data\historical_csv\football-data\2122\B1.csv,260,2022-02-27,B1,Standard,Gent,draw,0.2543739612615732,0.24862115535516963,3.842,3.9,-4.479752112543823,0.0037528059064035725,4,0.0,BW,3.0-4.0,sportsbook,0.2602811035918792,0.9773047591669642,0.005752805906403563,0.014753105576496313,1.345993064346365,0.06470611216790434,0.3423855876083884,0.25,1.5096304008328953,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,3.1110602429126546,3.1110602429126546,0.11,0.2683786055255405,0.24259875626823427,lower_clv,True,0.24735384688900366,4.042791379948641,-4.966652025244789,False,away,False,-0.11
2022-03,data\historical_csv\football-data\2122\I2.csv:274,data\historical_csv\football-data\2122\I2.csv,274,2022-03-05,I2,Parma,Reggina,home,0.5693915641277388,0.5562253432573707,1.882,1.9,4.681609601037162,0.011166220870368171,5,0.0,WH,1.5-2.0,sportsbook,0.5313496280552604,1.0715949236884044,0.013166220870368117,0.019610794352870164,0.6323350411631878,0.32420675329983295,0.36004623814068565,0.2,0.9564293304994642,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,8.336532566827,6.245623798902872,0.71,0.5645357268804616,0.5815054976664074,lower_clv,True,0.6252194470328447,1.599438412777757,17.666299931581374,True,draw,False,-0.71
2022-03,data\historical_csv\football-data\2122\SP2.csv:333,data\historical_csv\football-data\2122\SP2.csv,333,2022-03-12,SP2,Ibiza,Leganes,home,0.439010889282371,0.4235636528070371,2.372,2.4,0.46929844582919156,0.013447236475333847,5,0.0,WH,2.0-3.0,sportsbook,0.4215851602023609,1.0413338293777838,0.015447236475333859,0.030630758378944467,0.863733481135479,0.1927305609084982,0.3791884036562446,0.2,1.180438448566612,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,3.8747380430997564,1.7838292751756288,0.13,0.4291055197098466,0.4380407695740082,lower_clv,True,0.4123552568723969,2.425093371149745,-2.1893330698674607,False,draw,False,-0.13
2022-03,data\historical_csv\football-data\2122\SP2.csv:342,data\historical_csv\football-data\2122\SP2.csv,342,2022-03-13,SP2,Oviedo,Valladolid,away,0.38984857447848315,0.3784821604571512,2.8423999999999996,2.88,7.579769288340654,0.009366414021331936,5,0.0,WH,2.0-3.0,sportsbook,0.3518153672952435,1.1081055880976403,0.011366414021331928,0.024025774709736422,1.0446487657246801,0.15198191102290542,0.40725483214847347,0.2,1.3228257810301347,away:2.0-3.0,away:sportsbook,sportsbook:2.0-3.0,8.003284425479405,5.912375657555278,0.32,0.37261601343074613,0.3840056088833416,lower_clv,True,0.39661591552842856,2.521330992649795,12.73410782980051,True,home,False,-0.32
2022-03,data\historical_csv\football-data\2122\SP2.csv:340,data\historical_csv\football-data\2122\SP2.csv,340,2022-03-13,SP2,Sp Gijon,Tenerife,home,0.3700701946201881,0.3583544469822608,2.8423999999999996,2.88,1.8586680102377962,0.009715747637927263,5,0.0,WH,2.0-3.0,sportsbook,0.3518153672952435,1.0518875211884224,0.011715747637927265,0.02625379665579058,1.0446487657246801,0.1369519489462239,0.38659337204147165,0.2,1.3228257810301347,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,4.740183825189706,2.6492750572655783,0.14,0.36113592406862366,0.36236453249421424,lower_clv,True,0.3764382175954124,2.656478416000732,6.998798969320008,True,away,False,-0.14
2022-03,data\historical_csv\football-data\2122\I2.csv:295,data\historical_csv\football-data\2122\I2.csv,295,2022-03-15,I2,Crotone,Frosinone,home,0.2980209107857554,0.2764918053676389,3.7439999999999998,3.8,3.5185319296439976,0.01952910541811649,5,0.0,WH,3.0-4.0,sportsbook,0.2670940170940171,1.1157902899818681,0.02152910541811648,0.06552931257953169,1.3201545586153456,0.08881646326557116,0.3934336639365122,0.2,1.4957264957264904,home:3.0-4.0,home:sportsbook,sportsbook:3.0-4.0,8.194120830193855,6.103212062269727,0.22,0.28339533136289996,0.28432928809434876,lower_clv,True,0.3129892781624392,3.194997623787634,17.183185744017226,True,home,True,0.6
