date,month,league,home_team,away_team,outcome,actual_result,bucket_id,probability,market_probability,model_market_delta,lower_ev,odds,stake,won,profit
2023-03-03,2023-03,P1,Benfica,Famalicao,home,home,"P1|home|[1.0,1.8)",0.865117,0.814566,0.050551,-0.006645,1.17,1.0,True,0.17
2023-03-05,2023-03,P1,Sp Braga,Rio Ave,home,home,"P1|home|[1.0,1.8)",0.716231,0.65666,0.059571,0.008194,1.44,1.0,True,0.44
2023-04-02,2023-04,P1,Porto,Portimonense,home,home,"P1|home|[1.0,1.8)",0.88364,0.822884,0.060756,-0.01967,1.13,1.0,True,0.13
2023-04-15,2023-04,P1,Porto,Santa Clara,home,home,"P1|home|[1.0,1.8)",0.91493,0.84499,0.069939,-0.00229,1.11,1.0,True,0.11
2023-04-16,2023-04,P1,Sp Lisbon,Arouca,home,draw,"P1|home|[1.0,1.8)",0.838653,0.786517,0.052136,-0.012927,1.2,1.0,False,-1.0
2023-04-16,2023-04,P1,Sp Braga,Gil Vicente,home,home,"P1|home|[1.0,1.8)",0.737115,0.693481,0.043634,-0.019408,1.36,1.0,True,0.36
2023-04-23,2023-04,P1,Benfica,Estoril,home,home,"P1|home|[1.0,1.8)",0.917179,0.852503,0.064676,-0.017814,1.09,1.0,True,0.09
2023-10-29,2023-10,P1,Vizela,Porto,away,away,"P1|away|[1.0,1.8)",0.697535,0.639432,0.058103,-0.011242,1.45,1.0,True,0.45
2023-10-30,2023-10,P1,Boavista,Sp Lisbon,away,away,"P1|away|[1.0,1.8)",0.697535,0.639432,0.058103,-0.011242,1.45,1.0,True,0.45
2023-12-29,2023-12,P1,Benfica,Famalicao,home,home,"P1|home|[1.0,1.8)",0.7794,0.733382,0.046018,-0.016942,1.29,1.0,True,0.29
2024-01-06,2024-01,P1,Arouca,Benfica,away,away,"P1|away|[1.0,1.8)",0.692229,0.638655,0.053574,0.015376,1.5,1.0,True,0.5
2024-01-19,2024-01,P1,Benfica,Boavista,home,home,"P1|home|[1.0,1.8)",0.882699,0.837438,0.045261,-0.012667,1.14,1.0,True,0.14
2024-01-20,2024-01,P1,Porto,Moreirense,home,home,"P1|home|[1.0,1.8)",0.777916,0.734694,0.043222,-0.010313,1.3,1.0,True,0.3
2024-02-17,2024-02,P1,Porto,Estrela,home,home,"P1|home|[1.0,1.8)",0.836591,0.780312,0.056279,0.001151,1.22,1.0,True,0.22
2024-02-18,2024-02,P1,Sp Braga,Farense,home,home,"P1|home|[1.0,1.8)",0.771824,0.728223,0.043601,-0.017397,1.3,1.0,True,0.3
2024-03-02,2024-03,P1,Sp Braga,Estrela,home,home,"P1|home|[1.0,1.8)",0.738436,0.698324,0.040112,-0.017479,1.36,1.0,True,0.36
2024-03-08,2024-03,P1,Portimonense,Porto,away,away,"P1|away|[1.0,1.8)",0.800659,0.755352,0.045307,-0.017622,1.25,1.0,True,0.25
2024-04-12,2024-04,P1,Gil Vicente,Sp Lisbon,away,away,"P1|away|[1.0,1.8)",0.80996,0.756447,0.053513,-0.00585,1.25,1.0,True,0.25
2024-04-14,2024-04,P1,Benfica,Moreirense,home,home,"P1|home|[1.0,1.8)",0.801779,0.756447,0.045332,-0.017605,1.25,1.0,True,0.25
2024-05-04,2024-05,P1,Sp Lisbon,Portimonense,home,home,"P1|home|[1.0,1.8)",0.927874,0.877255,0.050619,-0.01493,1.08,1.0,True,0.08
2024-05-05,2024-05,P1,Sp Braga,Casa Pia,home,home,"P1|home|[1.0,1.8)",0.755768,0.713719,0.042049,-0.015806,1.33,1.0,True,0.33
2024-05-11,2024-05,P1,Estoril,Sp Lisbon,away,away,"P1|away|[1.0,1.8)",0.699006,0.65445,0.044555,-0.014444,1.44,1.0,True,0.44
2024-05-18,2024-05,P1,Sp Lisbon,Chaves,home,home,"P1|home|[1.0,1.8)",0.935781,0.874283,0.061499,-0.01559,1.07,1.0,True,0.07
2024-08-10,2024-08,P1,Porto,Gil Vicente,home,home,"P1|home|[1.0,1.8)",0.85326,0.793522,0.059738,-0.012427,1.18,1.0,True,0.18
2024-08-17,2024-08,P1,Nacional,Sp Lisbon,away,away,"P1|away|[1.0,1.8)",0.823193,0.75,0.073193,0.010151,1.25,1.0,True,0.25
2024-08-23,2024-08,P1,Farense,Sp Lisbon,away,away,"P1|away|[1.0,1.8)",0.858148,0.787402,0.070746,0.011691,1.2,1.0,True,0.2
2024-08-24,2024-08,P1,Benfica,Estrela,home,home,"P1|home|[1.0,1.8)",0.85062,0.801216,0.049404,-0.015542,1.18,1.0,True,0.18
2024-09-13,2024-09,P1,Arouca,Sp Lisbon,away,away,"P1|away|[1.0,1.8)",0.828967,0.770903,0.058063,-0.00718,1.22,1.0,True,0.22
2024-09-22,2024-09,P1,Sp Lisbon,AVS,home,home,"P1|home|[1.0,1.8)",0.941245,0.880523,0.060722,-0.010474,1.07,1.0,True,0.07
2024-09-23,2024-09,P1,Boavista,Benfica,away,away,"P1|away|[1.0,1.8)",0.824491,0.756447,0.068044,0.011639,1.25,1.0,True,0.25
2024-09-27,2024-09,P1,Estoril,Sp Lisbon,away,away,"P1|away|[1.0,1.8)",0.859168,0.802568,0.056599,-0.012534,1.17,1.0,True,0.17
2024-10-05,2024-10,P1,Sp Lisbon,Casa Pia,home,home,"P1|home|[1.0,1.8)",0.893102,0.833387,0.059715,-0.009288,1.13,1.0,True,0.13
2024-11-01,2024-11,P1,Sp Lisbon,Estrela,home,home,"P1|home|[1.0,1.8)",0.927453,0.865783,0.06167,-0.016599,1.08,1.0,True,0.08
2024-11-02,2024-11,P1,Farense,Benfica,away,away,"P1|away|[1.0,1.8)",0.841473,0.770059,0.071414,0.007575,1.22,1.0,True,0.22
2024-11-10,2024-11,P1,Sp Braga,Sp Lisbon,away,away,"P1|away|[1.0,1.8)",0.646271,0.59778,0.048492,-0.009832,1.57,1.0,True,0.57
2024-12-15,2024-12,P1,AVS,Benfica,away,draw,"P1|away|[1.0,1.8)",0.86036,0.794066,0.066294,-0.003529,1.18,1.0,False,-1.0
2024-12-28,2024-12,P1,Porto,Boavista,home,home,"P1|home|[1.0,1.8)",0.895361,0.832717,0.062644,-0.007655,1.13,1.0,True,0.13
2025-01-25,2025-01,P1,Sp Lisbon,Nacional,home,home,"P1|home|[1.0,1.8)",0.876156,0.823045,0.053111,-0.019839,1.14,1.0,True,0.14
2025-02-22,2025-02,P1,Benfica,Boavista,home,home,"P1|home|[1.0,1.8)",0.919088,0.8462,0.072889,0.002555,1.11,1.0,True,0.11
2025-03-08,2025-03,P1,Benfica,Nacional,home,home,"P1|home|[1.0,1.8)",0.828052,0.778092,0.04996,-0.008941,1.22,1.0,True,0.22
2025-03-09,2025-03,P1,Boavista,Guimaraes,away,away,"P1|away|[1.0,1.8)",0.615956,0.57192,0.044036,-0.007679,1.65,1.0,True,0.65
2025-04-12,2025-04,P1,Casa Pia,Porto,away,away,"P1|away|[1.0,1.8)",0.611766,0.565763,0.046003,-0.002638,1.67,1.0,True,0.67
2025-04-19,2025-04,P1,Guimaraes,Benfica,away,away,"P1|away|[1.0,1.8)",0.635018,0.586592,0.048426,-0.007241,1.6,1.0,True,0.6
2025-04-27,2025-04,P1,Benfica,AVS,home,home,"P1|home|[1.0,1.8)",0.944457,0.86986,0.074597,0.00303,1.08,1.0,True,0.08
2025-05-17,2025-05,P1,Sp Braga,Benfica,away,draw,"P1|away|[1.0,1.8)",0.631807,0.581692,0.050115,0.000298,1.62,1.0,False,-1.0
2025-08-17,2025-08,P1,Alverca,Sp Braga,away,away,"P1|away|[1.0,1.8)",0.621115,0.580061,0.041054,-0.018695,1.62,1.0,True,0.62
2026-01-25,2026-01,P1,Sp Braga,Alverca,home,home,"P1|home|[1.0,1.8)",0.732316,0.677647,0.054669,-0.019257,1.37,1.0,True,0.37
