date,month,league,home_team,away_team,outcome,actual_result,bucket_id,probability,market_probability,model_market_delta,lower_ev,odds,stake,won,profit
2023-05-21,2023-05,SC0,Hibernian,Rangers,away,away,"SC0|away|[1.0,1.8)",0.666681,0.617556,0.049125,-0.006339,1.53,1.0,True,0.53
2023-10-08,2023-10,SC0,St Mirren,Rangers,away,away,"SC0|away|[1.0,1.8)",0.677655,0.631579,0.046076,-0.010982,1.5,1.0,True,0.5
2023-10-22,2023-10,SC0,Hearts,Celtic,away,away,"SC0|away|[1.0,1.8)",0.697193,0.654305,0.042889,-0.015619,1.45,1.0,True,0.45
2023-10-28,2023-10,SC0,Hibernian,Celtic,away,draw,"SC0|away|[1.0,1.8)",0.696638,0.652884,0.043755,-0.016424,1.45,1.0,False,-1.0
2023-12-10,2023-12,SC0,Kilmarnock,Celtic,away,home,"SC0|away|[1.0,1.8)",0.741631,0.696429,0.045203,-0.016318,1.36,1.0,False,-1.0
2024-01-02,2024-01,SC0,St Mirren,Celtic,away,away,"SC0|away|[1.0,1.8)",0.812623,0.766585,0.046038,-0.005861,1.25,1.0,True,0.25
2024-03-31,2024-03,SC0,Livingston,Celtic,away,away,"SC0|away|[1.0,1.8)",0.821861,0.783728,0.038133,-0.017916,1.22,1.0,True,0.22
2024-04-14,2024-04,SC0,Ross County,Rangers,away,home,"SC0|away|[1.0,1.8)",0.806582,0.759124,0.047458,-0.012632,1.25,1.0,False,-1.0
2024-09-28,2024-09,SC0,St Johnstone,Celtic,away,away,"SC0|away|[1.0,1.8)",0.849613,0.794066,0.055547,-0.018669,1.18,1.0,True,0.18
2024-12-08,2024-12,SC0,Ross County,Rangers,away,away,"SC0|away|[1.0,1.8)",0.803259,0.751067,0.052193,-0.01868,1.25,1.0,True,0.25
2024-12-22,2024-12,SC0,Dundee United,Celtic,away,draw,"SC0|away|[1.0,1.8)",0.807701,0.751299,0.056401,-0.013128,1.25,1.0,False,-1.0
