date,month,league,home_team,away_team,outcome,actual_result,bucket_id,probability,market_probability,model_market_delta,lower_ev,odds,stake,won,profit
2022-11-07,2022-11,SP1,Vallecano,Real Madrid,away,home,"SP1|away|[1.0,1.8)",0.618275,0.574638,0.043636,-0.003834,1.65,1.0,False,-1.0
2022-11-08,2022-11,SP1,Osasuna,Barcelona,away,away,"SP1|away|[1.0,1.8)",0.685685,0.613357,0.072329,0.026856,1.53,1.0,True,0.53
2022-12-30,2022-12,SP1,Valladolid,Real Madrid,away,away,"SP1|away|[1.0,1.8)",0.702227,0.654305,0.047922,-0.002469,1.45,1.0,True,0.45
2023-01-15,2023-01,SP1,Almeria,Ath Madrid,away,draw,"SP1|away|[1.0,1.8)",0.625789,0.557621,0.068168,0.039788,1.7,1.0,False,-1.0
2023-01-28,2023-01,SP1,Girona,Barcelona,away,away,"SP1|away|[1.0,1.8)",0.663877,0.59645,0.067427,0.020073,1.57,1.0,True,0.57
2023-02-01,2023-02,SP1,Betis,Barcelona,away,away,"SP1|away|[1.0,1.8)",0.620255,0.563865,0.05639,0.013032,1.67,1.0,True,0.67
2023-02-04,2023-02,SP1,Elche,Villarreal,away,home,"SP1|away|[1.0,1.8)",0.620255,0.563865,0.05639,0.013032,1.67,1.0,False,-1.0
2023-02-26,2023-02,SP1,Almeria,Barcelona,away,home,"SP1|away|[1.0,1.8)",0.698265,0.662747,0.035519,-0.014152,1.44,1.0,False,-1.0
2023-04-01,2023-04,SP1,Elche,Barcelona,away,away,"SP1|away|[1.0,1.8)",0.751211,0.711238,0.039973,-0.018904,1.33,1.0,True,0.33
2023-04-15,2023-04,SP1,Cadiz,Real Madrid,away,away,"SP1|away|[1.0,1.8)",0.680635,0.610272,0.070363,0.033989,1.55,1.0,True,0.55
2023-04-16,2023-04,SP1,Getafe,Barcelona,away,draw,"SP1|away|[1.0,1.8)",0.637116,0.592516,0.044601,-0.002286,1.6,1.0,False,-1.0
2023-04-25,2023-04,SP1,Girona,Real Madrid,away,home,"SP1|away|[1.0,1.8)",0.646109,0.601817,0.044292,-0.006875,1.57,1.0,False,-1.0
2023-04-30,2023-04,SP1,Valladolid,Ath Madrid,away,away,"SP1|away|[1.0,1.8)",0.615301,0.576631,0.03867,-0.007102,1.65,1.0,True,0.65
2023-09-02,2023-09,SP1,Sociedad,Granada,home,home,"SP1|home|[1.0,1.8)",0.708734,0.655431,0.053303,-0.001209,1.44,1.0,True,0.44
2023-09-02,2023-09,SP1,Real Madrid,Getafe,home,home,"SP1|home|[1.0,1.8)",0.754843,0.717703,0.03714,-0.01618,1.33,1.0,True,0.33
2023-09-03,2023-09,SP1,Girona,Las Palmas,home,home,"SP1|home|[1.0,1.8)",0.604271,0.568968,0.035304,-0.016132,1.67,1.0,True,0.67
2023-09-16,2023-09,SP1,Barcelona,Betis,home,home,"SP1|home|[1.0,1.8)",0.73588,0.694261,0.041619,-0.019779,1.36,1.0,True,0.36
2023-09-17,2023-09,SP1,Villarreal,Almeria,home,home,"SP1|home|[1.0,1.8)",0.708734,0.655431,0.053303,-0.001209,1.44,1.0,True,0.44
2023-09-28,2023-09,SP1,Celta,Alaves,home,draw,"SP1|home|[1.0,1.8)",0.594148,0.556783,0.037365,-0.015667,1.7,1.0,False,-1.0
2023-09-29,2023-09,SP1,Barcelona,Sevilla,home,home,"SP1|home|[1.0,1.8)",0.737384,0.699767,0.037617,-0.017733,1.36,1.0,True,0.36
2023-10-01,2023-10,SP1,Ath Madrid,Cadiz,home,home,"SP1|home|[1.0,1.8)",0.754455,0.714796,0.039659,-0.016465,1.33,1.0,True,0.33
2023-10-06,2023-10,SP1,Ath Bilbao,Almeria,home,home,"SP1|home|[1.0,1.8)",0.735763,0.693481,0.042282,-0.019701,1.36,1.0,True,0.36
2023-10-07,2023-10,SP1,Real Madrid,Osasuna,home,home,"SP1|home|[1.0,1.8)",0.775078,0.740308,0.034771,-0.019441,1.29,1.0,True,0.29
2023-10-22,2023-10,SP1,Girona,Almeria,home,home,"SP1|home|[1.0,1.8)",0.697878,0.653866,0.044012,-0.009762,1.45,1.0,True,0.45
2023-10-22,2023-10,SP1,Villarreal,Alaves,home,draw,"SP1|home|[1.0,1.8)",0.594235,0.557621,0.036614,-0.015224,1.7,1.0,False,-1.0
2023-10-29,2023-10,SP1,Ath Madrid,Alaves,home,home,"SP1|home|[1.0,1.8)",0.733538,0.685193,0.048345,0.006016,1.4,1.0,True,0.4
2023-11-05,2023-11,SP1,Real Madrid,Vallecano,home,draw,"SP1|home|[1.0,1.8)",0.790263,0.745131,0.045131,-2.6e-05,1.29,1.0,False,-1.0
2023-11-11,2023-11,SP1,Real Madrid,Valencia,home,home,"SP1|home|[1.0,1.8)",0.761301,0.71516,0.046141,-0.007538,1.33,1.0,True,0.33
2023-11-12,2023-11,SP1,Ath Madrid,Villarreal,home,home,"SP1|home|[1.0,1.8)",0.748749,0.699983,0.048766,-0.002221,1.36,1.0,True,0.36
2023-11-25,2023-11,SP1,Ath Madrid,Mallorca,home,home,"SP1|home|[1.0,1.8)",0.763966,0.711238,0.052728,-0.003994,1.33,1.0,True,0.33
2023-11-26,2023-11,SP1,Betis,Las Palmas,home,home,"SP1|home|[1.0,1.8)",0.59421,0.562701,0.03151,-0.015493,1.7,1.0,True,0.7
2023-12-10,2023-12,SP1,Barcelona,Girona,home,away,"SP1|home|[1.0,1.8)",0.667808,0.631241,0.036568,-0.001689,1.53,1.0,False,-1.0
2023-12-17,2023-12,SP1,Real Madrid,Villarreal,home,home,"SP1|home|[1.0,1.8)",0.784236,0.736196,0.04804,-0.008095,1.29,1.0,True,0.29
2023-12-17,2023-12,SP1,Sociedad,Betis,home,draw,"SP1|home|[1.0,1.8)",0.593075,0.566572,0.026503,-0.017811,1.7,1.0,False,-1.0
2024-01-03,2024-01,SP1,Real Madrid,Mallorca,home,home,"SP1|home|[1.0,1.8)",0.841957,0.790754,0.051203,-0.007348,1.2,1.0,True,0.2
2024-01-04,2024-01,SP1,Osasuna,Almeria,home,home,"SP1|home|[1.0,1.8)",0.596972,0.560886,0.036086,-0.010218,1.7,1.0,True,0.7
2024-01-21,2024-01,SP1,Girona,Sevilla,home,home,"SP1|home|[1.0,1.8)",0.594206,0.550375,0.043831,0.002463,1.73,1.0,True,0.73
2024-01-27,2024-01,SP1,Barcelona,Villarreal,home,away,"SP1|home|[1.0,1.8)",0.746632,0.705581,0.041052,-0.004636,1.36,1.0,False,-1.0
2024-01-31,2024-01,SP1,Barcelona,Osasuna,home,home,"SP1|home|[1.0,1.8)",0.768197,0.714796,0.053401,0.002089,1.33,1.0,True,0.33
2024-02-10,2024-02,SP1,Real Madrid,Girona,home,home,"SP1|home|[1.0,1.8)",0.693636,0.652884,0.040752,-0.0149,1.45,1.0,True,0.45
2024-02-17,2024-02,SP1,Ath Madrid,Las Palmas,home,home,"SP1|home|[1.0,1.8)",0.692062,0.646597,0.045465,0.016709,1.5,1.0,True,0.5
2024-02-24,2024-02,SP1,Barcelona,Getafe,home,home,"SP1|home|[1.0,1.8)",0.720495,0.675676,0.044819,-0.011266,1.4,1.0,True,0.4
2024-02-25,2024-02,SP1,Real Madrid,Sevilla,home,home,"SP1|home|[1.0,1.8)",0.784363,0.736196,0.048167,-0.006562,1.29,1.0,True,0.29
2024-03-10,2024-03,SP1,Real Madrid,Celta,home,home,"SP1|home|[1.0,1.8)",0.773758,0.725076,0.048682,-0.012497,1.3,1.0,True,0.3
2024-03-30,2024-03,SP1,Barcelona,Las Palmas,home,home,"SP1|home|[1.0,1.8)",0.809207,0.759124,0.050083,-0.006166,1.25,1.0,True,0.25
2024-04-14,2024-04,SP1,Sociedad,Almeria,home,draw,"SP1|home|[1.0,1.8)",0.763746,0.714796,0.048949,-0.002866,1.33,1.0,False,-1.0
2024-04-19,2024-04,SP1,Ath Bilbao,Granada,home,draw,"SP1|home|[1.0,1.8)",0.804887,0.756447,0.04844,-0.011417,1.25,1.0,False,-1.0
2024-04-20,2024-04,SP1,Girona,Cadiz,home,home,"SP1|home|[1.0,1.8)",0.722476,0.680394,0.042082,-0.008163,1.4,1.0,True,0.4
2024-04-20,2024-04,SP1,Celta,Las Palmas,home,home,"SP1|home|[1.0,1.8)",0.586325,0.553301,0.033024,-0.009913,1.73,1.0,True,0.73
2024-05-04,2024-05,SP1,Sociedad,Las Palmas,home,home,"SP1|home|[1.0,1.8)",0.763535,0.714796,0.048739,-0.003537,1.33,1.0,True,0.33
2024-05-04,2024-05,SP1,Real Madrid,Cadiz,home,home,"SP1|home|[1.0,1.8)",0.75582,0.709318,0.046502,-0.013798,1.33,1.0,True,0.33
2024-05-12,2024-05,SP1,Betis,Almeria,home,home,"SP1|home|[1.0,1.8)",0.762231,0.71516,0.047071,-0.005271,1.33,1.0,True,0.33
2024-05-19,2024-05,SP1,Ath Madrid,Osasuna,home,away,"SP1|home|[1.0,1.8)",0.729794,0.672897,0.056897,0.00167,1.4,1.0,False,-1.0
2024-08-15,2024-08,SP1,Ath Bilbao,Getafe,home,draw,"SP1|home|[1.0,1.8)",0.683098,0.643087,0.040011,-0.010503,1.48,1.0,False,-1.0
2024-08-25,2024-08,SP1,Real Madrid,Valladolid,home,home,"SP1|home|[1.0,1.8)",0.861648,0.809061,0.052587,-0.000388,1.18,1.0,True,0.18
2024-09-21,2024-09,SP1,Real Madrid,Espanol,home,home,"SP1|home|[1.0,1.8)",0.859148,0.813854,0.045294,-0.011917,1.17,1.0,True,0.17
2024-09-24,2024-09,SP1,Real Madrid,Alaves,home,home,"SP1|home|[1.0,1.8)",0.84643,0.783133,0.063297,-0.001843,1.2,1.0,True,0.2
2024-11-03,2024-11,SP1,Barcelona,Espanol,home,home,"SP1|home|[1.0,1.8)",0.915723,0.843861,0.071862,0.018072,1.13,1.0,True,0.13
2024-11-09,2024-11,SP1,Real Madrid,Osasuna,home,home,"SP1|home|[1.0,1.8)",0.855929,0.791304,0.064624,0.009386,1.2,1.0,True,0.2
2024-11-30,2024-11,SP1,Barcelona,Las Palmas,home,away,"SP1|home|[1.0,1.8)",0.862115,0.814566,0.047549,-0.00861,1.17,1.0,False,-1.0
2024-11-30,2024-11,SP1,Valladolid,Ath Madrid,away,away,"SP1|away|[1.0,1.8)",0.657466,0.617556,0.03991,-0.014934,1.53,1.0,True,0.53
2024-12-03,2024-12,SP1,Mallorca,Barcelona,away,away,"SP1|away|[1.0,1.8)",0.659105,0.617499,0.041606,-0.012864,1.53,1.0,True,0.53
2024-12-20,2024-12,SP1,Girona,Valladolid,home,home,"SP1|home|[1.0,1.8)",0.742237,0.690369,0.051867,0.003525,1.38,1.0,True,0.38
2024-12-22,2024-12,SP1,Real Madrid,Sevilla,home,home,"SP1|home|[1.0,1.8)",0.754757,0.719634,0.035124,-0.016183,1.33,1.0,True,0.33
2025-01-12,2025-01,SP1,Ath Madrid,Osasuna,home,home,"SP1|home|[1.0,1.8)",0.756593,0.714796,0.041797,-0.013226,1.33,1.0,True,0.33
2025-01-26,2025-01,SP1,Ath Bilbao,Leganes,home,draw,"SP1|home|[1.0,1.8)",0.725245,0.684932,0.040314,-0.019389,1.38,1.0,False,-1.0
2025-02-01,2025-02,SP1,Villarreal,Valladolid,home,home,"SP1|home|[1.0,1.8)",0.820311,0.771435,0.048876,-0.01665,1.22,1.0,True,0.22
2025-02-02,2025-02,SP1,Barcelona,Alaves,home,home,"SP1|home|[1.0,1.8)",0.834446,0.798526,0.03592,-0.015809,1.2,1.0,True,0.2
2025-02-15,2025-02,SP1,Osasuna,Real Madrid,away,draw,"SP1|away|[1.0,1.8)",0.642239,0.603876,0.038364,-0.012421,1.57,1.0,False,-1.0
2025-02-17,2025-02,SP1,Barcelona,Vallecano,home,home,"SP1|home|[1.0,1.8)",0.821995,0.778092,0.043902,-0.014596,1.22,1.0,True,0.22
2025-02-23,2025-02,SP1,Ath Bilbao,Valladolid,home,home,"SP1|home|[1.0,1.8)",0.854649,0.813854,0.040795,-0.016776,1.17,1.0,True,0.17
2025-03-15,2025-03,SP1,Valladolid,Celta,away,away,"SP1|away|[1.0,1.8)",0.620405,0.569818,0.050587,-0.010088,1.63,1.0,True,0.63
2025-03-29,2025-03,SP1,Espanol,Ath Madrid,away,draw,"SP1|away|[1.0,1.8)",0.620345,0.579191,0.041154,-0.016258,1.62,1.0,False,-1.0
2025-04-22,2025-04,SP1,Barcelona,Mallorca,home,home,"SP1|home|[1.0,1.8)",0.832907,0.791304,0.041603,-0.017602,1.2,1.0,True,0.2
2025-04-24,2025-04,SP1,Betis,Valladolid,home,home,"SP1|home|[1.0,1.8)",0.832907,0.791304,0.041603,-0.017602,1.2,1.0,True,0.2
2025-05-13,2025-05,SP1,Valladolid,Girona,away,away,"SP1|away|[1.0,1.8)",0.588355,0.553158,0.035196,-0.004864,1.73,1.0,True,0.73
2025-05-14,2025-05,SP1,Villarreal,Leganes,home,home,"SP1|home|[1.0,1.8)",0.764626,0.715536,0.04909,-0.001913,1.33,1.0,True,0.33
2025-08-15,2025-08,SP1,Villarreal,Oviedo,home,home,"SP1|home|[1.0,1.8)",0.72186,0.680394,0.041466,-0.010272,1.4,1.0,True,0.4
2025-08-24,2025-08,SP1,Oviedo,Real Madrid,away,away,"SP1|away|[1.0,1.8)",0.771065,0.728223,0.042842,-0.015657,1.3,1.0,True,0.3
2025-09-21,2025-09,SP1,Mallorca,Ath Madrid,away,draw,"SP1|away|[1.0,1.8)",0.585974,0.544629,0.041345,0.000957,1.75,1.0,False,-1.0
2025-09-25,2025-09,SP1,Osasuna,Elche,draw,draw,"SP1|draw|[2.8,3.5)",0.316192,0.292633,0.023558,-0.018366,3.25,1.0,True,2.25
2025-10-05,2025-10,SP1,Celta,Ath Madrid,away,draw,"SP1|away|[1.0,1.8)",0.586312,0.540711,0.045601,0.001454,1.75,1.0,False,-1.0
2025-10-18,2025-10,SP1,Ath Madrid,Osasuna,home,home,"SP1|home|[1.0,1.8)",0.740673,0.688288,0.052385,0.00136,1.38,1.0,True,0.38
2025-11-01,2025-11,SP1,Real Madrid,Valencia,home,home,"SP1|home|[1.0,1.8)",0.863892,0.816827,0.047065,-0.006882,1.17,1.0,True,0.17
2025-11-28,2025-11,SP1,Getafe,Elche,draw,home,"SP1|draw|[2.8,3.5)",0.357927,0.329175,0.028751,-0.010008,2.88,1.0,False,-1.0
2025-12-13,2025-12,SP1,Getafe,Espanol,draw,away,"SP1|draw|[2.8,3.5)",0.364537,0.335397,0.029139,-0.019468,2.8,1.0,False,-1.0
2025-12-22,2025-12,SP1,Ath Bilbao,Espanol,home,away,"SP1|home|[1.0,1.8)",0.57534,0.544629,0.030711,-0.019895,1.75,1.0,False,-1.0
2026-01-17,2026-01,SP1,Real Madrid,Levante,home,home,"SP1|home|[1.0,1.8)",0.871913,0.816827,0.055086,0.002789,1.17,1.0,True,0.17
2026-02-07,2026-02,SP1,Barcelona,Mallorca,home,home,"SP1|home|[1.0,1.8)",0.88536,0.831486,0.053874,-0.006962,1.14,1.0,True,0.14
2026-02-08,2026-02,SP1,Valencia,Real Madrid,away,away,"SP1|away|[1.0,1.8)",0.653607,0.616692,0.036914,-0.00752,1.55,1.0,True,0.55
2026-02-21,2026-02,SP1,Osasuna,Real Madrid,away,home,"SP1|away|[1.0,1.8)",0.611969,0.560886,0.051084,0.017742,1.7,1.0,False,-1.0
2026-02-28,2026-02,SP1,Oviedo,Ath Madrid,away,away,"SP1|away|[1.0,1.8)",0.61427,0.57002,0.04425,0.003624,1.67,1.0,True,0.67
2026-03-07,2026-03,SP1,Ath Bilbao,Barcelona,away,away,"SP1|away|[1.0,1.8)",0.630822,0.587871,0.042951,0.000514,1.62,1.0,True,0.62
2026-04-25,2026-04,SP1,Getafe,Barcelona,away,away,"SP1|away|[1.0,1.8)",0.600527,0.568968,0.03156,-0.019422,1.67,1.0,True,0.67
