month,train_window,status,training_candidates,bets,active_days,staked,profit,roi_pct,available_capacity,test_candidates,alpha,safety_margin,maximum_odds,validation_rmse_pct,average_closing_edge_pct,positive_clv_rate,outcome_counts
2024-08,2024-02-01..2024-07-31,ABSTAIN_INNER_VALIDATION,6,0,0,0.0,0.0,0.0,3100.0,,,,,,,,
2024-09,2024-03-01..2024-08-31,ABSTAIN_INNER_VALIDATION,405,0,0,0.0,0.0,0.0,3000.0,,,,,,,,
2024-10,2024-04-01..2024-09-30,ABSTAIN_INNER_VALIDATION,888,0,0,0.0,0.0,0.0,3100.0,,,,,,,,
2024-11,2024-05-01..2024-10-31,FROZEN_MODEL_EVALUATED,1369,3,2,0.56,0.68,121.43,3000.0,463.0,100.0,0.25,5.0,0.0236,0.0421,0.6667,"{'draw': 2, 'home': 1}"
2025-01,2024-07-01..2024-12-31,FROZEN_MODEL_EVALUATED,2372,16,10,2.25,-0.19,-8.44,3100.0,499.0,100.0,0.0,5.0,0.0224,1.2042,0.625,"{'home': 3, 'draw': 11, 'away': 2}"
2025-02,2024-08-01..2025-01-31,FROZEN_MODEL_EVALUATED,2865,22,12,3.12,1.57,50.32,2800.0,519.0,100.0,0.0,5.0,0.0219,4.0909,0.9545,"{'away': 2, 'draw': 17, 'home': 3}"
2025-03,2024-09-01..2025-02-28,FROZEN_MODEL_EVALUATED,2985,11,7,1.46,-0.46,-31.51,3100.0,499.0,100.0,0.0,5.0,0.0212,8.2402,1.0,"{'draw': 9, 'away': 2}"
2025-04,2024-10-01..2025-03-31,FROZEN_MODEL_EVALUATED,3001,11,7,1.53,-0.74,-48.37,3000.0,524.0,1.0,0.0,5.0,0.0204,1.5059,0.5455,{'draw': 11}
2025-05,2024-11-01..2025-04-30,FROZEN_MODEL_EVALUATED,3044,21,9,4.73,2.22,46.93,3100.0,353.0,1.0,0.0,5.0,0.0213,2.983,0.5238,"{'draw': 11, 'away': 6, 'home': 4}"
2025-08,2025-02-01..2025-07-31,ABSTAIN_INNER_VALIDATION,1907,0,0,0.0,0.0,0.0,3100.0,,,,,,,,
2025-09,2025-03-01..2025-08-31,ABSTAIN_INNER_VALIDATION,1877,0,0,0.0,0.0,0.0,3000.0,,,,,,,,
2025-10,2025-04-01..2025-09-30,FROZEN_MODEL_EVALUATED,1855,22,11,3.72,-1.2,-32.26,3100.0,482.0,100.0,0.0,5.0,0.0239,2.6596,0.5455,"{'away': 17, 'home': 5}"
2025-11,2025-05-01..2025-10-31,FROZEN_MODEL_EVALUATED,1813,12,7,2.68,-0.07,-2.61,3000.0,525.0,1.0,0.25,5.0,0.0225,8.5836,0.8333,"{'away': 10, 'home': 2}"
2026-01,2025-07-01..2025-12-31,FROZEN_MODEL_EVALUATED,2458,5,5,0.76,0.34,44.74,3100.0,541.0,10.0,0.25,5.0,0.0217,5.0887,0.6,{'away': 5}
2026-02,2025-08-01..2026-01-31,FROZEN_MODEL_EVALUATED,2994,3,3,0.31,0.61,196.77,2800.0,527.0,10.0,0.25,5.0,0.0218,15.055,1.0,"{'away': 2, 'home': 1}"
2026-03,2025-09-01..2026-02-28,FROZEN_MODEL_EVALUATED,3032,14,8,1.94,0.88,45.36,3100.0,471.0,100.0,0.0,5.0,0.0211,4.5689,0.7143,{'away': 14}
