bet_date,settlement_date,league,home_team,away_team,outcome,actual_result,odds,stake,won,profit,rule_label,month,season
2022-08-15,2022-08-16,SP1,Betis,Elche,home,home,1.58,10.0,True,5.8,AVG_CLOSE_rulesra5ae079e_train18_n80_ev0p0_top1_ridge35_cap0.08|ra5ae079e,2022-08,2022-23
2022-08-19,2022-08-20,SP1,Sevilla,Valladolid,home,draw,1.54,10.0,False,-10.0,AVG_CLOSE_rulesra5ae079e_train18_n80_ev0p0_top1_ridge35_cap0.08|ra5ae079e,2022-08,2022-23
2022-08-21,2022-08-22,SP1,Ath Bilbao,Valencia,home,home,1.69,10.0,True,6.9,AVG_CLOSE_rulesra5ae079e_train18_n80_ev0p0_top1_ridge35_cap0.08|ra5ae079e,2022-08,2022-23
2022-08-28,2022-08-29,SP1,Barcelona,Valladolid,home,home,1.14,10.0,True,1.4,AVG_CLOSE_rulesra5ae079e_train18_n80_ev0p0_top1_ridge35_cap0.08|ra5ae079e,2022-08,2022-23
2022-09-02,2022-09-03,SP1,Celta,Cadiz,home,home,1.62,10.0,True,6.2,AVG_CLOSE_rulesra5ae079e_train18_n80_ev0p0_top1_ridge35_cap0.08|ra5ae079e,2022-09,2022-23
2022-09-03,2022-09-04,SP1,Real Madrid,Betis,home,home,1.37,10.0,True,3.7,AVG_CLOSE_rulesra5ae079e_train18_n80_ev0p0_top1_ridge35_cap0.08|ra5ae079e,2022-09,2022-23
2022-09-04,2022-09-05,SP1,Ath Bilbao,Espanol,home,away,1.51,10.0,False,-10.0,AVG_CLOSE_rulesra5ae079e_train18_n80_ev0p0_top1_ridge35_cap0.08|ra5ae079e,2022-09,2022-23
2022-09-17,2022-09-18,SP1,Ath Bilbao,Vallecano,home,home,1.62,10.0,True,6.2,AVG_CLOSE_rulesra5ae079e_train18_n80_ev0p0_top1_ridge35_cap0.08|ra5ae079e,2022-09,2022-23
2022-09-18,2022-09-19,SP1,Betis,Girona,home,home,1.73,10.0,True,7.3,AVG_CLOSE_rulesra5ae079e_train18_n80_ev0p0_top1_ridge35_cap0.08|ra5ae079e,2022-09,2022-23
2022-10-03,2022-10-04,SP1,Vallecano,Elche,home,home,1.56,10.0,True,5.6,AVG_CLOSE_rulesra5ae079e_train18_n80_ev0p0_top1_ridge35_cap0.08|ra5ae079e,2022-10,2022-23
2022-10-16,2022-10-17,SP1,Betis,Almeria,home,home,1.56,10.0,True,5.6,AVG_CLOSE_rulesra5ae079e_train18_n80_ev0p0_top1_ridge35_cap0.08|ra5ae079e,2022-10,2022-23
2022-10-18,2022-10-19,SP1,Ath Madrid,Vallecano,home,draw,1.59,10.0,False,-10.0,AVG_CLOSE_rulesra5ae079e_train18_n80_ev0p0_top1_ridge35_cap0.08|ra5ae079e,2022-10,2022-23
2022-10-19,2022-10-20,SP1,Sociedad,Mallorca,home,home,1.55,10.0,True,5.5,AVG_CLOSE_rulesra5ae079e_train18_n80_ev0p0_top1_ridge35_cap0.08|ra5ae079e,2022-10,2022-23
2022-10-20,2022-10-21,SP1,Barcelona,Villarreal,home,home,1.47,10.0,True,4.7,AVG_CLOSE_rulesra5ae079e_train18_n80_ev0p0_top1_ridge35_cap0.08|ra5ae079e,2022-10,2022-23
2022-10-22,2022-10-23,SP1,Vallecano,Cadiz,home,home,1.73,10.0,True,7.3,AVG_CLOSE_rulesra5ae079e_train18_n80_ev0p0_top1_ridge35_cap0.08|ra5ae079e,2022-10,2022-23
2022-10-23,2022-10-24,SP1,Espanol,Elche,home,draw,1.64,10.0,False,-10.0,AVG_CLOSE_rulesra5ae079e_train18_n80_ev0p0_top1_ridge35_cap0.08|ra5ae079e,2022-10,2022-23
