date,league,home_team,away_team,outcome,actual_result,probability,uncertainty,lower_ev,odds,stake,won,profit,month
2023-12-20,SP2,Leganes,Tenerife,draw,draw,0.36097,0.014459,0.004882,2.9,1.0,True,1.9,2023-12
2024-01-20,SP2,Amorebieta,Eldense,draw,away,0.360382,0.014012,0.004472,2.9,1.0,False,-1.0,2024-01
2024-01-21,SP2,Huesca,Eibar,draw,away,0.348838,0.014012,0.004478,3.0,1.0,False,-1.0,2024-01
2024-02-05,SP2,Zaragoza,Sp Gijon,draw,home,0.359997,0.013717,0.004212,2.9,1.0,False,-1.0,2024-02
2024-02-09,SP2,Levante,Leganes,draw,draw,0.351194,0.013717,0.012431,3.0,1.0,True,2.0,2024-02
2024-02-24,SP2,Santander,Leganes,draw,home,0.359204,0.013717,0.001913,2.9,1.0,False,-1.0,2024-02
2024-03-09,SP2,Mirandes,Eldense,draw,home,0.363671,0.013639,0.008092,2.88,1.0,False,-1.0,2024-03
2024-03-10,SP2,Santander,Tenerife,draw,home,0.369887,0.013639,0.033119,2.9,1.0,False,-1.0,2024-03
2024-03-24,SP2,Huesca,Burgos,draw,home,0.364193,0.013639,0.009596,2.88,1.0,False,-1.0,2024-03
2024-03-30,SP2,Albacete,Huesca,draw,draw,0.367014,0.013639,0.017721,2.88,1.0,True,1.88,2024-03
2024-03-31,SP2,Ferrol,Elche,draw,home,0.370942,0.013639,0.03618,2.9,1.0,False,-1.0,2024-03
2024-04-07,SP2,Huesca,Leganes,draw,draw,0.376309,0.013551,0.015722,2.8,1.0,True,1.8,2024-04
2024-04-07,SP2,Tenerife,Eibar,draw,home,0.362997,0.013551,0.013392,2.9,1.0,False,-1.0,2024-04
2024-04-14,SP2,Zaragoza,Elche,draw,draw,0.363595,0.013551,0.008127,2.88,1.0,True,1.88,2024-04
2024-04-14,SP2,Ferrol,Huesca,draw,home,0.359301,0.013551,0.002676,2.9,1.0,False,-1.0,2024-04
2024-05-04,SP2,Huesca,Oviedo,draw,away,0.371476,0.013755,0.037393,2.9,1.0,False,-1.0,2024-05
2024-05-05,SP2,Eldense,Leganes,draw,away,0.366338,0.013755,0.022492,2.9,1.0,False,-1.0,2024-05
2024-05-12,SP2,Cartagena,Tenerife,draw,home,0.376927,0.013755,0.0532,2.9,1.0,False,-1.0,2024-05
2024-05-12,SP2,Albacete,Leganes,draw,home,0.370695,0.013755,0.035126,2.9,1.0,False,-1.0,2024-05
2024-08-23,SP2,Huesca,La Coruna,draw,home,0.380213,0.014498,0.053259,2.88,1.0,False,-1.0,2024-08
2024-08-24,SP2,Tenerife,Almeria,draw,away,0.360472,0.014498,0.003325,2.9,1.0,False,-1.0,2024-08
2024-08-25,SP2,Albacete,Elche,draw,home,0.364923,0.014498,0.016233,2.9,1.0,False,-1.0,2024-08
2024-09-21,SP2,Eldense,Oviedo,draw,draw,0.375851,0.014711,0.040082,2.88,1.0,True,1.88,2024-09
2024-10-04,SP2,Huesca,Cadiz,draw,home,0.376246,0.014635,0.012512,2.8,1.0,False,-1.0,2024-10
2024-10-12,SP2,Cartagena,Ferrol,draw,away,0.373383,0.014635,0.033197,2.88,1.0,False,-1.0,2024-10
2024-10-13,SP2,Elche,La Coruna,draw,draw,0.378649,0.014635,0.01924,2.8,1.0,True,1.8,2024-10
2024-10-19,SP2,Mirandes,Eibar,draw,home,0.373192,0.014635,0.032647,2.88,1.0,False,-1.0,2024-10
2024-10-20,SP2,Ferrol,Huesca,draw,draw,0.37712,0.014635,0.014958,2.8,1.0,True,1.8,2024-10
2024-10-27,SP2,Malaga,Eibar,draw,home,0.360484,0.014635,0.002965,2.9,1.0,False,-1.0,2024-10
2025-01-11,SP2,Huesca,Mirandes,draw,home,0.384744,0.014145,0.037677,2.8,1.0,False,-1.0,2025-01
2025-02-16,SP2,Huesca,Granada,draw,draw,0.404014,0.013808,0.092576,2.8,1.0,True,1.8,2025-02
2025-03-29,SP2,Eldense,Burgos,draw,draw,0.399418,0.01369,0.110898,2.88,1.0,True,1.88,2025-03
2025-03-30,SP2,Huesca,Sp Gijon,draw,home,0.399224,0.01369,0.079497,2.8,1.0,False,-1.0,2025-03
2025-04-12,SP2,Tenerife,Burgos,draw,draw,0.383756,0.01362,0.036381,2.8,1.0,True,1.8,2025-04
2025-05-03,SP2,Huesca,Oviedo,draw,away,0.39142,0.013811,0.057305,2.8,1.0,False,-1.0,2025-05
