month,train_window,status,training_candidates,bets,active_days,staked,profit,roi_pct,available_capacity,test_candidates,alpha,safety_margin,maximum_odds,validation_rmse_pct,average_closing_edge_pct,positive_clv_rate,outcome_counts
2024-08,2024-02-01..2024-07-31,ABSTAIN_INNER_VALIDATION,6,0,0,0.0,0.0,0.0,3100.0,,,,,,,,
2024-09,2024-03-01..2024-08-31,ABSTAIN_INNER_VALIDATION,405,0,0,0.0,0.0,0.0,3000.0,,,,,,,,
2024-10,2024-04-01..2024-09-30,ABSTAIN_INNER_VALIDATION,888,0,0,0.0,0.0,0.0,3100.0,,,,,,,,
2024-11,2024-05-01..2024-10-31,FROZEN_MODEL_EVALUATED,1369,6,3,1.01,0.56,55.45,3000.0,463.0,100.0,0.0,5.0,8.4665,2.6136,0.6667,"{'draw': 5, 'home': 1}"
2025-01,2024-07-01..2024-12-31,FROZEN_MODEL_EVALUATED,2372,20,12,2.56,-0.27,-10.55,3100.0,499.0,1.0,0.0,5.0,8.4326,1.637,0.65,"{'home': 2, 'draw': 16, 'away': 2}"
2025-02,2024-08-01..2025-01-31,FROZEN_MODEL_EVALUATED,2865,19,11,2.95,1.64,55.59,2800.0,519.0,100.0,0.0,5.0,8.2929,5.1114,0.9474,"{'away': 1, 'draw': 16, 'home': 2}"
2025-03,2024-09-01..2025-02-28,FROZEN_MODEL_EVALUATED,2985,15,8,1.93,-0.98,-50.78,3100.0,499.0,1.0,0.0,5.0,7.9023,6.2372,0.9333,"{'draw': 13, 'away': 2}"
2025-04,2024-10-01..2025-03-31,FROZEN_MODEL_EVALUATED,3001,2,2,0.29,-0.29,-100.0,3000.0,524.0,10.0,0.25,5.0,7.7274,2.3583,0.5,{'draw': 2}
2025-05,2024-11-01..2025-04-30,FROZEN_MODEL_EVALUATED,3044,20,9,3.81,1.5,39.37,3100.0,353.0,10.0,0.0,5.0,7.7537,1.1301,0.45,"{'draw': 12, 'away': 6, 'home': 2}"
2025-08,2025-02-01..2025-07-31,ABSTAIN_INNER_VALIDATION,1907,0,0,0.0,0.0,0.0,3100.0,,,,,,,,
2025-09,2025-03-01..2025-08-31,FROZEN_MODEL_EVALUATED,1877,14,6,2.12,3.18,150.0,3000.0,477.0,100.0,0.0,5.0,9.3902,7.7619,0.8571,"{'away': 12, 'home': 2}"
2025-10,2025-04-01..2025-09-30,FROZEN_MODEL_EVALUATED,1855,9,7,1.63,-0.98,-60.12,3100.0,482.0,1.0,0.25,5.0,9.0737,5.6065,0.6667,"{'away': 8, 'home': 1}"
2025-11,2025-05-01..2025-10-31,FROZEN_MODEL_EVALUATED,1813,10,6,2.31,0.12,5.19,3000.0,525.0,1.0,0.25,5.0,8.2588,9.643,0.8,"{'away': 8, 'home': 2}"
2026-01,2025-07-01..2025-12-31,FROZEN_MODEL_EVALUATED,2458,5,5,0.83,0.24,28.92,3100.0,541.0,100.0,0.25,5.0,8.1223,5.9246,0.8,{'away': 5}
2026-02,2025-08-01..2026-01-31,FROZEN_MODEL_EVALUATED,2994,3,3,0.3,0.57,190.0,2800.0,527.0,1.0,0.25,5.0,8.1631,15.055,1.0,"{'away': 2, 'home': 1}"
2026-03,2025-09-01..2026-02-28,FROZEN_MODEL_EVALUATED,3032,10,7,1.44,0.8,55.56,3100.0,471.0,100.0,0.0,5.0,8.0227,5.1003,0.7,{'away': 10}
