test_month,candidate_id,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,predicted_closing_edge_pct,lower_closing_edge_pct,stake,estimated_probability_from_lower_clv,decision_frozen_before_closing_and_result,closing_probability,closing_fair_odds,closing_edge_pct,positive_clv,actual_outcome,won,profit
2024-11,data\historical_csv\football-data\2425\I1.csv:110,data\historical_csv\football-data\2425\I1.csv,110,2024-11-04,I1,Lazio,Cagliari,draw,0.22737397118199543,0.2181339867644268,4.72645,4.9,3.0999381742724985,0.007239984417568611,6,0.025,BFE,4.0-5.0,exchange,4.205676501090219,4.205676501090219,0.11,0.2204734557672042,True,0.23103513573535062,4.328345975676592,9.197601729634798,True,home,False,-0.11
2024-11,data\historical_csv\football-data\2425\I1.csv:109,data\historical_csv\football-data\2425\I1.csv,109,2024-11-04,I1,Parma,Genoa,draw,0.2725605284023349,0.25833286724980975,3.8322000000000003,3.89,-1.001678612527901,0.012227661152525148,6,0.0,1XB,3.0-4.0,sportsbook,3.209054964058909,3.209054964058909,0.11,0.26932063818187696,True,0.25903971547125076,3.8604118993135006,-0.7308002371072764,False,away,False,-0.11
2024-11,data\historical_csv\football-data\2425\SP2.csv:142,data\historical_csv\football-data\2425\SP2.csv,142,2024-11-09,SP2,Mirandes,Cadiz,draw,0.36201300332807634,0.3462913882617133,2.96,3.0,2.502250925467142,0.01372161506636305,6,0.0,WH,2.0-3.0,sportsbook,6.5386966284044865,6.5386966284044865,0.33,0.3599280291500152,True,0.3494375831766143,2.8617414043141878,3.433524620277817,True,draw,True,0.65
2024-11,data\historical_csv\football-data\2425\SP2.csv:144,data\historical_csv\football-data\2425\SP2.csv,144,2024-11-09,SP2,Huesca,Zaragoza,draw,0.3496522477855063,0.3393170579372551,2.96,3.0,0.43784914942750497,0.008335189848251217,6,0.0,WH,2.0-3.0,sportsbook,3.95735223825812,3.95735223825812,0.2,0.3512072710751964,True,0.36427354724076355,2.7451897278147905,7.824969983266006,True,draw,True,0.39
2024-11,data\historical_csv\football-data\2425\I1.csv:119,data\historical_csv\football-data\2425\I1.csv,119,2024-11-10,I1,Monza,Lazio,home,0.21648307969284458,0.2077872832534773,4.92,5.0,2.231343360710847,0.006695796439367275,6,0.0,BF,4.0-5.0,sportsbook,5.389560298518917,5.389560298518917,0.14,0.2142064233709734,True,0.18062551412219632,5.536316421629574,-11.132247051879407,False,away,False,-0.14
2024-11,data\historical_csv\football-data\2425\P1.csv:98,data\historical_csv\football-data\2425\P1.csv,98,2024-11-10,P1,Sp Braga,Sp Lisbon,draw,0.22296183764736913,0.21730058439216768,4.822,5.0,4.782341793903266,0.0036612532552014417,6,0.025,BFE,4.0-5.0,exchange,4.492016428590567,4.492016428590567,0.12,0.21669849943714342,True,0.2220834817279495,4.50281125016309,7.088654889217261,True,away,False,-0.12
2025-01,data\historical_csv\football-data\2425\E2.csv:273,data\historical_csv\football-data\2425\E2.csv,273,2025-01-01,E2,Northampton,Stevenage,home,0.26139172361204055,0.25186130616541463,3.94,4.0,-0.7666453708266352,0.007530417446625933,6,0.0,BF,3.0-4.0,sportsbook,3.5732880846951356,3.5732880846951356,0.12,0.26287636569719575,True,0.21209244516495718,4.714925131926502,-16.435576605006872,False,draw,False,-0.12
2025-01,data\historical_csv\football-data\2425\E0.csv:196,data\historical_csv\football-data\2425\E0.csv,196,2025-01-04,E0,Southampton,Brentford,home,0.34686968836640925,0.33664218797178636,2.96,3.0,-0.3539123603512384,0.008227500394622897,6,0.0,B365,2.0-3.0,sportsbook,3.04425778308775,3.04425778308775,0.16,0.3481224925104316,True,0.2881155512758787,3.470829656961044,-14.717796822339913,False,away,False,-0.16
2025-01,data\historical_csv\football-data\2425\F1.csv:143,data\historical_csv\football-data\2425\F1.csv,143,2025-01-05,F1,Lens,Toulouse,draw,0.2775326790590497,0.2704493255541035,3.6754,3.73,-0.5990548858448075,0.005083353504946227,6,0.0,1XB,3.0-4.0,sportsbook,3.0245639809545946,3.0245639809545946,0.11,0.2803084398458796,True,0.2749016392243673,3.637664740092099,1.0373484805239475,True,away,False,-0.11
2025-01,data\historical_csv\football-data\2425\F1.csv:144,data\historical_csv\football-data\2425\F1.csv,144,2025-01-05,F1,Strasbourg,Auxerre,draw,0.25431212412871823,0.24611234723879966,3.9987999999999997,4.06,-1.584594586148802,0.006199776889918573,6,0.0,1XB,3.0-4.0,sportsbook,2.8899218252478427,2.8899218252478427,0.1,0.2573019951616681,True,0.24667946430500845,4.053843731246081,-1.3578158137132257,False,home,False,-0.1
2025-01,data\historical_csv\football-data\2425\I2.csv:205,data\historical_csv\football-data\2425\I2.csv,205,2025-01-12,I2,Palermo,Modena,away,0.24369292391044592,0.22956266035852763,4.43,4.5,1.696258538827733,0.012130263551918303,6,0.0,B365,4.0-5.0,sportsbook,5.4752193855586135,5.4752193855586135,0.16,0.23809304601706235,True,0.258024407860914,3.875602344329541,14.304812682384904,True,home,False,-0.16
2025-01,data\historical_csv\football-data\2425\T1.csv:169,data\historical_csv\football-data\2425\T1.csv,169,2025-01-12,T1,Buyuksehyr,Galatasaray,draw,0.21828182169450114,0.2070385149321611,4.822,5.0,-0.16602809971191235,0.009243306762340043,6,0.025,BFE,4.0-5.0,exchange,4.209681422123453,4.209681422123453,0.11,0.2161129851143166,True,0.20494274251417896,4.879411623618802,-1.1766095596629,False,away,False,-0.11
2025-01,data\historical_csv\football-data\2425\I1.csv:192,data\historical_csv\football-data\2425\I1.csv,192,2025-01-12,I1,Genoa,Parma,draw,0.2704661594104556,0.2644738851903827,3.7538,3.81,-0.721792977234148,0.003992274220072936,6,0.0,1XB,3.0-4.0,sportsbook,2.6330001060284083,2.6330001060284083,0.1,0.27341094385963133,True,0.28944155160424007,3.4549289639219545,8.650569641199635,True,home,False,-0.1
2025-01,data\historical_csv\football-data\2425\T1.csv:172,data\historical_csv\football-data\2425\T1.csv,172,2025-01-13,T1,Konyaspor,Fenerbahce,draw,0.2165022867410147,0.2084003268353292,4.822,5.0,0.49063759999574685,0.0061019599056855245,6,0.025,BFE,4.0-5.0,exchange,3.7245448907076355,3.7245448907076355,0.1,0.21510689525240073,True,0.19454004549962084,5.140329835082459,-6.192790060082832,False,away,False,-0.1
2025-01,data\historical_csv\football-data\2425\I1.csv:197,data\historical_csv\football-data\2425\I1.csv,197,2025-01-14,I1,Como,Milan,draw,0.2709822019154258,0.2668293475000473,3.7734,3.83,0.6853859856678524,0.002152854415378533,6,0.0,1XB,3.0-4.0,sportsbook,3.292362781166504,3.292362781166504,0.12,0.27373817454064375,True,0.26869696545794874,3.7216646577890016,1.3901129459023887,True,away,False,-0.12
2025-01,data\historical_csv\football-data\2425\F1.csv:156,data\historical_csv\football-data\2425\F1.csv,156,2025-01-17,F1,Lille,Nice,draw,0.27949449662330195,0.27595831374460034,3.6754,3.73,1.4257186336904093,0.0015361828787015847,6,0.0,1XB,3.0-4.0,sportsbook,3.6265864097675857,3.6265864097675857,0.14,0.28194641783144037,True,0.27975572019967315,3.5745471059046046,2.8214174021878646,True,home,False,-0.14
2025-01,data\historical_csv\football-data\2425\T1.csv:175,data\historical_csv\football-data\2425\T1.csv,175,2025-01-18,T1,Gaziantep,Bodrumspor,draw,0.28703453593299133,0.27834467351842074,3.6557999999999997,3.71,1.7572457448642442,0.006689862414570579,6,0.0,1XB,3.0-4.0,sportsbook,5.679453151518777,5.679453151518777,0.21,0.28907339884982436,True,0.293643180756494,3.4054936928001003,7.350074020959063,True,draw,True,0.56
