rules,rule_count,max_pairwise_monthly_profit_corr,bets,staked,profit,roi_pct,positive_months,negative_months,window_count,passed_windows,active_window_count,active_passed_windows,active_pass_rate
"['PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)', 'PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)']",3,0.1404,1749,1749.0,153.95,8.8,84,67,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)', 'AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)']",3,0.0833,1806,1806.0,158.39,8.77,82,68,25,12,25,12,0.48
"['PS_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)', 'AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)', 'AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.3369,2077,2077.0,180.31,8.68,87,63,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)', 'PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)']",3,0.1404,1910,1910.0,165.63,8.67,82,68,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)', 'AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)']",3,0.2588,2041,2041.0,175.31,8.59,89,63,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)', 'PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)']",3,0.1025,2102,2102.0,179.4,8.53,94,59,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)', 'AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'PS_CLOSE::league|outcome|market_prob_bucket=FIN|away|[0.28,0.34)']",3,0.2154,1914,1914.0,163.2,8.53,79,71,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)', 'AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)']",3,0.1845,2141,2141.0,178.87,8.35,83,70,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)', 'PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.1404,1977,1977.0,163.95,8.29,83,67,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)', 'AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.0545,2034,2034.0,168.39,8.28,85,65,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)', 'AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)']",3,0.0573,2376,2376.0,195.79,8.24,84,69,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)', 'PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.0736,2269,2269.0,185.31,8.17,84,62,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)', 'AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)']",3,0.1382,2126,2126.0,173.02,8.14,99,60,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)', 'PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)']",3,0.1906,1864,1864.0,151.7,8.14,89,58,25,12,25,12,0.48
"['PS_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)', 'PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)']",3,0.101,2654,2654.0,215.87,8.13,84,65,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)', 'AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)']",3,0.1291,2038,2038.0,163.99,8.05,88,64,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)', 'AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)']",3,0.2626,2076,2076.0,160.98,7.75,89,64,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)', 'PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.1404,2050,2050.0,157.03,7.66,88,64,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)', 'AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'PS_CLOSE::league|outcome|market_prob_bucket=FIN|away|[0.28,0.34)']",3,0.1859,2184,2184.0,165.79,7.59,89,62,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)', 'AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)', 'AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.1754,1446,1446.0,109.54,7.58,82,66,25,12,25,12,0.48
"['PS_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)', 'PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)', 'PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite']",3,0.1079,2311,2311.0,174.64,7.56,75,70,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)', 'PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)', 'AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.1597,1607,1607.0,121.22,7.54,86,64,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)', 'PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)', 'AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.173,1507,1507.0,113.63,7.54,81,70,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)', 'AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)']",3,0.0819,2411,2411.0,181.46,7.53,84,69,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)', 'PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)']",3,0.1187,1346,1346.0,101.22,7.52,84,64,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)', 'PS_CLOSE::league|outcome|market_prob_bucket=FIN|away|[0.28,0.34)']",3,0.1125,1467,1467.0,110.1,7.51,86,66,25,12,25,12,0.48
"['PS_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)', 'AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'AVG_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)']",3,0.0842,2689,2689.0,201.54,7.49,88,65,25,12,25,12,0.48
"['PS_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)', 'PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite']",3,0.0554,2953,2953.0,219.12,7.42,85,65,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)', 'AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.0819,2304,2304.0,170.98,7.42,87,63,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)', 'PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)', 'AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)']",3,0.0307,2000,2000.0,147.58,7.38,80,72,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)']",3,0.0829,1987,1987.0,146.4,7.37,93,66,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)', 'PS_CLOSE::league|outcome|market_prob_bucket=FIN|away|[0.28,0.34)', 'AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.1827,1554,1554.0,114.35,7.36,85,65,25,12,25,12,0.48
"['PS_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)', 'AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)', 'PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite']",3,0.1396,2349,2349.0,171.63,7.31,77,73,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)', 'AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)', 'AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)']",3,0.304,2055,2055.0,149.52,7.28,81,72,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)', 'PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)', 'PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)']",3,0.1702,1925,1925.0,139.86,7.27,86,67,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)', 'PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)', 'PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.1751,1893,1893.0,137.1,7.24,82,65,25,12,25,12,0.48
"['AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)', 'PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)']",3,0.1291,1899,1899.0,137.37,7.23,91,60,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)', 'AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)']",3,0.1356,1544,1544.0,110.59,7.16,93,67,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)', 'AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)', 'PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)']",3,0.1025,2099,2099.0,148.66,7.08,86,70,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)', 'PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.1143,1861,1861.0,131.68,7.08,77,69,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)', 'PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)']",3,0.0736,1513,1513.0,107.13,7.08,81,52,25,12,25,12,0.48
"['AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)']",3,0.1282,2098,2098.0,146.04,6.96,94,56,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)', 'AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)', 'PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)']",3,0.055,2025,2025.0,140.5,6.94,81,73,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)', 'AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)', 'PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.2481,1931,1931.0,134.09,6.94,84,67,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)', 'AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.0955,2377,2377.0,164.06,6.9,92,58,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.1478,2203,2203.0,151.77,6.89,85,62,25,12,25,12,0.48
"['AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'PS_CLOSE::league|outcome|market_prob_bucket=FIN|away|[0.28,0.34)']",3,0.126,2045,2045.0,139.17,6.81,93,57,25,12,25,12,0.48
"['AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.0545,2222,2222.0,148.8,6.7,86,63,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)', 'PS_CLOSE::league|outcome|market_prob_bucket=FIN|away|[0.28,0.34)', 'AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)']",3,0.1859,1896,1896.0,126.61,6.68,93,67,25,12,25,12,0.48
"['AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.0317,2165,2165.0,144.36,6.67,86,63,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)', 'AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.1478,1820,1820.0,121.27,6.66,82,68,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)', 'PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)', 'AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)']",3,0.1382,1775,1775.0,117.73,6.63,94,65,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)', 'PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)', 'AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.0955,1966,1966.0,130.18,6.62,89,60,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)', 'PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)']",3,0.1166,1587,1587.0,104.57,6.59,85,65,25,12,25,12,0.48
"['AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)', 'PS_CLOSE::league|outcome|market_prob_bucket=FIN|away|[0.28,0.34)']",3,0.126,1662,1662.0,108.67,6.54,87,67,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)', 'PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)']",3,0.1137,1946,1946.0,126.14,6.48,88,66,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)', 'AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.1478,1934,1934.0,124.76,6.45,78,69,25,12,25,12,0.48
"['AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)', 'AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)']",3,0.0888,1842,1842.0,118.9,6.45,82,70,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)', 'PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)', 'AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.1702,2165,2165.0,138.85,6.41,81,65,25,12,25,12,0.48
"['AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'PS_CLOSE::league|outcome|odds_bucket=FIN|away|[2.8,3.5)', 'PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)']",3,0.1842,1843,1843.0,117.68,6.39,89,65,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)', 'PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)']",3,0.0335,1513,1513.0,96.41,6.37,88,60,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)', 'AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)', 'AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.1754,2004,2004.0,127.17,6.35,89,62,25,12,25,12,0.48
"['AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)', 'PS_CLOSE::league|outcome|market_prob_bucket=FIN|away|[0.28,0.34)']",3,0.2154,1950,1950.0,123.71,6.34,85,69,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)', 'AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.1478,1586,1586.0,100.21,6.32,79,59,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)', 'AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)', 'AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.1347,2339,2339.0,147.65,6.31,84,70,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)', 'PS_CLOSE::league|outcome|market_prob_bucket=FIN|away|[0.28,0.34)']",3,0.1137,1893,1893.0,119.27,6.3,86,68,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)', 'PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.1751,1754,1754.0,110.48,6.3,83,64,25,12,25,12,0.48
"['AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)', 'AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)']",3,0.044,1956,1956.0,122.39,6.26,82,70,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=JPN|away|[2.8,3.5)', 'PS_CLOSE::league|outcome|market_prob_bucket=FIN|away|[0.28,0.34)', 'AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.1859,2112,2112.0,131.98,6.25,81,65,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)', 'PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)']",3,0.1137,1772,1772.0,110.39,6.23,82,71,25,12,25,12,0.48
"['AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)', 'PS_CLOSE::league|outcome|market_prob_bucket=FIN|away|[0.28,0.34)']",3,0.2154,1790,1790.0,110.81,6.19,90,64,25,12,25,12,0.48
"['AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.1227,2295,2295.0,141.88,6.18,86,63,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)', 'PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.1137,2013,2013.0,124.46,6.18,83,71,25,12,25,12,0.48
"['AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)', 'AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)']",3,0.1033,1668,1668.0,102.63,6.15,87,69,25,12,25,12,0.48
"['AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8)', 'PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.0654,2238,2238.0,137.44,6.14,90,59,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)', 'PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)', 'PS_CLOSE::league|outcome|favorite_relation=SWE|away|market_favorite']",3,0.0798,2000,2000.0,121.94,6.1,77,72,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)', 'PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'AVG_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)']",3,0.1033,1611,1611.0,98.19,6.09,89,67,25,12,25,12,0.48
"['AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)', 'PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)']",3,0.0857,1608,1608.0,97.84,6.08,85,67,25,12,25,12,0.48
"['AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)', 'PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.1528,1910,1910.0,116.0,6.07,86,67,25,12,25,12,0.48
"['AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)', 'PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.1143,2184,2184.0,132.39,6.06,78,76,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'PS_CLOSE::league|outcome|market_prob_bucket=SWZ|away|[0.42,0.55)', 'PS_CLOSE::league|odds_bucket|market_prob_bucket=NOR|[2.2,2.8)|[0.42,0.55)']",3,0.1187,1612,1612.0,97.49,6.05,87,66,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'AVG_CLOSE::league|odds_bucket|market_prob_bucket=AUT|[4.0,5.0)|[0.20,0.28)', 'PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.1143,2127,2127.0,127.95,6.02,77,77,25,12,25,12,0.48
"['PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34)', 'AVG_CLOSE::league|outcome|odds_bucket=AUT|away|[1.8,2.2)', 'PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)']",3,0.2481,1792,1792.0,107.47,6.0,83,68,25,12,25,12,0.48
