row_index,date,month,league,home_team,away_team,outcome,actual_result,probability,market_probability,model_market_delta,uncertainty,lower_ev,odds,odds_bucket,won,unit_profit,bucket_id
7946,2022-09-17,2022-09,D2,Darmstadt,Nurnberg,home,home,0.6310132645479054,0.5746381507885073,0.05637511375939808,0.018307777433035962,0.010964053739534574,1.65,"[1.0,1.8)",True,0.6499999999999999,"D2|home|[1.0,1.8)"
10438,2023-01-28,2023-01,D2,Darmstadt,Regensburg,home,home,0.6279492346742249,0.5883926183471516,0.0395566163270733,0.016261225384288817,-0.009065424950303491,1.62,"[1.0,1.8)",True,0.6200000000000001,"D2|home|[1.0,1.8)"
10640,2023-02-04,2023-02,D2,Regensburg,Bielefeld,draw,away,0.3066863040357259,0.2807486631016043,0.025937640934121597,0.01534919667618368,-0.009453834977556475,3.4,"[2.8,3.5)",False,-1.0,"D2|draw|[2.8,3.5)"
12339,2023-04-15,2023-04,D2,Magdeburg,Sandhausen,home,away,0.5907410466872389,0.5496094879953717,0.04113155869186724,0.016208050499009637,-0.006057916594363388,1.73,"[1.0,1.8)",False,-1.0,"D2|home|[1.0,1.8)"
12650,2023-04-23,2023-04,D2,Heidenheim,Holstein Kiel,home,home,0.5523686441955513,0.5233868082349414,0.02898183596060988,0.016208050499009637,-0.018826113535328703,1.83,"[1.8,2.2)",True,0.8300000000000001,"D2|home|[1.8,2.2)"
12815,2023-04-30,2023-04,D2,Sandhausen,Regensburg,away,home,0.44805405560664224,0.41349548842683403,0.03455856717980821,0.015094343562772885,-0.004192662299100536,2.3,"[2.2,2.8)",False,-1.0,"D2|away|[2.2,2.8)"
12916,2023-05-06,2023-05,D2,Fortuna Dusseldorf,Holstein Kiel,home,home,0.5990866600958819,0.5503745604647607,0.04871209963112111,0.016073369839090523,0.008612992144248821,1.73,"[1.0,1.8)",True,0.73,"D2|home|[1.0,1.8)"
12938,2023-05-06,2023-05,D2,Karlsruhe,Hannover,home,home,0.6003815634748114,0.5546995377503853,0.045682025724426145,0.016073369839090523,-0.006676070819274571,1.7,"[1.0,1.8)",True,0.7,"D2|home|[1.0,1.8)"
13188,2023-05-19,2023-05,D2,Darmstadt,Magdeburg,home,home,0.6970969342651346,0.6624541377904606,0.034642796474674054,0.016073369839090523,-0.019326067226496546,1.44,"[1.0,1.8)",True,0.43999999999999995,"D2|home|[1.0,1.8)"
13202,2023-05-20,2023-05,D2,Heidenheim,Sandhausen,home,home,0.7915962189074485,0.7318695941450433,0.0597266247624052,0.016073369839090523,0.008179703788865345,1.3,"[1.0,1.8)",True,0.30000000000000004,"D2|home|[1.0,1.8)"
13490,2023-07-29,2023-07,D2,Fortuna Dusseldorf,Hertha,home,home,0.4499643131934513,0.41025641025641024,0.03970790293704107,0.01641747131560792,-0.0028422636809602997,2.3,"[2.2,2.8)",True,1.2999999999999998,"D2|home|[2.2,2.8)"
13749,2023-08-19,2023-08,D2,Hansa Rostock,Hannover,home,away,0.3920100489850513,0.36087484811664644,0.031135200868404878,0.016576910733250256,-0.01261084639776322,2.63,"[2.2,2.8)",False,-1.0,"D2|home|[2.2,2.8)"
13757,2023-08-19,2023-08,D2,Greuther Furth,St Pauli,home,draw,0.39809405092222594,0.36352509179926557,0.034568959122960374,0.016576910733250256,-0.008055435508663167,2.6,"[2.2,2.8)",False,-1.0,"D2|home|[2.2,2.8)"
14090,2023-09-02,2023-09,D2,Holstein Kiel,Paderborn,home,home,0.4446682390611974,0.4120564669973293,0.032611772063868116,0.016774162215577336,-0.015843623255073824,2.3,"[2.2,2.8)",True,1.2999999999999998,"D2|home|[2.2,2.8)"
