date,month,league,home_team,away_team,outcome,actual_result,bucket_id,probability,market_probability,model_market_delta,lower_ev,odds,stake,won,profit
2022-10-08,2022-10,F1,Reims,Paris SG,away,draw,"F1|away|[1.0,1.8)",0.737065,0.6875,0.049565,0.010705,1.4,1.0,False,-1.0
2022-12-29,2022-12,F1,Marseille,Toulouse,home,home,"F1|home|[1.0,1.8)",0.670017,0.631579,0.038438,-0.017692,1.5,1.0,True,0.5
2023-01-14,2023-01,F1,Lyon,Strasbourg,home,away,"F1|home|[1.0,1.8)",0.631141,0.59322,0.03792,-0.014162,1.6,1.0,False,-1.0
2023-01-14,2023-01,F1,Marseille,Lorient,home,home,"F1|home|[1.0,1.8)",0.715124,0.681818,0.033306,-0.019815,1.4,1.0,True,0.4
2023-01-15,2023-01,F1,Rennes,Paris SG,away,home,"F1|away|[1.0,1.8)",0.677285,0.608078,0.069207,0.04133,1.57,1.0,False,-1.0
2023-01-28,2023-01,F1,Troyes,Lens,away,draw,"F1|away|[1.0,1.8)",0.632267,0.559482,0.072785,0.051024,1.7,1.0,False,-1.0
2023-02-01,2023-02,F1,Lille,Clermont,home,draw,"F1|home|[1.0,1.8)",0.706854,0.636364,0.07049,0.038592,1.5,1.0,False,-1.0
2023-02-01,2023-02,F1,Toulouse,Troyes,home,home,"F1|home|[1.0,1.8)",0.581948,0.54584,0.036108,-0.018244,1.73,1.0,True,0.73
2023-02-12,2023-02,F1,Reims,Troyes,home,home,"F1|home|[1.0,1.8)",0.681586,0.614427,0.067159,0.034046,1.55,1.0,True,0.55
2023-02-12,2023-02,F1,Lille,Strasbourg,home,home,"F1|home|[1.0,1.8)",0.712323,0.647124,0.065199,0.011903,1.45,1.0,True,0.45
2023-03-05,2023-03,F1,Troyes,Monaco,away,draw,"F1|away|[1.0,1.8)",0.687041,0.627273,0.059768,0.010502,1.5,1.0,False,-1.0
2023-03-05,2023-03,F1,Reims,Ajaccio,home,home,"F1|home|[1.0,1.8)",0.622611,0.589513,0.033098,-0.014562,1.62,1.0,True,0.62
2023-03-11,2023-03,F1,Brest,Paris SG,away,away,"F1|away|[1.0,1.8)",0.711424,0.662747,0.048678,0.005194,1.44,1.0,True,0.44
2023-03-12,2023-03,F1,Lorient,Troyes,home,home,"F1|home|[1.0,1.8)",0.588352,0.547782,0.04057,-0.006917,1.73,1.0,True,0.73
2023-03-12,2023-03,F1,Marseille,Strasbourg,home,draw,"F1|home|[1.0,1.8)",0.722284,0.680394,0.04189,-0.008844,1.4,1.0,False,-1.0
2023-03-18,2023-03,F1,Lens,Angers,home,home,"F1|home|[1.0,1.8)",0.810687,0.756447,0.05424,-0.004535,1.25,1.0,True,0.25
2023-03-19,2023-03,F1,Paris SG,Rennes,home,away,"F1|home|[1.0,1.8)",0.704296,0.654305,0.049991,0.000471,1.45,1.0,False,-1.0
2023-04-02,2023-04,F1,Angers,Nice,away,draw,"F1|away|[1.0,1.8)",0.672655,0.611285,0.06137,0.021792,1.55,1.0,False,-1.0
2023-04-02,2023-04,F1,Paris SG,Lyon,home,away,"F1|home|[1.0,1.8)",0.721581,0.675676,0.045905,-0.009982,1.4,1.0,False,-1.0
2023-04-07,2023-04,F1,Lens,Strasbourg,home,home,"F1|home|[1.0,1.8)",0.707916,0.634039,0.073877,0.040237,1.5,1.0,True,0.5
2023-04-08,2023-04,F1,Angers,Lille,away,home,"F1|away|[1.0,1.8)",0.744757,0.687285,0.057472,0.023853,1.4,1.0,False,-1.0
2023-04-09,2023-04,F1,Lorient,Marseille,away,draw,"F1|away|[1.0,1.8)",0.617435,0.580431,0.037004,-0.003398,1.65,1.0,False,-1.0
2023-04-16,2023-04,F1,Lille,Montpellier,home,home,"F1|home|[1.0,1.8)",0.687958,0.631579,0.056379,0.010299,1.5,1.0,True,0.5
2023-04-16,2023-04,F1,Monaco,Lorient,home,home,"F1|home|[1.0,1.8)",0.721581,0.675676,0.045905,-0.009982,1.4,1.0,True,0.4
2023-04-21,2023-04,F1,Angers,Paris SG,away,away,"F1|away|[1.0,1.8)",0.855903,0.798526,0.057377,0.010963,1.2,1.0,True,0.2
2023-04-29,2023-04,F1,Lille,Ajaccio,home,home,"F1|home|[1.0,1.8)",0.827817,0.778412,0.049405,-0.007662,1.22,1.0,True,0.22
2023-04-30,2023-04,F1,Monaco,Montpellier,home,away,"F1|home|[1.0,1.8)",0.680613,0.631579,0.049034,-0.000719,1.5,1.0,False,-1.0
2023-04-30,2023-04,F1,Rennes,Angers,home,home,"F1|home|[1.0,1.8)",0.78023,0.739744,0.040486,-0.012111,1.29,1.0,True,0.29
2023-04-30,2023-04,F1,Troyes,Nice,away,away,"F1|away|[1.0,1.8)",0.581196,0.547782,0.033414,-0.017772,1.73,1.0,True,0.73
2023-08-12,2023-08,F1,Marseille,Reims,home,home,"F1|home|[1.0,1.8)",0.600841,0.560886,0.039955,-0.004043,1.7,1.0,True,0.7
2023-08-13,2023-08,F1,Rennes,Metz,home,home,"F1|home|[1.0,1.8)",0.716182,0.675036,0.041147,-0.018322,1.4,1.0,True,0.4
2023-08-20,2023-08,F1,Lille,Nantes,home,home,"F1|home|[1.0,1.8)",0.721117,0.675676,0.045441,-0.011413,1.4,1.0,True,0.4
2023-08-27,2023-08,F1,Rennes,Le Havre,home,draw,"F1|home|[1.0,1.8)",0.718952,0.667656,0.051297,-0.014444,1.4,1.0,False,-1.0
2023-09-17,2023-09,F1,Marseille,Toulouse,home,draw,"F1|home|[1.0,1.8)",0.696973,0.638655,0.058318,0.022679,1.5,1.0,False,-1.0
2023-09-24,2023-09,F1,Lens,Toulouse,home,home,"F1|home|[1.0,1.8)",0.587226,0.555166,0.03206,-0.010373,1.73,1.0,True,0.73
2023-10-08,2023-10,F1,Marseille,Le Havre,home,home,"F1|home|[1.0,1.8)",0.702903,0.646442,0.056461,-0.002822,1.45,1.0,True,0.45
2023-11-24,2023-11,F1,Paris SG,Monaco,home,home,"F1|home|[1.0,1.8)",0.717232,0.654305,0.062928,0.017506,1.45,1.0,True,0.45
2023-12-03,2023-12,F1,Lille,Metz,home,home,"F1|home|[1.0,1.8)",0.693834,0.659824,0.03401,-0.016675,1.45,1.0,True,0.45
2023-12-09,2023-12,F1,Paris SG,Nantes,home,home,"F1|home|[1.0,1.8)",0.83723,0.793651,0.043579,-0.014139,1.2,1.0,True,0.2
2023-12-15,2023-12,F1,Monaco,Lyon,home,away,"F1|home|[1.0,1.8)",0.598453,0.556368,0.042085,-0.009284,1.7,1.0,False,-1.0
2023-12-17,2023-12,F1,Marseille,Clermont,home,home,"F1|home|[1.0,1.8)",0.716643,0.675676,0.040967,-0.018649,1.4,1.0,True,0.4
2023-12-20,2023-12,F1,Lyon,Nantes,home,home,"F1|home|[1.0,1.8)",0.605281,0.569219,0.036061,-0.015364,1.67,1.0,True,0.67
2024-01-14,2024-01,F1,Lille,Lorient,home,home,"F1|home|[1.0,1.8)",0.715978,0.675676,0.040303,-0.018781,1.4,1.0,True,0.4
2024-01-27,2024-01,F1,Nice,Metz,home,home,"F1|home|[1.0,1.8)",0.734257,0.681818,0.052439,0.00681,1.4,1.0,True,0.4
2024-01-28,2024-01,F1,Paris SG,Brest,home,draw,"F1|home|[1.0,1.8)",0.748336,0.699983,0.048353,-0.002809,1.36,1.0,False,-1.0
2024-02-04,2024-02,F1,Lille,Clermont,home,home,"F1|home|[1.0,1.8)",0.745491,0.677591,0.0679,0.022886,1.4,1.0,True,0.4
2024-02-17,2024-02,F1,Lille,Le Havre,home,home,"F1|home|[1.0,1.8)",0.668502,0.629432,0.03907,7.6e-05,1.53,1.0,True,0.53
2024-02-18,2024-02,F1,Monaco,Toulouse,home,away,"F1|home|[1.0,1.8)",0.669729,0.634039,0.03569,-0.017693,1.5,1.0,False,-1.0
2024-02-25,2024-02,F1,Paris SG,Rennes,home,draw,"F1|home|[1.0,1.8)",0.712775,0.661198,0.051577,0.01198,1.45,1.0,False,-1.0
2024-03-10,2024-03,F1,Marseille,Nantes,home,home,"F1|home|[1.0,1.8)",0.683176,0.636364,0.046812,0.002199,1.5,1.0,True,0.5
2024-03-17,2024-03,F1,Monaco,Lorient,home,draw,"F1|home|[1.0,1.8)",0.751029,0.702686,0.048343,0.000941,1.36,1.0,False,-1.0
2024-04-06,2024-04,F1,Paris SG,Clermont,home,draw,"F1|home|[1.0,1.8)",0.85235,0.802676,0.049674,-0.011877,1.18,1.0,False,-1.0
2024-04-20,2024-04,F1,Lens,Clermont,home,home,"F1|home|[1.0,1.8)",0.740082,0.695688,0.044394,-0.013831,1.36,1.0,True,0.36
2024-11-09,2024-11,F1,Angers,Paris SG,away,away,"F1|away|[1.0,1.8)",0.840374,0.771089,0.069285,0.006608,1.22,1.0,True,0.22
2024-12-07,2024-12,F1,Angers,Lyon,away,away,"F1|away|[1.0,1.8)",0.624388,0.570939,0.053449,0.016825,1.67,1.0,True,0.67
2024-12-08,2024-12,F1,St Etienne,Marseille,away,away,"F1|away|[1.0,1.8)",0.625867,0.575585,0.050282,0.007089,1.65,1.0,True,0.65
2025-01-10,2025-01,F1,Nantes,Monaco,away,draw,"F1|away|[1.0,1.8)",0.606903,0.553301,0.053601,0.023607,1.73,1.0,False,-1.0
2025-01-10,2025-01,F1,Auxerre,Lille,away,draw,"F1|away|[1.0,1.8)",0.5841,0.543195,0.040905,-0.004465,1.75,1.0,False,-1.0
2025-01-18,2025-01,F1,Lens,Paris SG,away,away,"F1|away|[1.0,1.8)",0.595118,0.547036,0.048082,0.003219,1.73,1.0,True,0.73
2025-02-09,2025-02,F1,Angers,Marseille,away,away,"F1|away|[1.0,1.8)",0.627817,0.588393,0.039424,-0.006727,1.62,1.0,True,0.62
2025-02-16,2025-02,F1,Le Havre,Nice,away,away,"F1|away|[1.0,1.8)",0.623564,0.578369,0.045195,-0.013616,1.62,1.0,True,0.62
2025-02-23,2025-02,F1,Lyon,Paris SG,away,away,"F1|away|[1.0,1.8)",0.594998,0.556368,0.03863,-0.013469,1.7,1.0,True,0.7
2025-03-01,2025-03,F1,St Etienne,Nice,away,away,"F1|away|[1.0,1.8)",0.606419,0.570939,0.03548,-0.011579,1.67,1.0,True,0.67
2025-03-08,2025-03,F1,Rennes,Paris SG,away,away,"F1|away|[1.0,1.8)",0.59149,0.557478,0.034011,-0.019203,1.7,1.0,True,0.7
2025-03-29,2025-03,F1,St Etienne,Paris SG,away,away,"F1|away|[1.0,1.8)",0.892225,0.832517,0.059708,0.000549,1.14,1.0,True,0.14
2025-04-20,2025-04,F1,St Etienne,Lyon,away,home,"F1|away|[1.0,1.8)",0.630353,0.590219,0.040134,-0.002286,1.62,1.0,False,-1.0
2025-05-10,2025-05,F1,Brest,Lille,away,home,"F1|away|[1.0,1.8)",0.586327,0.540711,0.045616,0.000805,1.75,1.0,False,-1.0
2025-09-28,2025-09,F1,Nice,Paris FC,home,draw,"F1|home|[1.8,2.2)",0.555659,0.511291,0.044368,-0.002873,1.85,1.0,False,-1.0
2025-10-05,2025-10,F1,Lille,Paris SG,away,draw,"F1|away|[1.0,1.8)",0.603181,0.544186,0.058995,0.028008,1.75,1.0,False,-1.0
2025-10-17,2025-10,F1,Paris SG,Strasbourg,home,draw,"F1|home|[1.0,1.8)",0.778841,0.730136,0.048705,-0.009437,1.3,1.0,False,-1.0
2025-10-29,2025-10,F1,Nantes,Monaco,away,away,"F1|away|[1.0,1.8)",0.608542,0.560886,0.047657,0.00775,1.7,1.0,True,0.7
2025-11-30,2025-11,F1,Angers,Lens,away,away,"F1|away|[1.0,1.8)",0.580965,0.546763,0.034202,-0.010832,1.75,1.0,True,0.75
2026-01-25,2026-01,F1,Metz,Lyon,away,away,"F1|away|[1.0,1.8)",0.599346,0.557478,0.041868,-0.007048,1.7,1.0,True,0.7
2026-02-01,2026-02,F1,Strasbourg,Paris SG,away,away,"F1|away|[1.0,1.8)",0.620035,0.587871,0.032164,-0.019475,1.62,1.0,True,0.62
2026-04-03,2026-04,F1,Paris SG,Toulouse,home,home,"F1|home|[1.0,1.8)",0.800413,0.761246,0.039168,-0.019081,1.25,1.0,True,0.25
2026-05-10,2026-05,F1,Rennes,Paris FC,home,home,"F1|home|[1.0,1.8)",0.682763,0.634253,0.048511,0.000874,1.5,1.0,True,0.5
