date,month,league,home_team,away_team,outcome,actual_result,bucket_id,probability,market_probability,model_market_delta,lower_ev,odds,stake,won,profit
2023-03-08,2023-03,SC0,Hibernian,Rangers,away,away,"SC0|away|[1.0,1.8)",0.67689,0.621756,0.055134,0.009535,1.53,1.0,True,0.53
2023-03-18,2023-03,SC0,Motherwell,Rangers,away,away,"SC0|away|[1.0,1.8)",0.732039,0.680394,0.051645,0.000966,1.4,1.0,True,0.4
2023-04-16,2023-04,SC0,Kilmarnock,Celtic,away,away,"SC0|away|[1.0,1.8)",0.848287,0.799087,0.0492,-0.002553,1.2,1.0,True,0.2
2023-04-23,2023-04,SC0,Aberdeen,Rangers,away,home,"SC0|away|[1.0,1.8)",0.660886,0.618091,0.042795,-0.014979,1.53,1.0,False,-1.0
2023-05-21,2023-05,SC0,Hibernian,Rangers,away,away,"SC0|away|[1.0,1.8)",0.665423,0.617556,0.047867,-0.008256,1.53,1.0,True,0.53
2023-05-24,2023-05,SC0,Hibernian,Celtic,away,home,"SC0|away|[1.0,1.8)",0.707744,0.662454,0.04529,-0.005652,1.44,1.0,False,-1.0
2023-10-08,2023-10,SC0,St Mirren,Rangers,away,away,"SC0|away|[1.0,1.8)",0.683515,0.631579,0.051936,-0.002182,1.5,1.0,True,0.5
2023-10-22,2023-10,SC0,Hearts,Celtic,away,away,"SC0|away|[1.0,1.8)",0.711247,0.654305,0.056942,0.004768,1.45,1.0,True,0.45
2023-10-28,2023-10,SC0,Hibernian,Celtic,away,draw,"SC0|away|[1.0,1.8)",0.710692,0.652884,0.057808,0.003963,1.45,1.0,False,-1.0
2023-12-24,2023-12,SC0,Motherwell,Rangers,away,away,"SC0|away|[1.0,1.8)",0.756105,0.717703,0.038402,-0.01875,1.33,1.0,True,0.33
2024-02-03,2024-02,SC0,Aberdeen,Celtic,away,draw,"SC0|away|[1.0,1.8)",0.718402,0.681818,0.036584,-0.018125,1.4,1.0,False,-1.0
2024-02-25,2024-02,SC0,Motherwell,Celtic,away,away,"SC0|away|[1.0,1.8)",0.756707,0.715536,0.041171,-0.016274,1.33,1.0,True,0.33
2024-03-30,2024-03,SC0,Rangers,Hibernian,home,home,"SC0|home|[1.0,1.8)",0.784813,0.737308,0.047505,-0.011184,1.29,1.0,True,0.29
2024-04-17,2024-04,SC0,Dundee,Rangers,away,draw,"SC0|away|[1.0,1.8)",0.781555,0.729644,0.051911,-0.005655,1.3,1.0,False,-1.0
2024-04-28,2024-04,SC0,Dundee,Celtic,away,away,"SC0|away|[1.0,1.8)",0.784403,0.740617,0.043786,-0.00963,1.29,1.0,True,0.29
2024-10-06,2024-10,SC0,Rangers,St Johnstone,home,home,"SC0|home|[1.0,1.8)",0.884022,0.826366,0.057656,-0.014337,1.14,1.0,True,0.14
2024-11-30,2024-11,SC0,Celtic,Ross County,home,home,"SC0|home|[1.0,1.8)",0.914692,0.854666,0.060026,-0.015173,1.1,1.0,True,0.1
2025-01-12,2025-01,SC0,Rangers,St Johnstone,home,home,"SC0|home|[1.0,1.8)",0.904898,0.84499,0.059907,-0.01634,1.11,1.0,True,0.11
2025-02-05,2025-02,SC0,Celtic,Dundee,home,home,"SC0|home|[1.0,1.8)",0.917081,0.85939,0.057691,-0.011042,1.1,1.0,True,0.1
