test_month,candidate_id,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,predicted_closing_edge_pct,lower_closing_edge_pct,stake,estimated_probability_from_lower_clv,decision_frozen_before_closing_and_result,closing_probability,closing_fair_odds,closing_edge_pct,positive_clv,actual_outcome,won,profit
2024-11,data\historical_csv\football-data\2425\P1.csv:84,data\historical_csv\football-data\2425\P1.csv,84,2024-11-02,P1,Farense,Benfica,draw,0.14188001130974448,0.1362281826346633,7.889400000000001,8.4,7.475862407791278,0.003651828675081176,6,0.05,BFE,5.0+,exchange,8.87078667450349,8.87078667450349,0.13,0.13799628194096317,True,0.10900079430675473,9.174245071882293,-14.00491333962891,False,away,False,-0.13
2024-11,data\historical_csv\football-data\2425\T1.csv:95,data\historical_csv\football-data\2425\T1.csv,95,2024-11-02,T1,Besiktas,Kasimpasa,draw,0.20943096269041983,0.20253938296755503,5.0033,5.3,1.3365294801568117,0.004891579722864795,6,0.05,BFE,5.0+,exchange,5.6113670041218535,5.6113670041218535,0.14,0.21108341895173555,True,0.2116605570822005,4.724545818953127,5.900126524937388,True,away,False,-0.14
2024-11,data\historical_csv\football-data\2425\T1.csv:98,data\historical_csv\football-data\2425\T1.csv,98,2024-11-03,T1,Eyupspor,Hatayspor,away,0.20321777830567472,0.19567509045911133,5.1895,5.5,1.5455881937558091,0.0055426878465633985,6,0.05,BFE,5.0+,exchange,4.507117586111313,4.507117586111313,0.11,0.20138186258042454,True,0.19592637712753191,5.103958000249667,1.675993410332688,True,home,False,-0.11
2024-11,data\historical_csv\football-data\2425\T1.csv:97,data\historical_csv\football-data\2425\T1.csv,97,2024-11-03,T1,Bodrumspor,Alanyaspor,draw,0.3207944204336612,0.3072369994916931,3.1462,3.19,-3.337095219923525,0.011557420941968112,6,0.0,1XB,3.0-4.0,sportsbook,3.0540237226773255,3.0540237226773255,0.14,0.3275507714788549,True,0.31124004750126416,3.2129541427214257,-2.0776562551522715,False,draw,True,0.3
2024-11,data\historical_csv\football-data\2425\I1.csv:109,data\historical_csv\football-data\2425\I1.csv,109,2024-11-04,I1,Parma,Genoa,draw,0.27279536319837533,0.25835737438362977,3.8322000000000003,3.89,-0.9922869887053931,0.012437988814745568,6,0.0,1XB,3.0-4.0,sportsbook,3.339879552062881,3.339879552062881,0.12,0.2696620206462681,True,0.25903971547125076,3.8604118993135006,-0.7308002371072764,False,away,False,-0.12
2024-11,data\historical_csv\football-data\2425\SP2.csv:142,data\historical_csv\football-data\2425\SP2.csv,142,2024-11-09,SP2,Mirandes,Cadiz,draw,0.36184329433103946,0.3458700687056695,2.96,3.0,2.377540336878181,0.01397322562536994,6,0.0,WH,2.0-3.0,sportsbook,7.619810056125414,7.619810056125414,0.39,0.3635804393788021,True,0.3493856261994927,2.8621669725732177,3.4181453550498286,True,draw,True,0.76
2024-11,data\historical_csv\football-data\2425\E1.csv:175,data\historical_csv\football-data\2425\E1.csv,175,2024-11-09,E1,Leeds,QPR,draw,0.16556971307183774,0.15753817660913577,6.585999999999999,7.0,3.754643114776801,0.006031536462701969,6,0.05,BFE,5.0+,exchange,5.729630121451975,5.729630121451975,0.1,0.1605369421825873,True,0.17312549557061707,5.776156750939695,14.020451382808385,True,home,False,-0.1
2024-11,data\historical_csv\football-data\2425\G1.csv:72,data\historical_csv\football-data\2425\G1.csv,72,2024-11-09,G1,Panetolikos,Aris,home,0.2618722264057883,0.2534496207578949,3.94,4.0,-0.1408494213894107,0.006422605647893356,6,0.0,BF,3.0-4.0,sportsbook,5.3319827792691274,5.3319827792691274,0.18,0.2673400578154039,True,0.2862167060016147,3.4938561552530705,12.76938216463619,True,home,True,0.53
2024-11,data\historical_csv\football-data\2425\SP2.csv:144,data\historical_csv\football-data\2425\SP2.csv,144,2024-11-09,SP2,Huesca,Zaragoza,draw,0.34958235784527764,0.3393754583371273,2.96,3.0,0.4551356677896745,0.008206899508150322,6,0.0,WH,2.0-3.0,sportsbook,4.924093795378947,4.924093795378947,0.25,0.3544732898492532,True,0.36414256392643524,2.74617718186337,7.78619892222483,True,draw,True,0.49
2024-11,data\historical_csv\football-data\2425\P1.csv:92,data\historical_csv\football-data\2425\P1.csv,92,2024-11-09,P1,Casa Pia,Farense,away,0.23664353920082684,0.23125132558920725,4.444700000000001,4.7,2.7842766846349676,0.00339221361161958,6,0.05,BFE,4.0-5.0,exchange,3.797492576462258,3.797492576462258,0.11,0.23353093026854957,True,0.22295993039304807,4.485110836898522,-0.9009997382019019,False,draw,False,-0.11
