month,train_window,status,training_candidates,bets,active_days,staked,profit,roi_pct,available_capacity,test_candidates,alpha,safety_margin,estimator_profile,maximum_odds,validation_rmse_pct,outcome_probability_validation_brier,market_probability_validation_brier,outcome_probability_weight,positive_clv_validation_brier,minimum_positive_clv_probability,average_closing_edge_pct,positive_clv_rate,outcome_counts
2023-01,2022-04-01..2022-12-31,FROZEN_MODEL_EVALUATED,4429,4,4,0.6,-0.01,-1.67,3100.0,627.0,1.0,0.0,ridge,5.0,0.0209,,,0.0,0.220337,0.0,5.776,0.75,"{'away': 2, 'home': 2}"
2023-02,2022-05-01..2023-01-31,FROZEN_MODEL_EVALUATED,4157,10,8,1.38,0.11,7.97,2800.0,719.0,10.0,0.0,ridge,5.0,0.021,,,0.0,0.223144,0.0,1.82,0.4,"{'draw': 2, 'away': 4, 'home': 4}"
2023-03,2022-06-01..2023-02-28,FROZEN_MODEL_EVALUATED,4412,6,5,1.46,-0.46,-31.51,3100.0,517.0,100.0,0.0,ridge,5.0,0.0203,,,0.0,0.220024,0.0,-2.5463,0.3333,"{'away': 5, 'home': 1}"
2023-04,2022-07-01..2023-03-31,ABSTAIN_INNER_VALIDATION,4929,0,0,0.0,0.0,0.0,3000.0,,,,,,,,,,,,,,
2023-05,2022-08-01..2023-04-30,FROZEN_MODEL_EVALUATED,5671,3,3,1.26,0.31,24.6,3100.0,560.0,10.0,0.25,ridge,5.0,0.0203,,,0.0,0.22201,0.0,2.5907,0.6667,"{'draw': 1, 'home': 2}"
2023-08,2022-11-01..2023-07-31,ABSTAIN_INNER_VALIDATION,4064,0,0,0.0,0.0,0.0,3100.0,,,,,,,,,,,,,,
2023-09,2022-12-01..2023-08-31,ABSTAIN_INNER_VALIDATION,4143,0,0,0.0,0.0,0.0,3000.0,,,,,,,,,,,,,,
2023-10,2023-01-01..2023-09-30,ABSTAIN_INNER_VALIDATION,4516,0,0,0.0,0.0,0.0,3100.0,,,,,,,,,,,,,,
2023-11,2023-02-01..2023-10-31,ABSTAIN_INNER_VALIDATION,4494,0,0,0.0,0.0,0.0,3000.0,,,,,,,,,,,,,,
2023-12,2023-03-01..2023-11-30,FROZEN_MODEL_EVALUATED,4212,2,2,0.52,-0.52,-100.0,3100.0,686.0,10.0,0.0,ridge,5.0,0.0197,,,0.0,0.214776,0.0,-1.9086,0.5,"{'home': 1, 'draw': 1}"
2024-01,2023-04-01..2023-12-31,ABSTAIN_INNER_VALIDATION,4381,0,0,0.0,0.0,0.0,3100.0,,,,,,,,,,,,,,
2024-02,2023-05-01..2024-01-31,ABSTAIN_INNER_VALIDATION,4033,0,0,0.0,0.0,0.0,2900.0,,,,,,,,,,,,,,
2024-03,2023-06-01..2024-02-29,ABSTAIN_INNER_VALIDATION,4075,0,0,0.0,0.0,0.0,3100.0,,,,,,,,,,,,,,
2024-04,2023-07-01..2024-03-31,FROZEN_MODEL_EVALUATED,4579,3,2,0.41,0.23,56.1,3000.0,654.0,100.0,0.0,ridge,5.0,0.0216,,,0.0,0.22333,0.0,6.1341,1.0,"{'away': 2, 'draw': 1}"
2024-05,2023-08-01..2024-04-30,FROZEN_MODEL_EVALUATED,5218,4,4,0.68,0.67,98.53,3100.0,305.0,100.0,0.0,ridge,5.0,0.0216,,,0.0,0.220325,0.0,1.3994,0.75,"{'away': 1, 'home': 2, 'draw': 1}"
2024-08,2023-11-01..2024-07-31,ABSTAIN_INNER_VALIDATION,3739,0,0,0.0,0.0,0.0,3100.0,,,,,,,,,,,,,,
2024-09,2023-12-01..2024-08-31,ABSTAIN_INNER_VALIDATION,3940,0,0,0.0,0.0,0.0,3000.0,,,,,,,,,,,,,,
2024-10,2024-01-01..2024-09-30,FROZEN_MODEL_EVALUATED,4033,16,10,2.85,-1.65,-57.89,3100.0,742.0,100.0,0.0,ridge,5.0,0.0249,,,0.0,0.268372,0.0,1.5937,0.625,"{'draw': 8, 'home': 3, 'away': 5}"
2024-11,2024-02-01..2024-10-31,FROZEN_MODEL_EVALUATED,4292,1,1,0.13,0.25,192.31,3000.0,749.0,10.0,0.5,ridge,5.0,0.0293,,,0.0,0.323675,0.0,3.4052,1.0,{'draw': 1}
2024-12,2024-03-01..2024-11-30,FROZEN_MODEL_EVALUATED,4439,1,1,0.17,0.5,294.12,3100.0,808.0,1.0,0.25,ridge,5.0,0.0229,,,0.0,0.236139,0.0,21.2515,1.0,{'home': 1}
2025-01,2024-04-01..2024-12-31,FROZEN_MODEL_EVALUATED,4688,8,6,1.01,0.04,3.96,3100.0,785.0,100.0,0.0,ridge,5.0,0.0222,,,0.0,0.234561,0.0,4.1849,0.625,"{'draw': 7, 'away': 1}"
2025-02,2024-05-01..2025-01-31,FROZEN_MODEL_EVALUATED,4819,17,10,2.91,1.3,44.67,2800.0,788.0,100.0,0.0,ridge,5.0,0.0214,,,0.0,0.232182,0.0,4.4848,0.9412,"{'away': 1, 'draw': 14, 'home': 2}"
2025-03,2024-06-01..2025-02-28,FROZEN_MODEL_EVALUATED,5302,12,9,1.6,-0.35,-21.87,3100.0,759.0,100.0,0.0,ridge,5.0,0.0215,,,0.0,0.230998,0.0,4.8765,0.8333,"{'draw': 9, 'away': 2, 'home': 1}"
2025-04,2024-07-01..2025-03-31,FROZEN_MODEL_EVALUATED,6056,8,7,1.08,-0.51,-47.22,3000.0,810.0,100.0,0.0,ridge,5.0,0.0207,,,0.0,0.227045,0.0,0.7209,0.375,"{'home': 1, 'draw': 7}"
2025-05,2024-08-01..2025-04-30,FROZEN_MODEL_EVALUATED,6858,12,8,2.07,0.39,18.84,3100.0,586.0,10.0,0.0,ridge,5.0,0.0214,,,0.0,0.227294,0.0,0.7928,0.3333,"{'draw': 5, 'away': 4, 'home': 3}"
2025-08,2024-11-01..2025-07-31,ABSTAIN_INNER_VALIDATION,5299,0,0,0.0,0.0,0.0,3100.0,,,,,,,,,,,,,,
2025-09,2024-12-01..2025-08-31,ABSTAIN_INNER_VALIDATION,5226,0,0,0.0,0.0,0.0,3000.0,,,,,,,,,,,,,,
2025-10,2025-01-01..2025-09-30,FROZEN_MODEL_EVALUATED,5065,16,11,2.29,-0.09,-3.93,3100.0,674.0,1.0,0.0,ridge,5.0,0.0236,,,0.0,0.228687,0.0,3.3694,0.5625,"{'away': 12, 'draw': 2, 'home': 2}"
2025-11,2025-02-01..2025-10-31,FROZEN_MODEL_EVALUATED,4954,3,3,0.41,-0.41,-100.0,3000.0,686.0,100.0,0.25,ridge,5.0,0.0226,,,0.0,0.242424,0.0,8.6382,1.0,"{'away': 2, 'home': 1}"
2025-12,2025-03-01..2025-11-30,FROZEN_MODEL_EVALUATED,4852,7,7,0.9,-0.24,-26.67,3100.0,610.0,100.0,0.0,ridge,5.0,0.0208,,,0.0,0.225586,0.0,8.3614,0.8571,"{'away': 5, 'home': 2}"
2026-01,2025-04-01..2025-12-31,FROZEN_MODEL_EVALUATED,4703,8,6,1.6,1.14,71.25,3100.0,703.0,100.0,0.0,ridge,5.0,0.0207,,,0.0,0.22612,0.0,4.881,0.75,"{'away': 7, 'home': 1}"
2026-02,2025-05-01..2026-01-31,FROZEN_MODEL_EVALUATED,4596,3,3,0.42,0.84,200.0,2800.0,637.0,100.0,0.0,ridge,5.0,0.0207,,,0.0,0.224248,0.0,15.055,1.0,"{'away': 2, 'home': 1}"
2026-03,2025-06-01..2026-02-28,FROZEN_MODEL_EVALUATED,4647,10,7,1.43,0.77,53.85,3100.0,568.0,10.0,0.0,ridge,5.0,0.0206,,,0.0,0.225528,0.0,5.1003,0.7,{'away': 10}
2026-04,2025-07-01..2026-03-31,FROZEN_MODEL_EVALUATED,5206,8,5,1.2,0.18,15.0,3000.0,517.0,10.0,0.0,ridge,5.0,0.0212,,,0.0,0.232189,0.0,6.9089,0.625,"{'away': 6, 'home': 2}"
2026-05,2025-08-01..2026-04-30,FROZEN_MODEL_EVALUATED,5718,7,5,0.88,0.4,45.45,3100.0,372.0,1.0,0.0,ridge,5.0,0.0214,,,0.0,0.222646,0.0,-3.2766,0.2857,"{'away': 4, 'home': 3}"
