label,bets,wins,hit_rate,wilson_hit_rate_lower_95,avg_odds,avg_implied_probability,edge_vs_implied_probability,conservative_edge_vs_implied,staked,profit,roi_pct,decision,decision_reasons
2024-25,112,53,0.4732,0.3832,2.8792,0.3834,0.0898,-0.0002,1120.0,314.5,28.08,POSITIVE_EDGE_BUT_NOT_CONSERVATIVE,['wilson_lower<=average_implied_probability']
2025-26,111,52,0.4685,0.3783,2.8668,0.3859,0.0825,-0.0077,1110.0,254.6,22.94,POSITIVE_EDGE_BUT_NOT_CONSERVATIVE,['wilson_lower<=average_implied_probability']
2023-24,110,47,0.4273,0.3388,2.7646,0.4071,0.0202,-0.0683,1100.0,30.1,2.74,POSITIVE_EDGE_BUT_NOT_CONSERVATIVE,['wilson_lower<=average_implied_probability']
2022-23,90,37,0.4111,0.3151,2.7638,0.397,0.0141,-0.0819,900.0,62.6,6.96,POSITIVE_EDGE_BUT_NOT_CONSERVATIVE,['wilson_lower<=average_implied_probability']
