test_month,date,bets,staked,profit,cumulative_profit,drawdown,cash_reserved
2021-12,2021-12-01,0,0.0,0.0,0.0,0.0,100.0
2021-12,2021-12-02,0,0.0,0.0,0.0,0.0,100.0
2021-12,2021-12-03,1,0.4,-0.4,-0.4,0.4,99.6
2021-12,2021-12-04,1,0.19,-0.19,-0.59,0.59,99.81
2021-12,2021-12-05,1,0.29,-0.29,-0.88,0.88,99.71
2021-12,2021-12-06,0,0.0,0.0,-0.88,0.88,100.0
2021-12,2021-12-07,0,0.0,0.0,-0.88,0.88,100.0
2021-12,2021-12-08,0,0.0,0.0,-0.88,0.88,100.0
2021-12,2021-12-09,0,0.0,0.0,-0.88,0.88,100.0
2021-12,2021-12-10,1,0.71,0.68,-0.2,0.2,99.29
2021-12,2021-12-11,4,0.76,0.24,0.04,0.0,99.24
2021-12,2021-12-12,1,0.73,0.75,0.79,0.0,99.27
2021-12,2021-12-13,0,0.0,0.0,0.79,0.0,100.0
2021-12,2021-12-14,0,0.0,0.0,0.79,0.0,100.0
2021-12,2021-12-15,0,0.0,0.0,0.79,0.0,100.0
2021-12,2021-12-16,0,0.0,0.0,0.79,0.0,100.0
2021-12,2021-12-17,0,0.0,0.0,0.79,0.0,100.0
2021-12,2021-12-18,0,0.0,0.0,0.79,0.0,100.0
2021-12,2021-12-19,0,0.0,0.0,0.79,0.0,100.0
2021-12,2021-12-20,0,0.0,0.0,0.79,0.0,100.0
2021-12,2021-12-21,0,0.0,0.0,0.79,0.0,100.0
2021-12,2021-12-22,0,0.0,0.0,0.79,0.0,100.0
2021-12,2021-12-23,0,0.0,0.0,0.79,0.0,100.0
2021-12,2021-12-24,0,0.0,0.0,0.79,0.0,100.0
2021-12,2021-12-25,0,0.0,0.0,0.79,0.0,100.0
2021-12,2021-12-26,0,0.0,0.0,0.79,0.0,100.0
2021-12,2021-12-27,1,0.17,-0.17,0.62,0.17,99.83
2021-12,2021-12-28,0,0.0,0.0,0.62,0.17,100.0
2021-12,2021-12-29,0,0.0,0.0,0.62,0.17,100.0
2021-12,2021-12-30,0,0.0,0.0,0.62,0.17,100.0
2021-12,2021-12-31,0,0.0,0.0,0.62,0.17,100.0
2022-01,2022-01-01,0,0.0,0.0,0.0,0.0,100.0
2022-01,2022-01-02,1,0.4,-0.4,-0.4,0.4,99.6
2022-01,2022-01-03,0,0.0,0.0,-0.4,0.4,100.0
