date,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_prob_bucket,favorite_relation,stake,won,profit,rule_label,month,candidate_id,odds_source
2023-02-01,T1,Galatasaray,Umraniyespor,home,home,1.2,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.2,"league|market_prob_bucket=T1|[0.55,1.00]",2023-02,t1-market-prob-0p55-1p00,B365_OPEN
2023-02-01,T1,Trabzonspor,Antalyaspor,home,home,1.6,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.6,"league|market_prob_bucket=T1|[0.55,1.00]",2023-02,t1-market-prob-0p55-1p00,B365_OPEN
2023-02-02,T1,Konyaspor,Istanbulspor,home,away,1.45,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|market_prob_bucket=T1|[0.55,1.00]",2023-02,t1-market-prob-0p55-1p00,B365_OPEN
2023-02-05,T1,Galatasaray,Trabzonspor,home,home,1.62,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.62,"league|market_prob_bucket=T1|[0.55,1.00]",2023-02,t1-market-prob-0p55-1p00,B365_OPEN
2023-02-25,T1,Fenerbahce,Konyaspor,home,home,1.5,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.5,"league|market_prob_bucket=T1|[0.55,1.00]",2023-02,t1-market-prob-0p55-1p00,B365_OPEN
2023-02-26,T1,Besiktas,Antalyaspor,home,draw,1.65,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|market_prob_bucket=T1|[0.55,1.00]",2023-02,t1-market-prob-0p55-1p00,B365_OPEN
2024-04-02,T1,Galatasaray,Hatayspor,home,home,1.2,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.2,"league|market_prob_bucket=T1|[0.55,1.00]",2024-04,t1-market-prob-0p55-1p00,B365_OPEN
2024-04-03,T1,Fenerbahce,Ad. Demirspor,home,home,1.25,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.25,"league|market_prob_bucket=T1|[0.55,1.00]",2024-04,t1-market-prob-0p55-1p00,B365_OPEN
2024-04-12,T1,Trabzonspor,Sivasspor,home,away,1.45,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-04,t1-market-prob-0p55-1p00,B365_OPEN
2024-04-14,T1,Karagumruk,Fenerbahce,away,away,1.4,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.4,"league|market_prob_bucket=T1|[0.55,1.00]",2024-04,t1-market-prob-0p55-1p00,B365_OPEN
2024-04-14,T1,Hatayspor,Istanbulspor,home,away,1.45,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-04,t1-market-prob-0p55-1p00,B365_OPEN
2024-04-15,T1,Alanyaspor,Galatasaray,away,away,1.5,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.5,"league|market_prob_bucket=T1|[0.55,1.00]",2024-04,t1-market-prob-0p55-1p00,B365_OPEN
2024-04-20,T1,Istanbulspor,Karagumruk,away,away,1.65,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.65,"league|market_prob_bucket=T1|[0.55,1.00]",2024-04,t1-market-prob-0p55-1p00,B365_OPEN
2024-04-21,T1,Galatasaray,Pendikspor,home,home,1.25,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.25,"league|market_prob_bucket=T1|[0.55,1.00]",2024-04,t1-market-prob-0p55-1p00,B365_OPEN
2024-04-22,T1,Sivasspor,Fenerbahce,away,draw,1.4,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-04,t1-market-prob-0p55-1p00,B365_OPEN
2024-04-26,T1,Ad. Demirspor,Galatasaray,away,away,1.45,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.45,"league|market_prob_bucket=T1|[0.55,1.00]",2024-04,t1-market-prob-0p55-1p00,B365_OPEN
2024-04-27,T1,Fenerbahce,Besiktas,home,home,1.45,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.45,"league|market_prob_bucket=T1|[0.55,1.00]",2024-04,t1-market-prob-0p55-1p00,B365_OPEN
2024-04-28,T1,Alanyaspor,Istanbulspor,home,home,1.36,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.36,"league|market_prob_bucket=T1|[0.55,1.00]",2024-04,t1-market-prob-0p55-1p00,B365_OPEN
2024-04-28,T1,Trabzonspor,Gaziantep,home,home,1.5,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.5,"league|market_prob_bucket=T1|[0.55,1.00]",2024-04,t1-market-prob-0p55-1p00,B365_OPEN
2024-05-04,T1,Istanbulspor,Ad. Demirspor,away,away,1.57,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.57,"league|market_prob_bucket=T1|[0.55,1.00]",2024-05,t1-market-prob-0p55-1p00,B365_OPEN
2024-05-05,T1,Galatasaray,Sivasspor,home,home,1.17,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.17,"league|market_prob_bucket=T1|[0.55,1.00]",2024-05,t1-market-prob-0p55-1p00,B365_OPEN
2024-05-06,T1,Konyaspor,Fenerbahce,away,draw,1.4,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-05,t1-market-prob-0p55-1p00,B365_OPEN
2024-05-12,T1,Fenerbahce,Kayserispor,home,home,1.18,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.18,"league|market_prob_bucket=T1|[0.55,1.00]",2024-05,t1-market-prob-0p55-1p00,B365_OPEN
2024-05-12,T1,Trabzonspor,Istanbulspor,home,home,1.18,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.18,"league|market_prob_bucket=T1|[0.55,1.00]",2024-05,t1-market-prob-0p55-1p00,B365_OPEN
2024-05-12,T1,Karagumruk,Galatasaray,away,away,1.45,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.45,"league|market_prob_bucket=T1|[0.55,1.00]",2024-05,t1-market-prob-0p55-1p00,B365_OPEN
2024-05-18,T1,Besiktas,Hatayspor,home,draw,1.53,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-05,t1-market-prob-0p55-1p00,B365_OPEN
2024-05-24,T1,Alanyaspor,Antalyaspor,home,draw,1.67,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|market_prob_bucket=T1|[0.55,1.00]",2024-05,t1-market-prob-0p55-1p00,B365_OPEN
