candidate_id,odds_source,window_start,window_end,bets,total_staked,profit,roi_pct,max_drawdown,active_bet_days,positive_months,negative_months,walk_forward_active_months,rule_contributions,active_rules,passes_window,fail_reasons
t1-market-prob-0p55-1p00,AVG_OPEN,2025-05,2026-04,15,150.0,-31.0,-20.67,43.2,8,0,1,1,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 15, 'profit': -31.0, 'roi_pct': -20.67}]",1,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
t1-market-prob-0p55-1p00,MAX_OPEN,2022-08,2023-07,42,420.0,62.1,14.79,21.7,34,4,1,5,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 42, 'profit': 62.1, 'roi_pct': 14.79}]",1,True,[]
t1-market-prob-0p55-1p00,MAX_OPEN,2022-11,2023-10,51,510.0,52.4,10.27,24.6,41,4,2,6,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 51, 'profit': 52.4, 'roi_pct': 10.27}]",1,True,[]
t1-market-prob-0p55-1p00,MAX_OPEN,2023-02,2024-01,87,870.0,50.6,5.82,35.5,69,6,3,9,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 87, 'profit': 50.6, 'roi_pct': 5.82}]",1,True,[]
t1-market-prob-0p55-1p00,MAX_OPEN,2023-05,2024-04,81,810.0,27.5,3.4,35.5,63,5,3,8,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 81, 'profit': 27.5, 'roi_pct': 3.4}]",1,True,[]
t1-market-prob-0p55-1p00,MAX_OPEN,2023-08,2024-07,75,750.0,13.2,1.76,35.0,58,4,3,7,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 75, 'profit': 13.2, 'roi_pct': 1.76}]",1,False,"['roi<minimum', 'drawdown_to_profit>maximum']"
t1-market-prob-0p55-1p00,MAX_OPEN,2023-11,2024-10,92,920.0,55.9,6.08,33.7,74,7,2,9,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 92, 'profit': 55.9, 'roi_pct': 6.08}]",1,True,[]
t1-market-prob-0p55-1p00,MAX_OPEN,2024-02,2025-01,78,780.0,42.0,5.38,26.2,63,6,2,8,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 78, 'profit': 42.0, 'roi_pct': 5.38}]",1,True,[]
t1-market-prob-0p55-1p00,MAX_OPEN,2024-05,2025-04,97,970.0,102.7,10.59,26.2,77,7,2,9,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 97, 'profit': 102.7, 'roi_pct': 10.59}]",1,True,[]
t1-market-prob-0p55-1p00,MAX_OPEN,2024-08,2025-07,103,1030.0,88.9,8.63,34.4,79,7,2,9,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 103, 'profit': 88.9, 'roi_pct': 8.63}]",1,True,[]
t1-market-prob-0p55-1p00,MAX_OPEN,2024-11,2025-10,110,1100.0,109.7,9.97,34.4,83,7,2,9,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 110, 'profit': 109.7, 'roi_pct': 9.97}]",1,True,[]
t1-market-prob-0p55-1p00,MAX_OPEN,2025-02,2026-01,100,1000.0,110.2,11.02,39.2,74,6,2,8,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 100, 'profit': 110.2, 'roi_pct': 11.02}]",1,True,[]
t1-market-prob-0p55-1p00,MAX_OPEN,2025-05,2026-04,61,610.0,18.3,3.0,39.2,44,3,2,5,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 61, 'profit': 18.3, 'roi_pct': 3.0}]",1,False,['drawdown_to_profit>maximum']
t1-market-prob-0p55-1p00,B365_CLOSE,2022-08,2023-07,5,50.0,-23.1,-46.2,23.1,2,0,1,1,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 5, 'profit': -23.1, 'roi_pct': -46.2}]",1,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
t1-market-prob-0p55-1p00,B365_CLOSE,2022-11,2023-10,5,50.0,-23.1,-46.2,23.1,2,0,1,1,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 5, 'profit': -23.1, 'roi_pct': -46.2}]",1,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
t1-market-prob-0p55-1p00,B365_CLOSE,2023-02,2024-01,27,270.0,-29.5,-10.93,31.1,20,0,3,3,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 27, 'profit': -29.5, 'roi_pct': -10.93}]",1,False,"['profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
t1-market-prob-0p55-1p00,B365_CLOSE,2023-05,2024-04,27,270.0,-29.5,-10.93,31.1,20,0,3,3,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 27, 'profit': -29.5, 'roi_pct': -10.93}]",1,False,"['profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
t1-market-prob-0p55-1p00,B365_CLOSE,2023-08,2024-07,22,220.0,-6.4,-2.91,25.5,18,0,2,2,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 22, 'profit': -6.4, 'roi_pct': -2.91}]",1,False,"['profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
t1-market-prob-0p55-1p00,B365_CLOSE,2023-11,2024-10,22,220.0,-6.4,-2.91,25.5,18,0,2,2,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 22, 'profit': -6.4, 'roi_pct': -2.91}]",1,False,"['profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
t1-market-prob-0p55-1p00,B365_CLOSE,2024-02,2025-01,0,0.0,0.0,0.0,0.0,0,0,0,0,[],0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
t1-market-prob-0p55-1p00,B365_CLOSE,2024-05,2025-04,42,420.0,26.5,6.31,30.1,30,2,1,3,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 42, 'profit': 26.5, 'roi_pct': 6.31}]",1,True,[]
t1-market-prob-0p55-1p00,B365_CLOSE,2024-08,2025-07,59,590.0,0.7,0.12,38.4,39,2,2,4,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 59, 'profit': 0.7, 'roi_pct': 0.12}]",1,False,"['roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
t1-market-prob-0p55-1p00,B365_CLOSE,2024-11,2025-10,70,700.0,12.6,1.8,38.4,47,3,2,5,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 70, 'profit': 12.6, 'roi_pct': 1.8}]",1,False,"['roi<minimum', 'drawdown_to_profit>maximum']"
t1-market-prob-0p55-1p00,B365_CLOSE,2025-02,2026-01,70,700.0,12.6,1.8,38.4,47,3,2,5,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 70, 'profit': 12.6, 'roi_pct': 1.8}]",1,False,"['roi<minimum', 'drawdown_to_profit>maximum']"
t1-market-prob-0p55-1p00,B365_CLOSE,2025-05,2026-04,28,280.0,-13.9,-4.96,38.4,17,1,1,2,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 28, 'profit': -13.9, 'roi_pct': -4.96}]",1,False,"['profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
t1-market-prob-0p55-1p00,AVG_CLOSE,2022-08,2023-07,5,50.0,-22.9,-45.8,22.9,2,0,1,1,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 5, 'profit': -22.9, 'roi_pct': -45.8}]",1,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
t1-market-prob-0p55-1p00,AVG_CLOSE,2022-11,2023-10,5,50.0,-22.9,-45.8,22.9,2,0,1,1,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 5, 'profit': -22.9, 'roi_pct': -45.8}]",1,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
t1-market-prob-0p55-1p00,AVG_CLOSE,2023-02,2024-01,43,430.0,-62.4,-14.51,67.9,33,1,3,4,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 43, 'profit': -62.4, 'roi_pct': -14.51}]",1,False,"['profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
t1-market-prob-0p55-1p00,AVG_CLOSE,2023-05,2024-04,43,430.0,-62.4,-14.51,67.9,33,1,3,4,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 43, 'profit': -62.4, 'roi_pct': -14.51}]",1,False,"['profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
t1-market-prob-0p55-1p00,AVG_CLOSE,2023-08,2024-07,38,380.0,-39.5,-10.39,64.3,31,1,2,3,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 38, 'profit': -39.5, 'roi_pct': -10.39}]",1,False,"['profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
t1-market-prob-0p55-1p00,AVG_CLOSE,2023-11,2024-10,38,380.0,-39.5,-10.39,64.3,31,1,2,3,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 38, 'profit': -39.5, 'roi_pct': -10.39}]",1,False,"['profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
t1-market-prob-0p55-1p00,AVG_CLOSE,2024-02,2025-01,0,0.0,0.0,0.0,0.0,0,0,0,0,[],0,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
t1-market-prob-0p55-1p00,AVG_CLOSE,2024-05,2025-04,43,430.0,34.2,7.95,38.3,31,2,1,3,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 43, 'profit': 34.2, 'roi_pct': 7.95}]",1,True,[]
t1-market-prob-0p55-1p00,AVG_CLOSE,2024-08,2025-07,61,610.0,15.6,2.56,38.3,41,2,2,4,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 61, 'profit': 15.6, 'roi_pct': 2.56}]",1,False,"['roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
t1-market-prob-0p55-1p00,AVG_CLOSE,2024-11,2025-10,91,910.0,53.4,5.87,38.3,66,4,3,7,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 91, 'profit': 53.4, 'roi_pct': 5.87}]",1,True,[]
t1-market-prob-0p55-1p00,AVG_CLOSE,2025-02,2026-01,91,910.0,53.4,5.87,38.3,66,4,3,7,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 91, 'profit': 53.4, 'roi_pct': 5.87}]",1,True,[]
t1-market-prob-0p55-1p00,AVG_CLOSE,2025-05,2026-04,48,480.0,19.2,4.0,36.0,35,2,2,4,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 48, 'profit': 19.2, 'roi_pct': 4.0}]",1,False,"['positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
t1-market-prob-0p55-1p00,MAX_CLOSE,2022-08,2023-07,41,410.0,53.5,13.05,28.5,30,4,1,5,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 41, 'profit': 53.5, 'roi_pct': 13.05}]",1,True,[]
t1-market-prob-0p55-1p00,MAX_CLOSE,2022-11,2023-10,48,480.0,48.0,10.0,28.5,36,4,2,6,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 48, 'profit': 48.0, 'roi_pct': 10.0}]",1,True,[]
t1-market-prob-0p55-1p00,MAX_CLOSE,2023-02,2024-01,87,870.0,30.9,3.55,52.8,67,5,4,9,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 87, 'profit': 30.9, 'roi_pct': 3.55}]",1,False,['drawdown_to_profit>maximum']
t1-market-prob-0p55-1p00,MAX_CLOSE,2023-05,2024-04,84,840.0,28.0,3.33,52.8,65,4,4,8,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 84, 'profit': 28.0, 'roi_pct': 3.33}]",1,False,"['positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
t1-market-prob-0p55-1p00,MAX_CLOSE,2023-08,2024-07,78,780.0,17.3,2.22,52.8,61,3,4,7,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 78, 'profit': 17.3, 'roi_pct': 2.22}]",1,False,"['roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
t1-market-prob-0p55-1p00,MAX_CLOSE,2023-11,2024-10,98,980.0,81.2,8.29,52.8,78,6,3,9,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 98, 'profit': 81.2, 'roi_pct': 8.29}]",1,True,[]
t1-market-prob-0p55-1p00,MAX_CLOSE,2024-02,2025-01,101,1010.0,173.5,17.18,20.0,76,8,1,9,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 101, 'profit': 173.5, 'roi_pct': 17.18}]",1,True,[]
t1-market-prob-0p55-1p00,MAX_CLOSE,2024-05,2025-04,124,1240.0,176.7,14.25,35.2,89,8,2,10,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 124, 'profit': 176.7, 'roi_pct': 14.25}]",1,True,[]
t1-market-prob-0p55-1p00,MAX_CLOSE,2024-08,2025-07,132,1320.0,168.7,12.78,35.2,92,8,2,10,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 132, 'profit': 168.7, 'roi_pct': 12.78}]",1,True,[]
t1-market-prob-0p55-1p00,MAX_CLOSE,2024-11,2025-10,137,1370.0,156.4,11.42,35.2,96,8,2,10,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 137, 'profit': 156.4, 'roi_pct': 11.42}]",1,True,[]
t1-market-prob-0p55-1p00,MAX_CLOSE,2025-02,2026-01,131,1310.0,86.6,6.61,35.2,94,7,3,10,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 131, 'profit': 86.6, 'roi_pct': 6.61}]",1,True,[]
t1-market-prob-0p55-1p00,MAX_CLOSE,2025-05,2026-04,86,860.0,38.3,4.45,30.0,63,5,2,7,"[{'rule_label': 'league|market_prob_bucket=T1|[0.55,1.00]', 'bets': 86, 'profit': 38.3, 'roi_pct': 4.45}]",1,True,[]
t1-market-prob-0p55-1p00-favorite,B365_OPEN,2022-08,2023-07,6,60.0,-0.8,-1.33,10.0,5,0,1,1,"[{'rule_label': 'league|market_prob_bucket|favorite_relation=T1|[0.55,1.00]|market_favorite', 'bets': 6, 'profit': -0.8, 'roi_pct': -1.33}]",1,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
t1-market-prob-0p55-1p00-favorite,B365_OPEN,2022-11,2023-10,6,60.0,-0.8,-1.33,10.0,5,0,1,1,"[{'rule_label': 'league|market_prob_bucket|favorite_relation=T1|[0.55,1.00]|market_favorite', 'bets': 6, 'profit': -0.8, 'roi_pct': -1.33}]",1,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
t1-market-prob-0p55-1p00-favorite,B365_OPEN,2023-02,2024-01,6,60.0,-0.8,-1.33,10.0,5,0,1,1,"[{'rule_label': 'league|market_prob_bucket|favorite_relation=T1|[0.55,1.00]|market_favorite', 'bets': 6, 'profit': -0.8, 'roi_pct': -1.33}]",1,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
t1-market-prob-0p55-1p00-favorite,B365_OPEN,2023-05,2024-04,13,130.0,10.1,7.77,16.0,11,1,0,1,"[{'rule_label': 'league|market_prob_bucket|favorite_relation=T1|[0.55,1.00]|market_favorite', 'bets': 13, 'profit': 10.1, 'roi_pct': 7.77}]",1,False,"['bets<minimum', 'drawdown_to_profit>maximum']"
t1-market-prob-0p55-1p00-favorite,B365_OPEN,2023-08,2024-07,23,230.0,1.5,0.65,21.9,18,1,1,2,"[{'rule_label': 'league|market_prob_bucket|favorite_relation=T1|[0.55,1.00]|market_favorite', 'bets': 23, 'profit': 1.5, 'roi_pct': 0.65}]",1,False,"['roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
t1-market-prob-0p55-1p00-favorite,B365_OPEN,2023-11,2024-10,48,480.0,19.6,4.08,21.9,40,3,1,5,"[{'rule_label': 'league|market_prob_bucket|favorite_relation=T1|[0.55,1.00]|market_favorite', 'bets': 48, 'profit': 19.6, 'roi_pct': 4.08}]",1,True,[]
t1-market-prob-0p55-1p00-favorite,B365_OPEN,2024-02,2025-01,48,480.0,19.6,4.08,21.9,40,3,1,5,"[{'rule_label': 'league|market_prob_bucket|favorite_relation=T1|[0.55,1.00]|market_favorite', 'bets': 48, 'profit': 19.6, 'roi_pct': 4.08}]",1,True,[]
t1-market-prob-0p55-1p00-favorite,B365_OPEN,2024-05,2025-04,72,720.0,77.2,10.72,21.9,59,5,1,7,"[{'rule_label': 'league|market_prob_bucket|favorite_relation=T1|[0.55,1.00]|market_favorite', 'bets': 72, 'profit': 77.2, 'roi_pct': 10.72}]",1,True,[]
t1-market-prob-0p55-1p00-favorite,B365_OPEN,2024-08,2025-07,77,770.0,55.1,7.16,43.4,60,5,1,7,"[{'rule_label': 'league|market_prob_bucket|favorite_relation=T1|[0.55,1.00]|market_favorite', 'bets': 77, 'profit': 55.1, 'roi_pct': 7.16}]",1,True,[]
t1-market-prob-0p55-1p00-favorite,B365_OPEN,2024-11,2025-10,52,520.0,37.0,7.12,43.4,38,3,1,4,"[{'rule_label': 'league|market_prob_bucket|favorite_relation=T1|[0.55,1.00]|market_favorite', 'bets': 52, 'profit': 37.0, 'roi_pct': 7.12}]",1,True,[]
t1-market-prob-0p55-1p00-favorite,B365_OPEN,2025-02,2026-01,52,520.0,37.0,7.12,43.4,38,3,1,4,"[{'rule_label': 'league|market_prob_bucket|favorite_relation=T1|[0.55,1.00]|market_favorite', 'bets': 52, 'profit': 37.0, 'roi_pct': 7.12}]",1,True,[]
t1-market-prob-0p55-1p00-favorite,B365_OPEN,2025-05,2026-04,15,150.0,-30.7,-20.47,43.4,8,0,1,1,"[{'rule_label': 'league|market_prob_bucket|favorite_relation=T1|[0.55,1.00]|market_favorite', 'bets': 15, 'profit': -30.7, 'roi_pct': -20.47}]",1,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
t1-market-prob-0p55-1p00-favorite,AVG_OPEN,2022-08,2023-07,5,50.0,-3.7,-7.4,15.3,3,0,1,1,"[{'rule_label': 'league|market_prob_bucket|favorite_relation=T1|[0.55,1.00]|market_favorite', 'bets': 5, 'profit': -3.7, 'roi_pct': -7.4}]",1,False,"['bets<minimum', 'profit<=0', 'roi<minimum', 'positive_month_edge<minimum', 'drawdown_to_profit>maximum']"
