test_month,candidate_id,source_file,source_row,date,league,home_team,away_team,outcome,probability,conservative_probability,odds,raw_odds,conservative_ev_pct,reference_dispersion,reference_bookmakers,execution_cost_rate,execution_bookmaker,odds_band,source_type,implied_probability,price_ratio,probability_uncertainty,relative_dispersion,log_odds,probability_squared,odds_probability_interaction,reference_depth_inverse,raw_net_odds_gap_pct,outcome_odds_band,outcome_source_type,source_odds_band,predicted_closing_edge_pct,lower_closing_edge_pct,predicted_closing_probability,stake,estimated_probability_from_lower_clv,decision_frozen_before_closing_and_result,closing_probability,closing_fair_odds,closing_edge_pct,positive_clv,actual_outcome,won,profit
2025-01,data\historical_csv\football-data\2425\T1.csv:162,data\historical_csv\football-data\2425\T1.csv,162,2025-01-05,T1,Bodrumspor,Kayserispor,draw,0.2847443584901064,0.27374807856045563,3.5676,3.62,-2.33763549277185,0.00899627992965075,6,0.0,1XB,3.0-4.0,sportsbook,0.28030048211682923,1.0158539733493035,0.010996279929650743,0.03159423413111565,1.2718931008099152,0.08107934969194222,0.3621643850581115,0.16666666666666666,1.4687745262921936,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,2.6255620016948367,2.6255620016948367,0.2876599450658561,0.1,0.2876599450658561,True,0.28923725325782423,3.457369300588007,3.1882824722613723,True,draw,True,0.26
2025-01,data\historical_csv\football-data\2425\I2.csv:205,data\historical_csv\football-data\2425\I2.csv,205,2025-01-12,I2,Palermo,Modena,away,0.24369292391044592,0.22956266035852763,4.43,4.5,1.696258538827733,0.012130263551918303,6,0.0,B365,4.0-5.0,sportsbook,0.22573363431151244,1.0795596529232754,0.014130263551918293,0.04977683946365231,1.4883995840570443,0.059386241164022385,0.36271244658595264,0.16666666666666666,1.5801354401805856,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,7.40923041829411,7.40923041829411,0.2424587594092418,0.22,0.2424587594092418,True,0.258024407860914,3.875602344329541,14.304812682384904,True,home,False,-0.22
2025-01,data\historical_csv\football-data\2425\I1.csv:197,data\historical_csv\football-data\2425\I1.csv,197,2025-01-14,I1,Como,Milan,draw,0.27126827059292086,0.26753954159879645,3.7734,3.83,0.953370626889849,0.0017287289941243975,6,0.0,1XB,3.0-4.0,sportsbook,0.26501298563629616,1.0236036922553275,0.0037287289941244084,0.006372765197882716,1.3279764517953756,0.07358647463047413,0.36023787546665487,0.16666666666666666,1.4999734987014346,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,3.1186305126275515,3.1186305126275515,0.27327776146877497,0.11,0.27327776146877497,True,0.26881922893769244,3.719971982479655,1.4362478473488594,True,away,False,-0.11
2025-01,data\historical_csv\football-data\2425\F1.csv:156,data\historical_csv\football-data\2425\F1.csv,156,2025-01-17,F1,Lille,Nice,draw,0.27965272143303155,0.27590703619675955,3.6754,3.73,1.4068720837570048,0.0017456852362720187,6,0.0,1XB,3.0-4.0,sportsbook,0.27207922947162216,1.0278356123549641,0.0037456852362720006,0.006242332373261234,1.301661970279187,0.07820564460490075,0.36401331237445644,0.16666666666666666,1.4855525929150515,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,3.490575139872898,3.490575139872898,0.2815763594163163,0.13,0.2815763594163163,True,0.2804354943235666,3.565882423022385,3.071261583683671,True,home,False,-0.13
2025-01,data\historical_csv\football-data\2425\T1.csv:175,data\historical_csv\football-data\2425\T1.csv,175,2025-01-18,T1,Gaziantep,Bodrumspor,draw,0.28725199868146534,0.2787524712021582,3.6557999999999997,3.71,1.9063284220849797,0.006499527479307134,6,0.0,1XB,3.0-4.0,sportsbook,0.2735379397122381,1.050135856779701,0.008499527479307156,0.022626570081813357,1.2963149475003666,0.08251371074649656,0.3723690595901391,0.16666666666666666,1.4825756332403461,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,5.920941607258956,5.920941607258956,0.2897339613962989,0.22,0.2897339613962989,True,0.29354093896939765,3.4066798434008296,7.312696468432378,True,draw,True,0.58
2025-01,data\historical_csv\football-data\2425\F1.csv:157,data\historical_csv\football-data\2425\F1.csv,157,2025-01-18,F1,Lens,Paris SG,draw,0.2363409161776228,0.22758428528251495,4.381,4.45,-0.29532461773019714,0.006756630895107828,6,0.0,1XB,4.0-5.0,sportsbook,0.2282583884957772,1.0354095537741654,0.008756630895107836,0.028588494131206038,1.4772770088317615,0.05585702865967812,0.34914100171543666,0.16666666666666666,1.5749828806208566,draw:4.0-5.0,draw:sportsbook,sportsbook:4.0-5.0,3.9784057748612156,3.9784057748612156,0.23733943340529837,0.12,0.23733943340529837,True,0.2492333202947077,4.012304610063947,9.189117621111453,True,away,False,-0.12
2025-01,data\historical_csv\football-data\2425\SP2.csv:250,data\historical_csv\football-data\2425\SP2.csv,250,2025-01-19,SP2,Castellon,Cordoba,away,0.2420263991330209,0.23351349299864288,4.3515999999999995,4.6,1.6157316132894284,0.006512906134378034,6,0.05,BFE,4.0-5.0,exchange,0.22980053313723692,1.0532020784672536,0.008512906134378023,0.02690989973700536,1.4705435935647904,0.05857677787729634,0.3559103707186188,0.16666666666666666,5.708245243128962,away:4.0-5.0,away:exchange,exchange:4.0-5.0,3.771624900957238,3.771624900957238,0.23846774726757342,0.11,0.23846774726757342,True,0.23775234930092715,4.206057281622413,3.4603123217914478,True,away,True,0.37
2025-01,data\historical_csv\football-data\2425\SP1.csv:199,data\historical_csv\football-data\2425\SP1.csv,199,2025-01-19,SP1,Osasuna,Vallecano,draw,0.31226699904380556,0.30298815563498555,3.2931999999999997,3.34,-0.2199405862865711,0.007278843408820014,6,0.0,1XB,3.0-4.0,sportsbook,0.30365601846228596,1.0283576812510604,0.009278843408820014,0.02330967867596832,1.1918597364421337,0.09751067869182406,0.37217846317992614,0.16666666666666666,1.4211101664034942,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,3.751430550331958,3.751430550331958,0.3150474631068018,0.16,0.3150474631068018,True,0.3106766210306046,3.2187809841716106,2.3120248377987096,True,draw,True,0.37
2025-01,data\historical_csv\football-data\2425\F1.csv:161,data\historical_csv\football-data\2425\F1.csv,161,2025-01-19,F1,Angers,Auxerre,draw,0.2920942955642499,0.28153868278834754,3.4696,3.52,-2.3173386197549384,0.00855561277590233,6,0.0,1XB,3.0-4.0,sportsbook,0.28821766197832605,1.0134503678897213,0.010555612775902334,0.02929058494406788,1.2440393135390193,0.08531907750117536,0.3633767869424128,0.16666666666666666,1.4526170163707608,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,2.366599681287007,2.366599681287007,0.295038620248118,0.1,0.295038620248118,True,0.29552175600804603,3.3838456210742516,2.5342284645516466,True,home,False,-0.1
2025-01,data\historical_csv\football-data\2425\E1.csv:340,data\historical_csv\football-data\2425\E1.csv,340,2025-01-25,E1,Stoke,Oxford,away,0.24858264029785626,0.24072021830235996,4.136,4.2,-0.4381177101439149,0.005862421995496303,6,0.0,BF,4.0-5.0,sportsbook,0.24177949709864602,1.0281378002719335,0.007862421995496305,0.02358339258313389,1.419729137206128,0.06179332905745339,0.35292001743449675,0.16666666666666666,1.547388781431347,away:4.0-5.0,away:sportsbook,sportsbook:4.0-5.0,3.07521264842725,3.07521264842725,0.24921473077472736,0.1,0.2492147307747274,True,0.2841933632295569,3.5187310098872753,17.54237503174474,True,draw,False,-0.1
2025-01,data\historical_csv\football-data\2425\D1.csv:172,data\historical_csv\football-data\2425\D1.csv,172,2025-01-26,D1,St Pauli,Union Berlin,draw,0.3065613292368431,0.30179392103679864,3.3324,3.38,0.569806246302762,0.002767408200044478,6,0.0,1XB,3.0-4.0,sportsbook,0.3000840235265875,1.0215849735488558,0.004767408200044454,0.009027257961510318,1.2036927651186171,0.0939798485834601,0.36900565406753444,0.16666666666666666,1.4283999519865587,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,2.77214046554628,2.77214046554628,0.3084027741734074,0.12,0.3084027741734074,True,0.30564173810212786,3.27180445383365,1.8520528051530816,True,home,False,-0.12
2025-01,data\historical_csv\football-data\2425\T1.csv:191,data\historical_csv\football-data\2425\T1.csv,191,2025-01-31,T1,Eyupspor,Sivasspor,draw,0.2701295256295146,0.25968915890855615,3.842,3.9,-0.22742514733272712,0.008440366720958442,6,0.0,1XB,3.0-4.0,sportsbook,0.2602811035918792,1.0378376374685951,0.010440366720958438,0.03124562818999094,1.345993064346365,0.07296996061682658,0.3635924679725003,0.16666666666666666,1.5096304008328953,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,4.763448253924851,4.763448253924851,0.27267945927622295,0.17,0.27267945927622295,True,0.25785424358406756,3.878159948428278,-0.9323996150012448,False,home,False,-0.17
2025-02,data\historical_csv\football-data\2425\P1.csv:175,data\historical_csv\football-data\2425\P1.csv,175,2025-02-01,P1,Santa Clara,Casa Pia,away,0.24656547367959247,0.2422690597690615,4.2585,4.5,3.1702791026548383,0.0022964139105309677,6,0.05,BFE,4.0-5.0,exchange,0.23482446870963955,1.0499990696645445,0.004296413910530983,0.009313606955023708,1.4489169855989985,0.06079453281084181,0.3572529028766243,0.16666666666666666,5.671010919337793,away:4.0-5.0,away:exchange,exchange:4.0-5.0,3.322714912346858,3.322714912346858,0.24262701634929404,0.1,0.24262701634929404,True,0.2342654956429889,4.268661064470029,-0.23803868043318355,False,home,False,-0.1
2025-02,data\historical_csv\football-data\2425\E0.csv:237,data\historical_csv\football-data\2425\E0.csv,237,2025-02-02,E0,Brentford,Tottenham,draw,0.24297231796310126,0.23753859510877923,4.2634,4.33,1.2722046386769215,0.0034337228543220417,6,0.0,1XB,4.0-5.0,sportsbook,0.23455458085096403,1.035888180403886,0.005433722854322032,0.014132156630466441,1.450066964016957,0.05903554729636238,0.352326131448917,0.16666666666666666,1.5621335084674337,draw:4.0-5.0,draw:sportsbook,sportsbook:4.0-5.0,4.095610605066202,4.095610605066202,0.2441610231389647,0.13,0.24416102313896468,True,0.235792255706017,4.241021389806747,0.5276702977032866,True,away,False,-0.13
2025-02,data\historical_csv\football-data\2425\SP1.csv:218,data\historical_csv\football-data\2425\SP1.csv,218,2025-02-02,SP1,Valencia,Celta,draw,0.3058379980076529,0.2991060465859152,3.3324,3.38,-0.32590103570961926,0.004731951421737681,6,0.0,1XB,3.0-4.0,sportsbook,0.3000840235265875,1.0191745445607023,0.006731951421737659,0.015472084739513876,1.2036927651186171,0.09353688102532909,0.3681349855001738,0.16666666666666666,1.4283999519865587,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,2.7069096051744124,2.7069096051744124,0.30820702678302253,0.12,0.3082070267830225,True,0.3121006216567876,3.204094867518992,4.004411160907884,True,home,False,-0.12
2025-02,data\historical_csv\football-data\2425\I1.csv:230,data\historical_csv\football-data\2425\I1.csv,230,2025-02-06,I1,Fiorentina,Inter,draw,0.2718794036819876,0.2684945257528818,3.7538,3.81,0.7874750771167616,0.0013848779291057974,6,0.0,1XB,3.0-4.0,sportsbook,0.2663967179924343,1.020580905541445,0.0033848779291058007,0.005093721371868477,1.3227686602400124,0.07391841014647317,0.35963355455527624,0.16666666666666666,1.497149555117483,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,2.79349738407626,2.79349738407626,0.273838503340818,0.1,0.273838503340818,True,0.2754741472560756,3.6301047120418843,3.4074853969856544,True,home,False,-0.1
2025-02,data\historical_csv\football-data\2425\D2.csv:184,data\historical_csv\football-data\2425\D2.csv,184,2025-02-08,D2,Darmstadt,Elversberg,draw,0.27688209971282457,0.25869852317646574,3.7636,3.82,-2.636223817305361,0.016183576536358844,6,0.0,1XB,3.0-4.0,sportsbook,0.26570305027101715,1.0420734704791865,0.018183576536358825,0.0584493419875971,1.3253759461504735,0.07666369714138253,0.3669728748790146,0.16666666666666666,1.4985652035285346,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,5.592462785361385,5.592462785361385,0.2805623944769938,0.2,0.2805623944769938,True,0.2748628553871536,3.6381780236964585,3.4473842535091226,True,away,False,-0.2
2025-02,data\historical_csv\football-data\2425\D1.csv:183,data\historical_csv\football-data\2425\D1.csv,183,2025-02-08,D1,Dortmund,Stuttgart,draw,0.24453731092689904,0.23964014785124416,4.204599999999999,4.27,0.7590965655341009,0.0028971630756548915,6,0.0,1XB,4.0-5.0,sportsbook,0.23783475241402277,1.0281815775232395,0.004897163075654881,0.011847529788699433,1.4361791640488881,0.059798496435358894,0.3511993907857569,0.16666666666666666,1.5554392807877182,draw:4.0-5.0,draw:sportsbook,sportsbook:4.0-5.0,3.3368976331565436,3.3368976331565436,0.24577105463815002,0.1,0.24577105463815002,True,0.24936685434233835,4.010156051562369,4.848787576779556,True,away,False,-0.1
2025-02,data\historical_csv\football-data\2425\F1.csv:184,data\historical_csv\football-data\2425\F1.csv,184,2025-02-08,F1,Nice,Lens,draw,0.28224123052615663,0.2739961643455746,3.6166,3.67,-0.9065472027794841,0.00624506618058202,6,0.0,1XB,3.0-4.0,sportsbook,0.27650279267820604,1.020753634320898,0.008245066180582017,0.02212669697102692,1.2855343579687422,0.07966011220891908,0.36283079907675053,0.16666666666666666,1.4765249129016222,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,3.0072251422538,3.0072251422538,0.28481785417865896,0.11,0.28481785417865896,True,0.278367432354337,3.5923742642676997,0.6743655852695207,True,home,False,-0.11
2025-02,data\historical_csv\football-data\2425\I1.csv:243,data\historical_csv\football-data\2425\I1.csv,243,2025-02-15,I1,Lazio,Napoli,draw,0.30641595809262584,0.300542570234997,3.3912,3.44,1.9199964180921736,0.0038733878576288666,5,0.0,1XB,3.0-4.0,sportsbook,0.2948808681292758,1.0391177970837127,0.0058733878576288645,0.012640946906746902,1.2211838410562903,0.09389073937382184,0.3741902166644961,0.2,1.439018636470868,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,3.5291473980804344,3.5291473980804344,0.3052876486142971,0.15,0.3052876486142971,True,0.3111227037507471,3.2141659478542595,5.50793129595335,True,draw,True,0.36
2025-02,data\historical_csv\football-data\2425\I2.csv:260,data\historical_csv\football-data\2425\I2.csv,260,2025-02-16,I2,Palermo,Mantova,draw,0.282069854104253,0.2708768253663367,3.7636,3.82,1.9472019948744812,0.009193028737916269,5,0.0,1XB,3.0-4.0,sportsbook,0.26570305027101715,1.0615981029067665,0.011193028737916277,0.03259131950526881,1.3253759461504735,0.07956340259439458,0.37384859976395035,0.2,1.4985652035285346,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,5.9931246414669515,5.9931246414669515,0.28162696524993874,0.22,0.2816269652499388,True,0.27231904847883737,3.6721632422922945,2.4899970854952214,True,draw,True,0.61
2025-02,data\historical_csv\football-data\2425\I2.csv:259,data\historical_csv\football-data\2425\I2.csv,259,2025-02-16,I2,Juve Stabia,Cosenza,home,0.4811431133547002,0.46592543512402534,2.176,2.2,1.3853746829879166,0.013217678230674896,5,0.0,WH,2.0-3.0,sportsbook,0.45955882352941174,1.0469674146598278,0.01521767823067488,0.02747140687209791,0.7774883289936962,0.2314986955286539,0.37408315520897045,0.2,1.1029411764705843,home:2.0-3.0,home:sportsbook,sportsbook:2.0-3.0,4.6243992372442255,4.6243992372442255,0.48081065825939434,0.39,0.4808106582593944,True,0.4481010114668499,2.2316396848257933,-2.4932199048134596,False,home,True,0.46
2025-02,data\historical_csv\football-data\2425\I1.csv:250,data\historical_csv\football-data\2425\I1.csv,250,2025-02-17,I1,Genoa,Venezia,draw,0.28075177030152293,0.2685027202164663,3.695,3.75,-0.7882448800156983,0.010249050085056631,5,0.0,1XB,3.0-4.0,sportsbook,0.2706359945872801,1.037377791264127,0.012249050085056612,0.03650573627389531,1.3069805544001651,0.0788215565274391,0.36693710439751226,0.2,1.4884979702300516,draw:3.0-4.0,draw:sportsbook,sportsbook:3.0-4.0,3.6736347332357644,3.6736347332357644,0.2805781724850765,0.14,0.2805781724850765,True,0.2842278487972035,3.518304079743783,5.022190130566684,True,home,False,-0.14
2025-02,data\historical_csv\football-data\2425\B1.csv:210,data\historical_csv\football-data\2425\B1.csv,210,2025-02-21,B1,Mechelen,St Truiden,home,0.5298674055938342,0.5263690888220407,1.98,2.0,4.221079586764054,0.0014983167717934713,5,0.0,WH,1.5-2.0,sportsbook,0.5050505050505051,1.0491374630757917,0.003498316771793464,0.0028277202107087045,0.6830968447064438,0.28075946751074077,0.36195075287393763,0.2,1.0101010101010166,home:1.5-2.0,home:sportsbook,sportsbook:1.5-2.0,3.6373556193950662,3.6373556193950662,0.5234209879767427,0.37,0.5234209879767427,True,0.5187408727349371,1.9277447615179026,2.7106928015175447,True,draw,False,-0.37
