date,bets,staked,settled_bets,settled_profit,equity,cooldown_active,skipped_reason
2017-08-06,1,10.0,0,0.0,0.0,False,
2017-08-07,0,0.0,1,-10.0,-10.0,False,
2017-08-08,0,0.0,0,0.0,-10.0,False,
2017-08-09,0,0.0,0,0.0,-10.0,False,
2017-08-10,0,0.0,0,0.0,-10.0,False,
2017-08-11,0,0.0,0,0.0,-10.0,False,
2017-08-12,0,0.0,0,0.0,-10.0,False,
2017-08-13,1,10.0,0,0.0,-10.0,False,
2017-08-14,0,0.0,1,-10.0,-20.0,False,
2017-08-15,0,0.0,0,0.0,-20.0,False,
2017-08-16,0,0.0,0,0.0,-20.0,False,
2017-08-17,1,10.0,0,0.0,-20.0,False,
2017-08-18,0,0.0,1,13.5,-6.5,False,
2017-08-19,0,0.0,0,0.0,-6.5,False,
2017-08-20,1,10.0,0,0.0,-6.5,False,
2017-08-21,0,0.0,1,-10.0,-16.5,False,
2017-08-22,0,0.0,0,0.0,-16.5,False,
2017-08-23,0,0.0,0,0.0,-16.5,False,
2017-08-24,1,10.0,0,0.0,-16.5,False,
2017-08-25,0,0.0,1,19.7,3.2,False,
2017-08-26,0,0.0,0,0.0,3.2,False,
2017-08-27,1,10.0,0,0.0,3.2,False,
2017-08-28,0,0.0,1,-10.0,-6.8,False,
2017-08-29,0,0.0,0,0.0,-6.8,False,
2017-08-30,0,0.0,0,0.0,-6.8,False,
2017-08-31,0,0.0,0,0.0,-6.8,False,
2017-09-01,0,0.0,0,0.0,-6.8,False,
2017-09-02,0,0.0,0,0.0,-6.8,False,
2017-09-03,0,0.0,0,0.0,-6.8,False,
2017-09-04,0,0.0,0,0.0,-6.8,False,
2017-09-05,0,0.0,0,0.0,-6.8,False,
2017-09-06,0,0.0,0,0.0,-6.8,False,
2017-09-07,1,10.0,0,0.0,-6.8,False,
2017-09-08,0,0.0,1,13.6,6.8,False,
2017-09-09,0,0.0,0,0.0,6.8,False,
2017-09-10,1,10.0,0,0.0,6.8,False,
2017-09-11,0,0.0,1,-10.0,-3.2,False,
2017-09-12,0,0.0,0,0.0,-3.2,False,
2017-09-13,0,0.0,0,0.0,-3.2,False,
2017-09-14,0,0.0,0,0.0,-3.2,False,
2017-09-15,0,0.0,0,0.0,-3.2,False,
2017-09-16,0,0.0,0,0.0,-3.2,False,
2017-09-17,1,10.0,0,0.0,-3.2,False,
2017-09-18,0,0.0,1,-10.0,-13.2,False,
2017-09-19,0,0.0,0,0.0,-13.2,False,
2017-09-20,0,0.0,0,0.0,-13.2,False,
2017-09-21,0,0.0,0,0.0,-13.2,False,
2017-09-22,0,0.0,0,0.0,-13.2,False,
2017-09-23,1,10.0,0,0.0,-13.2,False,
2017-09-24,1,10.0,1,12.8,-0.4,False,
2017-09-25,0,0.0,1,26.8,26.4,False,
2017-09-26,0,0.0,0,0.0,26.4,False,
2017-09-27,0,0.0,0,0.0,26.4,False,
2017-09-28,0,0.0,0,0.0,26.4,False,
2017-09-29,0,0.0,0,0.0,26.4,False,
2017-09-30,1,10.0,0,0.0,26.4,False,
2017-10-01,1,10.0,1,-10.0,16.4,False,
2017-10-02,0,0.0,1,-10.0,6.4,False,
2017-10-03,0,0.0,0,0.0,6.4,False,
2017-10-04,0,0.0,0,0.0,6.4,False,
2017-10-05,0,0.0,0,0.0,6.4,False,
2017-10-06,0,0.0,0,0.0,6.4,False,
2017-10-07,0,0.0,0,0.0,6.4,False,
2017-10-08,1,10.0,0,0.0,6.4,False,
2017-10-09,0,0.0,1,-10.0,-3.6,False,
2017-10-10,0,0.0,0,0.0,-3.6,False,
2017-10-11,0,0.0,0,0.0,-3.6,False,
2017-10-12,0,0.0,0,0.0,-3.6,False,
2017-10-13,0,0.0,0,0.0,-3.6,False,
2017-10-14,0,0.0,0,0.0,-3.6,False,
2017-10-15,1,10.0,0,0.0,-3.6,False,
2017-10-16,1,10.0,1,17.0,13.4,False,
2017-10-17,0,0.0,1,23.4,36.8,False,
2017-10-18,0,0.0,0,0.0,36.8,False,
2017-10-19,0,0.0,0,0.0,36.8,False,
2017-10-20,0,0.0,0,0.0,36.8,False,
2017-10-21,0,0.0,0,0.0,36.8,False,
2017-10-22,0,0.0,0,0.0,36.8,False,
2017-10-23,0,0.0,0,0.0,36.8,False,
2017-10-24,0,0.0,0,0.0,36.8,False,
2017-10-25,0,0.0,0,0.0,36.8,False,
2017-10-26,0,0.0,0,0.0,36.8,False,
2017-10-27,1,10.0,0,0.0,36.8,False,
2017-10-28,0,0.0,1,-10.0,26.8,False,
2017-10-29,0,0.0,0,0.0,26.8,False,
2017-10-30,1,10.0,0,0.0,26.8,False,
2017-10-31,1,10.0,1,-10.0,16.8,False,
2017-11-01,0,0.0,1,-10.0,6.8,False,
2017-11-02,0,0.0,0,0.0,6.8,False,
2017-11-03,0,0.0,0,0.0,6.8,False,
2017-11-04,0,0.0,0,0.0,6.8,False,
2017-11-05,0,0.0,0,0.0,6.8,False,
2017-11-06,0,0.0,0,0.0,6.8,False,
2017-11-07,0,0.0,0,0.0,6.8,False,
2017-11-08,0,0.0,0,0.0,6.8,False,
2017-11-09,0,0.0,0,0.0,6.8,False,
2017-11-10,0,0.0,0,0.0,6.8,False,
2017-11-11,0,0.0,0,0.0,6.8,False,
2017-11-12,0,0.0,0,0.0,6.8,False,
2017-11-13,0,0.0,0,0.0,6.8,False,
2017-11-14,0,0.0,0,0.0,6.8,False,
2017-11-15,0,0.0,0,0.0,6.8,False,
2017-11-16,0,0.0,0,0.0,6.8,False,
2017-11-17,0,0.0,0,0.0,6.8,False,
2017-11-18,0,0.0,0,0.0,6.8,False,
2017-11-19,0,0.0,0,0.0,6.8,False,
2017-11-20,0,0.0,0,0.0,6.8,False,
2017-11-21,0,0.0,0,0.0,6.8,False,
2017-11-22,1,10.0,0,0.0,6.8,False,
2017-11-23,0,0.0,1,-10.0,-3.2,False,
