date,month,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_probability,market_prob_bucket,favorite_relation,odds_source,won,unit_profit
2021-08-13,2021-08,SP2,Zaragoza,Ibiza,home,draw,2.28,"[2.2,2.8)",0.4116035011045817,"[0.34,0.42)",market_favorite,AVG_OPEN,False,-1.0
2021-08-13,2021-08,SP2,Zaragoza,Ibiza,draw,draw,2.87,"[2.8,3.5)",0.3269881472189708,"[0.28,0.34)",market_non_favorite,AVG_OPEN,True,1.87
2021-08-13,2021-08,SP2,Zaragoza,Ibiza,away,draw,3.59,"[3.5,4.0)",0.26140835167644744,"[0.20,0.28)",market_non_favorite,AVG_OPEN,False,-1.0
2021-08-13,2021-08,SP2,Huesca,Eibar,home,home,2.23,"[2.2,2.8)",0.4217972519881719,"[0.42,0.55)",market_favorite,AVG_OPEN,True,1.23
2021-08-13,2021-08,SP2,Huesca,Eibar,draw,home,3.01,"[2.8,3.5)",0.31249430961249947,"[0.28,0.34)",market_non_favorite,AVG_OPEN,False,-1.0
2021-08-13,2021-08,SP2,Huesca,Eibar,away,home,3.54,"[3.5,4.0)",0.2657084383993286,"[0.20,0.28)",market_non_favorite,AVG_OPEN,False,-1.0
2021-08-14,2021-08,SP2,Sociedad B,Leganes,home,home,3.98,"[3.5,4.0)",0.235595390524968,"[0.20,0.28)",market_non_favorite,AVG_OPEN,True,2.98
2021-08-14,2021-08,SP2,Sociedad B,Leganes,draw,home,2.99,"[2.8,3.5)",0.31360189106667985,"[0.28,0.34)",market_non_favorite,AVG_OPEN,False,-1.0
2021-08-14,2021-08,SP2,Sociedad B,Leganes,away,home,2.08,"[1.8,2.2)",0.45080271840835223,"[0.42,0.55)",market_favorite,AVG_OPEN,False,-1.0
2021-08-14,2021-08,SP2,Ponferradina,Alcorcon,home,home,2.55,"[2.2,2.8)",0.36731425997973405,"[0.34,0.42)",market_favorite,AVG_OPEN,True,1.5499999999999998
