month,decision,reason,prior_candidates,candidate_count,probability_validation,selected,mean_predicted_ev
2022-04,ABSTAIN,model_did_not_beat_market_on_prior_validation,2637.0,174.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2133, 'validation_rows': 504, 'market': {'matches': 168, 'log_loss': 0.99634, 'brier': 0.593503}, 'model': {'matches': 168, 'log_loss': 0.998795, 'brier': 0.59556}, 'log_loss_improvement': -0.002455, 'brier_improvement': -0.002057, 'selected_tail': {'bets': 24, 'profit_units': -6.83, 'hit_rate': 0.25, 'average_market_probability': 0.330417, 'edge_vs_market_probability': -0.080417, 'passed': False}}",,
2022-05,ABSTAIN,model_did_not_beat_market_on_prior_validation,2739.0,228.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2292, 'validation_rows': 447, 'market': {'matches': 149, 'log_loss': 1.041555, 'brier': 0.62552}, 'model': {'matches': 149, 'log_loss': 1.043222, 'brier': 0.626468}, 'log_loss_improvement': -0.001667, 'brier_improvement': -0.000948, 'selected_tail': {'bets': 22, 'profit_units': 10.28, 'hit_rate': 0.5, 'average_market_probability': 0.330015, 'edge_vs_market_probability': 0.169985, 'passed': True}}",,
2022-06,ABSTAIN,model_did_not_beat_market_on_prior_validation,2964.0,120.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2373, 'validation_rows': 591, 'market': {'matches': 197, 'log_loss': 1.015148, 'brier': 0.607713}, 'model': {'matches': 197, 'log_loss': 1.016313, 'brier': 0.608711}, 'log_loss_improvement': -0.001165, 'brier_improvement': -0.000998, 'selected_tail': {'bets': 24, 'profit_units': 6.04, 'hit_rate': 0.416667, 'average_market_probability': 0.32068, 'edge_vs_market_probability': 0.095987, 'passed': True}}",,
2022-07,INVEST,,3084.0,243.0,"{'passed': True, 'reason': None, 'fit_rows': 2385, 'validation_rows': 699, 'market': {'matches': 233, 'log_loss': 1.021884, 'brier': 0.612517}, 'model': {'matches': 233, 'log_loss': 1.021241, 'brier': 0.612214}, 'log_loss_improvement': 0.000643, 'brier_improvement': 0.000303, 'selected_tail': {'bets': 28, 'profit_units': 7.84, 'hit_rate': 0.428571, 'average_market_probability': 0.321483, 'edge_vs_market_probability': 0.107089, 'passed': True}}",7.0,0.052
2022-08,ABSTAIN,model_did_not_beat_market_on_prior_validation,3327.0,204.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2385, 'validation_rows': 942, 'market': {'matches': 314, 'log_loss': 1.031838, 'brier': 0.619981}, 'model': {'matches': 314, 'log_loss': 1.032471, 'brier': 0.620765}, 'log_loss_improvement': -0.000633, 'brier_improvement': -0.000784, 'selected_tail': {'bets': 34, 'profit_units': 4.94, 'hit_rate': 0.382353, 'average_market_probability': 0.321162, 'edge_vs_market_probability': 0.06119, 'passed': True}}",,
2022-09,ABSTAIN,model_did_not_beat_market_on_prior_validation,3513.0,192.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2409, 'validation_rows': 1104, 'market': {'matches': 368, 'log_loss': 1.035416, 'brier': 0.62261}, 'model': {'matches': 368, 'log_loss': 1.036498, 'brier': 0.623499}, 'log_loss_improvement': -0.001082, 'brier_improvement': -0.000889, 'selected_tail': {'bets': 34, 'profit_units': 1.87, 'hit_rate': 0.352941, 'average_market_probability': 0.31525, 'edge_vs_market_probability': 0.037691, 'passed': True}}",,
2022-10,ABSTAIN,model_did_not_beat_market_on_prior_validation,3645.0,126.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2484, 'validation_rows': 1161, 'market': {'matches': 387, 'log_loss': 1.033049, 'brier': 0.621248}, 'model': {'matches': 387, 'log_loss': 1.033066, 'brier': 0.621564}, 'log_loss_improvement': -1.7e-05, 'brier_improvement': -0.000316, 'selected_tail': {'bets': 37, 'profit_units': 3.2, 'hit_rate': 0.351351, 'average_market_probability': 0.322011, 'edge_vs_market_probability': 0.02934, 'passed': True}}",,
2022-11,ABSTAIN,model_did_not_beat_market_on_prior_validation,3771.0,3.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 2658, 'validation_rows': 1113, 'market': {'matches': 371, 'log_loss': 1.021772, 'brier': 0.612754}, 'model': {'matches': 371, 'log_loss': 1.021388, 'brier': 0.612764}, 'log_loss_improvement': 0.000384, 'brier_improvement': -1e-05, 'selected_tail': {'bets': 36, 'profit_units': -3.11, 'hit_rate': 0.305556, 'average_market_probability': 0.323878, 'edge_vs_market_probability': -0.018322, 'passed': False}}",,
2022-12,ABSTAIN,no_candidates,,,,,
2023-01,ABSTAIN,no_candidates,,,,,
2023-02,ABSTAIN,selected_tail_did_not_show_prior_edge,3639.0,39.0,"{'passed': False, 'reason': 'selected_tail_did_not_show_prior_edge', 'fit_rows': 3114, 'validation_rows': 525, 'market': {'matches': 175, 'log_loss': 1.004842, 'brier': 0.600109}, 'model': {'matches': 175, 'log_loss': 1.002992, 'brier': 0.59882}, 'log_loss_improvement': 0.00185, 'brier_improvement': 0.001289, 'selected_tail': {'bets': 11, 'profit_units': 7.91, 'hit_rate': 0.545455, 'average_market_probability': 0.297238, 'edge_vs_market_probability': 0.248216, 'passed': False}}",,
2023-03,ABSTAIN,selected_tail_did_not_show_prior_edge,3561.0,168.0,"{'passed': False, 'reason': 'selected_tail_did_not_show_prior_edge', 'fit_rows': 3201, 'validation_rows': 360, 'market': {'matches': 120, 'log_loss': 0.978013, 'brier': 0.579302}, 'model': {'matches': 120, 'log_loss': 0.976382, 'brier': 0.577968}, 'log_loss_improvement': 0.001631, 'brier_improvement': 0.001334, 'selected_tail': {'bets': 6, 'profit_units': 4.0, 'hit_rate': 0.5, 'average_market_probability': 0.292872, 'edge_vs_market_probability': 0.207128, 'passed': False}}",,
2023-04,ABSTAIN,selected_tail_did_not_show_prior_edge,3480.0,204.0,"{'passed': False, 'reason': 'selected_tail_did_not_show_prior_edge', 'fit_rows': 3144, 'validation_rows': 336, 'market': {'matches': 112, 'log_loss': 1.007178, 'brier': 0.599465}, 'model': {'matches': 112, 'log_loss': 1.006992, 'brier': 0.59842}, 'log_loss_improvement': 0.000186, 'brier_improvement': 0.001045, 'selected_tail': {'bets': 8, 'profit_units': 6.72, 'hit_rate': 0.625, 'average_market_probability': 0.323992, 'edge_vs_market_probability': 0.301008, 'passed': False}}",,
2023-05,ABSTAIN,selected_tail_did_not_show_prior_edge,3432.0,207.0,"{'passed': False, 'reason': 'selected_tail_did_not_show_prior_edge', 'fit_rows': 3018, 'validation_rows': 414, 'market': {'matches': 138, 'log_loss': 1.02562, 'brier': 0.613248}, 'model': {'matches': 138, 'log_loss': 1.024218, 'brier': 0.611988}, 'log_loss_improvement': 0.001402, 'brier_improvement': 0.00126, 'selected_tail': {'bets': 6, 'profit_units': 9.87, 'hit_rate': 0.833333, 'average_market_probability': 0.305735, 'edge_vs_market_probability': 0.527599, 'passed': False}}",,
2023-06,ABSTAIN,selected_tail_did_not_show_prior_edge,3516.0,219.0,"{'passed': False, 'reason': 'selected_tail_did_not_show_prior_edge', 'fit_rows': 2898, 'validation_rows': 618, 'market': {'matches': 206, 'log_loss': 1.028208, 'brier': 0.615526}, 'model': {'matches': 206, 'log_loss': 1.027029, 'brier': 0.614436}, 'log_loss_improvement': 0.001179, 'brier_improvement': 0.00109, 'selected_tail': {'bets': 8, 'profit_units': 8.11, 'hit_rate': 0.625, 'average_market_probability': 0.295735, 'edge_vs_market_probability': 0.329265, 'passed': False}}",,
2023-07,ABSTAIN,selected_tail_did_not_show_prior_edge,3720.0,171.0,"{'passed': False, 'reason': 'selected_tail_did_not_show_prior_edge', 'fit_rows': 2883, 'validation_rows': 837, 'market': {'matches': 279, 'log_loss': 1.041173, 'brier': 0.624767}, 'model': {'matches': 279, 'log_loss': 1.039881, 'brier': 0.623754}, 'log_loss_improvement': 0.001292, 'brier_improvement': 0.001013, 'selected_tail': {'bets': 9, 'profit_units': 7.47, 'hit_rate': 0.555556, 'average_market_probability': 0.29149, 'edge_vs_market_probability': 0.264066, 'passed': False}}",,
2023-08,ABSTAIN,selected_tail_did_not_show_prior_edge,3891.0,111.0,"{'passed': False, 'reason': 'selected_tail_did_not_show_prior_edge', 'fit_rows': 2883, 'validation_rows': 1008, 'market': {'matches': 336, 'log_loss': 1.035512, 'brier': 0.621286}, 'model': {'matches': 336, 'log_loss': 1.033628, 'brier': 0.620059}, 'log_loss_improvement': 0.001884, 'brier_improvement': 0.001227, 'selected_tail': {'bets': 13, 'profit_units': 14.4, 'hit_rate': 0.615385, 'average_market_probability': 0.287884, 'edge_vs_market_probability': 0.327501, 'passed': False}}",,
2023-09,ABSTAIN,selected_tail_did_not_show_prior_edge,4002.0,189.0,"{'passed': False, 'reason': 'selected_tail_did_not_show_prior_edge', 'fit_rows': 2922, 'validation_rows': 1080, 'market': {'matches': 360, 'log_loss': 1.032806, 'brier': 0.619858}, 'model': {'matches': 360, 'log_loss': 1.030878, 'brier': 0.618745}, 'log_loss_improvement': 0.001928, 'brier_improvement': 0.001113, 'selected_tail': {'bets': 17, 'profit_units': 19.01, 'hit_rate': 0.647059, 'average_market_probability': 0.304868, 'edge_vs_market_probability': 0.342191, 'passed': False}}",,
2023-10,ABSTAIN,selected_tail_did_not_show_prior_edge,4191.0,198.0,"{'passed': False, 'reason': 'selected_tail_did_not_show_prior_edge', 'fit_rows': 3090, 'validation_rows': 1101, 'market': {'matches': 367, 'log_loss': 1.041225, 'brier': 0.626029}, 'model': {'matches': 367, 'log_loss': 1.038652, 'brier': 0.624706}, 'log_loss_improvement': 0.002573, 'brier_improvement': 0.001323, 'selected_tail': {'bets': 18, 'profit_units': 12.09, 'hit_rate': 0.5, 'average_market_probability': 0.302562, 'edge_vs_market_probability': 0.197438, 'passed': False}}",,
2023-11,ABSTAIN,selected_tail_did_not_show_prior_edge,4311.0,48.0,"{'passed': False, 'reason': 'selected_tail_did_not_show_prior_edge', 'fit_rows': 3216, 'validation_rows': 1095, 'market': {'matches': 365, 'log_loss': 1.034847, 'brier': 0.621809}, 'model': {'matches': 365, 'log_loss': 1.032588, 'brier': 0.620937}, 'log_loss_improvement': 0.002259, 'brier_improvement': 0.000872, 'selected_tail': {'bets': 0, 'profit_units': 0.0, 'hit_rate': 0.0, 'average_market_probability': 0.0, 'edge_vs_market_probability': 0.0, 'passed': False}}",,
2023-12,ABSTAIN,selected_tail_did_not_show_prior_edge,4143.0,9.0,"{'passed': False, 'reason': 'selected_tail_did_not_show_prior_edge', 'fit_rows': 3207, 'validation_rows': 936, 'market': {'matches': 312, 'log_loss': 1.030045, 'brier': 0.618536}, 'model': {'matches': 312, 'log_loss': 1.027855, 'brier': 0.6179}, 'log_loss_improvement': 0.00219, 'brier_improvement': 0.000636, 'selected_tail': {'bets': 16, 'profit_units': 7.94, 'hit_rate': 0.4375, 'average_market_probability': 0.296202, 'edge_vs_market_probability': 0.141298, 'passed': False}}",,
2024-01,ABSTAIN,no_candidates,,,,,
2024-02,ABSTAIN,model_did_not_beat_market_on_prior_validation,3831.0,45.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 3276, 'validation_rows': 555, 'market': {'matches': 185, 'log_loss': 1.016496, 'brier': 0.608993}, 'model': {'matches': 185, 'log_loss': 1.01704, 'brier': 0.610308}, 'log_loss_improvement': -0.000544, 'brier_improvement': -0.001315, 'selected_tail': {'bets': 10, 'profit_units': 2.41, 'hit_rate': 0.4, 'average_market_probability': 0.316654, 'edge_vs_market_probability': 0.083346, 'passed': False}}",,
2024-03,ABSTAIN,model_did_not_beat_market_on_prior_validation,3627.0,204.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 3138, 'validation_rows': 489, 'market': {'matches': 163, 'log_loss': 1.025897, 'brier': 0.615862}, 'model': {'matches': 163, 'log_loss': 1.027314, 'brier': 0.61789}, 'log_loss_improvement': -0.001417, 'brier_improvement': -0.002028, 'selected_tail': {'bets': 12, 'profit_units': -6.36, 'hit_rate': 0.166667, 'average_market_probability': 0.331506, 'edge_vs_market_probability': -0.16484, 'passed': False}}",,
2024-04,INVEST,,3606.0,168.0,"{'passed': True, 'reason': None, 'fit_rows': 3102, 'validation_rows': 504, 'market': {'matches': 168, 'log_loss': 1.013833, 'brier': 0.607987}, 'model': {'matches': 168, 'log_loss': 1.011354, 'brier': 0.60733}, 'log_loss_improvement': 0.002479, 'brier_improvement': 0.000657, 'selected_tail': {'bets': 31, 'profit_units': 10.26, 'hit_rate': 0.354839, 'average_market_probability': 0.262963, 'edge_vs_market_probability': 0.091876, 'passed': True}}",6.0,0.0504
2024-05,INVEST,,3543.0,246.0,"{'passed': True, 'reason': None, 'fit_rows': 3069, 'validation_rows': 474, 'market': {'matches': 158, 'log_loss': 1.053023, 'brier': 0.635663}, 'model': {'matches': 158, 'log_loss': 1.048729, 'brier': 0.633562}, 'log_loss_improvement': 0.004294, 'brier_improvement': 0.002101, 'selected_tail': {'bets': 29, 'profit_units': 8.18, 'hit_rate': 0.344828, 'average_market_probability': 0.264392, 'edge_vs_market_probability': 0.080435, 'passed': True}}",8.0,0.0702
2024-06,ABSTAIN,model_did_not_beat_market_on_prior_validation,3705.0,216.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 3033, 'validation_rows': 672, 'market': {'matches': 224, 'log_loss': 1.064521, 'brier': 0.643612}, 'model': {'matches': 224, 'log_loss': 1.065196, 'brier': 0.644278}, 'log_loss_improvement': -0.000675, 'brier_improvement': -0.000666, 'selected_tail': {'bets': 28, 'profit_units': 13.89, 'hit_rate': 0.392857, 'average_market_probability': 0.260229, 'edge_vs_market_probability': 0.132629, 'passed': True}}",,
2024-07,ABSTAIN,model_did_not_beat_market_on_prior_validation,3909.0,204.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 3030, 'validation_rows': 879, 'market': {'matches': 293, 'log_loss': 1.044886, 'brier': 0.629714}, 'model': {'matches': 293, 'log_loss': 1.047586, 'brier': 0.631478}, 'log_loss_improvement': -0.0027, 'brier_improvement': -0.001764, 'selected_tail': {'bets': 32, 'profit_units': 6.26, 'hit_rate': 0.3125, 'average_market_probability': 0.258137, 'edge_vs_market_probability': 0.054363, 'passed': True}}",,
2024-08,ABSTAIN,model_did_not_beat_market_on_prior_validation,4113.0,39.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 3030, 'validation_rows': 1083, 'market': {'matches': 361, 'log_loss': 1.024517, 'brier': 0.615305}, 'model': {'matches': 361, 'log_loss': 1.027225, 'brier': 0.617202}, 'log_loss_improvement': -0.002708, 'brier_improvement': -0.001897, 'selected_tail': {'bets': 39, 'profit_units': 2.97, 'hit_rate': 0.282051, 'average_market_probability': 0.256917, 'edge_vs_market_probability': 0.025134, 'passed': True}}",,
2024-09,ABSTAIN,model_did_not_beat_market_on_prior_validation,4110.0,225.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 3033, 'validation_rows': 1077, 'market': {'matches': 359, 'log_loss': 1.034709, 'brier': 0.62217}, 'model': {'matches': 359, 'log_loss': 1.039786, 'brier': 0.625189}, 'log_loss_improvement': -0.005077, 'brier_improvement': -0.003019, 'selected_tail': {'bets': 41, 'profit_units': 4.63, 'hit_rate': 0.292683, 'average_market_probability': 0.257645, 'edge_vs_market_probability': 0.035038, 'passed': True}}",,
2024-10,ABSTAIN,model_did_not_beat_market_on_prior_validation,4200.0,162.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 3102, 'validation_rows': 1098, 'market': {'matches': 366, 'log_loss': 1.032792, 'brier': 0.620847}, 'model': {'matches': 366, 'log_loss': 1.037193, 'brier': 0.623614}, 'log_loss_improvement': -0.004401, 'brier_improvement': -0.002767, 'selected_tail': {'bets': 38, 'profit_units': 16.09, 'hit_rate': 0.368421, 'average_market_probability': 0.252057, 'edge_vs_market_probability': 0.116364, 'passed': True}}",,
2024-11,ABSTAIN,model_did_not_beat_market_on_prior_validation,4188.0,48.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 3096, 'validation_rows': 1092, 'market': {'matches': 364, 'log_loss': 1.01034, 'brier': 0.605361}, 'model': {'matches': 364, 'log_loss': 1.019578, 'brier': 0.610609}, 'log_loss_improvement': -0.009238, 'brier_improvement': -0.005248, 'selected_tail': {'bets': 42, 'profit_units': 15.1, 'hit_rate': 0.357143, 'average_market_probability': 0.253638, 'edge_vs_market_probability': 0.103504, 'passed': True}}",,
2024-12,ABSTAIN,model_did_not_beat_market_on_prior_validation,4008.0,9.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 3114, 'validation_rows': 894, 'market': {'matches': 298, 'log_loss': 1.002838, 'brier': 0.599978}, 'model': {'matches': 298, 'log_loss': 1.007842, 'brier': 0.602567}, 'log_loss_improvement': -0.005004, 'brier_improvement': -0.002589, 'selected_tail': {'bets': 41, 'profit_units': 11.39, 'hit_rate': 0.341463, 'average_market_probability': 0.25549, 'edge_vs_market_probability': 0.085973, 'passed': True}}",,
2025-01,ABSTAIN,no_candidates,,,,,
2025-02,ABSTAIN,model_did_not_beat_market_on_prior_validation,3654.0,45.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 3171, 'validation_rows': 483, 'market': {'matches': 161, 'log_loss': 1.040859, 'brier': 0.626785}, 'model': {'matches': 161, 'log_loss': 1.044851, 'brier': 0.628013}, 'log_loss_improvement': -0.003992, 'brier_improvement': -0.001228, 'selected_tail': {'bets': 29, 'profit_units': -0.35, 'hit_rate': 0.275862, 'average_market_probability': 0.267511, 'edge_vs_market_probability': 0.008351, 'passed': False}}",,
2025-03,ABSTAIN,model_did_not_beat_market_on_prior_validation,3495.0,222.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 3006, 'validation_rows': 489, 'market': {'matches': 163, 'log_loss': 1.024427, 'brier': 0.616089}, 'model': {'matches': 163, 'log_loss': 1.024792, 'brier': 0.615645}, 'log_loss_improvement': -0.000365, 'brier_improvement': 0.000444, 'selected_tail': {'bets': 28, 'profit_units': 1.08, 'hit_rate': 0.285714, 'average_market_probability': 0.26422, 'edge_vs_market_probability': 0.021495, 'passed': True}}",,
2025-04,ABSTAIN,model_did_not_beat_market_on_prior_validation,3525.0,180.0,"{'passed': False, 'reason': 'model_did_not_beat_market_on_prior_validation', 'fit_rows': 3039, 'validation_rows': 486, 'market': {'matches': 162, 'log_loss': 1.019676, 'brier': 0.612264}, 'model': {'matches': 162, 'log_loss': 1.020943, 'brier': 0.611533}, 'log_loss_improvement': -0.001267, 'brier_improvement': 0.000731, 'selected_tail': {'bets': 33, 'profit_units': 2.3, 'hit_rate': 0.30303, 'average_market_probability': 0.270176, 'edge_vs_market_probability': 0.032854, 'passed': True}}",,
2025-05,ABSTAIN,selected_tail_did_not_show_prior_edge,3579.0,264.0,"{'passed': False, 'reason': 'selected_tail_did_not_show_prior_edge', 'fit_rows': 3075, 'validation_rows': 504, 'market': {'matches': 168, 'log_loss': 1.056705, 'brier': 0.637838}, 'model': {'matches': 168, 'log_loss': 1.056167, 'brier': 0.637117}, 'log_loss_improvement': 0.000538, 'brier_improvement': 0.000721, 'selected_tail': {'bets': 33, 'profit_units': -11.59, 'hit_rate': 0.181818, 'average_market_probability': 0.273362, 'edge_vs_market_probability': -0.091544, 'passed': False}}",,
2025-06,ABSTAIN,selected_tail_did_not_show_prior_edge,3840.0,162.0,"{'passed': False, 'reason': 'selected_tail_did_not_show_prior_edge', 'fit_rows': 3120, 'validation_rows': 720, 'market': {'matches': 240, 'log_loss': 1.038635, 'brier': 0.62486}, 'model': {'matches': 240, 'log_loss': 1.034444, 'brier': 0.622878}, 'log_loss_improvement': 0.004191, 'brier_improvement': 0.001982, 'selected_tail': {'bets': 40, 'profit_units': -14.91, 'hit_rate': 0.175, 'average_market_probability': 0.271188, 'edge_vs_market_probability': -0.096188, 'passed': False}}",,
2025-07,ABSTAIN,selected_tail_did_not_show_prior_edge,4002.0,219.0,"{'passed': False, 'reason': 'selected_tail_did_not_show_prior_edge', 'fit_rows': 3129, 'validation_rows': 873, 'market': {'matches': 291, 'log_loss': 1.037754, 'brier': 0.623791}, 'model': {'matches': 291, 'log_loss': 1.034797, 'brier': 0.621999}, 'log_loss_improvement': 0.002957, 'brier_improvement': 0.001792, 'selected_tail': {'bets': 47, 'profit_units': -14.73, 'hit_rate': 0.191489, 'average_market_probability': 0.272529, 'edge_vs_market_probability': -0.081039, 'passed': False}}",,
2025-08,ABSTAIN,selected_tail_did_not_show_prior_edge,4221.0,162.0,"{'passed': False, 'reason': 'selected_tail_did_not_show_prior_edge', 'fit_rows': 3129, 'validation_rows': 1092, 'market': {'matches': 364, 'log_loss': 1.031068, 'brier': 0.618499}, 'model': {'matches': 364, 'log_loss': 1.027592, 'brier': 0.616042}, 'log_loss_improvement': 0.003476, 'brier_improvement': 0.002457, 'selected_tail': {'bets': 55, 'profit_units': -19.35, 'hit_rate': 0.181818, 'average_market_probability': 0.271792, 'edge_vs_market_probability': -0.089974, 'passed': False}}",,
2025-09,ABSTAIN,selected_tail_did_not_show_prior_edge,4344.0,165.0,"{'passed': False, 'reason': 'selected_tail_did_not_show_prior_edge', 'fit_rows': 3135, 'validation_rows': 1209, 'market': {'matches': 403, 'log_loss': 1.035682, 'brier': 0.621955}, 'model': {'matches': 403, 'log_loss': 1.033574, 'brier': 0.620323}, 'log_loss_improvement': 0.002108, 'brier_improvement': 0.001632, 'selected_tail': {'bets': 59, 'profit_units': -11.38, 'hit_rate': 0.220339, 'average_market_probability': 0.264821, 'edge_vs_market_probability': -0.044482, 'passed': False}}",,
2025-10,ABSTAIN,selected_tail_did_not_show_prior_edge,4341.0,135.0,"{'passed': False, 'reason': 'selected_tail_did_not_show_prior_edge', 'fit_rows': 3189, 'validation_rows': 1152, 'market': {'matches': 384, 'log_loss': 1.034734, 'brier': 0.621593}, 'model': {'matches': 384, 'log_loss': 1.032317, 'brier': 0.620118}, 'log_loss_improvement': 0.002417, 'brier_improvement': 0.001475, 'selected_tail': {'bets': 58, 'profit_units': -6.77, 'hit_rate': 0.258621, 'average_market_probability': 0.280651, 'edge_vs_market_probability': -0.02203, 'passed': False}}",,
2025-11,ABSTAIN,selected_tail_did_not_show_prior_edge,4272.0,18.0,"{'passed': False, 'reason': 'selected_tail_did_not_show_prior_edge', 'fit_rows': 3165, 'validation_rows': 1107, 'market': {'matches': 369, 'log_loss': 1.019992, 'brier': 0.610593}, 'model': {'matches': 369, 'log_loss': 1.017331, 'brier': 0.608787}, 'log_loss_improvement': 0.002661, 'brier_improvement': 0.001806, 'selected_tail': {'bets': 57, 'profit_units': -11.27, 'hit_rate': 0.263158, 'average_market_probability': 0.316966, 'edge_vs_market_probability': -0.053808, 'passed': False}}",,
2025-12,ABSTAIN,selected_tail_did_not_show_prior_edge,4083.0,3.0,"{'passed': False, 'reason': 'selected_tail_did_not_show_prior_edge', 'fit_rows': 3222, 'validation_rows': 861, 'market': {'matches': 287, 'log_loss': 1.017151, 'brier': 0.60829}, 'model': {'matches': 287, 'log_loss': 1.016982, 'brier': 0.607262}, 'log_loss_improvement': 0.000169, 'brier_improvement': 0.001028, 'selected_tail': {'bets': 47, 'profit_units': -3.58, 'hit_rate': 0.255319, 'average_market_probability': 0.266503, 'edge_vs_market_probability': -0.011184, 'passed': False}}",,
