month,date,league,home_team,away_team,outcome,actual_result,probability,uncertainty,lower_ev,odds,stake,won,profit
2024-11,2024-11-08,F2,Ajaccio,Clermont,draw,home,0.379508,0.01498,0.04984,2.88,1.0,False,-1.0
2024-11,2024-11-09,SP2,Mirandes,Cadiz,draw,draw,0.470796,0.013424,0.166299,2.55,1.29,True,2.01
2024-11,2024-11-09,SP2,Huesca,Zaragoza,draw,draw,0.407047,0.013424,0.062783,2.7,1.0,True,1.7
2024-11,2024-11-09,I1,Cagliari,Milan,away,draw,0.639585,0.014674,-0.000142,1.6,1.0,False,-1.0
2024-11,2024-11-09,E1,Sunderland,Coventry,draw,draw,0.324752,0.012401,-0.000478,3.2,1.0,True,2.2
2024-11,2024-11-17,SP2,Cartagena,Huesca,draw,home,0.383617,0.013424,0.066158,2.88,1.0,False,-1.0
2024-11,2024-11-23,E1,Oxford,Middlesbrough,away,away,0.642565,0.012173,0.008627,1.6,1.0,True,0.6
2024-11,2024-11-23,I1,Parma,Atalanta,away,away,0.636658,0.014674,0.007614,1.62,1.0,True,0.62
2024-11,2024-11-23,E1,Preston,Derby,draw,draw,0.324886,0.012401,-4.9e-05,3.2,1.0,True,2.2
2024-11,2024-11-23,E1,Bristol City,Burnley,draw,away,0.31869,0.012401,-0.004562,3.25,1.0,False,-1.0
2024-11,2024-11-23,SP2,Malaga,Santander,draw,draw,0.323147,0.013424,-0.008887,3.2,1.0,True,2.2
2024-11,2024-11-24,E0,Ipswich,Man United,away,draw,0.635975,0.014814,0.006281,1.62,1.0,False,-1.0
2024-11,2024-11-26,E2,Exeter,Birmingham,away,away,0.63866,0.012078,0.015063,1.62,1.0,True,0.62
2024-11,2024-11-30,E1,Swansea,Portsmouth,home,draw,0.597666,0.013134,-0.006297,1.7,1.0,False,-1.0
2024-12,2024-12-06,I2,Juve Stabia,Sudtirol,draw,home,0.383777,0.014302,0.064086,2.88,1.0,False,-1.0
2024-12,2024-12-07,SP2,Huesca,Eibar,draw,home,0.439965,0.012924,0.153012,2.7,1.11,False,-1.11
2024-12,2024-12-08,I1,Verona,Empoli,draw,away,0.433571,0.014469,0.152533,2.75,1.1,False,-1.1
2024-12,2024-12-13,I1,Empoli,Torino,draw,away,0.413638,0.014469,0.149608,2.88,1.02,False,-1.02
2024-12,2024-12-14,I2,Reggiana,Modena,draw,away,0.414533,0.014302,0.120645,2.8,1.0,False,-1.0
2024-12,2024-12-21,SP1,Getafe,Mallorca,draw,away,0.417314,0.014343,0.108169,2.75,1.0,False,-1.0
2025-01,2025-01-11,SP2,Huesca,Mirandes,draw,home,0.392338,0.012482,0.063597,2.8,1.0,False,-1.0
2025-01,2025-01-12,I2,Reggiana,Bari,draw,draw,0.402194,0.013636,0.087962,2.8,1.0,True,1.8
2025-01,2025-01-21,E1,Hull,QPR,draw,away,0.319656,0.011348,0.002,3.25,1.0,False,-1.0
2025-01,2025-01-28,E3,Crewe,AFC Wimbledon,draw,draw,0.399705,0.011472,0.087052,2.8,1.0,True,1.8
2025-02,2025-02-02,I2,Sudtirol,Reggiana,draw,home,0.399741,0.013292,0.082057,2.8,1.66,False,-1.66
2025-02,2025-02-08,G1,Volos NFC,Panetolikos,draw,away,0.385083,0.016841,0.060537,2.88,1.45,False,-1.45
2025-02,2025-02-09,I1,Venezia,Roma,away,away,0.598603,0.013122,0.012882,1.73,1.22,True,0.89
2025-02,2025-02-14,F2,Ajaccio,Laval,draw,home,0.404328,0.013811,0.073921,2.75,1.6,False,-1.6
2025-02,2025-02-14,F2,Amiens,Grenoble,draw,away,0.399655,0.013811,0.041779,2.7,1.16,False,-1.16
2025-02,2025-02-15,I2,Carrarese,Salernitana,draw,home,0.374406,0.013292,0.040009,2.88,1.04,False,-1.04
2025-02,2025-02-16,SP2,Huesca,Granada,draw,draw,0.403106,0.012184,0.094583,2.8,1.79,True,3.22
2025-02,2025-02-16,I2,Frosinone,Reggiana,draw,draw,0.373574,0.013292,0.037614,2.88,1.01,True,1.9
2025-02,2025-02-22,E1,Derby,Millwall,draw,away,0.383323,0.010937,0.079919,2.9,1.47,False,-1.47
2025-02,2025-02-22,I2,Reggiana,Carrarese,draw,draw,0.394176,0.013292,0.066476,2.8,1.44,True,2.59
2025-02,2025-02-22,SP2,Burgos,Oviedo,draw,away,0.399264,0.012184,0.064471,2.75,1.4,False,-1.4
2025-02,2025-02-28,F2,Troyes,Bastia,draw,home,0.399302,0.013811,0.0601,2.75,1.4,False,-1.4
2025-03,2025-03-01,F2,Amiens,Metz,away,away,0.603171,0.013568,0.002324,1.7,1.0,True,0.7
2025-03,2025-03-01,I2,Juve Stabia,Cittadella,draw,away,0.324155,0.013107,-0.004648,3.2,1.0,False,-1.0
2025-03,2025-03-02,G1,Levadeiakos,Atromitos,draw,away,0.374419,0.01648,0.038025,2.9,1.0,False,-1.0
2025-03,2025-03-02,SP1,Leganes,Getafe,draw,home,0.37279,0.013377,0.035109,2.88,1.0,False,-1.0
2025-03,2025-03-05,SP2,Ferrol,Burgos,draw,away,0.39365,0.01208,0.030239,2.7,1.0,False,-1.0
2025-03,2025-03-08,SP2,Zaragoza,Eldense,draw,away,0.324076,0.01208,-0.001614,3.2,1.0,False,-1.0
2025-03,2025-03-09,I2,Cittadella,Sudtirol,draw,away,0.394879,0.013107,0.049873,2.75,1.0,False,-1.0
2025-03,2025-03-11,E1,Middlesbrough,QPR,draw,home,0.31656,0.010853,0.008833,3.3,1.0,False,-1.0
2025-03,2025-03-11,E1,Burnley,West Brom,draw,draw,0.325753,0.010853,0.007679,3.2,1.0,True,2.2
2025-03,2025-03-11,E1,Norwich,Sheffield Weds,draw,away,0.316105,0.010853,-0.007931,3.25,1.0,False,-1.0
2025-03,2025-03-14,I1,Genoa,Lecce,draw,home,0.381288,0.01316,0.067571,2.9,1.0,False,-1.0
2025-03,2025-03-14,E1,Bristol City,Norwich,draw,home,0.303074,0.010853,-0.006449,3.4,1.0,False,-1.0
2025-03,2025-03-15,I2,Juve Stabia,Modena,draw,home,0.389061,0.013107,0.082749,2.88,1.0,False,-1.0
2025-03,2025-03-15,I2,Frosinone,Brescia,draw,home,0.421071,0.013107,0.072946,2.63,1.0,False,-1.0
2025-03,2025-03-15,E1,Swansea,Burnley,draw,away,0.32371,0.010853,0.001142,3.2,1.0,False,-1.0
2025-03,2025-03-15,E1,Coventry,Sunderland,draw,home,0.317674,0.010853,-0.002831,3.25,1.0,False,-1.0
2025-03,2025-03-15,E2,Northampton,Birmingham,away,draw,0.611972,0.01083,-0.008116,1.65,1.0,False,-1.0
2025-03,2025-03-16,I2,Reggiana,Sampdoria,draw,draw,0.393902,0.013107,0.066226,2.8,1.0,True,1.8
2025-03,2025-03-16,SP1,Osasuna,Getafe,draw,away,0.381106,0.013377,0.059059,2.88,1.0,False,-1.0
2025-03,2025-03-27,E2,Leyton Orient,Stevenage,draw,home,0.312663,0.011061,-0.004714,3.3,1.0,False,-1.0
2025-03,2025-03-28,E3,Colchester,Grimsby,draw,away,0.317302,0.011042,-0.004657,3.25,1.0,False,-1.0
2025-03,2025-03-29,SP2,Eldense,Burgos,draw,draw,0.394077,0.01208,0.100151,2.88,1.0,True,1.88
2025-03,2025-03-29,G1,Panetolikos,Levadeiakos,draw,away,0.388001,0.01648,0.04026,2.8,1.0,False,-1.0
2025-03,2025-03-29,E3,Newport County,Notts County,away,away,0.621521,0.010811,0.007671,1.65,1.0,True,0.65
2025-03,2025-03-29,SP2,Ferrol,La Coruna,draw,away,0.322447,0.01208,-0.006824,3.2,1.0,False,-1.0
2025-03,2025-03-30,SP2,Huesca,Sp Gijon,draw,home,0.393883,0.01208,0.069048,2.8,1.0,False,-1.0
2025-03,2025-03-31,SP2,Cadiz,Eibar,draw,draw,0.387327,0.01208,0.03193,2.75,1.0,True,1.75
2025-04,2025-04-04,I1,Genoa,Udinese,draw,home,0.383568,0.013187,0.066696,2.88,1.39,False,-1.39
2025-04,2025-04-04,I2,Reggiana,Cremonese,draw,away,0.322656,0.013145,-0.009564,3.2,1.0,False,-1.0
2025-04,2025-04-05,E1,Plymouth,Norwich,away,home,0.564825,0.010638,-0.002462,1.8,1.0,False,-1.0
2025-04,2025-04-06,SP2,Burgos,Huesca,draw,home,0.385166,0.012017,0.026159,2.75,1.0,False,-1.0
2025-04,2025-04-12,SP2,Tenerife,Burgos,draw,draw,0.394204,0.012017,0.070123,2.8,1.44,True,2.59
2025-04,2025-04-12,E1,Plymouth,Sheffield United,away,home,0.642419,0.010638,0.010851,1.6,1.16,False,-1.16
2025-04,2025-04-12,I2,Reggiana,Pisa,draw,away,0.324526,0.013145,-0.003581,3.2,1.0,False,-1.0
2025-04,2025-04-18,SP1,Espanol,Getafe,draw,home,0.398621,0.013429,0.013056,2.63,1.0,False,-1.0
2025-04,2025-04-18,E2,Shrewsbury,Wigan,draw,away,0.311522,0.010925,-0.00803,3.3,1.0,False,-1.0
2025-04,2025-04-19,SP2,Burgos,Cadiz,draw,draw,0.392009,0.012017,0.044977,2.75,1.11,True,1.95
2025-04,2025-04-19,P1,Guimaraes,Benfica,away,away,0.634874,0.014542,-0.007468,1.6,1.0,True,0.6
2025-04,2025-04-20,F1,St Etienne,Lyon,away,home,0.636037,0.014483,0.006918,1.62,1.22,False,-1.22
2025-04,2025-04-21,E3,Gillingham,AFC Wimbledon,draw,home,0.324263,0.010919,0.002703,3.2,1.0,False,-1.0
2025-04,2025-04-21,F2,Annecy,Lorient,away,draw,0.636364,0.013773,-0.003855,1.6,1.0,False,-1.0
2025-04,2025-04-26,E0,Southampton,Fulham,away,away,0.637687,0.013093,-0.00065,1.6,1.0,True,0.6
2025-04,2025-04-28,I1,Verona,Cagliari,draw,away,0.40399,0.013187,0.074707,2.75,1.59,False,-1.59
