date,bets,staked,settled_bets,settled_profit,equity,cooldown_active,skipped_reason
2023-04-01,6,60.0,0,0.0,0.0,False,
2023-04-02,1,10.0,6,2.0,2.0,False,
2023-04-03,0,0.0,1,21.0,23.0,False,
2023-04-04,0,0.0,0,0.0,23.0,False,
2023-04-05,1,10.0,0,0.0,23.0,False,
2023-04-06,0,0.0,1,-10.0,13.0,False,
2023-04-07,0,0.0,0,0.0,13.0,False,
2023-04-08,0,0.0,0,0.0,13.0,False,
2023-04-09,0,0.0,0,0.0,13.0,False,
2023-04-10,8,80.0,0,0.0,13.0,False,
2023-04-11,0,0.0,8,-17.5,-4.5,False,
2023-04-12,0,0.0,0,0.0,-4.5,False,
2023-04-13,0,0.0,0,0.0,-4.5,False,
2023-04-14,1,10.0,0,0.0,-4.5,False,
2023-04-15,6,60.0,1,21.0,16.5,False,
2023-04-16,0,0.0,6,89.8,106.3,False,
2023-04-17,0,0.0,0,0.0,106.3,False,
2023-04-18,0,0.0,0,0.0,106.3,False,
2023-04-19,0,0.0,0,0.0,106.3,False,
2023-04-20,0,0.0,0,0.0,106.3,False,
2023-04-21,1,10.0,0,0.0,106.3,False,
2023-04-22,3,30.0,1,-10.0,96.3,False,
2023-04-23,2,20.0,3,2.0,98.3,False,
2023-04-24,0,0.0,2,-20.0,78.3,False,
2023-04-25,0,0.0,0,0.0,78.3,False,
2023-04-26,0,0.0,0,0.0,78.3,False,
2023-04-27,0,0.0,0,0.0,78.3,False,
2023-04-28,0,0.0,0,0.0,78.3,False,
2023-04-29,0,0.0,0,0.0,78.3,False,
2023-04-30,1,10.0,0,0.0,78.3,False,
2023-05-01,4,40.0,1,22.5,100.8,False,
2023-05-02,0,0.0,4,22.5,123.3,False,
2023-05-03,0,0.0,0,0.0,123.3,False,
2023-05-04,0,0.0,0,0.0,123.3,False,
2023-05-05,1,10.0,0,0.0,123.3,False,
2023-05-06,6,60.0,1,-10.0,113.3,False,
2023-05-07,0,0.0,6,4.0,117.3,False,
2023-05-08,0,0.0,0,0.0,117.3,False,
2023-05-09,0,0.0,0,0.0,117.3,False,
2023-05-10,0,0.0,0,0.0,117.3,False,
2023-05-11,0,0.0,0,0.0,117.3,False,
2023-05-12,0,0.0,0,0.0,117.3,False,
2023-05-13,3,30.0,0,0.0,117.3,False,
2023-05-14,0,0.0,3,-1.2,116.1,False,
2023-05-15,0,0.0,0,0.0,116.1,False,
2023-05-16,0,0.0,0,0.0,116.1,False,
2023-05-17,0,0.0,0,0.0,116.1,False,
2023-05-18,0,0.0,0,0.0,116.1,False,
2023-05-19,1,10.0,0,0.0,116.1,False,
2023-05-20,0,0.0,1,-10.0,106.1,False,
2023-05-21,0,0.0,0,0.0,106.1,False,
2023-05-22,0,0.0,0,0.0,106.1,False,
2023-05-23,0,0.0,0,0.0,106.1,False,
2023-05-24,0,0.0,0,0.0,106.1,False,
2023-05-25,0,0.0,0,0.0,106.1,False,
2023-05-26,0,0.0,0,0.0,106.1,False,
2023-05-27,0,0.0,0,0.0,106.1,False,
2023-05-28,0,0.0,0,0.0,106.1,False,
2023-05-29,0,0.0,0,0.0,106.1,False,
2023-05-30,0,0.0,0,0.0,106.1,False,
2023-05-31,0,0.0,0,0.0,106.1,False,
2023-06-01,0,0.0,0,0.0,106.1,False,
2023-06-02,0,0.0,0,0.0,106.1,False,
2023-06-03,0,0.0,0,0.0,106.1,False,
2023-06-04,0,0.0,0,0.0,106.1,False,
2023-06-05,0,0.0,0,0.0,106.1,False,
2023-06-06,0,0.0,0,0.0,106.1,False,
2023-06-07,0,0.0,0,0.0,106.1,False,
2023-06-08,0,0.0,0,0.0,106.1,False,
2023-06-09,0,0.0,0,0.0,106.1,False,
2023-06-10,0,0.0,0,0.0,106.1,False,
2023-06-11,0,0.0,0,0.0,106.1,False,
2023-06-12,0,0.0,0,0.0,106.1,False,
2023-06-13,0,0.0,0,0.0,106.1,False,
2023-06-14,0,0.0,0,0.0,106.1,False,
2023-06-15,0,0.0,0,0.0,106.1,False,
2023-06-16,0,0.0,0,0.0,106.1,False,
2023-06-17,0,0.0,0,0.0,106.1,False,
2023-06-18,0,0.0,0,0.0,106.1,False,
2023-06-19,0,0.0,0,0.0,106.1,False,
2023-06-20,0,0.0,0,0.0,106.1,False,
2023-06-21,0,0.0,0,0.0,106.1,False,
2023-06-22,0,0.0,0,0.0,106.1,False,
2023-06-23,0,0.0,0,0.0,106.1,False,
2023-06-24,0,0.0,0,0.0,106.1,False,
2023-06-25,0,0.0,0,0.0,106.1,False,
2023-06-26,0,0.0,0,0.0,106.1,False,
2023-06-27,0,0.0,0,0.0,106.1,False,
2023-06-28,0,0.0,0,0.0,106.1,False,
2023-06-29,0,0.0,0,0.0,106.1,False,
2023-06-30,0,0.0,0,0.0,106.1,False,
2023-07-01,0,0.0,0,0.0,106.1,False,
2023-07-02,0,0.0,0,0.0,106.1,False,
2023-07-03,0,0.0,0,0.0,106.1,False,
2023-07-04,0,0.0,0,0.0,106.1,False,
2023-07-05,0,0.0,0,0.0,106.1,False,
2023-07-06,0,0.0,0,0.0,106.1,False,
2023-07-07,0,0.0,0,0.0,106.1,False,
2023-07-08,0,0.0,0,0.0,106.1,False,
2023-07-09,0,0.0,0,0.0,106.1,False,
2023-07-10,0,0.0,0,0.0,106.1,False,
2023-07-11,0,0.0,0,0.0,106.1,False,
2023-07-12,0,0.0,0,0.0,106.1,False,
2023-07-13,0,0.0,0,0.0,106.1,False,
2023-07-14,0,0.0,0,0.0,106.1,False,
2023-07-15,0,0.0,0,0.0,106.1,False,
2023-07-16,0,0.0,0,0.0,106.1,False,
2023-07-17,0,0.0,0,0.0,106.1,False,
2023-07-18,0,0.0,0,0.0,106.1,False,
2023-07-19,0,0.0,0,0.0,106.1,False,
2023-07-20,0,0.0,0,0.0,106.1,False,
2023-07-21,0,0.0,0,0.0,106.1,False,
2023-07-22,0,0.0,0,0.0,106.1,False,
2023-07-23,0,0.0,0,0.0,106.1,False,
2023-07-24,0,0.0,0,0.0,106.1,False,
2023-07-25,0,0.0,0,0.0,106.1,False,
2023-07-26,0,0.0,0,0.0,106.1,False,
2023-07-27,0,0.0,0,0.0,106.1,False,
2023-07-28,0,0.0,0,0.0,106.1,False,
2023-07-29,0,0.0,0,0.0,106.1,False,
2023-07-30,0,0.0,0,0.0,106.1,False,
2023-07-31,0,0.0,0,0.0,106.1,False,
2023-08-01,0,0.0,0,0.0,106.1,False,
2023-08-02,0,0.0,0,0.0,106.1,False,
2023-08-03,0,0.0,0,0.0,106.1,False,
2023-08-04,0,0.0,0,0.0,106.1,False,
2023-08-05,0,0.0,0,0.0,106.1,False,
2023-08-06,0,0.0,0,0.0,106.1,False,
2023-08-07,0,0.0,0,0.0,106.1,False,
2023-08-08,0,0.0,0,0.0,106.1,False,
2023-08-09,0,0.0,0,0.0,106.1,False,
2023-08-10,0,0.0,0,0.0,106.1,False,
2023-08-11,0,0.0,0,0.0,106.1,False,
2023-08-12,0,0.0,0,0.0,106.1,False,
2023-08-13,0,0.0,0,0.0,106.1,False,
2023-08-14,0,0.0,0,0.0,106.1,False,
2023-08-15,0,0.0,0,0.0,106.1,False,
2023-08-16,0,0.0,0,0.0,106.1,False,
2023-08-17,0,0.0,0,0.0,106.1,False,
2023-08-18,1,10.0,0,0.0,106.1,False,
2023-08-19,2,20.0,1,21.0,127.1,False,
2023-08-20,2,20.0,2,-20.0,107.1,False,
2023-08-21,0,0.0,2,10.0,117.1,False,
