month,bets,staked,profit,roi_pct
2022-08,9,90.0,-58.3,-64.78
2022-09,8,80.0,-29.5,-36.88
2022-10,12,120.0,-6.4,-5.33
2022-11,4,40.0,21.5,53.75
2022-12,10,100.0,-2.7,-2.7
2023-01,11,110.0,-44.3,-40.27
2023-02,10,100.0,11.6,11.6
2023-03,9,90.0,19.4,21.56
2023-04,13,130.0,57.8,44.46
2023-05,10,100.0,62.9,62.9
2023-06,1,10.0,7.1,71.0
2023-08,10,100.0,37.6,37.6
2023-09,12,120.0,-26.1,-21.75
2023-10,12,120.0,44.9,37.42
2023-11,10,100.0,-6.4,-6.4
2023-12,14,140.0,-82.1,-58.64
2024-01,12,120.0,-14.5,-12.08
2024-02,14,140.0,78.2,55.86
2024-03,8,80.0,-7.3,-9.13
2024-04,13,130.0,40.7,31.31
2024-05,9,90.0,-8.6,-9.56
2024-08,9,90.0,-11.6,-12.89
2024-09,11,110.0,26.5,24.09
2024-10,12,120.0,37.5,31.25
2024-11,9,90.0,72.4,80.44
2024-12,11,110.0,-63.7,-57.91
2025-01,10,100.0,-22.1,-22.1
2025-02,14,140.0,56.0,40.0
2025-03,12,120.0,-16.8,-14.0
2025-04,14,140.0,38.8,27.71
2025-05,10,100.0,-25.2,-25.2
2025-08,8,80.0,58.1,72.62
2025-09,11,110.0,-1.5,-1.36
2025-10,11,110.0,-47.1,-42.82
2025-11,12,120.0,35.8,29.83
2025-12,11,110.0,36.0,32.73
2026-01,11,110.0,111.4,101.27
2026-02,13,130.0,-2.8,-2.15
2026-03,13,130.0,31.1,23.92
2026-04,13,130.0,-10.7,-8.23
2026-05,9,90.0,14.4,16.0
