source,columns,key,label,rule_id,rule_description,odds_source,candidate_count,selected_candidates,train_months,min_train_rows,min_predicted_ev,ridge,discovery_bets,discovery_profit,discovery_roi_pct,bets,profit,roi_pct,max_drawdown,positive_months,negative_months,positive_seasons,negative_seasons,latest_season,latest_season_bets,latest_season_profit,window_count,passed_windows,active_window_count,active_passed_windows,active_pass_rate,decision_reasons,decision
reports\multi_source_market_bias_discovery_all_classic_current\market_bias.csv,league|outcome|odds_bucket,"G1|draw|[2.8,3.5)",B365_CLOSE_rulesr58ab849a_train30_n80_ev0p02_top1_ridge35_cap0.08,r58ab849a,rule_league_G1_odds_bucket_2p8_3p5_outcome_draw,B365_CLOSE,593,177,30,80,0.02,35.0,3602,229.35,6.37,177,277.1,15.66,137.2,26,13,3,1,2025-26,25,167.0,6,4,6,4,0.6667,[],RESEARCH_CANDIDATE_NEEDS_AUDIT
reports\multi_source_market_bias_discovery_all_classic_current\market_bias.csv,league|outcome|odds_bucket,"G1|draw|[2.8,3.5)",B365_CLOSE_rulesr58ab849a_train30_n120_ev0p02_top1_ridge35_cap0.08,r58ab849a,rule_league_G1_odds_bucket_2p8_3p5_outcome_draw,B365_CLOSE,593,177,30,120,0.02,35.0,3602,229.35,6.37,177,277.1,15.66,137.2,26,13,3,1,2025-26,25,167.0,6,4,6,4,0.6667,[],RESEARCH_CANDIDATE_NEEDS_AUDIT
reports\multi_source_market_bias_discovery_all_classic_current\market_bias.csv,league|outcome|market_prob_bucket,"SP1|home|[0.55,1.00]",B365_CLOSE_rulesra5ae079e_train18_n120_ev0p0_top1_ridge10_cap0.08,ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,B365_CLOSE,520,194,18,120,0.0,10.0,2575,189.7,7.37,194,280.0,14.43,52.7,23,15,3,1,2025-26,40,95.7,6,4,6,4,0.6667,[],RESEARCH_CANDIDATE_NEEDS_AUDIT
reports\multi_source_market_bias_discovery_all_classic_current\market_bias.csv,league|outcome|market_prob_bucket,"SP1|home|[0.55,1.00]",B365_CLOSE_rulesra5ae079e_train18_n80_ev0p0_top1_ridge10_cap0.08,ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,B365_CLOSE,520,203,18,80,0.0,10.0,2575,189.7,7.37,203,280.8,13.83,52.7,24,16,3,1,2025-26,40,95.7,6,4,6,4,0.6667,[],RESEARCH_CANDIDATE_NEEDS_AUDIT
reports\multi_source_market_bias_discovery_all_classic_current\market_bias.csv,league|outcome|market_prob_bucket,"SP1|home|[0.55,1.00]",B365_CLOSE_rulesra5ae079e_train18_n120_ev0p02_top1_ridge10_cap0.08,ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,B365_CLOSE,520,184,18,120,0.02,10.0,2575,189.7,7.37,184,243.0,13.21,52.7,23,15,3,1,2025-26,38,88.8,6,4,6,4,0.6667,[],RESEARCH_CANDIDATE_NEEDS_AUDIT
reports\multi_source_market_bias_discovery_all_classic_current\market_bias.csv,league|outcome|market_prob_bucket,"SP1|home|[0.55,1.00]",B365_CLOSE_rulesra5ae079e_train18_n80_ev0p02_top1_ridge35_cap0.08,ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,B365_CLOSE,520,190,18,80,0.02,35.0,2575,189.7,7.37,190,241.6,12.72,46.0,22,17,3,1,2025-26,40,77.4,6,4,6,4,0.6667,[],RESEARCH_CANDIDATE_NEEDS_AUDIT
reports\multi_source_market_bias_discovery_all_classic_current\market_bias.csv,league|outcome|market_prob_bucket,"SP1|home|[0.55,1.00]",B365_CLOSE_rulesra5ae079e_train18_n120_ev0p02_top1_ridge35_cap0.08,ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,B365_CLOSE,520,182,18,120,0.02,35.0,2575,189.7,7.37,182,230.8,12.68,46.0,21,16,3,1,2025-26,40,77.4,6,4,6,4,0.6667,[],RESEARCH_CANDIDATE_NEEDS_AUDIT
reports\multi_source_market_bias_discovery_all_classic_current\market_bias.csv,league|outcome|market_prob_bucket,"SP1|home|[0.55,1.00]",B365_CLOSE_rulesra5ae079e_train18_n80_ev0p02_top1_ridge10_cap0.08,ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,B365_CLOSE,520,193,18,80,0.02,10.0,2575,189.7,7.37,193,243.8,12.63,52.7,24,16,3,1,2025-26,38,88.8,6,4,6,4,0.6667,[],RESEARCH_CANDIDATE_NEEDS_AUDIT
reports\multi_source_market_bias_discovery_all_classic_current\market_bias.csv,league|outcome|market_prob_bucket,"SP1|home|[0.55,1.00]",B365_CLOSE_rulesra5ae079e_train18_n120_ev0p0_top1_ridge35_cap0.08,ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,B365_CLOSE,520,198,18,120,0.0,35.0,2575,189.7,7.37,198,241.2,12.18,52.7,22,16,3,1,2025-26,43,93.7,6,4,6,4,0.6667,[],RESEARCH_CANDIDATE_NEEDS_AUDIT
reports\multi_source_market_bias_discovery_all_classic_current\market_bias.csv,league|outcome|market_prob_bucket,"SP1|home|[0.55,1.00]",B365_CLOSE_rulesra5ae079e_train18_n80_ev0p0_top1_ridge35_cap0.08,ra5ae079e,rule_league_SP1_market_prob_bucket_0p55_1p00_outcome_home,B365_CLOSE,520,207,18,80,0.0,35.0,2575,189.7,7.37,207,242.0,11.69,52.7,23,17,3,1,2025-26,43,93.7,6,4,6,4,0.6667,[],RESEARCH_CANDIDATE_NEEDS_AUDIT
reports\multi_source_market_bias_discovery_all_classic_current\market_bias.csv,league|outcome|odds_bucket,"SP1|home|[1.0,1.8)",B365_CLOSE_rulesr04d9b506_train18_n80_ev0p02_top1_ridge10_cap0.08,r04d9b506,rule_league_SP1_odds_bucket_1p0_1p8_outcome_home,B365_CLOSE,574,198,18,80,0.02,10.0,2720,181.27,6.66,198,228.8,11.56,56.0,25,15,3,1,2025-26,45,102.4,6,4,6,4,0.6667,[],RESEARCH_CANDIDATE_NEEDS_AUDIT
reports\multi_source_market_bias_discovery_all_classic_current\market_bias.csv,league|outcome|odds_bucket,"SP1|home|[1.0,1.8)",B365_CLOSE_rulesr04d9b506_train18_n120_ev0p02_top1_ridge10_cap0.08,r04d9b506,rule_league_SP1_odds_bucket_1p0_1p8_outcome_home,B365_CLOSE,574,198,18,120,0.02,10.0,2720,181.27,6.66,198,228.8,11.56,56.0,25,15,3,1,2025-26,45,102.4,6,4,6,4,0.6667,[],RESEARCH_CANDIDATE_NEEDS_AUDIT
reports\multi_source_market_bias_discovery_all_classic_current\market_bias.csv,league|outcome|odds_bucket,"N1|draw|[4.0,5.0)",B365_CLOSE_rulesr2f0c78c6_train18_n80_ev0p02_top1_ridge35_cap0.08,r2f0c78c6,rule_league_N1_odds_bucket_4p0_5p0_outcome_draw,B365_CLOSE,370,125,18,80,0.02,35.0,2296,296.92,12.93,125,473.7,37.9,110.0,22,13,4,0,2025-26,49,219.6,6,3,6,3,0.5,"['bets<150', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
